2026-05-28T21:01:19.185180 Starting download for SNOW
2026-05-28T21:01:19.185293 IR PDF URLs found: 0
2026-05-28T21:01:19.185424 Done SNOW. SEC=0 IR=0/0
2026-05-29T14:46:27.528799 Starting download for SNOW
2026-05-29T14:46:27.528851 IR PDF URLs found: 0
2026-05-29T14:46:27.528967 Done SNOW. SEC=0 IR=0/0
2026-05-29T13:26:08.495947 Starting download for SNOW
2026-05-29T13:26:08.495947 IR PDF URLs found: 0
2026-05-29T13:26:08.495947 Done SNOW. SEC=0 IR=0/0
2026-05-29T13:26:40.723291 Starting download for SNOW
2026-05-29T13:26:41.589106 OK 3,145,538 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\sec-edgar\10-K_20260320_rpt20260131_acc0001640147_26_000008.htm
2026-05-29T13:26:47.413106 OK 2,414,156 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\sec-edgar\10-Q_20231201_rpt20231031_acc0001640147_23_000260.htm
2026-05-29T13:26:47.883549 OK 2,298,272 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\sec-edgar\10-Q_20230831_rpt20230731_acc0001640147_23_000199.htm
2026-05-29T13:26:48.454244 OK 2,253,942 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\sec-edgar\10-Q_20230602_rpt20230430_acc0001640147_23_000102.htm
2026-05-29T13:26:48.943169 OK 2,694,983 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\sec-edgar\10-Q_20221202_rpt20221031_acc0001640147_22_000100.htm
2026-05-29T13:26:49.462587 OK 2,527,449 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\sec-edgar\10-Q_20220901_rpt20220731_acc0001640147_22_000084.htm
2026-05-29T13:26:49.938974 OK 2,069,284 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\sec-edgar\10-Q_20220603_rpt20220430_acc0001640147_22_000044.htm
2026-05-29T13:26:51.015775 OK 2,304,428 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\sec-edgar\10-Q_20211203_rpt20211031_acc0001640147_21_000271.htm
2026-05-29T13:26:51.501555 OK 2,065,671 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\sec-edgar\10-Q_20210902_rpt20210731_acc0001640147_21_000212.htm
2026-05-29T13:26:51.905709 OK 1,420,436 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\sec-edgar\DEF 14A_20260518_rpt20260629_acc0001640147_26_000019.htm
2026-05-29T13:26:52.345809 OK 1,506,510 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\sec-edgar\DEF 14A_20250521_rpt20250702_acc0001640147_25_000096.htm
2026-05-29T13:26:52.755352 OK 1,209,740 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\sec-edgar\DEF 14A_20240522_rpt20240131_acc0001640147_24_000123.htm
2026-05-29T13:26:53.120283 OK 1,130,369 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\sec-edgar\DEF 14A_20230525_rpt_acc0001640147_23_000082.htm
2026-05-29T13:26:53.527174 OK 1,506,427 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\sec-edgar\PRE 14A_20250508_rpt20250702_acc0001640147_25_000079.htm
2026-05-29T13:26:53.731475 OK 29,328 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\sec-edgar\8-K_20260527_rpt20260527_acc0001640147_26_000027.htm
2026-05-29T13:26:54.132894 OK 32,236 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\sec-edgar\8-K_20260331_rpt20260331_acc0001640147_26_000013.htm
2026-05-29T13:26:54.779879 OK 11,938 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\sec-edgar\8-K_20260331_exhibit_ex991_pressreleasex033126.htm_acc0001640147_26_000013.htm
2026-05-29T13:26:55.007688 OK 31,339 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\sec-edgar\8-K_20260225_rpt20260225_acc0001628280_26_011631.htm
2026-05-29T13:26:55.419285 OK 28,335 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\sec-edgar\8-K_20260202_rpt20260128_acc0001628280_26_004606.htm
2026-05-29T13:26:55.932658 OK 31,266 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\sec-edgar\8-K_20251203_rpt20251203_acc0001640147_25_000207.htm
2026-05-29T13:26:56.330422 OK 27,941 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\sec-edgar\8-K_20251027_rpt20251027_acc0001628280_25_046310.htm
2026-05-29T13:26:56.862672 OK 44,602 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\sec-edgar\8-K_20250903_rpt20250903_acc0001640147_25_000181.htm
2026-05-29T13:26:57.201307 OK 9,542 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\sec-edgar\8-K_20250903_exhibit_ex991_pressrelease.htm_acc0001640147_25_000181.htm
2026-05-29T13:26:57.444508 OK 31,272 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\sec-edgar\8-K_20250827_rpt20250827_acc0001640147_25_000177.htm
2026-05-29T13:26:57.854458 OK 53,710 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\sec-edgar\8-K_20250703_rpt20250702_acc0001640147_25_000150.htm
2026-05-29T13:26:58.268619 OK 31,681 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\sec-edgar\8-K_20250521_rpt20250521_acc0001640147_25_000094.htm
2026-05-29T13:26:58.655356 OK 39,660 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\sec-edgar\8-K_20250508_rpt20250507_acc0001640147_25_000078.htm
2026-05-29T13:26:59.017870 OK 29,472 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\sec-edgar\8-K_20250306_rpt20250304_acc0001640147_25_000027.htm
2026-05-29T13:26:59.400464 OK 32,021 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\sec-edgar\8-K_20250226_rpt20250225_acc0001640147_25_000017.htm
2026-05-29T13:26:59.778587 OK 33,683 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\sec-edgar\8-K_20250226_rpt20250226_acc0001640147_25_000016.htm
2026-05-29T13:27:00.247996 OK 32,863 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\sec-edgar\8-K_20241120_rpt20241120_acc0001640147_24_000242.htm
2026-05-29T13:27:00.647907 OK 74,508 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\sec-edgar\8-K_20240927_rpt20240923_acc0001640147_24_000234.htm
2026-05-29T13:27:01.151781 OK 32,463 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\sec-edgar\8-K_20240821_rpt20240821_acc0001640147_24_000203.htm
2026-05-29T13:27:01.500200 OK 42,464 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\sec-edgar\8-K_20240705_rpt20240702_acc0001640147_24_000193.htm
2026-05-29T13:27:01.880465 OK 27,403 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\sec-edgar\8-K_20240702_rpt20240630_acc0001640147_24_000183.htm
2026-05-29T13:27:02.284523 OK 33,611 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\sec-edgar\8-K_20240522_rpt20240522_acc0001640147_24_000122.htm
2026-05-29T13:27:02.813976 OK 42,249 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\sec-edgar\8-K_20240228_rpt20240227_acc0001640147_24_000033.htm
2026-05-29T13:27:03.217349 OK 39,557 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\sec-edgar\8-K_20240228_rpt20240227_acc0001640147_24_000031.htm
2026-05-29T13:27:03.570166 OK 36,566 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\sec-edgar\8-K_20231129_rpt20231128_acc0001640147_23_000253.htm
2026-05-29T13:27:03.961040 OK 47,658 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\sec-edgar\8-K_20230823_rpt20230822_acc0001640147_23_000193.htm
2026-05-29T13:27:04.347056 OK 38,254 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\sec-edgar\8-K_20230712_rpt20230705_acc0001640147_23_000164.htm
2026-05-29T13:27:04.443730 SEC filings downloaded: 51
2026-05-29T13:27:10.651355 IR PDF URLs found: 81
2026-05-29T13:27:11.461475 OK 2,327,290 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\ba13b967-90b8-476b-ad4b-9f71a1cf7831.pdf
2026-05-29T13:27:12.223308 OK 3,987,703 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\Snowflake-2026-Annual-Report-and-Proxy-Statement.pdf
2026-05-29T13:27:12.626858 OK 683,224 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\10q-snow.pdf
2026-05-29T13:27:13.132790 OK 431,834 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\Q3-2021-Earnings-Call_2020-12-02-22-00-00_Transcript.pdf
2026-05-29T13:27:13.577025 OK 315,506 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\CORRECTED-TRANSCRIPT_-Snowflake_-Inc._SNOW-US__-Q4-2021-Earnings-Call_-3-March-2021-5_00-PM-ET.pdf
2026-05-29T13:27:13.907950 OK 280,918 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\FY21_Q4-Infographic.pdf
2026-05-29T13:27:14.507455 OK 1,742,055 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\Q4-FY21-Snowflake-Investor-Presentation.pdf
2026-05-29T13:27:14.955104 OK 1,264,122 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\Snowflake-Inc.-files-_10-K_-Basic-annual-filing_-for-period-end-31-Jan-21-_SNOW-US_.pdf
2026-05-29T13:27:16.043110 OK 2,888,134 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\SNOW2021AnnualReport.pdf
2026-05-29T13:27:17.082924 OK 1,739,245 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\SNOW2022AnnaulReport.pdf
2026-05-29T13:27:17.649338 OK 303,880 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\CORRECTED-TRANSCRIPT_-Snowflake_-Inc._SNOW-US__-Q1-2022-Earnings-Call_-26-May-2021-5_00-PM-ET.pdf
2026-05-29T13:27:18.438560 OK 1,823,349 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\Q1-FY22-Snowflake-Investor-Presentation_vFINAL.pdf
2026-05-29T13:27:18.898433 OK 1,964,696 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\SNOW-Q1-22-Infographic.pdf
2026-05-29T13:27:19.307133 OK 579,341 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\Snowflake-Inc.-files-_10-Q_-Basic-quarterly-filing_-for-period-end-30-Apr-21-_SNOW-US_.pdf
2026-05-29T13:27:19.586181 OK 309,109 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\CORRECTED-TRANSCRIPT_-Snowflake_-Inc._SNOW-US__-Q2-2022-Earnings-Call_-25-August-2021-5_00-PM-ET.pdf
2026-05-29T13:27:20.070140 OK 1,854,679 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\Q2-FY22-Snowflake-Investor-Presentation_Final-_2_.pdf
2026-05-29T13:27:20.386765 OK 608,473 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\Snowflake-Inc.-files-_10-Q_-Basic-quarterly-filing_-for-period-end-31-Jul-21-_SNOW-US_.pdf
2026-05-29T13:27:20.642582 OK 218,066 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\Snowflake_Earnings_Infographics_FY22Q2_Global.pdf
2026-05-29T13:27:21.044849 OK 320,529 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\CORRECTED-TRANSCRIPT_-Snowflake_-Inc._SNOW-US__-Q3-2022-Earnings-Call_-1-December-2021-5_00-PM-ET.pdf
2026-05-29T13:27:21.833293 OK 1,860,548 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\Q3-FY22-Snowflake-Investor-Presentation_vFINAL-_1_.pdf
2026-05-29T13:27:22.282396 OK 633,906 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\Snowflake-Inc.-files-_10-Q_-Basic-quarterly-filing_-for-period-end-31-Oct-21-_SNOW-US_.pdf
2026-05-29T13:27:22.595397 OK 321,779 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\CORRECTED-TRANSCRIPT_-Snowflake_-Inc._SNOW-US__-Q4-2022-Earnings-Call_-2-March-2022-5_00-PM-ET.pdf
2026-05-29T13:27:23.021123 OK 1,871,311 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\Q4-FY22-Snowflake-Investor-Presentation_vFinal.pdf
2026-05-29T13:27:23.722305 OK 1,390,110 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\Snowflake-Inc.-files-_10-K_-Basic-annual-filing_-for-period-end-31-Jan-22-_SNOW-US_.pdf
2026-05-29T13:27:24.710432 OK 1,680,967 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\2023-Annual-Report-and-Proxy-Statementpdf.pdf
2026-05-29T13:27:25.338534 OK 326,327 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\CORRECTED-TRANSCRIPT_-Snowflake_-Inc._SNOW-US__-Q1-2023-Earnings-Call_-25-May-2022-5_00-PM-ET-_1_.pdf
2026-05-29T13:27:26.444446 OK 1,811,486 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\Q1-FY23-Snowflake-Investor-PresentationvF.pdf
2026-05-29T13:27:26.814623 OK 878,692 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\Snowflake-Inc.-files-_10-Q_-Basic-quarterly-filing_-for-period-end-30-Apr-22-_SNOW-US_.pdf
2026-05-29T13:27:27.164063 OK 323,099 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\CORRECTED-TRANSCRIPT_-Snowflake-Inc._SNOW-US_-Q2-2023-Earnings-Call-24-August-2022-5_00-PM-ET.pdf
2026-05-29T13:27:27.798025 OK 3,494,455 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\Q2-FY2023-Investor-Presentation_vF.pdf
2026-05-29T13:27:28.366601 OK 937,331 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\Snowflake-Inc.-files-_10-Q_-Basic-quarterly-filing_-for-period-end-31-Jul-22-_SNOW-US_.pdf
2026-05-29T13:27:28.632903 OK 292,637 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\CORRECTED-TRANSCRIPT_-Snowflake_-Inc._SNOW-US__-Q3-2023-Earnings-Call_-30-November-2022-5_00-PM-ET-_1_.pdf
2026-05-29T13:27:29.171913 OK 2,417,806 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\Q3-FY2023-Investor-Presentation_vFinal.pdf
2026-05-29T13:27:29.520110 OK 799,174 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\b8bb8cfc-a4ab-423e-b598-e3691f93fe10.pdf
2026-05-29T13:27:29.982633 OK 1,798,001 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\0d4be772-30ac-4017-a78b-a5eaa081840e.pdf
2026-05-29T13:27:30.541067 OK 332,608 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\CORRECTED-TRANSCRIPT_-Snowflake_-Inc._SNOW-US__-Q4-2023-Earnings-Call_-1-March-2023-5_00-PM-ET.pdf
2026-05-29T13:27:31.052387 OK 2,741,181 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\Q4-FY2023-Investor-Presentation_vF.pdf
2026-05-29T13:27:32.300060 OK 2,370,695 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\2024-Annual-Report-and-Proxy-Statement.pdf
2026-05-29T13:27:33.019062 OK 321,065 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\FY2024-Q1-Transcript.pdf
2026-05-29T13:27:34.008859 OK 2,383,939 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\Q1-FY2024-Investor-Presentation_vF-FINAL2.pdf
2026-05-29T13:27:34.529959 OK 790,877 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\Snowflake-Inc-files-10-Q-Basic-quarterly-filing-for-period-end-30-Apr-23-SNOW-US.pdf
2026-05-29T13:27:34.805123 OK 309,266 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\CORRECTED-TRANSCRIPT_-Snowflake-Inc-SNOW-US-Q2-2024-Earnings-Call-23-August-2023-5_00-PM-ET.pdf
2026-05-29T13:27:35.601528 OK 4,887,378 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\Q2-FY2024-Investor-Presentation-vF1.pdf
2026-05-29T13:27:35.943942 OK 831,220 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\SNOW-10Q-Q2-FY24.pdf
2026-05-29T13:27:36.783226 OK 5,239,598 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\Q3-FY2024-Investor-Presentation-vF.pdf
2026-05-29T13:27:37.098952 OK 883,204 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\SNOW_Q3_FY24_10Q.pdf
2026-05-29T13:27:37.388066 OK 313,773 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\TRANSCRIPT_-Snowflake-Inc-SNOW-US-Q3-2024-Earnings-Call-29-November-2023-5_00-PM-ET.pdf
2026-05-29T13:27:38.109429 OK 5,257,197 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\Q4-FY2024-Investor-Presentation-vF.pdf
2026-05-29T13:27:39.083002 OK 6,881,072 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\Q4-FY24-Earnings-Call-Transcript.pdf
2026-05-29T13:27:39.788591 OK 2,203,774 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\Snowflake-FY24-10K.pdf
2026-05-29T13:27:40.260683 OK 2,231,303 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\Snowflake-2025-Annual-Report-and-Proxy-Web-Version.pdf
2026-05-29T13:27:40.551664 OK 324,706 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\CORRECTED-TRANSCRIPT_-Snowflake-Inc-SNOW-US-Q1-2025-Earnings-Call-22-May-2024-5_00-PM-ET.pdf
2026-05-29T13:27:41.486200 OK 6,496,585 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\Q1-FY2025-Investor-Presentation-vF.pdf
2026-05-29T13:27:41.833714 OK 848,877 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\Snowflake-Q1-FY25-10Q.pdf
2026-05-29T13:27:42.177474 OK 330,065 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\CORRECTED-TRANSCRIPT_-Snowflake-Inc-SNOW-US-Q2-2025-Earnings-Call-21-August-2024-5_00-PM-ET.pdf
2026-05-29T13:27:42.698986 OK 2,352,883 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\Q2-FY2025-Investor-Presentation_vF.pdf
2026-05-29T13:27:43.288375 OK 1,444,510 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\Q2-FY25-10-Q.pdf
2026-05-29T13:27:43.562231 OK 324,264 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\CORRECTED-TRANSCRIPT_-Snowflake-Inc-SNOW-US-Q3-2025-Earnings-Call-20-November-2024-5_00-PM-ET.pdf
2026-05-29T13:27:44.084324 OK 2,360,316 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\Q3-FY2025-Investor-Presentation_vFF.pdf
2026-05-29T13:27:44.435547 OK 1,207,375 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\efd1579f-72d2-4792-a227-b644f897276e.pdf
2026-05-29T13:27:45.036120 OK 2,741,303 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\663fb935-b123-4bbb-8827-905bcbb8953c.pdf
2026-05-29T13:27:45.331872 OK 316,619 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\CORRECTED-TRANSCRIPT_-Snowflake-Inc-SNOW-US-Q4-2025-Earnings-Call-26-February-2025-5_00-PM-ET.pdf
2026-05-29T13:27:45.833486 OK 2,378,778 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\Q4-FY2025-Investor-Presentation_vFF.pdf
2026-05-29T13:27:46.117467 OK 331,103 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\CORRECTED-TRANSCRIPT_-Snowflake-Inc-SNOW-US-Q1-2026-Earnings-Call-21-May-2025-5_00-PM-ET.pdf
2026-05-29T13:27:46.619621 OK 2,700,322 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\Q1-FY2026-Investor-Presentation_vF.pdf
2026-05-29T13:27:47.192800 OK 3,103,650 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\snow-20250430.pdf
2026-05-29T13:27:47.498650 OK 311,974 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\CORRECTED-TRANSCRIPT_-Snowflake-Inc-SNOW-US-Q2-2026-Earnings-Call-27-August-2025-5_00-PM-ET.pdf
2026-05-29T13:27:48.006831 OK 2,803,578 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\Q2-FY2026-Investor-Presentation_vF.pdf
2026-05-29T13:27:48.592261 OK 3,776,254 bytes -> C:\Users\werdn\Documents\Investing\Single Stock Investments\SNOW\investor-documents\ir-snow\snow-20250731.pdf
