insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Finucane Anne A.,,2026-06-18,2026-06-22,162,0.0,0.0,A,M,9770,False,True,False,0000719955-26-000178,https://www.sec.gov/Archives/edgar/data/719955/000071995526000178/0000719955-26-000178.txt
Finucane Anne A.,,2026-06-18,2026-06-22,148,0.0,0.0,A,M,9918,False,True,False,0000719955-26-000178,https://www.sec.gov/Archives/edgar/data/719955/000071995526000178/0000719955-26-000178.txt
Finucane Anne A.,,2026-06-18,2026-06-22,171,0.0,0.0,A,M,10089,False,True,False,0000719955-26-000178,https://www.sec.gov/Archives/edgar/data/719955/000071995526000178/0000719955-26-000178.txt
Finucane Anne A.,,2026-06-18,2026-06-22,109,0.0,0.0,A,M,10198,False,True,False,0000719955-26-000178,https://www.sec.gov/Archives/edgar/data/719955/000071995526000178/0000719955-26-000178.txt
Yearout Karalyn,EVP CHIEF TALENT OFFICER,2026-06-15,2026-06-16,1112,228.49,254080.88,D,S,21717,True,False,True,0000719955-26-000160,https://www.sec.gov/Archives/edgar/data/719955/000071995526000160/0000719955-26-000160.txt
VAN PAASSCHEN FRITS D,,2026-06-11,2026-06-12,1391,0.0,0.0,A,M,33185,False,True,False,0000719955-26-000153,https://www.sec.gov/Archives/edgar/data/719955/000071995526000153/0000719955-26-000153.txt
Ready William J,,2026-06-11,2026-06-12,1304,0.0,0.0,A,M,19210,False,True,False,0000719955-26-000154,https://www.sec.gov/Archives/edgar/data/719955/000071995526000154/0000719955-26-000154.txt
Huffington Arianna,,2026-06-11,2026-06-12,1233,0.0,0.0,A,M,3140,False,True,False,0000719955-26-000158,https://www.sec.gov/Archives/edgar/data/719955/000071995526000158/0000719955-26-000158.txt
Finucane Anne A.,,2026-06-11,2026-06-12,1280,0.0,0.0,A,M,9608,False,True,False,0000719955-26-000157,https://www.sec.gov/Archives/edgar/data/719955/000071995526000157/0000719955-26-000157.txt
Dahnke Scott Arnold,,2026-06-11,2026-06-12,2103,0.0,0.0,A,M,42103,False,True,False,0000719955-26-000152,https://www.sec.gov/Archives/edgar/data/719955/000071995526000152/0000719955-26-000152.txt
Dahnke Scott Arnold,,2026-06-11,2026-06-12,2103,0.0,0.0,D,G,40000,False,True,False,0000719955-26-000152,https://www.sec.gov/Archives/edgar/data/719955/000071995526000152/0000719955-26-000152.txt
Campion Andrew,,2026-06-11,2026-06-12,1257,0.0,0.0,A,M,2655,False,True,False,0000719955-26-000156,https://www.sec.gov/Archives/edgar/data/719955/000071995526000156/0000719955-26-000156.txt
Bracey Esi Eggleston,,2026-06-11,2026-06-12,1257,0.0,0.0,A,M,10875,False,True,False,0000719955-26-000155,https://www.sec.gov/Archives/edgar/data/719955/000071995526000155/0000719955-26-000155.txt
Yearout Karalyn,EVP CHIEF TALENT OFFICER,2026-06-08,2026-06-10,522,203.07,106002.54,D,S,22829,True,False,True,0000719955-26-000142,https://www.sec.gov/Archives/edgar/data/719955/000071995526000142/0000719955-26-000142.txt
ALBER LAURA,PRESIDENT & CEO,2026-05-27,2026-05-29,15000,200.0,3000000.0,D,S,923524,True,True,True,0000719955-26-000138,https://www.sec.gov/Archives/edgar/data/719955/000071995526000138/0000719955-26-000138.txt
ALBER LAURA,PRESIDENT & CEO,2026-05-14,2026-05-18,7302,171.93,1255432.86,D,S,951222,True,True,True,0000719955-26-000121,https://www.sec.gov/Archives/edgar/data/719955/000071995526000121/0000719955-26-000121.txt
ALBER LAURA,PRESIDENT & CEO,2026-05-14,2026-05-18,9689,172.72,1673484.08,D,S,941533,True,True,True,0000719955-26-000121,https://www.sec.gov/Archives/edgar/data/719955/000071995526000121/0000719955-26-000121.txt
ALBER LAURA,PRESIDENT & CEO,2026-05-14,2026-05-18,2609,173.78,453392.02,D,S,938924,True,True,True,0000719955-26-000121,https://www.sec.gov/Archives/edgar/data/719955/000071995526000121/0000719955-26-000121.txt
ALBER LAURA,PRESIDENT & CEO,2026-05-14,2026-05-18,400,174.57,69828.0,D,S,938524,True,True,True,0000719955-26-000121,https://www.sec.gov/Archives/edgar/data/719955/000071995526000121/0000719955-26-000121.txt
Huffington Arianna,,2026-05-04,2026-05-06,145,0.0,0.0,A,A,1907,False,True,False,0000719955-26-000116,https://www.sec.gov/Archives/edgar/data/719955/000071995526000116/0000719955-26-000116.txt
ALBER LAURA,PRESIDENT & CEO,2026-04-17,2026-04-21,15000,200.0,3000000.0,D,S,958524,True,True,True,0000719955-26-000097,https://www.sec.gov/Archives/edgar/data/719955/000071995526000097/0000719955-26-000097.txt
Yearout Karalyn,EVP CHIEF TALENT OFFICER,2026-04-08,2026-04-10,750,191.69,143767.5,D,S,24868,True,False,True,0000719955-26-000095,https://www.sec.gov/Archives/edgar/data/719955/000071995526000095/0000719955-26-000095.txt
Yearout Karalyn,EVP CHIEF TALENT OFFICER,2026-04-08,2026-04-10,1517,192.88,292598.96,D,S,23351,True,False,True,0000719955-26-000095,https://www.sec.gov/Archives/edgar/data/719955/000071995526000095/0000719955-26-000095.txt
Howie Jeffrey,EVP CHIEF FINANCIAL OFFICER,2026-04-08,2026-04-10,340,187.11,63617.4,D,S,35217,True,False,True,0000719955-26-000093,https://www.sec.gov/Archives/edgar/data/719955/000071995526000093/0000719955-26-000093.txt
Howie Jeffrey,EVP CHIEF FINANCIAL OFFICER,2026-04-08,2026-04-10,666,188.04,125234.64,D,S,34551,True,False,True,0000719955-26-000093,https://www.sec.gov/Archives/edgar/data/719955/000071995526000093/0000719955-26-000093.txt
Howie Jeffrey,EVP CHIEF FINANCIAL OFFICER,2026-04-08,2026-04-10,191,188.79,36058.89,D,S,34360,True,False,True,0000719955-26-000093,https://www.sec.gov/Archives/edgar/data/719955/000071995526000093/0000719955-26-000093.txt
Howie Jeffrey,EVP CHIEF FINANCIAL OFFICER,2026-04-08,2026-04-10,50,190.45,9522.5,D,S,34310,True,False,True,0000719955-26-000093,https://www.sec.gov/Archives/edgar/data/719955/000071995526000093/0000719955-26-000093.txt
Howie Jeffrey,EVP CHIEF FINANCIAL OFFICER,2026-04-08,2026-04-10,116,191.2,22179.2,D,S,34194,True,False,True,0000719955-26-000093,https://www.sec.gov/Archives/edgar/data/719955/000071995526000093/0000719955-26-000093.txt
Howie Jeffrey,EVP CHIEF FINANCIAL OFFICER,2026-04-08,2026-04-10,24,192.29,4614.96,D,S,34170,True,False,True,0000719955-26-000093,https://www.sec.gov/Archives/edgar/data/719955/000071995526000093/0000719955-26-000093.txt
Howie Jeffrey,EVP CHIEF FINANCIAL OFFICER,2026-04-08,2026-04-10,32,193.23,6183.36,D,S,34138,True,False,True,0000719955-26-000093,https://www.sec.gov/Archives/edgar/data/719955/000071995526000093/0000719955-26-000093.txt
Yearout Karalyn,EVP CHIEF TALENT OFFICER,2026-04-04,2026-04-07,1350,0.0,0.0,A,M,26305,False,False,True,0000719955-26-000089,https://www.sec.gov/Archives/edgar/data/719955/000071995526000089/0000719955-26-000089.txt
Yearout Karalyn,EVP CHIEF TALENT OFFICER,2026-04-04,2026-04-07,687,180.17,123776.79,D,F,25618,False,False,True,0000719955-26-000089,https://www.sec.gov/Archives/edgar/data/719955/000071995526000089/0000719955-26-000089.txt
King David Randolph,EVP GENERAL COUNSEL,2026-04-04,2026-04-07,1350,0.0,0.0,A,M,116770,False,False,True,0000719955-26-000083,https://www.sec.gov/Archives/edgar/data/719955/000071995526000083/0000719955-26-000083.txt
