insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Walker Peter,Chief Financial Officer,2026-07-15,2026-07-17,84,356.16,29917.44,D,F,6612,False,False,False,0001193125-26-307997,https://www.sec.gov/Archives/edgar/data/1175454/000119312526307997/0001193125-26-307997.txt
Walker Peter,Chief Financial Officer,2026-07-15,2026-07-17,1187,356.16,422761.92,D,F,5425,False,False,False,0001193125-26-307997,https://www.sec.gov/Archives/edgar/data/1175454/000119312526307997/0001193125-26-307997.txt
Walker Peter,Chief Financial Officer,2026-07-15,2026-07-17,568,0.0,0.0,A,A,5993,False,False,False,0001193125-26-307997,https://www.sec.gov/Archives/edgar/data/1175454/000119312526307997/0001193125-26-307997.txt
Walker Peter,Chief Financial Officer,2026-07-15,2026-07-17,251,356.16,89396.16,D,F,5742,False,False,False,0001193125-26-307997,https://www.sec.gov/Archives/edgar/data/1175454/000119312526307997/0001193125-26-307997.txt
Walker Peter,Chief Financial Officer,2026-07-15,2026-07-17,938,0.0,0.0,A,A,6680,False,False,False,0001193125-26-307997,https://www.sec.gov/Archives/edgar/data/1175454/000119312526307997/0001193125-26-307997.txt
Walker Peter,Chief Financial Officer,2026-07-15,2026-07-17,138,356.16,49150.08,D,F,6542,False,False,False,0001193125-26-307997,https://www.sec.gov/Archives/edgar/data/1175454/000119312526307997/0001193125-26-307997.txt
Netto Armando Lins,GroupPresident Brazil&USVehPmt,2026-06-15,2026-06-16,513,196.18,100640.34,A,M,11787,False,False,False,0001193125-26-273107,https://www.sec.gov/Archives/edgar/data/1175454/000119312526273107/0001193125-26-273107.txt
Netto Armando Lins,GroupPresident Brazil&USVehPmt,2026-06-15,2026-06-16,13259,200.41,2657236.19,A,M,25046,False,False,False,0001193125-26-273107,https://www.sec.gov/Archives/edgar/data/1175454/000119312526273107/0001193125-26-273107.txt
Netto Armando Lins,GroupPresident Brazil&USVehPmt,2026-06-15,2026-06-16,36704,225.45,8274916.8,A,M,61750,False,False,False,0001193125-26-273107,https://www.sec.gov/Archives/edgar/data/1175454/000119312526273107/0001193125-26-273107.txt
Netto Armando Lins,GroupPresident Brazil&USVehPmt,2026-06-15,2026-06-16,20000,231.7,4634000.0,A,M,81750,False,False,False,0001193125-26-273107,https://www.sec.gov/Archives/edgar/data/1175454/000119312526273107/0001193125-26-273107.txt
Netto Armando Lins,GroupPresident Brazil&USVehPmt,2026-06-15,2026-06-16,70476,352.1308,24816770.26,D,S,11274,False,False,False,0001193125-26-273107,https://www.sec.gov/Archives/edgar/data/1175454/000119312526273107/0001193125-26-273107.txt
Netto Armando Lins,GroupPresident Brazil&USVehPmt,2026-06-11,2026-06-12,4560,351.6025,1603307.4,D,S,11274,False,False,False,0001193125-26-269414,https://www.sec.gov/Archives/edgar/data/1175454/000119312526269414/0001193125-26-269414.txt
Stull Steven T,,2026-06-02,2026-06-15,1000,360.78,360780.0,D,S,28241,False,False,False,0001193125-26-271566,https://www.sec.gov/Archives/edgar/data/1175454/000119312526271566/0001193125-26-271566.txt
Netto Armando Lins,GroupPresident Brazil&USVehPmt,2026-05-29,2026-05-29,2694,357.015,961798.41,D,S,15834,False,False,False,0001193125-26-248364,https://www.sec.gov/Archives/edgar/data/1175454/000119312526248364/0001193125-26-248364.txt
Netto Armando Lins,GroupPresident Brazil&USVehPmt,2026-05-28,2026-05-29,14089,356.0481,5016361.68,D,S,18528,False,False,False,0001193125-26-248364,https://www.sec.gov/Archives/edgar/data/1175454/000119312526248364/0001193125-26-248364.txt
Clarke Ronald,CEO & Chairman of BOD,2026-05-28,2026-05-29,100000,150.74,15074000.0,A,M,2476383,False,False,False,0001193125-26-248357,https://www.sec.gov/Archives/edgar/data/1175454/000119312526248357/0001193125-26-248357.txt
Clarke Ronald,CEO & Chairman of BOD,2026-05-28,2026-05-29,68150,352.37,24014015.5,D,F,2408233,False,False,False,0001193125-26-248357,https://www.sec.gov/Archives/edgar/data/1175454/000119312526248357/0001193125-26-248357.txt
Netto Armando Lins,GroupPresident Brazil&USVehPmt,2026-05-27,2026-05-29,418,355.0831,148424.74,D,S,32617,False,False,False,0001193125-26-248364,https://www.sec.gov/Archives/edgar/data/1175454/000119312526248364/0001193125-26-248364.txt
Clarke Ronald,CEO & Chairman of BOD,2026-05-21,2026-05-22,100000,150.74,15074000.0,A,M,2444870,False,False,False,0001193125-26-236942,https://www.sec.gov/Archives/edgar/data/1175454/000119312526236942/0001193125-26-236942.txt
Clarke Ronald,CEO & Chairman of BOD,2026-05-21,2026-05-22,68487,347.46,23796493.02,D,F,2376383,False,False,False,0001193125-26-236942,https://www.sec.gov/Archives/edgar/data/1175454/000119312526236942/0001193125-26-236942.txt
