insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Noseworthy John H,,2026-07-01,2026-07-06,206,0.0,0.0,A,A,7616,False,True,False,0000731766-26-000189,https://www.sec.gov/Archives/edgar/data/731766/000073176626000189/0000731766-26-000189.txt
MONTGOMERY RICE VALERIE MD,,2026-07-01,2026-07-06,220,0.0,0.0,A,A,7876,False,True,False,0000731766-26-000187,https://www.sec.gov/Archives/edgar/data/731766/000073176626000187/0000731766-26-000187.txt
MCNABB FREDERICK WILLIAM III,,2026-07-01,2026-07-06,250,0.0,0.0,A,A,15462,False,True,False,0000731766-26-000185,https://www.sec.gov/Archives/edgar/data/731766/000073176626000185/0000731766-26-000185.txt
Gottlieb Scott,,2026-07-01,2026-07-06,210,0.0,0.0,A,A,659,False,True,False,0000731766-26-000183,https://www.sec.gov/Archives/edgar/data/731766/000073176626000183/0000731766-26-000183.txt
Gil Kristen,,2026-07-01,2026-07-06,206,0.0,0.0,A,A,2617,False,True,False,0000731766-26-000181,https://www.sec.gov/Archives/edgar/data/731766/000073176626000181/0000731766-26-000181.txt
GARCIA PAUL R,,2026-07-01,2026-07-06,132,0.0,0.0,A,A,3818,False,True,False,0000731766-26-000179,https://www.sec.gov/Archives/edgar/data/731766/000073176626000179/0000731766-26-000179.txt
GARCIA PAUL R,,2026-07-01,2026-07-06,88,0.0,0.0,A,A,3906,False,True,False,0000731766-26-000179,https://www.sec.gov/Archives/edgar/data/731766/000073176626000179/0000731766-26-000179.txt
FLYNN TIMOTHY PATRICK,,2026-07-01,2026-07-06,225,0.0,0.0,A,A,10875,False,True,False,0000731766-26-000177,https://www.sec.gov/Archives/edgar/data/731766/000073176626000177/0000731766-26-000177.txt
Baker Charles D.,,2026-07-01,2026-07-06,220,0.0,0.0,A,A,2396,False,True,False,0000731766-26-000175,https://www.sec.gov/Archives/edgar/data/731766/000073176626000175/0000731766-26-000175.txt
Zaetta Christopher R,EVP & Chief Legal Officer,2026-06-23,2026-06-25,60,0.0,0.0,A,A,15859,False,False,True,0000731766-26-000165,https://www.sec.gov/Archives/edgar/data/731766/000073176626000165/0000731766-26-000165.txt
Stankiewicz Dennis Andrew,Chief Accounting Officer,2026-06-23,2026-06-25,50,0.0,0.0,A,A,10256,False,False,True,0000731766-26-000162,https://www.sec.gov/Archives/edgar/data/731766/000073176626000162/0000731766-26-000162.txt
Noseworthy John H,,2026-06-23,2026-06-25,41,0.0,0.0,A,A,7410,False,True,False,0000731766-26-000172,https://www.sec.gov/Archives/edgar/data/731766/000073176626000172/0000731766-26-000172.txt
Noel Timothy John,"Chief Executive Officer,  UHC",2026-06-23,2026-06-25,76,0.0,0.0,A,A,17650,False,False,True,0000731766-26-000166,https://www.sec.gov/Archives/edgar/data/731766/000073176626000166/0000731766-26-000166.txt
McSweeney Erin,EVP & Chief People Officer,2026-06-23,2026-06-25,48,0.0,0.0,A,A,15601,False,False,True,0000731766-26-000173,https://www.sec.gov/Archives/edgar/data/731766/000073176626000173/0000731766-26-000173.txt
MONTGOMERY RICE VALERIE MD,,2026-06-23,2026-06-25,41,0.0,0.0,A,A,7656,False,True,False,0000731766-26-000170,https://www.sec.gov/Archives/edgar/data/731766/000073176626000170/0000731766-26-000170.txt
MCNABB FREDERICK WILLIAM III,,2026-06-23,2026-06-25,50,0.0,0.0,A,A,15212,False,True,False,0000731766-26-000160,https://www.sec.gov/Archives/edgar/data/731766/000073176626000160/0000731766-26-000160.txt
HEMSLEY STEPHEN J,"CEO, UHG",2026-06-23,2026-06-25,46,0.0,0.0,A,A,48098,False,True,True,0000731766-26-000163,https://www.sec.gov/Archives/edgar/data/731766/000073176626000163/0000731766-26-000163.txt
Gottlieb Scott,,2026-06-23,2026-06-25,3,0.0,0.0,A,A,449,False,True,False,0000731766-26-000168,https://www.sec.gov/Archives/edgar/data/731766/000073176626000168/0000731766-26-000168.txt
Gil Kristen,,2026-06-23,2026-06-25,8,0.0,0.0,A,A,2411,False,True,False,0000731766-26-000169,https://www.sec.gov/Archives/edgar/data/731766/000073176626000169/0000731766-26-000169.txt
GARCIA PAUL R,,2026-06-23,2026-06-25,13,0.0,0.0,A,A,3686,False,True,False,0000731766-26-000171,https://www.sec.gov/Archives/edgar/data/731766/000073176626000171/0000731766-26-000171.txt
FLYNN TIMOTHY PATRICK,,2026-06-23,2026-06-25,61,0.0,0.0,A,A,10650,False,True,False,0000731766-26-000159,https://www.sec.gov/Archives/edgar/data/731766/000073176626000159/0000731766-26-000159.txt
DeVeydt Wayne S,Chief Financial Officer,2026-06-23,2026-06-25,111,0.0,0.0,A,A,19778,False,False,True,0000731766-26-000164,https://www.sec.gov/Archives/edgar/data/731766/000073176626000164/0000731766-26-000164.txt
Conway Patrick Hugh,"Chief Executive Officer, Optum",2026-06-23,2026-06-25,82,0.0,0.0,A,A,16996,False,False,True,0000731766-26-000167,https://www.sec.gov/Archives/edgar/data/731766/000073176626000167/0000731766-26-000167.txt
Baker Charles D.,,2026-06-23,2026-06-25,13,0.0,0.0,A,A,2176,False,True,False,0000731766-26-000161,https://www.sec.gov/Archives/edgar/data/731766/000073176626000161/0000731766-26-000161.txt
Conway Patrick Hugh,"Chief Executive Officer, Optum",2026-06-05,2026-06-09,686,399.47,274036.42,D,F,16914,False,False,True,0000731766-26-000140,https://www.sec.gov/Archives/edgar/data/731766/000073176626000140/0000731766-26-000140.txt
Zaetta Christopher R,EVP & Chief Legal Officer,2026-06-03,2026-06-04,134,377.0,50518.0,D,F,16582,False,False,True,0000731766-26-000136,https://www.sec.gov/Archives/edgar/data/731766/000073176626000136/0000731766-26-000136.txt
Conway Patrick Hugh,"Chief Executive Officer, Optum",2026-06-02,2026-06-04,203,377.92,76717.76,D,F,17601,False,False,True,0000731766-26-000134,https://www.sec.gov/Archives/edgar/data/731766/000073176626000134/0000731766-26-000134.txt
Conway Patrick Hugh,"Chief Executive Officer, Optum",2026-04-23,2026-04-27,800,355.0,284000.0,D,S,17804,False,False,True,0000731766-26-000123,https://www.sec.gov/Archives/edgar/data/731766/000073176626000123/0000731766-26-000123.txt
Noseworthy John H,,2026-04-01,2026-04-06,320,0.0,0.0,A,A,7369,False,True,False,0000731766-26-000115,https://www.sec.gov/Archives/edgar/data/731766/000073176626000115/0000731766-26-000115.txt
MONTGOMERY RICE VALERIE MD,,2026-04-01,2026-04-06,343,0.0,0.0,A,A,7615,False,True,False,0000731766-26-000112,https://www.sec.gov/Archives/edgar/data/731766/000073176626000112/0000731766-26-000112.txt
MCNABB FREDERICK WILLIAM III,,2026-04-01,2026-04-06,388,0.0,0.0,A,A,15162,False,True,False,0000731766-26-000118,https://www.sec.gov/Archives/edgar/data/731766/000073176626000118/0000731766-26-000118.txt
HOOPER MICHELE J,,2026-04-01,2026-04-06,206,0.0,0.0,A,A,41792,False,True,False,0000731766-26-000119,https://www.sec.gov/Archives/edgar/data/731766/000073176626000119/0000731766-26-000119.txt
Gottlieb Scott,,2026-04-01,2026-04-06,320,0.0,0.0,A,A,446,False,True,False,0000731766-26-000113,https://www.sec.gov/Archives/edgar/data/731766/000073176626000113/0000731766-26-000113.txt
Gil Kristen,,2026-04-01,2026-04-06,320,0.0,0.0,A,A,2403,False,True,False,0000731766-26-000116,https://www.sec.gov/Archives/edgar/data/731766/000073176626000116/0000731766-26-000116.txt
GARCIA PAUL R,,2026-04-01,2026-04-06,206,0.0,0.0,A,A,3536,False,True,False,0000731766-26-000114,https://www.sec.gov/Archives/edgar/data/731766/000073176626000114/0000731766-26-000114.txt
GARCIA PAUL R,,2026-04-01,2026-04-06,137,0.0,0.0,A,A,3673,False,True,False,0000731766-26-000114,https://www.sec.gov/Archives/edgar/data/731766/000073176626000114/0000731766-26-000114.txt
FLYNN TIMOTHY PATRICK,,2026-04-01,2026-04-06,350,0.0,0.0,A,A,10589,False,True,False,0000731766-26-000111,https://www.sec.gov/Archives/edgar/data/731766/000073176626000111/0000731766-26-000111.txt
Baker Charles D.,,2026-04-01,2026-04-06,343,0.0,0.0,A,A,2163,False,True,False,0000731766-26-000117,https://www.sec.gov/Archives/edgar/data/731766/000073176626000117/0000731766-26-000117.txt
Zaetta Christopher R,EVP & Chief Legal Officer,2026-03-17,2026-03-19,89,0.0,0.0,A,A,16716,False,False,True,0000731766-26-000096,https://www.sec.gov/Archives/edgar/data/731766/000073176626000096/0000731766-26-000096.txt
Stankiewicz Dennis Andrew,Chief Accounting Officer,2026-03-17,2026-03-19,68,0.0,0.0,A,A,10205,False,False,True,0000731766-26-000099,https://www.sec.gov/Archives/edgar/data/731766/000073176626000099/0000731766-26-000099.txt
Noseworthy John H,,2026-03-17,2026-03-19,52,0.0,0.0,A,A,7049,False,True,False,0000731766-26-000097,https://www.sec.gov/Archives/edgar/data/731766/000073176626000097/0000731766-26-000097.txt
Noel Timothy John,"Chief Executive Officer,  UHC",2026-03-17,2026-03-19,102,0.0,0.0,A,A,17574,False,False,True,0000731766-26-000095,https://www.sec.gov/Archives/edgar/data/731766/000073176626000095/0000731766-26-000095.txt
McSweeney Erin,EVP & Chief People Officer,2026-03-17,2026-03-19,64,0.0,0.0,A,A,15552,False,False,True,0000731766-26-000090,https://www.sec.gov/Archives/edgar/data/731766/000073176626000090/0000731766-26-000090.txt
MONTGOMERY RICE VALERIE MD,,2026-03-17,2026-03-19,53,0.0,0.0,A,A,7272,False,True,False,0000731766-26-000101,https://www.sec.gov/Archives/edgar/data/731766/000073176626000101/0000731766-26-000101.txt
MCNABB FREDERICK WILLIAM III,,2026-03-17,2026-03-19,64,0.0,0.0,A,A,14774,False,True,False,0000731766-26-000094,https://www.sec.gov/Archives/edgar/data/731766/000073176626000094/0000731766-26-000094.txt
HOOPER MICHELE J,,2026-03-17,2026-03-19,292,0.0,0.0,A,A,41586,False,True,False,0000731766-26-000089,https://www.sec.gov/Archives/edgar/data/731766/000073176626000089/0000731766-26-000089.txt
HEMSLEY STEPHEN J,"CEO, UHG",2026-03-17,2026-03-19,61,0.0,0.0,A,A,362628,False,True,True,0000731766-26-000092,https://www.sec.gov/Archives/edgar/data/731766/000073176626000092/0000731766-26-000092.txt
Gottlieb Scott,,2026-03-17,2026-03-19,1,0.0,0.0,A,A,126,False,True,False,0000731766-26-000087,https://www.sec.gov/Archives/edgar/data/731766/000073176626000087/0000731766-26-000087.txt
Gil Kristen,,2026-03-17,2026-03-19,8,0.0,0.0,A,A,2083,False,True,False,0000731766-26-000088,https://www.sec.gov/Archives/edgar/data/731766/000073176626000088/0000731766-26-000088.txt
GARCIA PAUL R,,2026-03-17,2026-03-19,16,0.0,0.0,A,A,3330,False,True,False,0000731766-26-000098,https://www.sec.gov/Archives/edgar/data/731766/000073176626000098/0000731766-26-000098.txt
FLYNN TIMOTHY PATRICK,,2026-03-17,2026-03-19,79,0.0,0.0,A,A,10239,False,True,False,0000731766-26-000093,https://www.sec.gov/Archives/edgar/data/731766/000073176626000093/0000731766-26-000093.txt
DeVeydt Wayne S,Chief Financial Officer,2026-03-17,2026-03-19,149,0.0,0.0,A,A,19666,False,False,True,0000731766-26-000100,https://www.sec.gov/Archives/edgar/data/731766/000073176626000100/0000731766-26-000100.txt
Conway Patrick Hugh,"Chief Executive Officer, Optum",2026-03-17,2026-03-19,125,0.0,0.0,A,A,18604,False,False,True,0000731766-26-000086,https://www.sec.gov/Archives/edgar/data/731766/000073176626000086/0000731766-26-000086.txt
Baker Charles D.,,2026-03-17,2026-03-19,14,0.0,0.0,A,A,1820,False,True,False,0000731766-26-000091,https://www.sec.gov/Archives/edgar/data/731766/000073176626000091/0000731766-26-000091.txt
