insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
WIMMERS DIDIER,Executive VP of R&D,2026-09-03,2026-09-03,317,76.27,24177.59,D,F,12379,False,False,False,0001040470-26-000265,https://www.sec.gov/Archives/edgar/data/1040470/000104047026000265/0001040470-26-000265.txt
Siu Chris,CFO,2026-09-01,2026-09-01,496,76.59,37988.64,D,F,77328,False,False,False,0001040470-26-000263,https://www.sec.gov/Archives/edgar/data/1040470/000104047026000263/0001040470-26-000263.txt
ROGERS VERNON,Exec VP of Sales & Mktg.,2026-08-17,2026-08-18,3994,143.77,574217.38,D,S,186232,False,False,False,0001040470-26-000261,https://www.sec.gov/Archives/edgar/data/1040470/000104047026000261/0001040470-26-000261.txt
SLAYEN HOWARD T,Director,2026-08-14,2026-08-14,5700,133.0288,758264.16,D,S,140667,False,False,False,0001040470-26-000257,https://www.sec.gov/Archives/edgar/data/1040470/000104047026000257/0001040470-26-000257.txt
ROGERS VERNON,Exec VP of Sales & Mktg.,2026-08-14,2026-08-18,1000,134.0,134000.0,D,S,191226,False,False,False,0001040470-26-000261,https://www.sec.gov/Archives/edgar/data/1040470/000104047026000261/0001040470-26-000261.txt
ROGERS VERNON,Exec VP of Sales & Mktg.,2026-08-14,2026-08-18,1000,139.0,139000.0,D,S,190226,False,False,False,0001040470-26-000261,https://www.sec.gov/Archives/edgar/data/1040470/000104047026000261/0001040470-26-000261.txt
POSEDEL RHEA J,Director,2026-08-14,2026-08-14,5973,140.0,836220.0,D,S,381989,False,False,False,0001040470-26-000255,https://www.sec.gov/Archives/edgar/data/1040470/000104047026000255/0001040470-26-000255.txt
ENGINEER ADIL,Chief Operating Officer,2026-08-14,2026-08-14,500,0.0,0.0,D,G,46477,False,False,False,0001040470-26-000259,https://www.sec.gov/Archives/edgar/data/1040470/000104047026000259/0001040470-26-000259.txt
SALAMONE ALBERTO,"EVP, PPBI BUSINESS",2026-08-13,2026-08-14,4200,128.0,537600.0,D,S,47434,False,False,False,0001040470-26-000253,https://www.sec.gov/Archives/edgar/data/1040470/000104047026000253/0001040470-26-000253.txt
SALAMONE ALBERTO,"EVP, PPBI BUSINESS",2026-08-13,2026-08-14,5472,127.5014,697687.66,D,S,41962,False,False,False,0001040470-26-000253,https://www.sec.gov/Archives/edgar/data/1040470/000104047026000253/0001040470-26-000253.txt
SCOTT GEOFFREY GATES,Director,2026-08-12,2026-08-13,6731,0.0,0.0,D,G,23955,False,False,False,0001040470-26-000247,https://www.sec.gov/Archives/edgar/data/1040470/000104047026000247/0001040470-26-000247.txt
SCOTT GEOFFREY GATES,Director,2026-08-12,2026-08-13,20000,131.506,2630120.0,D,S,10000,False,False,False,0001040470-26-000247,https://www.sec.gov/Archives/edgar/data/1040470/000104047026000247/0001040470-26-000247.txt
