insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Wagner William Raymond,,2026-05-01,2026-05-04,1087,164.01,178278.87,A,M,3412,False,True,False,0000008818-26-000104,https://www.sec.gov/Archives/edgar/data/8818/000000881826000104/0000008818-26-000104.txt
Siewert Patrick,,2026-05-01,2026-05-04,1087,164.01,178278.87,A,M,19611,False,True,False,0000008818-26-000102,https://www.sec.gov/Archives/edgar/data/8818/000000881826000102/0000008818-26-000102.txt
Siewert Patrick,,2026-05-01,2026-05-04,327,164.01,53631.27,D,F,19284,False,True,False,0000008818-26-000102,https://www.sec.gov/Archives/edgar/data/8818/000000881826000102/0000008818-26-000102.txt
Reverberi Francesca,,2026-05-01,2026-05-04,1087,164.01,178278.87,A,M,2464,False,True,False,0000008818-26-000100,https://www.sec.gov/Archives/edgar/data/8818/000000881826000100/0000008818-26-000100.txt
Reverberi Francesca,,2026-05-01,2026-05-04,327,164.01,53631.27,D,F,2137,False,True,False,0000008818-26-000100,https://www.sec.gov/Archives/edgar/data/8818/000000881826000100/0000008818-26-000100.txt
MEJIA MARIA FERNANDA,,2026-05-01,2026-05-04,1087,164.01,178278.87,A,M,2063,False,True,False,0000008818-26-000098,https://www.sec.gov/Archives/edgar/data/8818/000000881826000098/0000008818-26-000098.txt
Lopez Andres Alberto,,2026-05-01,2026-05-04,1087,164.01,178278.87,A,M,5147,False,True,False,0000008818-26-000096,https://www.sec.gov/Archives/edgar/data/8818/000000881826000096/0000008818-26-000096.txt
Dickson Ward H.,,2026-05-01,2026-05-04,1087,164.01,178278.87,A,M,1840,False,True,False,0000008818-26-000094,https://www.sec.gov/Archives/edgar/data/8818/000000881826000094/0000008818-26-000094.txt
Butier Mitchell R,,2026-05-01,2026-05-04,1763,164.01,289149.63,A,M,188297,False,True,False,0000008818-26-000092,https://www.sec.gov/Archives/edgar/data/8818/000000881826000092/0000008818-26-000092.txt
Alford Bradley A,,2026-05-01,2026-05-04,1087,164.01,178278.87,A,M,28093,False,True,False,0000008818-26-000106,https://www.sec.gov/Archives/edgar/data/8818/000000881826000106/0000008818-26-000106.txt
Butier Mitchell R,,2026-03-12,2026-03-13,1160,169.7064,196859.42,D,S,209987,True,True,False,0000008818-26-000066,https://www.sec.gov/Archives/edgar/data/8818/000000881826000066/0000008818-26-000066.txt
Butier Mitchell R,,2026-03-12,2026-03-13,4979,170.6895,849863.02,D,S,205008,True,True,False,0000008818-26-000066,https://www.sec.gov/Archives/edgar/data/8818/000000881826000066/0000008818-26-000066.txt
Butier Mitchell R,,2026-03-12,2026-03-13,2977,171.8031,511457.83,D,S,202031,True,True,False,0000008818-26-000066,https://www.sec.gov/Archives/edgar/data/8818/000000881826000066/0000008818-26-000066.txt
Butier Mitchell R,,2026-03-12,2026-03-13,3027,172.6638,522653.32,D,S,199004,True,True,False,0000008818-26-000066,https://www.sec.gov/Archives/edgar/data/8818/000000881826000066/0000008818-26-000066.txt
Butier Mitchell R,,2026-03-12,2026-03-13,857,173.498,148687.79,D,S,198147,True,True,False,0000008818-26-000066,https://www.sec.gov/Archives/edgar/data/8818/000000881826000066/0000008818-26-000066.txt
Butier Mitchell R,,2026-03-11,2026-03-13,4123,173.1749,714000.11,D,S,227024,True,True,False,0000008818-26-000066,https://www.sec.gov/Archives/edgar/data/8818/000000881826000066/0000008818-26-000066.txt
Butier Mitchell R,,2026-03-11,2026-03-13,13404,173.983,2332068.13,D,S,213620,True,True,False,0000008818-26-000066,https://www.sec.gov/Archives/edgar/data/8818/000000881826000066/0000008818-26-000066.txt
Butier Mitchell R,,2026-03-11,2026-03-13,2473,174.5326,431619.12,D,S,211147,True,True,False,0000008818-26-000066,https://www.sec.gov/Archives/edgar/data/8818/000000881826000066/0000008818-26-000066.txt
Butier Mitchell R,,2026-03-10,2026-03-11,4699,174.5182,820061.02,D,S,246448,True,True,False,0000008818-26-000060,https://www.sec.gov/Archives/edgar/data/8818/000000881826000060/0000008818-26-000060.txt
Butier Mitchell R,,2026-03-10,2026-03-11,6424,175.2557,1125842.62,D,S,240024,True,True,False,0000008818-26-000060,https://www.sec.gov/Archives/edgar/data/8818/000000881826000060/0000008818-26-000060.txt
Butier Mitchell R,,2026-03-10,2026-03-11,7283,176.3825,1284593.75,D,S,232741,True,True,False,0000008818-26-000060,https://www.sec.gov/Archives/edgar/data/8818/000000881826000060/0000008818-26-000060.txt
Butier Mitchell R,,2026-03-10,2026-03-11,1594,176.9776,282102.29,D,S,231147,True,True,False,0000008818-26-000060,https://www.sec.gov/Archives/edgar/data/8818/000000881826000060/0000008818-26-000060.txt
Butier Mitchell R,,2026-03-09,2026-03-11,4365,174.9719,763752.34,D,S,266782,True,True,False,0000008818-26-000060,https://www.sec.gov/Archives/edgar/data/8818/000000881826000060/0000008818-26-000060.txt
Butier Mitchell R,,2026-03-09,2026-03-11,9035,175.7592,1587984.37,D,S,257747,True,True,False,0000008818-26-000060,https://www.sec.gov/Archives/edgar/data/8818/000000881826000060/0000008818-26-000060.txt
Butier Mitchell R,,2026-03-09,2026-03-11,6225,176.9235,1101348.79,D,S,251522,True,True,False,0000008818-26-000060,https://www.sec.gov/Archives/edgar/data/8818/000000881826000060/0000008818-26-000060.txt
Butier Mitchell R,,2026-03-09,2026-03-11,375,177.5809,66592.84,D,S,251147,True,True,False,0000008818-26-000060,https://www.sec.gov/Archives/edgar/data/8818/000000881826000060/0000008818-26-000060.txt
