insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Griggs PC Nelson,Pres. Capital Access Platforms,2026-05-18,2026-05-20,5093,92.62,471713.66,D,S,233798,False,False,False,0001193125-26-232545,https://www.sec.gov/Archives/edgar/data/1120193/000119312526232545/0001193125-26-232545.txt
Peterson Bradley J,"EVP, CIO",2026-04-28,2026-04-30,7710,90.82,700222.2,D,S,141035,False,False,False,0001193125-26-197102,https://www.sec.gov/Archives/edgar/data/1120193/000119312526197102/0001193125-26-197102.txt
Tal Cohen,Pres. Market Platforms,2026-04-27,2026-04-29,15518,90.75,1408258.5,D,S,215208,False,False,False,0001193125-26-191425,https://www.sec.gov/Archives/edgar/data/1120193/000119312526191425/0001193125-26-191425.txt
Daly Michelle Lynn,"SVP, Controller & PAO",2026-04-24,2026-04-28,1194,88.82,106051.08,D,S,10218,False,False,False,0001193125-26-186881,https://www.sec.gov/Archives/edgar/data/1120193/000119312526186881/0001193125-26-186881.txt
Daly Michelle Lynn,"SVP, Controller & PAO",2026-04-24,2026-04-28,129,88.85,11461.65,D,S,10089,False,False,False,0001193125-26-186881,https://www.sec.gov/Archives/edgar/data/1120193/000119312526186881/0001193125-26-186881.txt
Zecca John,"EVP, Global CLO",2026-04-03,2026-04-07,780,86.65,67587.0,D,S,153334,False,False,False,0001193125-26-145529,https://www.sec.gov/Archives/edgar/data/1120193/000119312526145529/0001193125-26-145529.txt
Tal Cohen,Pres. Market Platforms,2026-04-03,2026-04-07,1565,86.65,135607.25,D,S,230726,False,False,False,0001193125-26-145555,https://www.sec.gov/Archives/edgar/data/1120193/000119312526145555/0001193125-26-145555.txt
Smith Bryan Everard,"EVP, CPO",2026-04-03,2026-04-07,813,86.65,70446.45,D,S,74944,False,False,False,0001193125-26-145561,https://www.sec.gov/Archives/edgar/data/1120193/000119312526145561/0001193125-26-145561.txt
SKULE JEREMY,"EVP, CSO",2026-04-03,2026-04-07,1017,86.65,88123.05,D,S,104573,False,False,False,0001193125-26-145571,https://www.sec.gov/Archives/edgar/data/1120193/000119312526145571/0001193125-26-145571.txt
Peterson Bradley J,"EVP, CIO",2026-04-03,2026-04-07,1499,86.65,129888.35,D,S,148745,False,False,False,0001193125-26-145580,https://www.sec.gov/Archives/edgar/data/1120193/000119312526145580/0001193125-26-145580.txt
