insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Blumofe Robert,Chief Technology Officer,2026-06-18,2026-06-18,243,129.41,31446.63,D,S,31006,True,False,True,0001086222-26-000075,https://www.sec.gov/Archives/edgar/data/1086222/000108622226000075/0001086222-26-000075.txt
Howell Laura,"SVP, Chief Accounting Officer",2026-06-12,2026-06-15,322,0.0,0.0,A,M,16576,False,False,True,0001086222-26-000069,https://www.sec.gov/Archives/edgar/data/1086222/000108622226000069/0001086222-26-000069.txt
Howell Laura,"SVP, Chief Accounting Officer",2026-06-12,2026-06-15,95,132.46,12583.7,D,F,16481,False,False,True,0001086222-26-000069,https://www.sec.gov/Archives/edgar/data/1086222/000108622226000069/0001086222-26-000069.txt
Salem-Jackson Kim,"EVP, Chief Marketing Officer",2026-06-10,2026-06-10,2300,135.57,311811.0,D,S,59210,True,False,True,0001845739-26-000011,https://www.sec.gov/Archives/edgar/data/1086222/000184573926000011/0001845739-26-000011.txt
HESSE DANIEL,,2026-05-20,2026-05-20,2336,0.0,0.0,A,M,23723,False,True,False,0001234998-26-000004,https://www.sec.gov/Archives/edgar/data/1086222/000123499826000004/0001234998-26-000004.txt
MILLER JON,,2026-05-14,2026-05-14,3547,0.0,0.0,A,M,26353,False,True,False,0001184244-26-000004,https://www.sec.gov/Archives/edgar/data/1086222/000118424426000004/0001184244-26-000004.txt
Burger Bas,,2026-05-14,2026-05-14,3028,0.0,0.0,A,M,3028,False,True,False,0002073219-26-000002,https://www.sec.gov/Archives/edgar/data/1086222/000207321926000002/0002073219-26-000002.txt
Akella Janaki,,2026-05-14,2026-05-14,3028,0.0,0.0,A,M,3028,False,True,False,0001763595-26-000002,https://www.sec.gov/Archives/edgar/data/1086222/000176359526000002/0001763595-26-000002.txt
Joseph Paul C,EVP - Global Sales,2026-03-16,2026-03-16,2967,105.8858,314163.17,D,S,36566,True,False,True,0001845574-26-000014,https://www.sec.gov/Archives/edgar/data/1086222/000184557426000014/0001845574-26-000014.txt
Joseph Paul C,EVP - Global Sales,2026-03-16,2026-03-16,1950,106.7328,208128.96,D,S,34616,True,False,True,0001845574-26-000014,https://www.sec.gov/Archives/edgar/data/1086222/000184557426000014/0001845574-26-000014.txt
Joseph Paul C,EVP - Global Sales,2026-03-16,2026-03-16,83,108.0,8964.0,D,S,34533,True,False,True,0001845574-26-000014,https://www.sec.gov/Archives/edgar/data/1086222/000184557426000014/0001845574-26-000014.txt
Ahola Aaron,EVP & General Counsel,2026-03-16,2026-03-16,4500,106.2703,478216.35,D,S,29716,False,False,True,0001718588-26-000012,https://www.sec.gov/Archives/edgar/data/1086222/000171858826000012/0001718588-26-000012.txt
Karon Adam,COO & GM Edge Technology Group,2026-03-12,2026-03-12,17000,107.4264,1826248.8,D,S,21332,False,False,True,0001699796-26-000016,https://www.sec.gov/Archives/edgar/data/1086222/000169979626000016/0001699796-26-000016.txt
Howell Laura,"SVP, Chief Accounting Officer",2026-03-12,2026-03-12,322,0.0,0.0,A,M,16235,False,False,True,0001867203-26-000014,https://www.sec.gov/Archives/edgar/data/1086222/000186720326000014/0001867203-26-000014.txt
Howell Laura,"SVP, Chief Accounting Officer",2026-03-12,2026-03-12,95,106.47,10114.65,D,F,16140,False,False,True,0001867203-26-000014,https://www.sec.gov/Archives/edgar/data/1086222/000186720326000014/0001867203-26-000014.txt
