insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Cobert Beth F.,,2026-05-27,2026-05-27,2068,0.0,0.0,D,G,1907,False,True,False,0001225208-26-005609,https://www.sec.gov/Archives/edgar/data/1138118/000122520826005609/0001225208-26-005609.txt
Cobert Beth F.,,2026-05-27,2026-05-27,2068,0.0,0.0,A,G,28267,False,True,False,0001225208-26-005609,https://www.sec.gov/Archives/edgar/data/1138118/000122520826005609/0001225208-26-005609.txt
Sanjiv Yajnik,,2026-05-26,2026-05-26,2068,0.0,0.0,D,G,3433,False,True,False,0001225208-26-005600,https://www.sec.gov/Archives/edgar/data/1138118/000122520826005600/0001225208-26-005600.txt
Sanjiv Yajnik,,2026-05-26,2026-05-26,2068,0.0,0.0,A,G,29587,False,True,False,0001225208-26-005600,https://www.sec.gov/Archives/edgar/data/1138118/000122520826005600/0001225208-26-005600.txt
Goodman Shira,,2026-05-26,2026-05-26,2068,0.0,0.0,D,G,1907,False,True,False,0001225208-26-005595,https://www.sec.gov/Archives/edgar/data/1138118/000122520826005595/0001225208-26-005595.txt
Goodman Shira,,2026-05-26,2026-05-26,2068,0.0,0.0,A,G,22198,False,True,False,0001225208-26-005595,https://www.sec.gov/Archives/edgar/data/1138118/000122520826005595/0001225208-26-005595.txt
GILYARD REGINALD HAROLD,,2026-05-26,2026-05-26,2068,0.0,0.0,D,G,1907,False,True,False,0001225208-26-005594,https://www.sec.gov/Archives/edgar/data/1138118/000122520826005594/0001225208-26-005594.txt
GILYARD REGINALD HAROLD,,2026-05-26,2026-05-26,2068,0.0,0.0,A,G,21891,False,True,False,0001225208-26-005594,https://www.sec.gov/Archives/edgar/data/1138118/000122520826005594/0001225208-26-005594.txt
Soni Gunjan,,2026-05-21,2026-05-26,1907,0.0,0.0,A,A,5929,False,True,False,0001225208-26-005598,https://www.sec.gov/Archives/edgar/data/1138118/000122520826005598/0001225208-26-005598.txt
Sanjiv Yajnik,,2026-05-21,2026-05-26,1907,0.0,0.0,A,A,3975,False,True,False,0001225208-26-005600,https://www.sec.gov/Archives/edgar/data/1138118/000122520826005600/0001225208-26-005600.txt
Sanjiv Yajnik,,2026-05-21,2026-05-26,1526,131.04,199967.04,A,A,5501,False,True,False,0001225208-26-005600,https://www.sec.gov/Archives/edgar/data/1138118/000122520826005600/0001225208-26-005600.txt
Metcalfe Guy A,,2026-05-21,2026-05-26,1907,0.0,0.0,A,A,8518,False,True,False,0001225208-26-005597,https://www.sec.gov/Archives/edgar/data/1138118/000122520826005597/0001225208-26-005597.txt
LOPEZ GERARDO I,,2026-05-21,2026-05-26,1907,0.0,0.0,A,A,47537,False,True,False,0001225208-26-005596,https://www.sec.gov/Archives/edgar/data/1138118/000122520826005596/0001225208-26-005596.txt
Goodman Shira,,2026-05-21,2026-05-26,1907,0.0,0.0,A,A,3975,False,True,False,0001225208-26-005595,https://www.sec.gov/Archives/edgar/data/1138118/000122520826005595/0001225208-26-005595.txt
GILYARD REGINALD HAROLD,,2026-05-21,2026-05-26,1907,0.0,0.0,A,A,3975,False,True,False,0001225208-26-005594,https://www.sec.gov/Archives/edgar/data/1138118/000122520826005594/0001225208-26-005594.txt
Cobert Beth F.,,2026-05-21,2026-05-26,1907,0.0,0.0,A,A,3975,False,True,False,0001225208-26-005593,https://www.sec.gov/Archives/edgar/data/1138118/000122520826005593/0001225208-26-005593.txt
Boze Brandon B,,2026-05-21,2026-05-26,1907,0.0,0.0,A,A,9349,False,True,False,0001225208-26-005599,https://www.sec.gov/Archives/edgar/data/1138118/000122520826005599/0001225208-26-005599.txt
Boze Brandon B,,2026-05-21,2026-05-26,839,131.04,109942.56,A,A,10188,False,True,False,0001225208-26-005599,https://www.sec.gov/Archives/edgar/data/1138118/000122520826005599/0001225208-26-005599.txt
Giamartino Emma E.,CFO & Chief Investment Officer,2026-05-15,2026-05-18,2250,130.74,294165.0,D,S,110729,True,False,True,0001225208-26-005462,https://www.sec.gov/Archives/edgar/data/1138118/000122520826005462/0001225208-26-005462.txt
Doellinger Chad J,Chief Legal & Admin. Officer,2026-05-05,2026-05-05,107,140.35,15017.45,D,S,42006,True,False,True,0001225208-26-004964,https://www.sec.gov/Archives/edgar/data/1138118/000122520826004964/0001225208-26-004964.txt
Horn Andrew S,Deputy Chief Financial Officer,2026-05-01,2026-05-05,58,141.81,8224.98,D,F,12414,False,False,True,0001225208-26-004963,https://www.sec.gov/Archives/edgar/data/1138118/000122520826004963/0001225208-26-004963.txt
Doellinger Chad J,Chief Legal & Admin. Officer,2026-05-01,2026-05-05,290,141.81,41124.9,D,F,42113,True,False,True,0001225208-26-004964,https://www.sec.gov/Archives/edgar/data/1138118/000122520826004964/0001225208-26-004964.txt
