insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
MADDIPATI SRIKANTH,EVP/CFO,2026-06-15,2026-06-16,10184,0.0,0.0,A,A,34695,False,False,True,0002137913-26-000006,https://www.sec.gov/Archives/edgar/data/811156/000213791326000006/0002137913-26-000006.txt
Hofmeister Brandon J.,Senior Vice President,2026-05-26,2026-05-27,3000,74.31,222930.0,D,S,67111,False,False,True,0001710651-26-000013,https://www.sec.gov/Archives/edgar/data/811156/000171065126000013/0001710651-26-000013.txt
Wright Laura,,2026-05-08,2026-05-11,2411,0.0,0.0,A,A,43623,False,True,False,0001297907-26-000002,https://www.sec.gov/Archives/edgar/data/811156/000129790726000002/0001297907-26-000002.txt
TANSKI RONALD J,,2026-05-08,2026-05-11,2411,0.0,0.0,A,A,20903,False,True,False,0001209940-26-000006,https://www.sec.gov/Archives/edgar/data/811156/000120994026000006/0001209940-26-000006.txt
Sznewajs John G,,2026-05-08,2026-05-11,2411,0.0,0.0,A,A,37594,False,True,False,0001333724-26-000002,https://www.sec.gov/Archives/edgar/data/811156/000133372426000002/0001333724-26-000002.txt
Soto Myrna,,2026-05-08,2026-05-11,2411,0.0,0.0,A,A,41023,False,True,False,0001631411-26-000002,https://www.sec.gov/Archives/edgar/data/811156/000163141126000002/0001631411-26-000002.txt
SHANK SUZANNE F.,,2026-05-08,2026-05-11,2411,0.0,0.0,A,A,23680,False,True,False,0001713197-26-000002,https://www.sec.gov/Archives/edgar/data/811156/000171319726000002/0001713197-26-000002.txt
RUSSELL JOHN G,,2026-05-08,2026-05-11,2411,0.0,0.0,A,A,134068,False,True,False,0001180661-26-000006,https://www.sec.gov/Archives/edgar/data/811156/000118066126000006/0001180661-26-000006.txt
Leopold Diane,,2026-05-08,2026-05-11,2411,0.0,0.0,A,A,5180,False,True,False,0001595985-26-000014,https://www.sec.gov/Archives/edgar/data/811156/000159598526000014/0001595985-26-000014.txt
Keyes Richard Patrick,,2026-05-08,2026-05-11,2411,0.0,0.0,A,A,3180,False,True,False,0002112189-26-000011,https://www.sec.gov/Archives/edgar/data/811156/000211218926000011/0002112189-26-000011.txt
IZZO RALPH,,2026-05-08,2026-05-11,2411,0.0,0.0,A,A,10779,False,True,False,0001257451-26-000007,https://www.sec.gov/Archives/edgar/data/811156/000125745126000007/0001257451-26-000007.txt
Butler Deborah H,,2026-05-08,2026-05-11,2411,0.0,0.0,A,A,39850,False,True,False,0001401687-26-000002,https://www.sec.gov/Archives/edgar/data/811156/000140168726000002/0001401687-26-000002.txt
Snyder Lauren Y,Senior Vice President,2026-03-26,2026-03-30,674,0.0,0.0,A,A,17170,False,False,True,0002076869-26-000006,https://www.sec.gov/Archives/edgar/data/811156/000207686926000006/0002076869-26-000006.txt
Snyder Lauren Y,Senior Vice President,2026-03-26,2026-03-30,574,76.33,43813.42,D,F,16596,False,False,True,0002076869-26-000006,https://www.sec.gov/Archives/edgar/data/811156/000207686926000006/0002076869-26-000006.txt
Rochow Garrick J,President and CEO,2026-03-26,2026-03-30,19681,0.0,0.0,A,A,663751,False,True,True,0001635192-26-000007,https://www.sec.gov/Archives/edgar/data/811156/000163519226000007/0001635192-26-000007.txt
Rochow Garrick J,President and CEO,2026-03-26,2026-03-30,25833,76.33,1971832.89,D,F,637918,False,True,True,0001635192-26-000007,https://www.sec.gov/Archives/edgar/data/811156/000163519226000007/0001635192-26-000007.txt
McIntosh Scott B,"VP, Controller, CAO",2026-03-26,2026-03-30,1028,0.0,0.0,A,A,25251,False,False,True,0001876797-26-000008,https://www.sec.gov/Archives/edgar/data/811156/000187679726000008/0001876797-26-000008.txt
McIntosh Scott B,"VP, Controller, CAO",2026-03-26,2026-03-30,1197,76.33,91367.01,D,F,24054,False,False,True,0001876797-26-000008,https://www.sec.gov/Archives/edgar/data/811156/000187679726000008/0001876797-26-000008.txt
Johnson Shaun M,Executive Vice President & CLO,2026-03-26,2026-03-30,3284,0.0,0.0,D,A,113636,False,False,True,0001777747-26-000006,https://www.sec.gov/Archives/edgar/data/811156/000177774726000006/0001777747-26-000006.txt
Johnson Shaun M,Executive Vice President & CLO,2026-03-26,2026-03-30,4311,76.33,329058.63,D,F,109325,False,False,True,0001777747-26-000006,https://www.sec.gov/Archives/edgar/data/811156/000177774726000006/0001777747-26-000006.txt
Hofmeister Brandon J.,Senior Vice President,2026-03-26,2026-03-30,2863,0.0,0.0,A,A,73870,False,False,True,0001710651-26-000011,https://www.sec.gov/Archives/edgar/data/811156/000171065126000011/0001710651-26-000011.txt
Hofmeister Brandon J.,Senior Vice President,2026-03-26,2026-03-30,3759,76.33,286924.47,D,F,70111,False,False,True,0001710651-26-000011,https://www.sec.gov/Archives/edgar/data/811156/000171065126000011/0001710651-26-000011.txt
Hayes Rejji P,EVP/CFO,2026-03-26,2026-03-30,6316,0.0,0.0,A,A,276825,False,False,True,0001611961-26-000007,https://www.sec.gov/Archives/edgar/data/811156/000161196126000007/0001611961-26-000007.txt
Hayes Rejji P,EVP/CFO,2026-03-26,2026-03-30,8290,76.33,632775.7,D,F,268535,False,False,True,0001611961-26-000007,https://www.sec.gov/Archives/edgar/data/811156/000161196126000007/0001611961-26-000007.txt
Berry Tonya L,Executive Vice President & COO,2026-03-26,2026-03-30,2021,0.0,0.0,A,A,72747,False,False,True,0001910076-26-000008,https://www.sec.gov/Archives/edgar/data/811156/000191007626000008/0001910076-26-000008.txt
Berry Tonya L,Executive Vice President & COO,2026-03-26,2026-03-30,2642,76.33,201663.86,D,F,70105,False,False,True,0001910076-26-000008,https://www.sec.gov/Archives/edgar/data/811156/000191007626000008/0001910076-26-000008.txt
McIntosh Scott B,"VP, Controller, CAO",2026-03-02,2026-03-04,1750,78.205,136858.75,D,S,24223,False,False,True,0001876797-26-000006,https://www.sec.gov/Archives/edgar/data/811156/000187679726000006/0001876797-26-000006.txt
Hofmeister Brandon J.,Senior Vice President,2026-02-27,2026-03-02,4000,78.235,312940.0,D,S,70670,False,False,True,0001710651-26-000009,https://www.sec.gov/Archives/edgar/data/811156/000171065126000009/0001710651-26-000009.txt
Hofmeister Brandon J.,Senior Vice President,2026-02-27,2026-03-02,2,0.0,0.0,D,G,70953,False,False,True,0001710651-26-000009,https://www.sec.gov/Archives/edgar/data/811156/000171065126000009/0001710651-26-000009.txt
Hofmeister Brandon J.,Senior Vice President,2026-02-27,2026-03-02,2,0.0,0.0,A,G,3,False,False,True,0001710651-26-000009,https://www.sec.gov/Archives/edgar/data/811156/000171065126000009/0001710651-26-000009.txt
Leopold Diane,,2026-02-25,2026-02-27,2000,76.699,153398.0,A,P,2769,False,True,False,0001595985-26-000010,https://www.sec.gov/Archives/edgar/data/811156/000159598526000010/0001595985-26-000010.txt
RUSSELL JOHN G,,2026-02-20,2026-02-23,14914,75.755,1129810.07,D,S,131568,False,True,False,0001180661-26-000004,https://www.sec.gov/Archives/edgar/data/811156/000118066126000004/0001180661-26-000004.txt
Leopold Diane,,2026-02-20,2026-02-23,769,0.0,0.0,A,A,769,False,True,False,0001595985-26-000008,https://www.sec.gov/Archives/edgar/data/811156/000159598526000008/0001595985-26-000008.txt
Keyes Richard Patrick,,2026-02-20,2026-02-23,769,0.0,0.0,A,A,769,False,True,False,0002112189-26-000009,https://www.sec.gov/Archives/edgar/data/811156/000211218926000009/0002112189-26-000009.txt
Thomas Shannon,Senior Vice President,2026-01-29,2026-02-02,7757,0.0,0.0,A,A,7757,False,False,True,0002086968-26-000002,https://www.sec.gov/Archives/edgar/data/811156/000208696826000002/0002086968-26-000002.txt
Snyder Lauren Y,Senior Vice President,2026-01-29,2026-02-02,3526,0.0,0.0,A,A,16426,False,False,True,0002076869-26-000004,https://www.sec.gov/Archives/edgar/data/811156/000207686926000004/0002076869-26-000004.txt
Rochow Garrick J,President and CEO,2026-01-29,2026-02-02,123413,0.0,0.0,A,A,641865,False,True,True,0001635192-26-000005,https://www.sec.gov/Archives/edgar/data/811156/000163519226000005/0001635192-26-000005.txt
McIntosh Scott B,"VP, Controller, CAO",2026-01-29,2026-02-02,5008,0.0,0.0,A,A,25850,False,False,True,0001876797-26-000004,https://www.sec.gov/Archives/edgar/data/811156/000187679726000004/0001876797-26-000004.txt
Johnson Shaun M,Executive Vice President & CLO,2026-01-29,2026-02-02,19747,0.0,0.0,A,A,109894,False,False,True,0001777747-26-000004,https://www.sec.gov/Archives/edgar/data/811156/000177774726000004/0001777747-26-000004.txt
Hofmeister Brandon J.,Senior Vice President,2026-01-29,2026-02-02,13752,0.0,0.0,A,A,74670,False,False,True,0001710651-26-000006,https://www.sec.gov/Archives/edgar/data/811156/000171065126000006/0001710651-26-000006.txt
Hayes Rejji P,EVP/CFO,2026-01-29,2026-02-02,33144,0.0,0.0,A,A,269725,False,False,True,0001611961-26-000005,https://www.sec.gov/Archives/edgar/data/811156/000161196126000005/0001611961-26-000005.txt
Berry Tonya L,Executive Vice President & COO,2026-01-29,2026-02-02,20451,0.0,0.0,A,A,70387,False,False,True,0001910076-26-000005,https://www.sec.gov/Archives/edgar/data/811156/000191007626000005/0001910076-26-000005.txt
Snyder Lauren Y,Senior Vice President,2026-01-26,2026-01-28,77,0.0,0.0,A,A,13647,False,False,True,0002076869-26-000002,https://www.sec.gov/Archives/edgar/data/811156/000207686926000002/0002076869-26-000002.txt
Snyder Lauren Y,Senior Vice President,2026-01-26,2026-01-28,747,71.53,53432.91,D,F,12900,False,False,True,0002076869-26-000002,https://www.sec.gov/Archives/edgar/data/811156/000207686926000002/0002076869-26-000002.txt
Rochow Garrick J,President and CEO,2026-01-26,2026-01-28,2240,0.0,0.0,A,A,546842,False,True,True,0001635192-26-000002,https://www.sec.gov/Archives/edgar/data/811156/000163519226000002/0001635192-26-000002.txt
Rochow Garrick J,President and CEO,2026-01-26,2026-01-28,28390,71.53,2030736.7,D,F,518452,False,True,True,0001635192-26-000002,https://www.sec.gov/Archives/edgar/data/811156/000163519226000002/0001635192-26-000002.txt
McIntosh Scott B,"VP, Controller, CAO",2026-01-26,2026-01-28,117,0.0,0.0,A,A,22260,False,False,True,0001876797-26-000002,https://www.sec.gov/Archives/edgar/data/811156/000187679726000002/0001876797-26-000002.txt
McIntosh Scott B,"VP, Controller, CAO",2026-01-26,2026-01-28,1418,71.53,101429.54,D,F,20842,False,False,True,0001876797-26-000002,https://www.sec.gov/Archives/edgar/data/811156/000187679726000002/0001876797-26-000002.txt
Johnson Shaun M,Executive Vice President & CLO,2026-01-26,2026-01-28,374,0.0,0.0,A,A,94968,False,False,True,0001777747-26-000002,https://www.sec.gov/Archives/edgar/data/811156/000177774726000002/0001777747-26-000002.txt
Johnson Shaun M,Executive Vice President & CLO,2026-01-26,2026-01-28,4821,71.53,344846.13,D,F,90147,False,False,True,0001777747-26-000002,https://www.sec.gov/Archives/edgar/data/811156/000177774726000002/0001777747-26-000002.txt
Hofmeister Brandon J.,Senior Vice President,2026-01-26,2026-01-28,326,0.0,0.0,A,A,65139,False,False,True,0001710651-26-000004,https://www.sec.gov/Archives/edgar/data/811156/000171065126000004/0001710651-26-000004.txt
Hofmeister Brandon J.,Senior Vice President,2026-01-26,2026-01-28,4221,71.53,301928.13,D,F,60918,False,False,True,0001710651-26-000004,https://www.sec.gov/Archives/edgar/data/811156/000171065126000004/0001710651-26-000004.txt
Hayes Rejji P,EVP/CFO,2026-01-26,2026-01-28,719,0.0,0.0,A,A,245755,False,False,True,0001611961-26-000003,https://www.sec.gov/Archives/edgar/data/811156/000161196126000003/0001611961-26-000003.txt
