insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Craig Kevin J,Executive Vice President,2026-05-26,2026-05-28,336,102.18,34332.48,A,P,47019,False,False,True,0001437749-26-018760,https://www.sec.gov/Archives/edgar/data/1171486/000143774926018760/0001437749-26-018760.txt
Zolas Christopher,Chief Financial Officer,2026-02-10,2026-02-12,18418,0.0,0.0,A,P,70376,False,False,True,0001437749-26-003971,https://www.sec.gov/Archives/edgar/data/1171486/000143774926003971/0001437749-26-003971.txt
Zolas Christopher,Chief Financial Officer,2026-02-10,2026-02-12,6879,123.04,846392.16,D,S,63497,False,False,True,0001437749-26-003971,https://www.sec.gov/Archives/edgar/data/1171486/000143774926003971/0001437749-26-003971.txt
WOOTEN GREGORY F,Executive Vice President,2026-02-10,2026-02-12,11101,0.0,0.0,A,P,39757,False,False,True,0001437749-26-003970,https://www.sec.gov/Archives/edgar/data/1171486/000143774926003970/0001437749-26-003970.txt
WOOTEN GREGORY F,Executive Vice President,2026-02-10,2026-02-12,4923,123.04,605725.92,D,S,34834,False,False,True,0001437749-26-003970,https://www.sec.gov/Archives/edgar/data/1171486/000143774926003970/0001437749-26-003970.txt
WARMAN PHILIP T,General Counsel and Secretary,2026-02-10,2026-02-12,10799,0.0,0.0,A,P,19210,False,False,True,0001437749-26-003969,https://www.sec.gov/Archives/edgar/data/1171486/000143774926003969/0001437749-26-003969.txt
WARMAN PHILIP T,General Counsel and Secretary,2026-02-10,2026-02-12,4249,123.04,522796.96,D,S,14961,False,False,True,0001437749-26-003969,https://www.sec.gov/Archives/edgar/data/1171486/000143774926003969/0001437749-26-003969.txt
VECELLIO LEO A JR,,2026-02-10,2026-02-12,1076,0.0,0.0,A,P,24608,False,True,False,0001437749-26-003964,https://www.sec.gov/Archives/edgar/data/1171486/000143774926003964/0001437749-26-003964.txt
SMITH STEPHEN P,,2026-02-10,2026-02-12,1076,0.0,0.0,A,P,1076,False,True,False,0001437749-26-003961,https://www.sec.gov/Archives/edgar/data/1171486/000143774926003961/0001437749-26-003961.txt
ROBERTSON CORBIN J JR,Chairman and CEO,2026-02-10,2026-02-12,72849,0.0,0.0,A,P,792324,False,True,True,0001437749-26-003973,https://www.sec.gov/Archives/edgar/data/1171486/000143774926003973/0001437749-26-003973.txt
ROBERTSON CORBIN J JR,Chairman and CEO,2026-02-10,2026-02-12,28666,123.04,3527064.64,D,S,763658,False,True,True,0001437749-26-003973,https://www.sec.gov/Archives/edgar/data/1171486/000143774926003973/0001437749-26-003973.txt
ROBERTSON CORBIN J III,,2026-02-10,2026-02-12,1076,0.0,0.0,A,P,217425,False,True,False,0001437749-26-003967,https://www.sec.gov/Archives/edgar/data/1171486/000143774926003967/0001437749-26-003967.txt
Nunez Craig W,President and COO,2026-02-10,2026-02-12,39592,0.0,0.0,A,P,148066,False,False,True,0001437749-26-003972,https://www.sec.gov/Archives/edgar/data/1171486/000143774926003972/0001437749-26-003972.txt
Nunez Craig W,President and COO,2026-02-10,2026-02-12,15579,123.04,1916840.16,D,S,132487,False,False,True,0001437749-26-003972,https://www.sec.gov/Archives/edgar/data/1171486/000143774926003972/0001437749-26-003972.txt
NAVARRE RICHARD A,,2026-02-10,2026-02-12,1076,0.0,0.0,A,P,19254,False,True,False,0001437749-26-003962,https://www.sec.gov/Archives/edgar/data/1171486/000143774926003962/0001437749-26-003962.txt
MURPHY PAUL B JR,,2026-02-10,2026-02-12,1076,0.0,0.0,A,P,20061,False,True,False,0001437749-26-003963,https://www.sec.gov/Archives/edgar/data/1171486/000143774926003963/0001437749-26-003963.txt
Craig Kevin J,Executive Vice President,2026-02-10,2026-02-12,11101,0.0,0.0,A,P,51606,False,False,True,0001437749-26-003968,https://www.sec.gov/Archives/edgar/data/1171486/000143774926003968/0001437749-26-003968.txt
Craig Kevin J,Executive Vice President,2026-02-10,2026-02-12,4923,123.04,605725.92,D,S,46683,False,False,True,0001437749-26-003968,https://www.sec.gov/Archives/edgar/data/1171486/000143774926003968/0001437749-26-003968.txt
Claro Galdino J.,,2026-02-10,2026-02-12,1076,0.0,0.0,A,P,22368,False,True,False,0001437749-26-003965,https://www.sec.gov/Archives/edgar/data/1171486/000143774926003965/0001437749-26-003965.txt
ROBERTSON CORBIN J JR,Chairman and CEO,2025-12-31,2026-01-05,794,0.0,0.0,D,S,719475,False,True,True,0001437749-26-000382,https://www.sec.gov/Archives/edgar/data/1171486/000143774926000382/0001437749-26-000382.txt
WOOTEN GREGORY F,"Senior VP, Chief Engineer",2025-09-08,2025-09-10,8607,100.2374,862743.3,D,S,28656,False,False,True,0001437749-25-028782,https://www.sec.gov/Archives/edgar/data/1171486/000143774925028782/0001437749-25-028782.txt
MURPHY PAUL B JR,,2025-03-11,2025-08-13,5000,0.0,0.0,D,S,18985,False,False,False,0001567619-25-000399,https://www.sec.gov/Archives/edgar/data/1171486/000156761925000399/0001567619-25-000399.txt
