insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
TOLEDANO GABRIELLE B,,2026-06-18,2026-06-22,2757,55.01,151662.57,D,S,11154,False,False,False,0001193125-26-278249,https://www.sec.gov/Archives/edgar/data/1824920/000119312526278249/0001193125-26-278249.txt
Raymond John w,,2026-06-18,2026-06-22,3815,55.01,209863.15,D,S,80148,False,False,False,0001193125-26-278246,https://www.sec.gov/Archives/edgar/data/1824920/000119312526278246/0001193125-26-278246.txt
Chou Kathryn K.,,2026-06-18,2026-06-22,2757,55.02,151690.14,D,S,62608,False,False,False,0001193125-26-278247,https://www.sec.gov/Archives/edgar/data/1824920/000119312526278247/0001193125-26-278247.txt
TOLEDANO GABRIELLE B,,2026-06-17,2026-06-22,4526,0.0,0.0,A,A,13911,False,False,False,0001193125-26-278249,https://www.sec.gov/Archives/edgar/data/1824920/000119312526278249/0001193125-26-278249.txt
TEUBER WILLIAM J JR,,2026-06-17,2026-06-18,4526,0.0,0.0,A,A,13939,False,False,False,0001193125-26-276341,https://www.sec.gov/Archives/edgar/data/1824920/000119312526276341/0001193125-26-276341.txt
Scannell William F,,2026-06-17,2026-06-18,4526,0.0,0.0,A,A,145086,False,False,False,0001193125-26-276339,https://www.sec.gov/Archives/edgar/data/1824920/000119312526276339/0001193125-26-276339.txt
FRANKOLA JIM,,2026-06-17,2026-06-18,4526,0.0,0.0,A,A,8939,False,False,False,0001193125-26-276343,https://www.sec.gov/Archives/edgar/data/1824920/000119312526276343/0001193125-26-276343.txt
Chou Kathryn K.,,2026-06-17,2026-06-22,4526,0.0,0.0,A,A,65365,False,False,False,0001193125-26-278247,https://www.sec.gov/Archives/edgar/data/1824920/000119312526278247/0001193125-26-278247.txt
Singh Inder M,CFO & COO,2026-06-16,2026-06-18,2617,59.75,156365.75,D,F,414886,False,False,False,0001193125-26-276340,https://www.sec.gov/Archives/edgar/data/1824920/000119312526276340/0001193125-26-276340.txt
de Masi Niccolo,President and CEO,2026-06-11,2026-06-12,16120,56.2052,906027.82,D,F,1139547,False,False,False,0001193125-26-270051,https://www.sec.gov/Archives/edgar/data/1824920/000119312526270051/0001193125-26-270051.txt
Singh Inder M,CFO & COO,2026-06-11,2026-06-12,6272,56.2052,352519.01,D,F,417503,False,False,False,0001193125-26-270054,https://www.sec.gov/Archives/edgar/data/1824920/000119312526270054/0001193125-26-270054.txt
DACIER PAUL T,"CAO, CLO and Secretary",2026-06-11,2026-06-12,4110,56.2052,231003.37,D,F,104458,False,False,False,0001193125-26-270050,https://www.sec.gov/Archives/edgar/data/1824920/000119312526270050/0001193125-26-270050.txt
Cardillo Robert T.,,2026-06-11,2026-06-12,904,56.2052,50809.5,D,F,139063,False,False,False,0001193125-26-270053,https://www.sec.gov/Archives/edgar/data/1824920/000119312526270053/0001193125-26-270053.txt
Cardillo Robert T.,,2026-05-06,2026-05-08,3773,11.24,42408.52,A,M,143740,False,False,False,0001193125-26-215307,https://www.sec.gov/Archives/edgar/data/1824920/000119312526215307/0001193125-26-215307.txt
