insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Oscher Ronald J,CHIEF ADMINISTRATIVE OFFICER,2026-05-27,2026-05-28,39954,0.0,0.0,D,J,2887,False,False,True,0001037868-26-000165,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000165/0001037868-26-000165.txt
Oscher Ronald J,CHIEF ADMINISTRATIVE OFFICER,2026-05-27,2026-05-28,39954,0.0,0.0,A,J,39954,False,False,True,0001037868-26-000165,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000165/0001037868-26-000165.txt
Stanage Nick L,,2026-05-07,2026-05-08,760,234.73,178394.8,A,A,760,False,True,False,0001037868-26-000154,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000154/0001037868-26-000154.txt
AMATO THOMAS A,,2026-03-24,2026-03-25,530,216.78,114893.4,D,S,4480,False,True,False,0001037868-26-000136,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000136/0001037868-26-000136.txt
AMATO THOMAS A,,2026-03-24,2026-03-25,500,0.0,0.0,D,J,3980,False,True,False,0001037868-26-000136,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000136/0001037868-26-000136.txt
AMATO THOMAS A,,2026-03-24,2026-03-25,500,0.0,0.0,A,J,7000,False,True,False,0001037868-26-000136,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000136/0001037868-26-000136.txt
ZAPICO DAVID A,CHIEF EXECUTIVE OFFICER,2026-03-22,2026-03-23,2092,209.37,438002.04,D,F,343595,False,True,True,0001037868-26-000129,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000129/0001037868-26-000129.txt
Speranza Emanuela,CHIEF COMMERCIAL OFFICER,2026-03-22,2026-03-23,344,0.0,0.0,A,M,30671,False,False,True,0001037868-26-000133,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000133/0001037868-26-000133.txt
Speranza Emanuela,CHIEF COMMERCIAL OFFICER,2026-03-22,2026-03-23,155,209.37,32452.35,D,F,30516,False,False,True,0001037868-26-000133,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000133/0001037868-26-000133.txt
Puri Dalip,Executive VP- CFO,2026-03-22,2026-03-23,67,209.37,14027.79,D,F,11528,False,False,True,0001037868-26-000121,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000121/0001037868-26-000121.txt
Oscher Ronald J,CHIEF ADMINISTRATIVE OFFICER,2026-03-22,2026-03-23,266,209.37,55692.42,D,F,42841,False,False,True,0001037868-26-000122,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000122/0001037868-26-000122.txt
Marecic Thomas C,PRES. - ELECTRONIC INSTRUMENTS,2026-03-22,2026-03-23,294,209.37,61554.78,D,F,45053,False,False,True,0001037868-26-000123,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000123/0001037868-26-000123.txt
Hermance David F.,PRESIDENT - ELECTROMECHANICAL,2026-03-22,2026-03-23,283,209.37,59251.71,D,F,42509,False,False,True,0001037868-26-000124,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000124/0001037868-26-000124.txt
Hardin John Wesley,PRES. - ELECTRONIC INSTRUMENTS,2026-03-22,2026-03-23,279,209.37,58414.23,D,F,67859,False,False,True,0001037868-26-000125,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000125/0001037868-26-000125.txt
CIAMPITTI TONY J,PRES. - ELECTRONIC INSTRUMENTS,2026-03-22,2026-03-23,266,209.37,55692.42,D,F,55754,False,False,True,0001037868-26-000127,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000127/0001037868-26-000127.txt
Amodei Robert,"Senior VP, Controller",2026-03-22,2026-03-23,63,209.37,13190.31,D,F,44110,False,False,True,0001037868-26-000126,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000126/0001037868-26-000126.txt
ZAPICO DAVID A,CHIEF EXECUTIVE OFFICER,2026-03-19,2026-03-23,1412,211.5,298638.0,D,F,345687,False,True,True,0001037868-26-000129,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000129/0001037868-26-000129.txt
Speranza Emanuela,CHIEF COMMERCIAL OFFICER,2026-03-19,2026-03-23,230,0.0,0.0,A,M,30431,False,False,True,0001037868-26-000133,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000133/0001037868-26-000133.txt
Speranza Emanuela,CHIEF COMMERCIAL OFFICER,2026-03-19,2026-03-23,104,211.5,21996.0,D,F,30327,False,False,True,0001037868-26-000133,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000133/0001037868-26-000133.txt
Puri Dalip,Executive VP- CFO,2026-03-19,2026-03-23,237,211.5,50125.5,D,F,11595,False,False,True,0001037868-26-000121,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000121/0001037868-26-000121.txt
Oscher Ronald J,CHIEF ADMINISTRATIVE OFFICER,2026-03-19,2026-03-23,169,211.5,35743.5,D,F,43107,False,False,True,0001037868-26-000122,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000122/0001037868-26-000122.txt
Marecic Thomas C,PRES. - ELECTRONIC INSTRUMENTS,2026-03-19,2026-03-23,186,211.5,39339.0,D,F,45347,False,False,True,0001037868-26-000123,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000123/0001037868-26-000123.txt
Hermance David F.,PRESIDENT - ELECTROMECHANICAL,2026-03-19,2026-03-23,186,211.5,39339.0,D,F,42792,False,False,True,0001037868-26-000124,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000124/0001037868-26-000124.txt
Hardin John Wesley,PRES. - ELECTRONIC INSTRUMENTS,2026-03-19,2026-03-23,178,211.5,37647.0,D,F,68138,False,False,True,0001037868-26-000125,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000125/0001037868-26-000125.txt
CIAMPITTI TONY J,PRES. - ELECTRONIC INSTRUMENTS,2026-03-19,2026-03-23,169,211.5,35743.5,D,F,56020,False,False,True,0001037868-26-000127,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000127/0001037868-26-000127.txt
Amodei Robert,"Senior VP, Controller",2026-03-19,2026-03-23,48,211.5,10152.0,D,F,44173,False,False,True,0001037868-26-000126,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000126/0001037868-26-000126.txt
ZAPICO DAVID A,CHIEF EXECUTIVE OFFICER,2026-03-18,2026-03-19,11930,212.77,2538346.1,A,A,348703,False,True,True,0001037868-26-000110,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000110/0001037868-26-000110.txt
ZAPICO DAVID A,CHIEF EXECUTIVE OFFICER,2026-03-18,2026-03-19,1604,212.77,341283.08,D,F,347099,False,True,True,0001037868-26-000110,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000110/0001037868-26-000110.txt
Stefany Suzanne,,2026-03-18,2026-03-18,950,212.77,202131.5,A,A,5030,False,True,False,0001037868-26-000081,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000081/0001037868-26-000081.txt
Speranza Emanuela,CHIEF COMMERCIAL OFFICER,2026-03-18,2026-03-19,296,0.0,0.0,A,M,30335,False,False,True,0001037868-26-000113,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000113/0001037868-26-000113.txt
Speranza Emanuela,CHIEF COMMERCIAL OFFICER,2026-03-18,2026-03-19,134,212.77,28511.18,D,F,30201,False,False,True,0001037868-26-000113,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000113/0001037868-26-000113.txt
Seavers Dean,,2026-03-18,2026-03-18,950,212.77,202131.5,A,A,5600,False,True,False,0001037868-26-000080,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000080/0001037868-26-000080.txt
Puri Dalip,Executive VP- CFO,2026-03-18,2026-03-19,3780,212.77,804270.6,A,A,12167,False,False,True,0001037868-26-000104,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000104/0001037868-26-000104.txt
Puri Dalip,Executive VP- CFO,2026-03-18,2026-03-19,335,212.77,71277.95,D,F,11832,False,False,True,0001037868-26-000104,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000104/0001037868-26-000104.txt
Oscher Ronald J,CHIEF ADMINISTRATIVE OFFICER,2026-03-18,2026-03-19,1300,212.77,276601.0,A,A,43505,False,False,True,0001037868-26-000108,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000108/0001037868-26-000108.txt
Oscher Ronald J,CHIEF ADMINISTRATIVE OFFICER,2026-03-18,2026-03-19,229,212.77,48724.33,D,F,43276,False,False,True,0001037868-26-000108,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000108/0001037868-26-000108.txt
Oberton Karleen Marie,,2026-03-18,2026-03-18,950,212.77,202131.5,A,A,5640,False,True,False,0001037868-26-000085,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000085/0001037868-26-000085.txt
McClain Gretchen W,,2026-03-18,2026-03-18,950,212.77,202131.5,A,A,18981,False,True,False,0001037868-26-000077,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000077/0001037868-26-000077.txt
McClain Gretchen W,,2026-03-18,2026-03-18,52,0.0,0.0,A,J,3199,False,True,False,0001037868-26-000077,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000077/0001037868-26-000077.txt
Marecic Thomas C,PRES. - ELECTRONIC INSTRUMENTS,2026-03-18,2026-03-19,1240,212.77,263834.8,A,A,45786,False,False,True,0001037868-26-000106,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000106/0001037868-26-000106.txt
Marecic Thomas C,PRES. - ELECTRONIC INSTRUMENTS,2026-03-18,2026-03-19,253,212.77,53830.81,D,F,45533,False,False,True,0001037868-26-000106,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000106/0001037868-26-000106.txt
Hermance David F.,PRESIDENT - ELECTROMECHANICAL,2026-03-18,2026-03-19,1240,212.77,263834.8,A,A,43226,False,False,True,0001037868-26-000102,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000102/0001037868-26-000102.txt
Hermance David F.,PRESIDENT - ELECTROMECHANICAL,2026-03-18,2026-03-19,248,212.77,52766.96,D,F,42978,False,False,True,0001037868-26-000102,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000102/0001037868-26-000102.txt
Hardin John Wesley,PRES. - ELECTRONIC INSTRUMENTS,2026-03-18,2026-03-19,1360,212.77,289367.2,A,A,68553,False,False,True,0001037868-26-000100,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000100/0001037868-26-000100.txt
Hardin John Wesley,PRES. - ELECTRONIC INSTRUMENTS,2026-03-18,2026-03-19,237,212.77,50426.49,D,F,68316,False,False,True,0001037868-26-000100,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000100/0001037868-26-000100.txt
Conti Anthony James,,2026-03-18,2026-03-18,950,212.77,202131.5,A,A,30298,False,True,False,0001037868-26-000079,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000079/0001037868-26-000079.txt
Carpenter Tod E.,,2026-03-18,2026-03-18,950,212.77,202131.5,A,A,10480,False,True,False,0001037868-26-000078,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000078/0001037868-26-000078.txt
CIAMPITTI TONY J,PRES. - ELECTRONIC INSTRUMENTS,2026-03-18,2026-03-19,1300,212.77,276601.0,A,A,56418,False,False,True,0001037868-26-000096,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000096/0001037868-26-000096.txt
CIAMPITTI TONY J,PRES. - ELECTRONIC INSTRUMENTS,2026-03-18,2026-03-19,229,212.77,48724.33,D,F,56189,False,False,True,0001037868-26-000096,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000096/0001037868-26-000096.txt
Amodei Robert,"Senior VP, Controller",2026-03-18,2026-03-19,360,212.77,76597.2,A,A,44290,False,False,True,0001037868-26-000098,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000098/0001037868-26-000098.txt
Amodei Robert,"Senior VP, Controller",2026-03-18,2026-03-19,69,212.77,14681.13,D,F,44221,False,False,True,0001037868-26-000098,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000098/0001037868-26-000098.txt
AMATO THOMAS A,,2026-03-18,2026-03-18,950,212.77,202131.5,A,A,5010,False,True,False,0001037868-26-000084,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000084/0001037868-26-000084.txt
AMATO THOMAS A,,2026-02-19,2026-02-23,6500,0.0,0.0,D,J,4060,False,True,False,0001037868-26-000050,https://www.sec.gov/Archives/edgar/data/1037868/000103786826000050/0001037868-26-000050.txt
