insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Baumgartner Jeffrey W,"EVP, R&D",2026-07-20,2026-07-21,1166,138.57,161572.62,D,S,15239,True,False,True,0001777830-26-000014,https://www.sec.gov/Archives/edgar/data/772406/000177783026000014/0001777830-26-000014.txt
Baumgartner Jeffrey W,"EVP, R&D",2026-07-01,2026-07-02,1458,68.56,99960.48,A,M,17863,True,False,True,0001777830-26-000012,https://www.sec.gov/Archives/edgar/data/772406/000177783026000012/0001777830-26-000012.txt
Baumgartner Jeffrey W,"EVP, R&D",2026-07-01,2026-07-02,1458,145.97,212824.26,D,S,16405,True,False,True,0001777830-26-000012,https://www.sec.gov/Archives/edgar/data/772406/000177783026000012/0001777830-26-000012.txt
Brannan Andrew,"EVP, Worldwide Sales",2026-06-29,2026-06-30,6464,88.0,568832.0,A,M,13667,True,False,True,0001617143-26-000008,https://www.sec.gov/Archives/edgar/data/772406/000161714326000008/0001617143-26-000008.txt
Brannan Andrew,"EVP, Worldwide Sales",2026-06-29,2026-06-30,6464,144.71,935405.44,D,S,7203,True,False,True,0001617143-26-000008,https://www.sec.gov/Archives/edgar/data/772406/000161714326000008/0001617143-26-000008.txt
Baumgartner Jeffrey W,"EVP, R&D",2026-06-22,2026-06-24,1170,168.23,196829.1,D,S,16405,True,False,True,0001777830-26-000010,https://www.sec.gov/Archives/edgar/data/772406/000177783026000010/0001777830-26-000010.txt
THOMAS SCOTT,"EVP, General Counsel",2026-06-03,2026-06-04,1300,78.0,101400.0,A,M,32348,True,False,True,0001273902-26-000010,https://www.sec.gov/Archives/edgar/data/772406/000127390226000010/0001273902-26-000010.txt
THOMAS SCOTT,"EVP, General Counsel",2026-06-03,2026-06-04,1300,180.04,234052.0,D,S,31048,True,False,True,0001273902-26-000010,https://www.sec.gov/Archives/edgar/data/772406/000127390226000010/0001273902-26-000010.txt
Baumgartner Jeffrey W,"EVP, R&D",2026-06-02,2026-06-04,3907,41.49,162101.43,A,M,21482,True,False,True,0001777830-26-000008,https://www.sec.gov/Archives/edgar/data/772406/000177783026000008/0001777830-26-000008.txt
Baumgartner Jeffrey W,"EVP, R&D",2026-06-02,2026-06-04,3907,168.54,658485.78,D,S,17575,True,False,True,0001777830-26-000008,https://www.sec.gov/Archives/edgar/data/772406/000177783026000008/0001777830-26-000008.txt
Brannan Andrew,"EVP, Worldwide Sales",2026-05-29,2026-06-02,1645,175.75,289108.75,D,S,7203,True,False,True,0001617143-26-000006,https://www.sec.gov/Archives/edgar/data/772406/000161714326000006/0001617143-26-000006.txt
Baumgartner Jeffrey W,"EVP, R&D",2026-05-29,2026-06-02,10000,38.34,383400.0,A,M,28746,True,False,True,0001777830-26-000006,https://www.sec.gov/Archives/edgar/data/772406/000177783026000006/0001777830-26-000006.txt
Baumgartner Jeffrey W,"EVP, R&D",2026-05-29,2026-06-02,11171,171.65,1917502.15,D,S,17575,True,False,True,0001777830-26-000006,https://www.sec.gov/Archives/edgar/data/772406/000177783026000006/0001777830-26-000006.txt
THOMAS SCOTT,"EVP, General Counsel",2026-05-21,2026-05-26,1080,0.0,0.0,A,M,31473,False,False,True,0001273902-26-000008,https://www.sec.gov/Archives/edgar/data/772406/000127390226000008/0001273902-26-000008.txt
THOMAS SCOTT,"EVP, General Counsel",2026-05-21,2026-05-26,425,166.62,70813.5,D,F,31048,False,False,True,0001273902-26-000008,https://www.sec.gov/Archives/edgar/data/772406/000127390226000008/0001273902-26-000008.txt
Grode Denise,"EVP, CHRO",2026-05-21,2026-05-26,925,0.0,0.0,A,M,10261,False,False,True,0001920711-26-000004,https://www.sec.gov/Archives/edgar/data/772406/000192071126000004/0001920711-26-000004.txt
Grode Denise,"EVP, CHRO",2026-05-21,2026-05-26,282,166.62,46986.84,D,F,9979,False,False,True,0001920711-26-000004,https://www.sec.gov/Archives/edgar/data/772406/000192071126000004/0001920711-26-000004.txt
Forsyth John,CEO,2026-05-21,2026-05-26,6171,0.0,0.0,A,M,76187,False,True,True,0001778872-26-000006,https://www.sec.gov/Archives/edgar/data/772406/000177887226000006/0001778872-26-000006.txt
Forsyth John,CEO,2026-05-21,2026-05-26,2429,166.62,404719.98,D,F,73758,False,True,True,0001778872-26-000006,https://www.sec.gov/Archives/edgar/data/772406/000177887226000006/0001778872-26-000006.txt
Dougherty Justin E,"EVP, Global Operations",2026-05-21,2026-05-26,1080,0.0,0.0,A,M,6956,False,False,True,0001863257-26-000006,https://www.sec.gov/Archives/edgar/data/772406/000186325726000006/0001863257-26-000006.txt
Dougherty Justin E,"EVP, Global Operations",2026-05-21,2026-05-26,419,166.62,69813.78,D,F,6537,False,False,True,0001863257-26-000006,https://www.sec.gov/Archives/edgar/data/772406/000186325726000006/0001863257-26-000006.txt
Dougherty Justin E,"EVP, Global Operations",2026-05-21,2026-05-26,2000,166.5,333000.0,D,S,4537,False,False,True,0001863257-26-000006,https://www.sec.gov/Archives/edgar/data/772406/000186325726000006/0001863257-26-000006.txt
Brannan Andrew,"EVP, Worldwide Sales",2026-05-21,2026-05-26,925,0.0,0.0,A,M,9311,False,False,True,0001617143-26-000004,https://www.sec.gov/Archives/edgar/data/772406/000161714326000004/0001617143-26-000004.txt
Brannan Andrew,"EVP, Worldwide Sales",2026-05-21,2026-05-26,463,166.62,77145.06,D,F,8848,False,False,True,0001617143-26-000004,https://www.sec.gov/Archives/edgar/data/772406/000161714326000004/0001617143-26-000004.txt
Baumgartner Jeffrey W,"EVP, R&D",2026-05-21,2026-05-26,1080,0.0,0.0,A,M,19165,False,False,True,0001777830-26-000004,https://www.sec.gov/Archives/edgar/data/772406/000177783026000004/0001777830-26-000004.txt
Baumgartner Jeffrey W,"EVP, R&D",2026-05-21,2026-05-26,419,166.62,69813.78,D,F,18746,False,False,True,0001777830-26-000004,https://www.sec.gov/Archives/edgar/data/772406/000177783026000004/0001777830-26-000004.txt
Alberty Carl Jackson,"EVP, MSP",2026-05-21,2026-05-26,1080,0.0,0.0,A,M,40858,False,False,True,0001777845-26-000008,https://www.sec.gov/Archives/edgar/data/772406/000177784526000008/0001777845-26-000008.txt
Alberty Carl Jackson,"EVP, MSP",2026-05-21,2026-05-26,419,166.62,69813.78,D,F,40439,False,False,True,0001777845-26-000008,https://www.sec.gov/Archives/edgar/data/772406/000177784526000008/0001777845-26-000008.txt
DAVERN ALEXANDER M,,2026-05-20,2026-05-21,1000,159.0,159000.0,D,S,20531,False,True,False,0001192890-26-000004,https://www.sec.gov/Archives/edgar/data/772406/000119289026000004/0001192890-26-000004.txt
Forsyth John,CEO,2026-05-08,2026-05-11,5000,170.41,852050.0,D,S,70016,True,True,True,0001778872-26-000004,https://www.sec.gov/Archives/edgar/data/772406/000177887226000004/0001778872-26-000004.txt
THOMAS SCOTT,"EVP, General Counsel",2026-04-09,2026-04-10,9942,68.56,681623.52,A,M,40335,True,False,True,0001273902-26-000006,https://www.sec.gov/Archives/edgar/data/772406/000127390226000006/0001273902-26-000006.txt
THOMAS SCOTT,"EVP, General Counsel",2026-04-09,2026-04-10,9942,160.11,1591813.62,D,S,30393,True,False,True,0001273902-26-000006,https://www.sec.gov/Archives/edgar/data/772406/000127390226000006/0001273902-26-000006.txt
Woolard Jeffrey,Chief Financial Officer,2026-03-05,2026-03-09,11862,0.0,0.0,A,M,11862,False,False,True,0001828921-26-000007,https://www.sec.gov/Archives/edgar/data/772406/000182892126000007/0001828921-26-000007.txt
Woolard Jeffrey,Chief Financial Officer,2026-03-05,2026-03-09,3884,134.28,521543.52,D,F,7978,False,False,True,0001828921-26-000007,https://www.sec.gov/Archives/edgar/data/772406/000182892126000007/0001828921-26-000007.txt
Alberty Carl Jackson,"EVP, MSP",2026-02-27,2026-03-02,1197,78.0,93366.0,A,M,39778,False,False,True,0001777845-26-000006,https://www.sec.gov/Archives/edgar/data/772406/000177784526000006/0001777845-26-000006.txt
DAVERN ALEXANDER M,,2026-02-20,2026-02-24,1000,140.0,140000.0,D,S,21531,False,True,False,0001192890-26-000002,https://www.sec.gov/Archives/edgar/data/772406/000119289026000002/0001192890-26-000002.txt
THOMAS SCOTT,"EVP, General Counsel",2026-02-13,2026-02-13,3239,54.65,177011.35,A,M,33632,True,False,True,0001273902-26-000004,https://www.sec.gov/Archives/edgar/data/772406/000127390226000004/0001273902-26-000004.txt
THOMAS SCOTT,"EVP, General Counsel",2026-02-13,2026-02-13,3239,141.63,458739.57,D,S,30393,True,False,True,0001273902-26-000004,https://www.sec.gov/Archives/edgar/data/772406/000127390226000004/0001273902-26-000004.txt
