insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Courtis Kenneth S.,,2026-09-08,2026-09-08,1847,223.85,413450.95,A,P,1027241,False,True,False,0001812746-26-000012,https://www.sec.gov/Archives/edgar/data/1704715/000181274626000012/0001812746-26-000012.txt
Courtis Kenneth S.,,2026-09-08,2026-09-08,2109,225.21,474967.89,A,P,1029350,False,True,False,0001812746-26-000012,https://www.sec.gov/Archives/edgar/data/1704715/000181274626000012/0001812746-26-000012.txt
Courtis Kenneth S.,,2026-09-08,2026-09-08,2749,226.13,621631.37,A,P,1032099,False,True,False,0001812746-26-000012,https://www.sec.gov/Archives/edgar/data/1704715/000181274626000012/0001812746-26-000012.txt
Courtis Kenneth S.,,2026-09-08,2026-09-08,2891,226.92,656025.72,A,P,1034990,False,True,False,0001812746-26-000012,https://www.sec.gov/Archives/edgar/data/1704715/000181274626000012/0001812746-26-000012.txt
Courtis Kenneth S.,,2026-09-08,2026-09-08,305,227.88,69503.4,A,P,1035295,False,True,False,0001812746-26-000012,https://www.sec.gov/Archives/edgar/data/1704715/000181274626000012/0001812746-26-000012.txt
Courtis Kenneth S.,,2026-09-08,2026-09-08,99,229.39,22709.61,A,P,1035394,False,True,False,0001812746-26-000012,https://www.sec.gov/Archives/edgar/data/1704715/000181274626000012/0001812746-26-000012.txt
Courtis Kenneth S.,,2026-08-28,2026-08-31,1271,226.48,287856.08,A,P,1021665,False,True,False,0001812746-26-000011,https://www.sec.gov/Archives/edgar/data/1704715/000181274626000011/0001812746-26-000011.txt
Courtis Kenneth S.,,2026-08-28,2026-08-31,863,227.35,196203.05,A,P,1022528,False,True,False,0001812746-26-000011,https://www.sec.gov/Archives/edgar/data/1704715/000181274626000011/0001812746-26-000011.txt
Courtis Kenneth S.,,2026-08-28,2026-08-31,1201,228.61,274560.61,A,P,1023729,False,True,False,0001812746-26-000011,https://www.sec.gov/Archives/edgar/data/1704715/000181274626000011/0001812746-26-000011.txt
Courtis Kenneth S.,,2026-08-28,2026-08-31,201,229.83,46195.83,A,P,1023930,False,True,False,0001812746-26-000011,https://www.sec.gov/Archives/edgar/data/1704715/000181274626000011/0001812746-26-000011.txt
Courtis Kenneth S.,,2026-08-28,2026-08-31,690,231.12,159472.8,A,P,1024620,False,True,False,0001812746-26-000011,https://www.sec.gov/Archives/edgar/data/1704715/000181274626000011/0001812746-26-000011.txt
Courtis Kenneth S.,,2026-08-28,2026-08-31,514,232.83,119674.62,A,P,1025134,False,True,False,0001812746-26-000011,https://www.sec.gov/Archives/edgar/data/1704715/000181274626000011/0001812746-26-000011.txt
Courtis Kenneth S.,,2026-08-28,2026-08-31,210,234.24,49190.4,A,P,1025344,False,True,False,0001812746-26-000011,https://www.sec.gov/Archives/edgar/data/1704715/000181274626000011/0001812746-26-000011.txt
Courtis Kenneth S.,,2026-08-28,2026-08-31,50,235.47,11773.5,A,P,1025394,False,True,False,0001812746-26-000011,https://www.sec.gov/Archives/edgar/data/1704715/000181274626000011/0001812746-26-000011.txt
Courtis Kenneth S.,,2026-08-25,2026-08-25,2914,216.22,630065.08,A,P,1018308,False,True,False,0001812746-26-000010,https://www.sec.gov/Archives/edgar/data/1704715/000181274626000010/0001812746-26-000010.txt
Courtis Kenneth S.,,2026-08-25,2026-08-25,2086,216.97,452599.42,A,P,1020394,False,True,False,0001812746-26-000010,https://www.sec.gov/Archives/edgar/data/1704715/000181274626000010/0001812746-26-000010.txt
Gorzynski Michael,,2026-08-21,2026-08-25,10000,208.9169,2089169.0,A,P,654025,False,True,False,0000921895-26-002305,https://www.sec.gov/Archives/edgar/data/1704715/000092189526002305/0000921895-26-002305.txt
Courtis Kenneth S.,,2026-08-21,2026-08-24,3241,209.03,677466.23,A,P,1003635,False,True,False,0001812746-26-000009,https://www.sec.gov/Archives/edgar/data/1704715/000181274626000009/0001812746-26-000009.txt
Courtis Kenneth S.,,2026-08-21,2026-08-24,1824,209.97,382985.28,A,P,1005459,False,True,False,0001812746-26-000009,https://www.sec.gov/Archives/edgar/data/1704715/000181274626000009/0001812746-26-000009.txt
Courtis Kenneth S.,,2026-08-21,2026-08-24,9935,211.09,2097179.15,A,P,1015394,False,True,False,0001812746-26-000009,https://www.sec.gov/Archives/edgar/data/1704715/000181274626000009/0001812746-26-000009.txt
Courtis Kenneth S.,,2026-08-20,2026-08-20,333,189.84,63216.72,A,P,985727,False,True,False,0001812746-26-000008,https://www.sec.gov/Archives/edgar/data/1704715/000181274626000008/0001812746-26-000008.txt
Courtis Kenneth S.,,2026-08-20,2026-08-20,943,190.77,179896.11,A,P,986670,False,True,False,0001812746-26-000008,https://www.sec.gov/Archives/edgar/data/1704715/000181274626000008/0001812746-26-000008.txt
Courtis Kenneth S.,,2026-08-20,2026-08-20,1151,192.09,221095.59,A,P,987821,False,True,False,0001812746-26-000008,https://www.sec.gov/Archives/edgar/data/1704715/000181274626000008/0001812746-26-000008.txt
