insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Sarofim Christopher Binyon,,2026-05-06,2026-05-08,25000,0.0,0.0,A,P,949653,False,True,False,0001831481-26-000057,https://www.sec.gov/Archives/edgar/data/1831481/000183148126000057/0001831481-26-000057.txt
Pipkin Gregory Phillip,,2026-05-06,2026-05-08,50000,0.0,0.0,A,P,168040,False,True,False,0001831481-26-000063,https://www.sec.gov/Archives/edgar/data/1831481/000183148126000063/0001831481-26-000063.txt
Dillard Michael E.,,2026-05-06,2026-05-08,50000,0.0,0.0,A,P,497500,False,True,False,0001831481-26-000065,https://www.sec.gov/Archives/edgar/data/1831481/000183148126000065/0001831481-26-000065.txt
Patrinely Gregory D.,"EVP, CFO",2026-04-29,2026-04-30,100000,0.0,0.0,A,P,602051,False,False,True,0001845515-26-000006,https://www.sec.gov/Archives/edgar/data/1831481/000184551526000006/0001845515-26-000006.txt
Patrinely Gregory D.,"EVP, CFO",2026-04-29,2026-04-30,39311,13.5639,533210.47,D,S,562740,False,False,True,0001845515-26-000006,https://www.sec.gov/Archives/edgar/data/1831481/000184551526000006/0001845515-26-000006.txt
Flores James Caldwell,"President, COO",2026-04-29,2026-04-30,100000,0.0,0.0,A,P,602051,False,False,True,0002000222-26-000008,https://www.sec.gov/Archives/edgar/data/1831481/000200022226000008/0002000222-26-000008.txt
Flores James Caldwell,"President, COO",2026-04-29,2026-04-30,39311,13.5639,533210.47,D,S,562740,False,False,True,0002000222-26-000008,https://www.sec.gov/Archives/edgar/data/1831481/000200022226000008/0002000222-26-000008.txt
FLORES JAMES C,Chairman & CEO,2026-04-29,2026-04-30,175000,0.0,0.0,A,P,8242453,False,True,True,0000939485-26-000003,https://www.sec.gov/Archives/edgar/data/1831481/000093948526000003/0000939485-26-000003.txt
FLORES JAMES C,Chairman & CEO,2026-04-29,2026-04-30,68792,13.5639,933087.81,D,S,8173661,False,True,True,0000939485-26-000003,https://www.sec.gov/Archives/edgar/data/1831481/000093948526000003/0000939485-26-000003.txt
Duenner Anthony,See Remarks,2026-04-29,2026-04-30,100000,0.0,0.0,A,P,630176,False,False,True,0002000210-26-000006,https://www.sec.gov/Archives/edgar/data/1831481/000200021026000006/0002000210-26-000006.txt
Duenner Anthony,See Remarks,2026-04-29,2026-04-30,39312,13.5639,533224.04,D,S,590864,False,False,True,0002000210-26-000006,https://www.sec.gov/Archives/edgar/data/1831481/000200021026000006/0002000210-26-000006.txt
Patrinely Gregory D.,"EVP, CFO",2026-04-28,2026-04-30,100000,0.0,0.0,A,P,542794,False,False,True,0001845515-26-000006,https://www.sec.gov/Archives/edgar/data/1831481/000184551526000006/0001845515-26-000006.txt
Patrinely Gregory D.,"EVP, CFO",2026-04-28,2026-04-30,40743,13.3288,543055.3,D,S,502051,False,False,True,0001845515-26-000006,https://www.sec.gov/Archives/edgar/data/1831481/000184551526000006/0001845515-26-000006.txt
Flores James Caldwell,"President, COO",2026-04-28,2026-04-30,100000,0.0,0.0,A,P,542794,False,False,True,0002000222-26-000008,https://www.sec.gov/Archives/edgar/data/1831481/000200022226000008/0002000222-26-000008.txt
Flores James Caldwell,"President, COO",2026-04-28,2026-04-30,40743,13.3288,543055.3,D,S,502051,False,False,True,0002000222-26-000008,https://www.sec.gov/Archives/edgar/data/1831481/000200022226000008/0002000222-26-000008.txt
FLORES JAMES C,Chairman & CEO,2026-04-28,2026-04-30,175000,0.0,0.0,A,P,8138750,False,True,True,0000939485-26-000003,https://www.sec.gov/Archives/edgar/data/1831481/000093948526000003/0000939485-26-000003.txt
FLORES JAMES C,Chairman & CEO,2026-04-28,2026-04-30,71297,13.3288,950303.45,D,S,8067453,False,True,True,0000939485-26-000003,https://www.sec.gov/Archives/edgar/data/1831481/000093948526000003/0000939485-26-000003.txt
Duenner Anthony,See Remarks,2026-04-28,2026-04-30,100000,0.0,0.0,A,P,570919,False,False,True,0002000210-26-000006,https://www.sec.gov/Archives/edgar/data/1831481/000200021026000006/0002000210-26-000006.txt
