insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Yadav Uday,,2026-05-14,2026-05-15,1711,116.88,199981.68,A,A,10337,False,True,False,0001524472-26-000088,https://www.sec.gov/Archives/edgar/data/1524472/000152447226000088/0001524472-26-000088.txt
Tretikov Lila,,2026-05-14,2026-05-15,1711,116.88,199981.68,A,A,10406,False,True,False,0001524472-26-000087,https://www.sec.gov/Archives/edgar/data/1524472/000152447226000087/0001524472-26-000087.txt
Peribere Jerome A,,2026-05-14,2026-05-15,1711,116.88,199981.68,A,A,5747,False,True,False,0001524472-26-000086,https://www.sec.gov/Archives/edgar/data/1524472/000152447226000086/0001524472-26-000086.txt
Morelli Mark D,,2026-05-14,2026-05-15,1711,116.88,199981.68,A,A,8026,False,True,False,0001524472-26-000085,https://www.sec.gov/Archives/edgar/data/1524472/000152447226000085/0001524472-26-000085.txt
Harker Victoria D,,2026-05-14,2026-05-15,1711,116.88,199981.68,A,A,18586,False,True,False,0001524472-26-000084,https://www.sec.gov/Archives/edgar/data/1524472/000152447226000084/0001524472-26-000084.txt
Glatch Lisa,,2026-05-14,2026-05-15,1711,116.88,199981.68,A,A,6874,False,True,False,0001524472-26-000083,https://www.sec.gov/Archives/edgar/data/1524472/000152447226000083/0001524472-26-000083.txt
FRIEL ROBERT F,,2026-05-14,2026-05-15,2481,116.88,289979.28,A,A,38706,False,True,False,0001524472-26-000082,https://www.sec.gov/Archives/edgar/data/1524472/000152447226000082/0001524472-26-000082.txt
ELLIS EARL RAY,,2026-05-14,2026-05-15,1711,116.88,199981.68,A,A,6038,False,True,False,0001524472-26-000081,https://www.sec.gov/Archives/edgar/data/1524472/000152447226000081/0001524472-26-000081.txt
McShane Geri-Michelle,"SVP, CAO",2026-05-07,2026-05-08,3147,86.76,273033.72,D,M,7874,False,False,True,0001524472-26-000072,https://www.sec.gov/Archives/edgar/data/1524472/000152447226000072/0001524472-26-000072.txt
McShane Geri-Michelle,"SVP, CAO",2026-05-07,2026-05-08,4269,117.46,501436.74,D,S,3605,False,False,True,0001524472-26-000072,https://www.sec.gov/Archives/edgar/data/1524472/000152447226000072/0001524472-26-000072.txt
Peribere Jerome A,,2026-05-04,2026-05-04,1210,116.61,141098.1,A,P,27209,False,True,False,0001524472-26-000070,https://www.sec.gov/Archives/edgar/data/1524472/000152447226000070/0001524472-26-000070.txt
Yarkadas Hayati,"EVP & President, WI",2026-03-05,2026-03-06,41,126.19,5173.79,D,F,33540,False,False,True,0001524472-26-000059,https://www.sec.gov/Archives/edgar/data/1524472/000152447226000059/0001524472-26-000059.txt
Toussaint Claudia S,"EVP, CP&SO",2026-03-05,2026-03-06,305,126.19,38487.95,D,F,9037,False,False,True,0001524472-26-000060,https://www.sec.gov/Archives/edgar/data/1524472/000152447226000060/0001524472-26-000060.txt
Pine Matthew Francis,Pres. & CEO,2026-03-05,2026-03-06,1846,126.19,232946.74,D,F,45105,False,True,True,0001524472-26-000058,https://www.sec.gov/Archives/edgar/data/1524472/000152447226000058/0001524472-26-000058.txt
McShane Geri-Michelle,"SVP, CAO",2026-03-05,2026-03-06,64,126.19,8076.16,D,F,4727,False,False,True,0001524472-26-000061,https://www.sec.gov/Archives/edgar/data/1524472/000152447226000061/0001524472-26-000061.txt
McGann Michael J.,"EVP & President, MCS",2026-03-05,2026-03-06,238,126.19,30033.22,D,F,11987,False,False,True,0001524472-26-000057,https://www.sec.gov/Archives/edgar/data/1524472/000152447226000057/0001524472-26-000057.txt
Grogan William K,EVP & Chief Financial Officer,2026-03-05,2026-03-06,641,126.19,80887.79,D,F,39510,False,False,True,0001524472-26-000056,https://www.sec.gov/Archives/edgar/data/1524472/000152447226000056/0001524472-26-000056.txt
Emmerich Meredith,"EVP & Pres, AW",2026-03-05,2026-03-06,158,126.19,19938.02,D,F,5447,False,False,True,0001524472-26-000055,https://www.sec.gov/Archives/edgar/data/1524472/000152447226000055/0001524472-26-000055.txt
Cozad Stacy,EVP & Chief Legal Officer,2026-03-05,2026-03-06,70,126.19,8833.3,D,F,2233,False,False,True,0001524472-26-000054,https://www.sec.gov/Archives/edgar/data/1524472/000152447226000054/0001524472-26-000054.txt
Cho Albert,"EVP, Strategy",2026-03-05,2026-03-06,177,126.19,22335.63,D,F,16411,False,False,True,0001524472-26-000053,https://www.sec.gov/Archives/edgar/data/1524472/000152447226000053/0001524472-26-000053.txt
Aulick Rodney,"EVP & President, WSS",2026-03-05,2026-03-06,234,126.19,29528.46,D,F,73683,False,False,True,0001524472-26-000052,https://www.sec.gov/Archives/edgar/data/1524472/000152447226000052/0001524472-26-000052.txt
Yarkadas Hayati,"EVP & President, WI",2026-03-02,2026-03-03,2274,0.0,0.0,A,A,34357,False,False,True,0001524472-26-000033,https://www.sec.gov/Archives/edgar/data/1524472/000152447226000033/0001524472-26-000033.txt
Yarkadas Hayati,"EVP & President, WI",2026-03-02,2026-03-03,565,128.98,72873.7,D,F,33792,False,False,True,0001524472-26-000033,https://www.sec.gov/Archives/edgar/data/1524472/000152447226000033/0001524472-26-000033.txt
