insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
WALKER KELLYE L.,Snr VP & CLO GLSRA,2026-05-01,2026-05-04,568,577.26,327883.68,D,F,7878,False,False,False,0001253637-26-000002,https://www.sec.gov/Archives/edgar/data/315189/000125363726000002/0001253637-26-000002.txt
Talton Sheila,,2026-03-04,2026-03-05,293,0.0,0.0,A,A,9093,False,False,False,0001490478-26-000004,https://www.sec.gov/Archives/edgar/data/315189/000149047826000004/0001490478-26-000004.txt
Sikes James Brian,,2026-03-04,2026-03-05,293,0.0,0.0,A,A,381,False,False,False,0002100134-26-000002,https://www.sec.gov/Archives/edgar/data/315189/000210013426000002/0002100134-26-000002.txt
STOCKTON DMITRI L,,2026-03-04,2026-03-05,293,0.0,0.0,A,A,9093,False,False,False,0001614734-26-000002,https://www.sec.gov/Archives/edgar/data/315189/000161473426000002/0001614734-26-000002.txt
PAGE GREGORY R,,2026-03-04,2026-03-05,293,0.0,0.0,A,A,11799,False,False,False,0001250570-26-000002,https://www.sec.gov/Archives/edgar/data/315189/000125057026000002/0001250570-26-000002.txt
Heuberger Alan Cletus,,2026-03-04,2026-03-05,293,0.0,0.0,A,A,6982,False,False,False,0001301119-26-000002,https://www.sec.gov/Archives/edgar/data/315189/000130111926000002/0001301119-26-000002.txt
HUNN LAURENCE NEIL,,2026-03-04,2026-03-05,293,0.0,0.0,A,A,1356,False,False,False,0001415809-26-000002,https://www.sec.gov/Archives/edgar/data/315189/000141580926000002/0001415809-26-000002.txt
FEIGHT R PRESTON,,2026-03-04,2026-03-05,293,0.0,0.0,A,A,823,False,False,False,0001664294-26-000003,https://www.sec.gov/Archives/edgar/data/315189/000166429426000003/0001664294-26-000003.txt
Erwin Tami A.,,2026-03-04,2026-03-05,293,0.0,0.0,A,A,4167,False,False,False,0001760658-26-000002,https://www.sec.gov/Archives/edgar/data/315189/000176065826000002/0001760658-26-000002.txt
Caret Leanne G,,2026-03-04,2026-03-05,293,0.0,0.0,A,A,2090,False,False,False,0001668346-26-000002,https://www.sec.gov/Archives/edgar/data/315189/000166834626000002/0001668346-26-000002.txt
Reed Cory J,"Pres, Life Sol Cust Sup & S.M.",2026-01-14,2026-01-15,12000,169.7,2036400.0,A,M,32792,True,False,False,0001687890-26-000002,https://www.sec.gov/Archives/edgar/data/315189/000168789026000002/0001687890-26-000002.txt
Reed Cory J,"Pres, Life Sol Cust Sup & S.M.",2026-01-14,2026-01-15,12000,510.0,6120000.0,D,S,20792,True,False,False,0001687890-26-000002,https://www.sec.gov/Archives/edgar/data/315189/000168789026000002/0001687890-26-000002.txt
May John C II,Chairman & CEO,2026-01-08,2026-01-09,41472,254.83,10568309.76,A,M,159442,True,False,False,0001556144-26-000002,https://www.sec.gov/Archives/edgar/data/315189/000155614426000002/0001556144-26-000002.txt
May John C II,Chairman & CEO,2026-01-08,2026-01-09,15504,500.46,7759131.84,D,S,143938,True,False,False,0001556144-26-000002,https://www.sec.gov/Archives/edgar/data/315189/000155614426000002/0001556144-26-000002.txt
May John C II,Chairman & CEO,2026-01-08,2026-01-09,12456,501.31,6244317.36,D,S,131482,True,False,False,0001556144-26-000002,https://www.sec.gov/Archives/edgar/data/315189/000155614426000002/0001556144-26-000002.txt
May John C II,Chairman & CEO,2026-01-08,2026-01-09,8216,502.49,4128457.84,D,S,123266,True,False,False,0001556144-26-000002,https://www.sec.gov/Archives/edgar/data/315189/000155614426000002/0001556144-26-000002.txt
May John C II,Chairman & CEO,2026-01-08,2026-01-09,5296,503.35,2665741.6,D,S,117970,True,False,False,0001556144-26-000002,https://www.sec.gov/Archives/edgar/data/315189/000155614426000002/0001556144-26-000002.txt
Rose Justin Ryan,"Pres Ag & Turf, Sml Ag & Turf",2025-12-15,2025-12-16,453,484.8,219614.4,D,F,13342,False,False,False,0001953147-25-000008,https://www.sec.gov/Archives/edgar/data/315189/000195314725000008/0001953147-25-000008.txt
