insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Ryzhik David,SVP Interim CFO,2026-07-15,2026-07-17,127,145.01,18416.27,D,F,9884,False,False,False,0002123863-26-000008,https://www.sec.gov/Archives/edgar/data/1113232/000212386326000008/0002123863-26-000008.txt
Ryzhik David,SVP Interim CFO,2026-07-15,2026-07-17,94,145.01,13630.94,D,F,9790,False,False,False,0002123863-26-000008,https://www.sec.gov/Archives/edgar/data/1113232/000212386326000008/0002123863-26-000008.txt
Ryzhik David,SVP Interim CFO,2026-06-16,2026-06-17,76,176.845,13440.22,D,F,9955,False,False,False,0002123863-26-000006,https://www.sec.gov/Archives/edgar/data/1113232/000212386326000006/0002123863-26-000006.txt
Blumenstock Gerald M,"EVP, Research, Dev. & Eng.",2026-06-15,2026-06-16,506,191.6,96949.6,D,F,19987,False,False,False,0001979418-26-000010,https://www.sec.gov/Archives/edgar/data/1113232/000197941826000010/0001979418-26-000010.txt
Sayiner Necip,,2026-06-03,2026-06-04,1586,157.4422,249703.33,D,S,7112,False,False,False,0001338515-26-000004,https://www.sec.gov/Archives/edgar/data/1113232/000133851526000004/0001338515-26-000004.txt
Mahoney Robert John,EVP Global Operations,2026-06-02,2026-06-03,1155,155.24,179302.2,D,S,14410,False,False,False,0002101601-26-000012,https://www.sec.gov/Archives/edgar/data/1113232/000210160126000012/0002101601-26-000012.txt
Sutton Todd,VP Corporate Controller,2026-05-27,2026-05-28,2000,159.99,319980.0,D,S,6360,False,False,False,0002124265-26-000010,https://www.sec.gov/Archives/edgar/data/1113232/000212426526000010/0002124265-26-000010.txt
St Dennis Thomas,,2026-05-22,2026-05-26,900,155.37,139833.0,D,S,17695,False,False,False,0001339595-26-000008,https://www.sec.gov/Archives/edgar/data/1113232/000133959526000008/0001339595-26-000008.txt
Evans Eileen,"EVP, General Counsel and Sec'y",2026-05-22,2026-05-22,926,155.5053,143997.91,D,S,31295,False,False,False,0001715912-26-000005,https://www.sec.gov/Archives/edgar/data/1113232/000171591226000005/0001715912-26-000005.txt
Blumenstock Gerald M,"EVP, Research, Dev. & Eng.",2026-05-21,2026-05-22,1161,152.7,177284.7,D,S,20493,False,False,False,0001979418-26-000008,https://www.sec.gov/Archives/edgar/data/1113232/000197941826000008/0001979418-26-000008.txt
Tatnall Christopher,EVP Global Customer Operations,2026-05-20,2026-05-21,1166,149.75,174608.5,D,S,27627,False,False,False,0001990732-26-000008,https://www.sec.gov/Archives/edgar/data/1113232/000199073226000008/0001990732-26-000008.txt
Quirk Jeanne,,2026-05-19,2026-05-20,1789,140.22,250853.58,D,S,11400,False,False,False,0001908822-26-000004,https://www.sec.gov/Archives/edgar/data/1113232/000190882226000004/0001908822-26-000004.txt
KURTZWEIL JOHN T,,2026-05-19,2026-05-20,3500,138.7917,485770.95,D,S,32990,False,False,False,0001184588-26-000004,https://www.sec.gov/Archives/edgar/data/1113232/000118458826000004/0001184588-26-000004.txt
GRAVES GREGORY B,,2026-05-19,2026-05-20,2625,141.4051,371188.39,D,S,6073,False,False,False,0001208109-26-000004,https://www.sec.gov/Archives/edgar/data/1113232/000120810926000004/0001208109-26-000004.txt
GRAVES GREGORY B,,2026-05-19,2026-05-20,600,142.5146,85508.76,D,S,5473,False,False,False,0001208109-26-000004,https://www.sec.gov/Archives/edgar/data/1113232/000120810926000004/0001208109-26-000004.txt
Sutton Todd,VP Corporate Controller,2026-05-18,2026-05-20,184,146.24,26908.16,D,F,8360,False,False,False,0002124265-26-000008,https://www.sec.gov/Archives/edgar/data/1113232/000212426526000008/0002124265-26-000008.txt
Redinbo Greg,EVP MARKETING AND APPLICATIONS,2026-05-18,2026-05-20,111,146.24,16232.64,D,F,35103,False,False,False,0001940017-26-000008,https://www.sec.gov/Archives/edgar/data/1113232/000194001726000008/0001940017-26-000008.txt
Redinbo Greg,EVP MARKETING AND APPLICATIONS,2026-05-18,2026-05-20,79,146.24,11552.96,D,F,35024,False,False,False,0001940017-26-000008,https://www.sec.gov/Archives/edgar/data/1113232/000194001726000008/0001940017-26-000008.txt
Mahoney Robert John,EVP Global Operations,2026-05-18,2026-05-20,182,146.24,26615.68,D,F,15695,False,False,False,0002101601-26-000010,https://www.sec.gov/Archives/edgar/data/1113232/000210160126000010/0002101601-26-000010.txt
Mahoney Robert John,EVP Global Operations,2026-05-18,2026-05-20,130,146.24,19011.2,D,F,15565,False,False,False,0002101601-26-000010,https://www.sec.gov/Archives/edgar/data/1113232/000210160126000010/0002101601-26-000010.txt
Low Russell,PRESIDENT AND CEO,2026-05-18,2026-05-20,711,146.24,103976.64,D,F,154900,False,False,False,0001689237-26-000014,https://www.sec.gov/Archives/edgar/data/1113232/000168923726000014/0001689237-26-000014.txt
Titinger Jorge,,2026-05-15,2026-05-18,1440,0.0,0.0,A,A,5917,False,False,False,0001385162-26-000009,https://www.sec.gov/Archives/edgar/data/1113232/000138516226000009/0001385162-26-000009.txt
Tatnall Christopher,EVP Global Customer Operations,2026-05-15,2026-05-19,3504,0.0,0.0,A,A,26548,False,False,False,0001990732-26-000006,https://www.sec.gov/Archives/edgar/data/1113232/000199073226000006/0001990732-26-000006.txt
Tatnall Christopher,EVP Global Customer Operations,2026-05-15,2026-05-19,3504,0.0,0.0,A,A,30052,False,False,False,0001990732-26-000006,https://www.sec.gov/Archives/edgar/data/1113232/000199073226000006/0001990732-26-000006.txt
Tatnall Christopher,EVP Global Customer Operations,2026-05-15,2026-05-19,744,155.18,115453.92,D,F,29308,False,False,False,0001990732-26-000006,https://www.sec.gov/Archives/edgar/data/1113232/000199073226000006/0001990732-26-000006.txt
Tatnall Christopher,EVP Global Customer Operations,2026-05-15,2026-05-19,345,155.18,53537.1,D,F,28963,False,False,False,0001990732-26-000006,https://www.sec.gov/Archives/edgar/data/1113232/000199073226000006/0001990732-26-000006.txt
Tatnall Christopher,EVP Global Customer Operations,2026-05-15,2026-05-19,170,155.18,26380.6,D,F,28793,False,False,False,0001990732-26-000006,https://www.sec.gov/Archives/edgar/data/1113232/000199073226000006/0001990732-26-000006.txt
Sutton Todd,VP Corporate Controller,2026-05-15,2026-05-19,1168,0.0,0.0,A,A,8985,False,False,False,0002124265-26-000006,https://www.sec.gov/Archives/edgar/data/1113232/000212426526000006/0002124265-26-000006.txt
Sutton Todd,VP Corporate Controller,2026-05-15,2026-05-19,226,155.18,35070.68,D,F,8759,False,False,False,0002124265-26-000006,https://www.sec.gov/Archives/edgar/data/1113232/000212426526000006/0002124265-26-000006.txt
Sutton Todd,VP Corporate Controller,2026-05-15,2026-05-19,112,155.18,17380.16,D,F,8647,False,False,False,0002124265-26-000006,https://www.sec.gov/Archives/edgar/data/1113232/000212426526000006/0002124265-26-000006.txt
Sutton Todd,VP Corporate Controller,2026-05-15,2026-05-19,103,155.18,15983.54,D,F,8544,False,False,False,0002124265-26-000006,https://www.sec.gov/Archives/edgar/data/1113232/000212426526000006/0002124265-26-000006.txt
St Dennis Thomas,,2026-05-15,2026-05-18,1440,0.0,0.0,A,A,18595,False,False,False,0001339595-26-000006,https://www.sec.gov/Archives/edgar/data/1113232/000133959526000006/0001339595-26-000006.txt
Sayiner Necip,,2026-05-15,2026-05-18,1440,0.0,0.0,A,A,8698,False,False,False,0001338515-26-000002,https://www.sec.gov/Archives/edgar/data/1113232/000133851526000002/0001338515-26-000002.txt
Ryzhik David,SVP Interim CFO,2026-05-15,2026-05-19,3115,0.0,0.0,A,A,10257,False,False,False,0002123863-26-000004,https://www.sec.gov/Archives/edgar/data/1113232/000212386326000004/0002123863-26-000004.txt
Ryzhik David,SVP Interim CFO,2026-05-15,2026-05-19,226,155.18,35070.68,D,F,10031,False,False,False,0002123863-26-000004,https://www.sec.gov/Archives/edgar/data/1113232/000212386326000004/0002123863-26-000004.txt
Redinbo Greg,EVP MARKETING AND APPLICATIONS,2026-05-15,2026-05-19,3115,0.0,0.0,A,A,32938,False,False,False,0001940017-26-000006,https://www.sec.gov/Archives/edgar/data/1113232/000194001726000006/0001940017-26-000006.txt
Redinbo Greg,EVP MARKETING AND APPLICATIONS,2026-05-15,2026-05-19,3115,0.0,0.0,A,A,36053,False,False,False,0001940017-26-000006,https://www.sec.gov/Archives/edgar/data/1113232/000194001726000006/0001940017-26-000006.txt
Redinbo Greg,EVP MARKETING AND APPLICATIONS,2026-05-15,2026-05-19,452,155.18,70141.36,D,F,35601,False,False,False,0001940017-26-000006,https://www.sec.gov/Archives/edgar/data/1113232/000194001726000006/0001940017-26-000006.txt
Redinbo Greg,EVP MARKETING AND APPLICATIONS,2026-05-15,2026-05-19,210,155.18,32587.8,D,F,35391,False,False,False,0001940017-26-000006,https://www.sec.gov/Archives/edgar/data/1113232/000194001726000006/0001940017-26-000006.txt
