insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
deynes bettina alejandra,Chief Human Resources Officer,2026-05-28,2026-06-01,43058,28.1045,1210123.56,D,S,69237,False,False,True,0000950142-26-001575,https://www.sec.gov/Archives/edgar/data/815097/000095014226001575/0000950142-26-001575.txt
cahilly jason glen,,2026-05-11,2026-05-12,616,26.38,16250.08,D,F,87820,False,True,False,0000815097-26-000065,https://www.sec.gov/Archives/edgar/data/815097/000081509726000065/0000815097-26-000065.txt
WEIL LAURA A,,2026-05-11,2026-05-12,616,26.38,16250.08,D,F,132120,False,True,False,0000815097-26-000074,https://www.sec.gov/Archives/edgar/data/815097/000081509726000074/0000815097-26-000074.txt
SUBOTNICK STUART,,2026-05-11,2026-05-12,616,26.38,16250.08,D,F,132421,False,True,False,0000815097-26-000073,https://www.sec.gov/Archives/edgar/data/815097/000081509726000073/0000815097-26-000073.txt
SUBOTNICK STUART,,2026-05-11,2026-05-12,0,25.221,0.0,D,S,132421,False,True,False,0000815097-26-000073,https://www.sec.gov/Archives/edgar/data/815097/000081509726000073/0000815097-26-000073.txt
Lahey Katie,,2026-05-11,2026-05-12,616,26.38,16250.08,D,F,85125,False,True,False,0000815097-26-000070,https://www.sec.gov/Archives/edgar/data/815097/000081509726000070/0000815097-26-000070.txt
Gearhart Jeffrey J,,2026-05-11,2026-05-12,616,26.38,16250.08,D,F,80108,False,True,False,0000815097-26-000069,https://www.sec.gov/Archives/edgar/data/815097/000081509726000069/0000815097-26-000069.txt
Deeble Helen,,2026-05-11,2026-05-12,3625,26.38,95627.5,D,F,87605,False,True,False,0000815097-26-000067,https://www.sec.gov/Archives/edgar/data/815097/000081509726000067/0000815097-26-000067.txt
Connors Nelda J,,2026-05-11,2026-05-12,616,26.38,16250.08,D,F,30418,False,True,False,0000815097-26-000066,https://www.sec.gov/Archives/edgar/data/815097/000081509726000066/0000815097-26-000066.txt
BAND SIR JONATHON,,2026-05-11,2026-05-12,3471,26.38,91564.98,D,F,56842,False,True,False,0000815097-26-000063,https://www.sec.gov/Archives/edgar/data/815097/000081509726000063/0000815097-26-000063.txt
weinstein joshua ian,Chief Executive Officer,2026-05-08,2026-05-12,190965,0.0,0.0,A,A,421845,False,True,True,0000815097-26-000075,https://www.sec.gov/Archives/edgar/data/815097/000081509726000075/0000815097-26-000075.txt
deynes bettina alejandra,Chief Human Resources Officer,2026-05-08,2026-05-12,20778,0.0,0.0,A,A,112295,False,False,True,0000815097-26-000068,https://www.sec.gov/Archives/edgar/data/815097/000081509726000068/0000815097-26-000068.txt
cahilly jason glen,,2026-05-08,2026-05-12,7712,0.0,0.0,A,A,88436,False,True,False,0000815097-26-000065,https://www.sec.gov/Archives/edgar/data/815097/000081509726000065/0000815097-26-000065.txt
WEISENBURGER RANDALL J,,2026-05-08,2026-05-12,7712,0.0,0.0,A,A,410008,False,True,False,0000815097-26-000076,https://www.sec.gov/Archives/edgar/data/815097/000081509726000076/0000815097-26-000076.txt
WEIL LAURA A,,2026-05-08,2026-05-12,7712,0.0,0.0,A,A,132736,False,True,False,0000815097-26-000074,https://www.sec.gov/Archives/edgar/data/815097/000081509726000074/0000815097-26-000074.txt
SUBOTNICK STUART,,2026-05-08,2026-05-12,7712,0.0,0.0,A,A,133037,False,True,False,0000815097-26-000073,https://www.sec.gov/Archives/edgar/data/815097/000081509726000073/0000815097-26-000073.txt
MIGUEZ ENRIQUE,General Counsel,2026-05-08,2026-05-12,31399,0.0,0.0,A,A,60667,False,False,True,0000815097-26-000072,https://www.sec.gov/Archives/edgar/data/815097/000081509726000072/0000815097-26-000072.txt
Ljoen Lars Jakob,Chief Maritime Officer,2026-05-08,2026-05-12,21795,0.0,0.0,A,A,71870,False,False,True,0000815097-26-000071,https://www.sec.gov/Archives/edgar/data/815097/000081509726000071/0000815097-26-000071.txt
Lahey Katie,,2026-05-08,2026-05-12,7712,0.0,0.0,A,A,85741,False,True,False,0000815097-26-000070,https://www.sec.gov/Archives/edgar/data/815097/000081509726000070/0000815097-26-000070.txt
Gearhart Jeffrey J,,2026-05-08,2026-05-12,7712,0.0,0.0,A,A,80724,False,True,False,0000815097-26-000069,https://www.sec.gov/Archives/edgar/data/815097/000081509726000069/0000815097-26-000069.txt
Deeble Helen,,2026-05-08,2026-05-12,7712,0.0,0.0,A,A,91230,False,True,False,0000815097-26-000067,https://www.sec.gov/Archives/edgar/data/815097/000081509726000067/0000815097-26-000067.txt
Connors Nelda J,,2026-05-08,2026-05-12,7712,0.0,0.0,A,A,31034,False,True,False,0000815097-26-000066,https://www.sec.gov/Archives/edgar/data/815097/000081509726000066/0000815097-26-000066.txt
Bernstein David,CFO & CAO,2026-05-08,2026-05-12,49894,0.0,0.0,A,A,144906,False,False,True,0000815097-26-000064,https://www.sec.gov/Archives/edgar/data/815097/000081509726000064/0000815097-26-000064.txt
BAND SIR JONATHON,,2026-05-08,2026-05-12,7712,0.0,0.0,A,A,60313,False,True,False,0000815097-26-000063,https://www.sec.gov/Archives/edgar/data/815097/000081509726000063/0000815097-26-000063.txt
weinstein joshua ian,Chief Executive Officer,2026-04-21,2026-04-23,22185,28.7402,637601.34,D,F,352998,False,True,True,0000815097-26-000053,https://www.sec.gov/Archives/edgar/data/815097/000081509726000053/0000815097-26-000053.txt
weinstein joshua ian,Chief Executive Officer,2026-04-21,2026-04-23,34613,28.7402,994784.54,D,F,318385,False,True,True,0000815097-26-000053,https://www.sec.gov/Archives/edgar/data/815097/000081509726000053/0000815097-26-000053.txt
