insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Wu Yongming,Chief Executive Officer,2026-07-01,2026-07-06,13333,0.0,0.0,A,M,986418,False,False,False,0001193125-26-295466,https://www.sec.gov/Archives/edgar/data/1577552/000119312526295466/0001193125-26-295466.txt
Wu Yongming,Chief Executive Officer,2026-07-01,2026-07-06,28000,0.0,0.0,A,M,1014418,False,False,False,0001193125-26-295466,https://www.sec.gov/Archives/edgar/data/1577552/000119312526295466/0001193125-26-295466.txt
Tsai Joseph C,,2026-07-01,2026-07-06,3333,0.0,0.0,A,M,817738,False,False,False,0001193125-26-295478,https://www.sec.gov/Archives/edgar/data/1577552/000119312526295478/0001193125-26-295478.txt
Tsai Joseph C,,2026-07-01,2026-07-06,7500,0.0,0.0,A,M,825238,False,False,False,0001193125-26-295478,https://www.sec.gov/Archives/edgar/data/1577552/000119312526295478/0001193125-26-295478.txt
EVANS J. MICHAEL,President,2026-06-29,2026-07-01,692992,94.92,65778800.64,D,S,55008,False,False,False,0001193125-26-291402,https://www.sec.gov/Archives/edgar/data/1577552/000119312526291402/0001193125-26-291402.txt
EVANS J. MICHAEL,President,2026-06-29,2026-07-01,27008,95.59,2581694.72,D,S,28000,False,False,False,0001193125-26-291402,https://www.sec.gov/Archives/edgar/data/1577552/000119312526291402/0001193125-26-291402.txt
Yu Siying,General Counsel,2026-06-25,2026-06-29,3336,0.0,0.0,A,M,603839,False,False,False,0001193125-26-286741,https://www.sec.gov/Archives/edgar/data/1577552/000119312526286741/0001193125-26-286741.txt
Yu Siying,General Counsel,2026-06-25,2026-06-29,2667,0.0,0.0,A,M,606506,False,False,False,0001193125-26-286741,https://www.sec.gov/Archives/edgar/data/1577552/000119312526286741/0001193125-26-286741.txt
Yu Siying,General Counsel,2026-06-25,2026-06-29,7500,0.0,0.0,A,M,614006,False,False,False,0001193125-26-286741,https://www.sec.gov/Archives/edgar/data/1577552/000119312526286741/0001193125-26-286741.txt
Yu Siying,General Counsel,2026-06-25,2026-06-29,6772,12.1,81941.2,D,S,607234,False,False,False,0001193125-26-286741,https://www.sec.gov/Archives/edgar/data/1577552/000119312526286741/0001193125-26-286741.txt
Xu Hong,Chief Financial Officer,2026-06-25,2026-06-29,10000,0.0,0.0,A,M,76550,False,False,False,0001193125-26-286743,https://www.sec.gov/Archives/edgar/data/1577552/000119312526286743/0001193125-26-286743.txt
Xu Hong,Chief Financial Officer,2026-06-25,2026-06-29,360000,0.0,0.0,A,M,436550,False,False,False,0001193125-26-286743,https://www.sec.gov/Archives/edgar/data/1577552/000119312526286743/0001193125-26-286743.txt
Xu Hong,Chief Financial Officer,2026-06-25,2026-06-29,9000,0.0,0.0,A,M,445550,False,False,False,0001193125-26-286743,https://www.sec.gov/Archives/edgar/data/1577552/000119312526286743/0001193125-26-286743.txt
Xu Hong,Chief Financial Officer,2026-06-25,2026-06-29,10000,0.0,0.0,A,M,455550,False,False,False,0001193125-26-286743,https://www.sec.gov/Archives/edgar/data/1577552/000119312526286743/0001193125-26-286743.txt
Xu Hong,Chief Financial Officer,2026-06-25,2026-06-29,175054,12.15,2126906.1,D,S,280496,False,False,False,0001193125-26-286743,https://www.sec.gov/Archives/edgar/data/1577552/000119312526286743/0001193125-26-286743.txt
Jiang Fang,Chief People Officer,2026-06-25,2026-06-29,1672,0.0,0.0,A,M,5556325,False,False,False,0001193125-26-286735,https://www.sec.gov/Archives/edgar/data/1577552/000119312526286735/0001193125-26-286735.txt
Jiang Fang,Chief People Officer,2026-06-25,2026-06-29,1667,0.0,0.0,A,M,5557992,False,False,False,0001193125-26-286735,https://www.sec.gov/Archives/edgar/data/1577552/000119312526286735/0001193125-26-286735.txt
Jiang Fang,Chief People Officer,2026-06-25,2026-06-29,2667,0.0,0.0,A,M,5560659,False,False,False,0001193125-26-286735,https://www.sec.gov/Archives/edgar/data/1577552/000119312526286735/0001193125-26-286735.txt
Jiang Fang,Chief People Officer,2026-06-25,2026-06-29,3750,0.0,0.0,A,M,5564409,False,False,False,0001193125-26-286735,https://www.sec.gov/Archives/edgar/data/1577552/000119312526286735/0001193125-26-286735.txt
Jiang Fang,Chief People Officer,2026-06-25,2026-06-29,4898,12.09,59216.82,D,S,5559511,False,False,False,0001193125-26-286735,https://www.sec.gov/Archives/edgar/data/1577552/000119312526286735/0001193125-26-286735.txt
Jiang Fan (FJ),CEO of Business Group,2026-06-25,2026-06-29,7336,0.0,0.0,A,M,547363,False,False,False,0001193125-26-286750,https://www.sec.gov/Archives/edgar/data/1577552/000119312526286750/0001193125-26-286750.txt
Jiang Fan (FJ),CEO of Business Group,2026-06-25,2026-06-29,7333,0.0,0.0,A,M,554696,False,False,False,0001193125-26-286750,https://www.sec.gov/Archives/edgar/data/1577552/000119312526286750/0001193125-26-286750.txt
Jiang Fan (FJ),CEO of Business Group,2026-06-25,2026-06-29,15500,0.0,0.0,A,M,570196,False,False,False,0001193125-26-286750,https://www.sec.gov/Archives/edgar/data/1577552/000119312526286750/0001193125-26-286750.txt
Jiang Fan (FJ),CEO of Business Group,2026-06-25,2026-06-29,13579,12.1,164305.9,D,S,556617,False,False,False,0001193125-26-286750,https://www.sec.gov/Archives/edgar/data/1577552/000119312526286750/0001193125-26-286750.txt
Wu Yongming,Chief Executive Officer,2026-04-01,2026-04-03,13333,0.0,0.0,A,M,973085,False,False,False,0001193125-26-141211,https://www.sec.gov/Archives/edgar/data/1577552/000119312526141211/0001193125-26-141211.txt
Wu Maggie Wei,,2026-04-01,2026-04-03,33344,0.0,0.0,A,M,3646696,False,False,False,0001193125-26-141214,https://www.sec.gov/Archives/edgar/data/1577552/000119312526141214/0001193125-26-141214.txt
Wu Maggie Wei,,2026-04-01,2026-04-03,7464,0.0,0.0,A,M,3654160,False,False,False,0001193125-26-141214,https://www.sec.gov/Archives/edgar/data/1577552/000119312526141214/0001193125-26-141214.txt
