insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Borders Ben,Principal Accounting Officer,2026-06-16,2026-06-17,116,295.14,34236.24,D,S,38713,False,False,False,0001140361-26-025620,https://www.sec.gov/Archives/edgar/data/320193/000114036126025620/0001140361-26-025620.txt
Newstead Jennifer,"SVP, GC and Secretary",2026-06-15,2026-06-17,30104,0.0,0.0,A,M,57784,False,False,False,0001140361-26-025622,https://www.sec.gov/Archives/edgar/data/320193/000114036126025622/0001140361-26-025622.txt
Newstead Jennifer,"SVP, GC and Secretary",2026-06-15,2026-06-17,16238,296.42,4813267.96,D,F,41546,False,False,False,0001140361-26-025622,https://www.sec.gov/Archives/edgar/data/320193/000114036126025622/0001140361-26-025622.txt
Borders Ben,Principal Accounting Officer,2026-06-15,2026-06-17,240,0.0,0.0,A,M,38953,False,False,False,0001140361-26-025620,https://www.sec.gov/Archives/edgar/data/320193/000114036126025620/0001140361-26-025620.txt
Borders Ben,Principal Accounting Officer,2026-06-15,2026-06-17,124,296.42,36756.08,D,F,38829,False,False,False,0001140361-26-025620,https://www.sec.gov/Archives/edgar/data/320193/000114036126025620/0001140361-26-025620.txt
LEVINSON ARTHUR D,,2026-05-27,2026-05-29,50000,311.02,15551000.0,D,S,3764576,False,False,False,0001140361-26-023363,https://www.sec.gov/Archives/edgar/data/320193/000114036126023363/0001140361-26-023363.txt
LEVINSON ARTHUR D,,2026-05-27,2026-05-29,65000,0.0,0.0,D,G,3699576,False,False,False,0001140361-26-023363,https://www.sec.gov/Archives/edgar/data/320193/000114036126023363/0001140361-26-023363.txt
Borders Ben,Principal Accounting Officer,2026-05-08,2026-05-12,1274,290.0,369460.0,D,S,38713,False,False,False,0001140361-26-020871,https://www.sec.gov/Archives/edgar/data/320193/000114036126020871/0001140361-26-020871.txt
LEVINSON ARTHUR D,,2026-05-06,2026-05-08,149527,284.57,42550898.39,D,S,3920049,False,False,False,0001140361-26-020298,https://www.sec.gov/Archives/edgar/data/320193/000114036126020298/0001140361-26-020298.txt
LEVINSON ARTHUR D,,2026-05-06,2026-05-08,100473,285.04,28638823.92,D,S,3819576,False,False,False,0001140361-26-020298,https://www.sec.gov/Archives/edgar/data/320193/000114036126020298/0001140361-26-020298.txt
LEVINSON ARTHUR D,,2026-05-06,2026-05-08,5000,0.0,0.0,D,G,3814576,False,False,False,0001140361-26-020298,https://www.sec.gov/Archives/edgar/data/320193/000114036126020298/0001140361-26-020298.txt
Parekh Kevan,"Senior Vice President, CFO",2026-04-23,2026-04-27,1534,275.0,421850.0,D,S,13366,False,False,False,0001140361-26-017175,https://www.sec.gov/Archives/edgar/data/320193/000114036126017175/0001140361-26-017175.txt
Parekh Kevan,"Senior Vice President, CFO",2026-04-15,2026-04-17,10928,0.0,0.0,A,M,19693,False,False,False,0001140361-26-015420,https://www.sec.gov/Archives/edgar/data/320193/000114036126015420/0001140361-26-015420.txt
Parekh Kevan,"Senior Vice President, CFO",2026-04-15,2026-04-17,4793,266.43,1276998.99,D,F,14900,False,False,False,0001140361-26-015420,https://www.sec.gov/Archives/edgar/data/320193/000114036126015420/0001140361-26-015420.txt
Borders Ben,Principal Accounting Officer,2026-04-15,2026-04-17,1717,0.0,0.0,A,M,40879,False,False,False,0001140361-26-015421,https://www.sec.gov/Archives/edgar/data/320193/000114036126015421/0001140361-26-015421.txt
Borders Ben,Principal Accounting Officer,2026-04-15,2026-04-17,892,266.43,237655.56,D,F,39987,False,False,False,0001140361-26-015421,https://www.sec.gov/Archives/edgar/data/320193/000114036126015421/0001140361-26-015421.txt
O'BRIEN DEIRDRE,Senior Vice President,2026-04-02,2026-04-03,20338,255.12,5188630.56,D,S,146474,False,False,False,0001140361-26-013192,https://www.sec.gov/Archives/edgar/data/320193/000114036126013192/0001140361-26-013192.txt
O'BRIEN DEIRDRE,Senior Vice President,2026-04-02,2026-04-03,9664,255.82,2472244.48,D,S,136810,False,False,False,0001140361-26-013192,https://www.sec.gov/Archives/edgar/data/320193/000114036126013192/0001140361-26-013192.txt
COOK TIMOTHY D,Chief Executive Officer,2026-04-02,2026-04-03,5087,251.25,1278108.75,D,S,3340280,False,False,False,0001140361-26-013190,https://www.sec.gov/Archives/edgar/data/320193/000114036126013190/0001140361-26-013190.txt
COOK TIMOTHY D,Chief Executive Officer,2026-04-02,2026-04-03,9147,252.11,2306050.17,D,S,3331133,False,False,False,0001140361-26-013190,https://www.sec.gov/Archives/edgar/data/320193/000114036126013190/0001140361-26-013190.txt
COOK TIMOTHY D,Chief Executive Officer,2026-04-02,2026-04-03,1878,253.13,475378.14,D,S,3329255,False,False,False,0001140361-26-013190,https://www.sec.gov/Archives/edgar/data/320193/000114036126013190/0001140361-26-013190.txt
COOK TIMOTHY D,Chief Executive Officer,2026-04-02,2026-04-03,16083,254.37,4091032.71,D,S,3313172,False,False,False,0001140361-26-013190,https://www.sec.gov/Archives/edgar/data/320193/000114036126013190/0001140361-26-013190.txt
COOK TIMOTHY D,Chief Executive Officer,2026-04-02,2026-04-03,28188,255.17,7192731.96,D,S,3284984,False,False,False,0001140361-26-013190,https://www.sec.gov/Archives/edgar/data/320193/000114036126013190/0001140361-26-013190.txt
COOK TIMOTHY D,Chief Executive Officer,2026-04-02,2026-04-03,4566,256.0,1168896.0,D,S,3280418,False,False,False,0001140361-26-013190,https://www.sec.gov/Archives/edgar/data/320193/000114036126013190/0001140361-26-013190.txt
O'BRIEN DEIRDRE,Senior Vice President,2026-04-01,2026-04-03,64317,0.0,0.0,A,M,201127,False,False,False,0001140361-26-013192,https://www.sec.gov/Archives/edgar/data/320193/000114036126013192/0001140361-26-013192.txt
O'BRIEN DEIRDRE,Senior Vice President,2026-04-01,2026-04-03,34315,255.63,8771943.45,D,F,166812,False,False,False,0001140361-26-013192,https://www.sec.gov/Archives/edgar/data/320193/000114036126013192/0001140361-26-013192.txt
Khan Sabih,COO,2026-04-01,2026-04-03,64317,0.0,0.0,A,M,1107212,False,False,False,0001140361-26-013191,https://www.sec.gov/Archives/edgar/data/320193/000114036126013191/0001140361-26-013191.txt
Khan Sabih,COO,2026-04-01,2026-04-03,33317,255.63,8516824.71,D,F,1073895,False,False,False,0001140361-26-013191,https://www.sec.gov/Archives/edgar/data/320193/000114036126013191/0001140361-26-013191.txt
COOK TIMOTHY D,Chief Executive Officer,2026-04-01,2026-04-03,131576,0.0,0.0,A,M,3411994,False,False,False,0001140361-26-013190,https://www.sec.gov/Archives/edgar/data/320193/000114036126013190/0001140361-26-013190.txt
COOK TIMOTHY D,Chief Executive Officer,2026-04-01,2026-04-03,66627,255.63,17031860.01,D,F,3345367,False,False,False,0001140361-26-013190,https://www.sec.gov/Archives/edgar/data/320193/000114036126013190/0001140361-26-013190.txt
Newstead Jennifer,"SVP, GC and Secretary",2026-03-15,2026-03-17,60208,0.0,0.0,A,M,60208,False,False,True,0001780525-26-000005,https://www.sec.gov/Archives/edgar/data/320193/000178052526000005/0001780525-26-000005.txt
Newstead Jennifer,"SVP, GC and Secretary",2026-03-15,2026-03-17,32528,250.12,8135903.36,D,F,27680,False,False,True,0001780525-26-000005,https://www.sec.gov/Archives/edgar/data/320193/000178052526000005/0001780525-26-000005.txt
LEVINSON ARTHUR D,,2026-02-26,2026-02-26,1113,0.0,0.0,D,G,4069576,False,True,False,0001214128-26-000004,https://www.sec.gov/Archives/edgar/data/320193/000121412826000004/0001214128-26-000004.txt
WAGNER SUSAN,,2026-02-01,2026-02-03,1255,0.0,0.0,A,M,63746,False,True,False,0001059235-26-000002,https://www.sec.gov/Archives/edgar/data/320193/000105923526000002/0001059235-26-000002.txt
SUGAR RONALD D,,2026-02-01,2026-02-03,1255,0.0,0.0,A,M,110566,False,True,False,0001216519-26-000002,https://www.sec.gov/Archives/edgar/data/320193/000121651926000002/0001216519-26-000002.txt
LOZANO MONICA C,,2026-02-01,2026-02-03,1255,0.0,0.0,A,M,9862,False,True,False,0001179864-26-000002,https://www.sec.gov/Archives/edgar/data/320193/000117986426000002/0001179864-26-000002.txt
LEVINSON ARTHUR D,,2026-02-01,2026-02-03,1113,0.0,0.0,A,M,4070689,False,True,False,0001214128-26-000002,https://www.sec.gov/Archives/edgar/data/320193/000121412826000002/0001214128-26-000002.txt
JUNG ANDREA,,2026-02-01,2026-02-03,1255,0.0,0.0,A,M,77260,False,True,False,0001051401-26-000002,https://www.sec.gov/Archives/edgar/data/320193/000105140126000002/0001051401-26-000002.txt
Gorsky Alex,,2026-02-01,2026-02-03,1255,0.0,0.0,A,M,6794,False,True,False,0001453149-26-000003,https://www.sec.gov/Archives/edgar/data/320193/000145314926000003/0001453149-26-000003.txt
Austin Wanda M,,2026-02-01,2026-02-03,1255,0.0,0.0,A,M,2843,False,True,False,0001690882-26-000002,https://www.sec.gov/Archives/edgar/data/320193/000169088226000002/0001690882-26-000002.txt
Adams Katherine L.,"SVP, GC and Secretary",2025-11-12,2025-11-14,3750,0.0,0.0,D,G,175408,False,False,True,0001462356-25-000012,https://www.sec.gov/Archives/edgar/data/320193/000146235625000012/0001462356-25-000012.txt
KONDO CHRIS,Principal Accounting Officer,2025-11-07,2025-11-12,3752,271.23,1017654.96,D,S,15098,False,False,True,0001631982-25-000011,https://www.sec.gov/Archives/edgar/data/320193/000163198225000011/0001631982-25-000011.txt
Parekh Kevan,"Senior Vice President, CFO",2025-10-16,2025-10-17,500,245.89,122945.0,D,S,12464,True,False,True,0002050912-25-000008,https://www.sec.gov/Archives/edgar/data/320193/000205091225000008/0002050912-25-000008.txt
Parekh Kevan,"Senior Vice President, CFO",2025-10-16,2025-10-17,1665,247.04,411321.6,D,S,10799,True,False,True,0002050912-25-000008,https://www.sec.gov/Archives/edgar/data/320193/000205091225000008/0002050912-25-000008.txt
Parekh Kevan,"Senior Vice President, CFO",2025-10-16,2025-10-17,1534,247.82,380155.88,D,S,9265,True,False,True,0002050912-25-000008,https://www.sec.gov/Archives/edgar/data/320193/000205091225000008/0002050912-25-000008.txt
Parekh Kevan,"Senior Vice President, CFO",2025-10-16,2025-10-17,500,248.73,124365.0,D,S,8765,True,False,True,0002050912-25-000008,https://www.sec.gov/Archives/edgar/data/320193/000205091225000008/0002050912-25-000008.txt
Parekh Kevan,"Senior Vice President, CFO",2025-10-15,2025-10-17,16457,0.0,0.0,A,M,21026,True,False,True,0002050912-25-000008,https://www.sec.gov/Archives/edgar/data/320193/000205091225000008/0002050912-25-000008.txt
Parekh Kevan,"Senior Vice President, CFO",2025-10-15,2025-10-17,8062,249.34,2010179.08,D,F,12964,True,False,True,0002050912-25-000008,https://www.sec.gov/Archives/edgar/data/320193/000205091225000008/0002050912-25-000008.txt
KONDO CHRIS,Principal Accounting Officer,2025-10-15,2025-10-17,7371,0.0,0.0,A,M,22469,False,False,True,0001631982-25-000009,https://www.sec.gov/Archives/edgar/data/320193/000163198225000009/0001631982-25-000009.txt
KONDO CHRIS,Principal Accounting Officer,2025-10-15,2025-10-17,3619,249.34,902361.46,D,F,18850,False,False,True,0001631982-25-000009,https://www.sec.gov/Archives/edgar/data/320193/000163198225000009/0001631982-25-000009.txt
O'BRIEN DEIRDRE,Senior Vice President,2025-10-02,2025-10-03,41273,257.36,10622019.28,D,S,138427,True,False,True,0001767094-25-000009,https://www.sec.gov/Archives/edgar/data/320193/000176709425000009/0001767094-25-000009.txt
O'BRIEN DEIRDRE,Senior Vice President,2025-10-02,2025-10-03,1740,258.08,449059.2,D,S,136687,True,False,True,0001767094-25-000009,https://www.sec.gov/Archives/edgar/data/320193/000176709425000009/0001767094-25-000009.txt
COOK TIMOTHY D,Chief Executive Officer,2025-10-02,2025-10-03,8395,254.83,2139297.85,D,S,3401863,True,True,True,0001214156-25-000011,https://www.sec.gov/Archives/edgar/data/320193/000121415625000011/0001214156-25-000011.txt
COOK TIMOTHY D,Chief Executive Officer,2025-10-02,2025-10-03,22524,255.86,5762990.64,D,S,3379339,True,True,True,0001214156-25-000011,https://www.sec.gov/Archives/edgar/data/320193/000121415625000011/0001214156-25-000011.txt
COOK TIMOTHY D,Chief Executive Officer,2025-10-02,2025-10-03,39293,256.62,10083369.66,D,S,3340046,True,True,True,0001214156-25-000011,https://www.sec.gov/Archives/edgar/data/320193/000121415625000011/0001214156-25-000011.txt
