insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Smart Dalton E. III,SVP Fin. - Global Controller,2026-05-02,2026-05-05,383,112.16,42957.28,A,M,9520,False,False,True,0000310158-26-000115,https://www.sec.gov/Archives/edgar/data/310158/000031015826000115/0000310158-26-000115.txt
Smart Dalton E. III,SVP Fin. - Global Controller,2026-05-02,2026-05-05,132,112.16,14805.12,D,F,9388,False,False,True,0000310158-26-000115,https://www.sec.gov/Archives/edgar/data/310158/000031015826000115/0000310158-26-000115.txt
Maraldo David R.,EVP & Pres. MMD,2026-05-02,2026-05-05,552,112.16,61912.32,A,M,18371,False,False,True,0000310158-26-000113,https://www.sec.gov/Archives/edgar/data/310158/000031015826000113/0000310158-26-000113.txt
Maraldo David R.,EVP & Pres. MMD,2026-05-02,2026-05-05,159,112.16,17833.44,D,F,18212,False,False,True,0000310158-26-000113,https://www.sec.gov/Archives/edgar/data/310158/000031015826000113/0000310158-26-000113.txt
Smart Dalton E. III,SVP Fin. - Global Controller,2026-04-30,2026-05-01,464,110.95,51480.8,A,M,9296,False,False,True,0000310158-26-000090,https://www.sec.gov/Archives/edgar/data/310158/000031015826000090/0000310158-26-000090.txt
Smart Dalton E. III,SVP Fin. - Global Controller,2026-04-30,2026-05-01,159,110.95,17641.05,D,F,9137,False,False,True,0000310158-26-000090,https://www.sec.gov/Archives/edgar/data/310158/000031015826000090/0000310158-26-000090.txt
Larson Betty D,"EVP, Chief HR Officer",2026-04-30,2026-05-01,11350,110.95,1259282.5,A,M,18917,False,False,True,0000310158-26-000084,https://www.sec.gov/Archives/edgar/data/310158/000031015826000084/0000310158-26-000084.txt
Larson Betty D,"EVP, Chief HR Officer",2026-04-30,2026-05-01,5143,110.95,570615.85,D,F,13774,False,False,True,0000310158-26-000084,https://www.sec.gov/Archives/edgar/data/310158/000031015826000084/0000310158-26-000084.txt
Zachary Jennifer,"EVP, General Counsel",2026-04-29,2026-05-01,2951,110.03,324698.53,A,M,72351,False,False,True,0000310158-26-000086,https://www.sec.gov/Archives/edgar/data/310158/000031015826000086/0000310158-26-000086.txt
Zachary Jennifer,"EVP, General Counsel",2026-04-29,2026-05-01,1454,110.03,159983.62,D,F,70897,False,False,True,0000310158-26-000086,https://www.sec.gov/Archives/edgar/data/310158/000031015826000086/0000310158-26-000086.txt
Williams David Michael,"EVP,Chief Info&Digital Officer",2026-04-29,2026-05-01,1377,110.03,151511.31,A,M,32395,False,False,True,0000310158-26-000092,https://www.sec.gov/Archives/edgar/data/310158/000031015826000092/0000310158-26-000092.txt
Williams David Michael,"EVP,Chief Info&Digital Officer",2026-04-29,2026-05-01,679,110.03,74710.37,D,F,31716,False,False,True,0000310158-26-000092,https://www.sec.gov/Archives/edgar/data/310158/000031015826000092/0000310158-26-000092.txt
Smart Dalton E. III,SVP Fin. - Global Controller,2026-04-29,2026-05-01,944,110.03,103868.32,A,M,9156,False,False,True,0000310158-26-000090,https://www.sec.gov/Archives/edgar/data/310158/000031015826000090/0000310158-26-000090.txt
Smart Dalton E. III,SVP Fin. - Global Controller,2026-04-29,2026-05-01,324,110.03,35649.72,D,F,8832,False,False,True,0000310158-26-000090,https://www.sec.gov/Archives/edgar/data/310158/000031015826000090/0000310158-26-000090.txt
Oosthuizen Johannes Jacobus,"EVP, Oncology & Int?l",2026-04-29,2026-05-01,1377,110.03,151511.31,A,M,22574,False,False,True,0000310158-26-000078,https://www.sec.gov/Archives/edgar/data/310158/000031015826000078/0000310158-26-000078.txt
Oosthuizen Johannes Jacobus,"EVP, Oncology & Int?l",2026-04-29,2026-05-01,679,110.03,74710.37,D,F,21895,False,False,True,0000310158-26-000078,https://www.sec.gov/Archives/edgar/data/310158/000031015826000078/0000310158-26-000078.txt
Litchfield Caroline,EVP & CFO,2026-04-29,2026-05-01,3935,110.03,432968.05,A,M,94238,False,False,True,0000310158-26-000082,https://www.sec.gov/Archives/edgar/data/310158/000031015826000082/0000310158-26-000082.txt
Litchfield Caroline,EVP & CFO,2026-04-29,2026-05-01,1938,110.03,213238.14,D,F,92300,False,False,True,0000310158-26-000082,https://www.sec.gov/Archives/edgar/data/310158/000031015826000082/0000310158-26-000082.txt
Li Dean Y,"Executive VP & President, MRL",2026-04-29,2026-05-01,4722,110.03,519561.66,A,M,96757,False,False,True,0000310158-26-000088,https://www.sec.gov/Archives/edgar/data/310158/000031015826000088/0000310158-26-000088.txt
Li Dean Y,"Executive VP & President, MRL",2026-04-29,2026-05-01,2326,110.03,255929.78,D,F,94431,False,False,True,0000310158-26-000088,https://www.sec.gov/Archives/edgar/data/310158/000031015826000088/0000310158-26-000088.txt
Larson Betty D,"EVP, Chief HR Officer",2026-04-29,2026-05-01,2085,110.03,229412.55,A,M,8282,False,False,True,0000310158-26-000084,https://www.sec.gov/Archives/edgar/data/310158/000031015826000084/0000310158-26-000084.txt
Larson Betty D,"EVP, Chief HR Officer",2026-04-29,2026-05-01,715,110.03,78671.45,D,F,7567,False,False,True,0000310158-26-000084,https://www.sec.gov/Archives/edgar/data/310158/000031015826000084/0000310158-26-000084.txt
Guindo Chirfi,"EVP, Access, Policy & Comms",2026-04-29,2026-05-01,1967,110.03,216429.01,A,M,62582,False,False,True,0000310158-26-000102,https://www.sec.gov/Archives/edgar/data/310158/000031015826000102/0000310158-26-000102.txt
Guindo Chirfi,"EVP, Access, Policy & Comms",2026-04-29,2026-05-01,969,110.03,106619.07,D,F,61613,False,False,True,0000310158-26-000102,https://www.sec.gov/Archives/edgar/data/310158/000031015826000102/0000310158-26-000102.txt
DeLuca Richard R.,"EVP&Pres, Merck Animal Heallth",2026-04-29,2026-05-01,2518,110.03,277055.54,A,M,162778,False,False,True,0000310158-26-000096,https://www.sec.gov/Archives/edgar/data/310158/000031015826000096/0000310158-26-000096.txt
DeLuca Richard R.,"EVP&Pres, Merck Animal Heallth",2026-04-29,2026-05-01,1241,110.03,136547.23,D,F,161537,False,False,True,0000310158-26-000096,https://www.sec.gov/Archives/edgar/data/310158/000031015826000096/0000310158-26-000096.txt
Davis Robert M,"Chairman, CEO & President",2026-04-29,2026-05-01,13300,110.03,1463399.0,A,M,456901,False,True,True,0000310158-26-000080,https://www.sec.gov/Archives/edgar/data/310158/000031015826000080/0000310158-26-000080.txt
Davis Robert M,"Chairman, CEO & President",2026-04-29,2026-05-01,6551,110.03,720806.53,D,F,450350,False,True,True,0000310158-26-000080,https://www.sec.gov/Archives/edgar/data/310158/000031015826000080/0000310158-26-000080.txt
Chattopadhyay Sanat,Exe V-P & Pres. MMD,2026-04-29,2026-05-01,2597,110.03,285747.91,A,M,16477,False,False,True,0000310158-26-000097,https://www.sec.gov/Archives/edgar/data/310158/000031015826000097/0000310158-26-000097.txt
Chattopadhyay Sanat,Exe V-P & Pres. MMD,2026-04-29,2026-05-01,1130,110.03,124333.9,D,F,15347,False,False,True,0000310158-26-000097,https://www.sec.gov/Archives/edgar/data/310158/000031015826000097/0000310158-26-000097.txt
Guindo Chirfi,Chief Marketing Officer,2026-02-12,2026-02-12,10000,121.4562,1214562.0,D,S,60615,False,False,True,0000310158-26-000052,https://www.sec.gov/Archives/edgar/data/310158/000031015826000052/0000310158-26-000052.txt
Li Dean Y,"Executive VP & President, MRL",2026-02-10,2026-02-10,10235,117.5226,1202843.81,D,S,92035,False,False,True,0000310158-26-000050,https://www.sec.gov/Archives/edgar/data/310158/000031015826000050/0000310158-26-000050.txt
Zachary Jennifer,"EVP, General Counsel",2026-02-09,2026-02-09,25946,119.1522,3091522.98,A,M,94861,False,False,True,0000310158-26-000046,https://www.sec.gov/Archives/edgar/data/310158/000031015826000046/0000310158-26-000046.txt
Zachary Jennifer,"EVP, General Counsel",2026-02-09,2026-02-09,25946,119.1522,3091522.98,D,S,68915,False,False,True,0000310158-26-000046,https://www.sec.gov/Archives/edgar/data/310158/000031015826000046/0000310158-26-000046.txt
Zachary Jennifer,"EVP, General Counsel",2026-02-09,2026-02-09,56792,119.1522,6766891.74,A,M,125707,False,False,True,0000310158-26-000046,https://www.sec.gov/Archives/edgar/data/310158/000031015826000046/0000310158-26-000046.txt
