insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Wolff Alejandro Daniel,,2026-07-01,2026-07-06,33,0.0,0.0,A,A,13044,False,True,False,0001585657-26-000007,https://www.sec.gov/Archives/edgar/data/915913/000158565726000007/0001585657-26-000007.txt
STEINER GERALD A,,2026-07-01,2026-07-06,1250,0.0,0.0,A,A,13196,False,True,False,0001143210-26-000003,https://www.sec.gov/Archives/edgar/data/915913/000114321026000003/0001143210-26-000003.txt
STEINER GERALD A,,2026-07-01,2026-07-06,36,0.0,0.0,A,A,13232,False,True,False,0001143210-26-000003,https://www.sec.gov/Archives/edgar/data/915913/000114321026000003/0001143210-26-000003.txt
OConnell Diarmuid B.,,2026-07-01,2026-07-06,1250,0.0,0.0,A,A,8590,False,True,False,0001730941-26-000002,https://www.sec.gov/Archives/edgar/data/915913/000173094126000002/0001730941-26-000002.txt
OConnell Diarmuid B.,,2026-07-01,2026-07-06,36,0.0,0.0,A,A,8626,False,True,False,0001730941-26-000002,https://www.sec.gov/Archives/edgar/data/915913/000173094126000002/0001730941-26-000002.txt
Cramer Ralf Hans,,2026-07-01,2026-07-06,1250,0.0,0.0,A,A,6629,False,True,False,0001913598-26-000002,https://www.sec.gov/Archives/edgar/data/915913/000191359826000002/0001913598-26-000002.txt
Cramer Ralf Hans,,2026-07-01,2026-07-06,929,136.08,126418.32,D,F,5700,False,True,False,0001913598-26-000002,https://www.sec.gov/Archives/edgar/data/915913/000191359826000002/0001913598-26-000002.txt
Cramer Ralf Hans,,2026-07-01,2026-07-06,36,0.0,0.0,A,A,5736,False,True,False,0001913598-26-000002,https://www.sec.gov/Archives/edgar/data/915913/000191359826000002/0001913598-26-000002.txt
Cramer Ralf Hans,,2026-07-01,2026-07-06,13,136.08,1769.04,D,F,5723,False,True,False,0001913598-26-000002,https://www.sec.gov/Archives/edgar/data/915913/000191359826000002/0001913598-26-000002.txt
Collins Michelle T,,2026-07-01,2026-07-06,1250,0.0,0.0,A,A,1575,False,True,False,0002047429-26-000010,https://www.sec.gov/Archives/edgar/data/915913/000204742926000010/0002047429-26-000010.txt
Collins Michelle T,,2026-07-01,2026-07-06,2,0.0,0.0,A,A,1577,False,True,False,0002047429-26-000010,https://www.sec.gov/Archives/edgar/data/915913/000204742926000010/0002047429-26-000010.txt
BRLAS LAURIE,,2026-07-01,2026-07-06,1250,0.0,0.0,A,A,7253,False,True,False,0001235612-26-000002,https://www.sec.gov/Archives/edgar/data/915913/000123561226000002/0001235612-26-000002.txt
BRLAS LAURIE,,2026-07-01,2026-07-06,36,0.0,0.0,A,A,7289,False,True,False,0001235612-26-000002,https://www.sec.gov/Archives/edgar/data/915913/000123561226000002/0001235612-26-000002.txt
Masters J Kent,Chairman & CEO,2026-05-15,2026-05-19,3826,183.12,700617.12,D,S,100086,False,True,True,0000915913-26-000080,https://www.sec.gov/Archives/edgar/data/915913/000091591326000080/0000915913-26-000080.txt
Masters J Kent,Chairman & CEO,2026-05-15,2026-05-19,11867,183.87,2181985.29,D,S,88219,False,True,True,0000915913-26-000080,https://www.sec.gov/Archives/edgar/data/915913/000091591326000080/0000915913-26-000080.txt
Masters J Kent,Chairman & CEO,2026-05-15,2026-05-19,700,184.52,129164.0,D,S,87519,False,True,True,0000915913-26-000080,https://www.sec.gov/Archives/edgar/data/915913/000091591326000080/0000915913-26-000080.txt
Wolff Alejandro Daniel,,2026-04-01,2026-04-02,25,0.0,0.0,A,A,13011,False,True,False,0000915913-26-000062,https://www.sec.gov/Archives/edgar/data/915913/000091591326000062/0000915913-26-000062.txt
Masters J Kent,Chairman & CEO,2026-03-12,2026-03-12,30716,162.79,5000257.64,D,G,103912,False,True,True,0001396415-26-000010,https://www.sec.gov/Archives/edgar/data/915913/000139641526000010/0001396415-26-000010.txt
Masters J Kent,Chairman & CEO,2026-03-10,2026-03-12,5395,170.26,918552.7,D,S,141016,False,True,True,0001396415-26-000010,https://www.sec.gov/Archives/edgar/data/915913/000139641526000010/0001396415-26-000010.txt
Masters J Kent,Chairman & CEO,2026-03-10,2026-03-12,5392,171.18,923002.56,D,S,135624,False,True,True,0001396415-26-000010,https://www.sec.gov/Archives/edgar/data/915913/000139641526000010/0001396415-26-000010.txt
Masters J Kent,Chairman & CEO,2026-03-10,2026-03-12,996,171.82,171132.72,D,S,134628,False,True,True,0001396415-26-000010,https://www.sec.gov/Archives/edgar/data/915913/000139641526000010/0001396415-26-000010.txt
Sheorey Neal Ravi,Chief Financial Officer,2026-03-02,2026-03-04,4490,0.0,0.0,A,A,20931,False,False,True,0001998940-26-000003,https://www.sec.gov/Archives/edgar/data/915913/000199894026000003/0001998940-26-000003.txt
Norris Eric,Chief Commercial Officer,2026-03-02,2026-03-04,4490,0.0,0.0,A,A,53443,False,False,True,0001624621-26-000008,https://www.sec.gov/Archives/edgar/data/915913/000162462126000008/0001624621-26-000008.txt
Mummert Mark Richard,Chief Supply Chain Officer,2026-03-02,2026-03-04,3143,0.0,0.0,A,A,17515,False,False,True,0002014946-26-000005,https://www.sec.gov/Archives/edgar/data/915913/000201494626000005/0002014946-26-000005.txt
Masters J Kent,Chairman & CEO,2026-03-02,2026-03-04,22450,0.0,0.0,A,A,146411,False,True,True,0001396415-26-000006,https://www.sec.gov/Archives/edgar/data/915913/000139641526000006/0001396415-26-000006.txt
Lima Cynthia Renee,"SVP, Ext. Affairs & Comm.",2026-03-02,2026-03-04,1796,0.0,0.0,A,A,14438,False,False,True,0002001108-26-000005,https://www.sec.gov/Archives/edgar/data/915913/000200110826000005/0002001108-26-000005.txt
LaBauve Donald J. Jr.,"VP, Corporate Controller & CAO",2026-03-02,2026-03-04,698,0.0,0.0,A,A,10402,False,False,True,0001568721-26-000005,https://www.sec.gov/Archives/edgar/data/915913/000156872126000005/0001568721-26-000005.txt
Krupa Ander C.,General Counsel & Sec,2026-03-02,2026-03-04,1796,0.0,0.0,A,A,13184,False,False,True,0002077449-26-000005,https://www.sec.gov/Archives/edgar/data/915913/000207744926000005/0002077449-26-000005.txt
Gagarinas Autumn M.,Chief People Officer,2026-03-02,2026-03-04,1796,0.0,0.0,A,A,5393,False,False,True,0002082528-26-000004,https://www.sec.gov/Archives/edgar/data/915913/000208252826000004/0002082528-26-000004.txt
Anderson Melissa H.,Chief Bus..Transformation Off.,2026-03-02,2026-03-04,4490,0.0,0.0,A,A,14002,False,False,True,0001631925-26-000008,https://www.sec.gov/Archives/edgar/data/915913/000163192526000008/0001631925-26-000008.txt
LaBauve Donald J. Jr.,"VP, Corporate Controller & CAO",2026-02-27,2026-03-02,1266,178.67,226196.22,A,A,10132,False,False,True,0001568721-26-000003,https://www.sec.gov/Archives/edgar/data/915913/000156872126000003/0001568721-26-000003.txt
LaBauve Donald J. Jr.,"VP, Corporate Controller & CAO",2026-02-27,2026-03-02,361,178.67,64499.87,D,F,9704,False,False,True,0001568721-26-000003,https://www.sec.gov/Archives/edgar/data/915913/000156872126000003/0001568721-26-000003.txt
Norris Eric,Chief Commercial Officer,2026-02-26,2026-03-02,1806,184.93,333983.58,A,A,49738,False,False,True,0001624621-26-000006,https://www.sec.gov/Archives/edgar/data/915913/000162462126000006/0001624621-26-000006.txt
Norris Eric,Chief Commercial Officer,2026-02-26,2026-03-02,785,184.93,145170.05,D,F,48953,False,False,True,0001624621-26-000006,https://www.sec.gov/Archives/edgar/data/915913/000162462126000006/0001624621-26-000006.txt
Mummert Mark Richard,Chief Supply Chain Officer,2026-02-26,2026-03-02,366,184.93,67684.38,A,A,14531,False,False,True,0002014946-26-000003,https://www.sec.gov/Archives/edgar/data/915913/000201494626000003/0002014946-26-000003.txt
Mummert Mark Richard,Chief Supply Chain Officer,2026-02-26,2026-03-02,159,184.93,29403.87,D,F,14372,False,False,True,0002014946-26-000003,https://www.sec.gov/Archives/edgar/data/915913/000201494626000003/0002014946-26-000003.txt
Masters J Kent,Chairman & CEO,2026-02-26,2026-03-02,9032,184.93,1670287.76,A,A,127885,False,True,True,0001396415-26-000003,https://www.sec.gov/Archives/edgar/data/915913/000139641526000003/0001396415-26-000003.txt
Masters J Kent,Chairman & CEO,2026-02-26,2026-03-02,3924,184.93,725665.32,D,F,123961,False,True,True,0001396415-26-000003,https://www.sec.gov/Archives/edgar/data/915913/000139641526000003/0001396415-26-000003.txt
Lima Cynthia Renee,"SVP, Ext. Affairs & Comm.",2026-02-26,2026-03-02,147,184.93,27184.71,A,A,12706,False,False,True,0002001108-26-000003,https://www.sec.gov/Archives/edgar/data/915913/000200110826000003/0002001108-26-000003.txt
Lima Cynthia Renee,"SVP, Ext. Affairs & Comm.",2026-02-26,2026-03-02,64,184.93,11835.52,D,F,12642,False,False,True,0002001108-26-000003,https://www.sec.gov/Archives/edgar/data/915913/000200110826000003/0002001108-26-000003.txt
LaBauve Donald J. Jr.,"VP, Corporate Controller & CAO",2026-02-26,2026-03-02,219,184.93,40499.67,A,A,8866,False,False,True,0001568721-26-000003,https://www.sec.gov/Archives/edgar/data/915913/000156872126000003/0001568721-26-000003.txt
LaBauve Donald J. Jr.,"VP, Corporate Controller & CAO",2026-02-26,2026-03-02,67,184.93,12390.31,D,F,10065,False,False,True,0001568721-26-000003,https://www.sec.gov/Archives/edgar/data/915913/000156872126000003/0001568721-26-000003.txt
Krupa Ander C.,General Counsel & Sec,2026-02-26,2026-03-02,173,184.93,31992.89,A,A,11468,False,False,True,0002077449-26-000003,https://www.sec.gov/Archives/edgar/data/915913/000207744926000003/0002077449-26-000003.txt
Krupa Ander C.,General Counsel & Sec,2026-02-26,2026-03-02,80,184.93,14794.4,D,F,11388,False,False,True,0002077449-26-000003,https://www.sec.gov/Archives/edgar/data/915913/000207744926000003/0002077449-26-000003.txt
Gagarinas Autumn M.,Chief People Officer,2026-02-26,2026-03-02,194,184.93,35876.42,A,A,3682,False,False,True,0002082528-26-000002,https://www.sec.gov/Archives/edgar/data/915913/000208252826000002/0002082528-26-000002.txt
Gagarinas Autumn M.,Chief People Officer,2026-02-26,2026-03-02,85,184.93,15719.05,D,F,3597,False,False,True,0002082528-26-000002,https://www.sec.gov/Archives/edgar/data/915913/000208252826000002/0002082528-26-000002.txt
Collins Michelle T,,2026-02-26,2026-03-02,325,0.0,0.0,A,A,325,False,True,False,0002047429-26-000006,https://www.sec.gov/Archives/edgar/data/915913/000204742926000006/0002047429-26-000006.txt
