insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Perry James Richard,,2026-06-30,2026-07-02,863637,7.31,6313186.47,D,S,15827807,False,True,False,0001633632-26-000001,https://www.sec.gov/Archives/edgar/data/2071778/000163363226000001/0001633632-26-000001.txt
Uzman Mesut,Chief Nuclear Constr. Officer,2026-06-03,2026-06-04,79032,6.31,498691.92,D,S,670968,False,False,True,0001213900-26-065466,https://www.sec.gov/Archives/edgar/data/2071778/000121390026065466/0001213900-26-065466.txt
Uzman Mesut,Chief Nuclear Constr. Officer,2026-06-03,2026-06-04,79509,6.31,501701.79,D,S,670491,False,False,True,0001213900-26-065466,https://www.sec.gov/Archives/edgar/data/2071778/000121390026065466/0001213900-26-065466.txt
Stein Jeffrey Scott,,2026-06-01,2026-06-03,250000,0.0,0.0,A,P,250000,False,True,False,0001213900-26-064969,https://www.sec.gov/Archives/edgar/data/2071778/000121390026064969/0001213900-26-064969.txt
Robbin-Coker Cordel,,2026-06-01,2026-06-03,175094,0.0,0.0,A,P,175094,False,True,False,0001213900-26-064968,https://www.sec.gov/Archives/edgar/data/2071778/000121390026064968/0001213900-26-064968.txt
Perry James Richard,,2026-06-01,2026-06-03,175094,0.0,0.0,A,P,16691444,False,True,False,0001213900-26-064964,https://www.sec.gov/Archives/edgar/data/2071778/000121390026064964/0001213900-26-064964.txt
MCINTIRE LEE A,,2026-06-01,2026-06-03,175094,0.0,0.0,A,P,316163,False,True,False,0001213900-26-064967,https://www.sec.gov/Archives/edgar/data/2071778/000121390026064967/0001213900-26-064967.txt
Kellerman Lawrence M.,Chief Power Officer,2026-06-01,2026-06-03,35818,0.0,0.0,A,P,35818,False,True,True,0001213900-26-064966,https://www.sec.gov/Archives/edgar/data/2071778/000121390026064966/0001213900-26-064966.txt
Haas Marius,,2026-06-01,2026-06-03,175094,0.0,0.0,A,P,1075094,False,True,False,0001213900-26-064970,https://www.sec.gov/Archives/edgar/data/2071778/000121390026064970/0001213900-26-064970.txt
Everson Miles E.,,2026-06-01,2026-06-03,35818,0.0,0.0,A,P,10005519,False,True,False,0001213900-26-064965,https://www.sec.gov/Archives/edgar/data/2071778/000121390026064965/0001213900-26-064965.txt
Ortiz Blanes Jacobo,Chief Operating Officer,2026-04-09,2026-04-10,427363,4.58,1957322.54,D,S,5469092,False,False,True,0001213900-26-042676,https://www.sec.gov/Archives/edgar/data/2071778/000121390026042676/0001213900-26-042676.txt
Hamilton Charles Lynn,Chief Site Development Officer,2026-04-09,2026-04-10,398140,4.58,1823481.2,D,S,5525910,False,False,True,0001213900-26-042677,https://www.sec.gov/Archives/edgar/data/2071778/000121390026042677/0001213900-26-042677.txt
Everson Miles E.,Chief Financial Officer,2026-04-09,2026-04-10,427004,4.58,1955678.32,D,S,9969791,False,False,True,0001213900-26-042674,https://www.sec.gov/Archives/edgar/data/2071778/000121390026042674/0001213900-26-042674.txt
Ortiz Blanes Jacobo,Chief Operating Officer,2026-04-08,2026-04-10,403545,4.91,1981405.95,D,S,5896455,False,False,True,0001213900-26-042676,https://www.sec.gov/Archives/edgar/data/2071778/000121390026042676/0001213900-26-042676.txt
Hamilton Charles Lynn,Chief Site Development Officer,2026-04-08,2026-04-10,375950,4.91,1845914.5,D,S,5924050,False,False,True,0001213900-26-042677,https://www.sec.gov/Archives/edgar/data/2071778/000121390026042677/0001213900-26-042677.txt
Everson Miles E.,Chief Financial Officer,2026-04-08,2026-04-10,403205,4.91,1979736.55,D,S,10396795,False,False,True,0001213900-26-042674,https://www.sec.gov/Archives/edgar/data/2071778/000121390026042674/0001213900-26-042674.txt
Perry Griffin,,2026-03-31,2026-04-01,2000000,5.5384,11076800.0,D,S,60946450,False,False,False,0001193125-26-138384,https://www.sec.gov/Archives/edgar/data/2071778/000119312526138384/0001193125-26-138384.txt
Perry Griffin,,2026-03-30,2026-04-01,9000000,5.0213,45191700.0,D,S,62946450,False,False,False,0001193125-26-138384,https://www.sec.gov/Archives/edgar/data/2071778/000119312526138384/0001193125-26-138384.txt
