insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Rhynsburger Blayne,Controller,2026-03-23,2026-03-24,6609,14.48,95698.32,D,S,75163,False,False,True,0001104659-26-033947,https://www.sec.gov/Archives/edgar/data/1657788/000110465926033947/0001104659-26-033947.txt
Taylor Brett G.,,2026-03-04,2026-03-05,21195,14.54,308175.3,D,S,666996,False,True,False,0001104659-26-024160,https://www.sec.gov/Archives/edgar/data/1657788/000110465926024160/0001104659-26-024160.txt
Taylor Brett G.,,2026-03-04,2026-03-05,25435,14.54,369824.9,D,S,641561,False,True,False,0001104659-26-024160,https://www.sec.gov/Archives/edgar/data/1657788/000110465926024160/0001104659-26-024160.txt
Rhynsburger Blayne,Controller,2026-03-04,2026-03-05,1442,14.54,20966.68,D,S,83073,False,False,True,0001104659-26-024157,https://www.sec.gov/Archives/edgar/data/1657788/000110465926024157/0001104659-26-024157.txt
Rhynsburger Blayne,Controller,2026-03-04,2026-03-05,1301,14.54,18916.54,D,S,81772,False,False,True,0001104659-26-024157,https://www.sec.gov/Archives/edgar/data/1657788/000110465926024157/0001104659-26-024157.txt
Ravnaas Robert Davis,President and CFO,2026-03-04,2026-03-05,27054,14.54,393365.16,D,S,1173207,False,False,True,0001104659-26-024154,https://www.sec.gov/Archives/edgar/data/1657788/000110465926024154/0001104659-26-024154.txt
Ravnaas Robert Davis,President and CFO,2026-03-04,2026-03-05,32464,14.54,472026.56,D,S,1140743,False,False,True,0001104659-26-024154,https://www.sec.gov/Archives/edgar/data/1657788/000110465926024154/0001104659-26-024154.txt
Ravnaas Robert D.,Chief Executive Officer,2026-03-04,2026-03-05,30496,14.54,443411.84,D,S,652092,False,True,True,0001104659-26-024155,https://www.sec.gov/Archives/edgar/data/1657788/000110465926024155/0001104659-26-024155.txt
Ravnaas Robert D.,Chief Executive Officer,2026-03-04,2026-03-05,36597,14.54,532120.38,D,S,615495,False,True,True,0001104659-26-024155,https://www.sec.gov/Archives/edgar/data/1657788/000110465926024155/0001104659-26-024155.txt
Daly Matthew S.,Chief Operating Officer,2026-03-04,2026-03-05,16724,14.54,243166.96,D,S,767899,False,False,True,0001104659-26-024147,https://www.sec.gov/Archives/edgar/data/1657788/000110465926024147/0001104659-26-024147.txt
Daly Matthew S.,Chief Operating Officer,2026-03-04,2026-03-05,20070,14.54,291817.8,D,S,747829,False,False,True,0001104659-26-024147,https://www.sec.gov/Archives/edgar/data/1657788/000110465926024147/0001104659-26-024147.txt
Alcorn Peter,Vice President - Land,2026-03-04,2026-03-05,1303,14.54,18945.62,D,S,100471,False,False,True,0001104659-26-024149,https://www.sec.gov/Archives/edgar/data/1657788/000110465926024149/0001104659-26-024149.txt
