insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Toubassy Ambereen,,2026-06-11,2026-06-12,19565,0.0,0.0,A,A,69947,False,True,False,0001628280-26-042901,https://www.sec.gov/Archives/edgar/data/1834584/000162828026042901/0001628280-26-042901.txt
Sun Benjamin,,2026-06-11,2026-06-12,19275,0.0,0.0,A,A,338145,False,True,False,0001628280-26-042899,https://www.sec.gov/Archives/edgar/data/1834584/000162828026042899/0001628280-26-042899.txt
Sharma Asha,,2026-06-11,2026-06-12,17971,0.0,0.0,A,A,43169,False,True,False,0001628280-26-042896,https://www.sec.gov/Archives/edgar/data/1834584/000162828026042896/0001628280-26-042896.txt
MEHTA NEIL,,2026-06-11,2026-06-12,17391,0.0,0.0,A,A,96164,False,True,False,0001628280-26-042889,https://www.sec.gov/Archives/edgar/data/1834584/000162828026042889/0001628280-26-042889.txt
Franceschi Pedro,,2026-06-11,2026-06-12,17971,0.0,0.0,A,A,93573,False,True,False,0001628280-26-042887,https://www.sec.gov/Archives/edgar/data/1834584/000162828026042887/0001628280-26-042887.txt
Child Jason,,2026-06-11,2026-06-12,21304,0.0,0.0,A,A,98844,False,True,False,0001628280-26-042886,https://www.sec.gov/Archives/edgar/data/1834584/000162828026042886/0001628280-26-042886.txt
Toubassy Ambereen,,2026-05-14,2026-05-15,69,0.0,0.0,A,A,50382,False,True,False,0001628280-26-035646,https://www.sec.gov/Archives/edgar/data/1834584/000162828026035646/0001628280-26-035646.txt
Rogers Harold,See Remarks,2026-04-01,2026-04-03,213884,0.0,0.0,A,A,933041,False,False,True,0001628280-26-023674,https://www.sec.gov/Archives/edgar/data/1834584/000162828026023674/0001628280-26-023674.txt
Lee Jonathan D.,Chief Accounting Officer,2026-04-01,2026-04-03,18157,0.0,0.0,A,A,140253,False,False,True,0001628280-26-023667,https://www.sec.gov/Archives/edgar/data/1834584/000162828026023667/0001628280-26-023667.txt
Lee Jonathan D.,Chief Accounting Officer,2026-04-01,2026-04-03,47181,0.0,0.0,A,A,187434,False,False,True,0001628280-26-023667,https://www.sec.gov/Archives/edgar/data/1834584/000162828026023667/0001628280-26-023667.txt
Anand Gaurav,Chief Financial Officer,2026-04-01,2026-04-03,260402,0.0,0.0,A,A,2392730,False,False,True,0001628280-26-023672,https://www.sec.gov/Archives/edgar/data/1834584/000162828026023672/0001628280-26-023672.txt
Sun Benjamin,,2026-03-18,2026-03-20,706,0.0,0.0,A,A,318870,False,True,False,0001628280-26-020224,https://www.sec.gov/Archives/edgar/data/1834584/000162828026020224/0001628280-26-020224.txt
Child Jason,,2026-03-18,2026-03-20,1147,0.0,0.0,A,A,77540,False,True,False,0001628280-26-020219,https://www.sec.gov/Archives/edgar/data/1834584/000162828026020219/0001628280-26-020219.txt
MEHTA NEIL,,2026-03-13,2026-03-13,2332863,18.3994,42923279.48,A,P,55310977,False,True,False,0001840890-26-000001,https://www.sec.gov/Archives/edgar/data/1834584/000184089026000001/0001840890-26-000001.txt
MEHTA NEIL,,2026-03-12,2026-03-13,3000000,18.6787,56036100.0,A,P,52978114,False,True,False,0001840890-26-000001,https://www.sec.gov/Archives/edgar/data/1834584/000184089026000001/0001840890-26-000001.txt
MEHTA NEIL,,2026-03-11,2026-03-13,2017241,18.6411,37603591.21,A,P,49978114,False,True,False,0001840890-26-000001,https://www.sec.gov/Archives/edgar/data/1834584/000184089026000001/0001840890-26-000001.txt
Rogers Harold,See Remarks,2026-02-11,2026-02-13,21672,0.0,0.0,A,A,471241,False,False,True,0001628280-26-008134,https://www.sec.gov/Archives/edgar/data/1834584/000162828026008134/0001628280-26-008134.txt
Rogers Harold,See Remarks,2026-02-11,2026-02-13,247916,0.0,0.0,A,A,719157,False,False,True,0001628280-26-008134,https://www.sec.gov/Archives/edgar/data/1834584/000162828026008134/0001628280-26-008134.txt
Anand Gaurav,Chief Financial Officer,2026-02-11,2026-02-13,190738,0.0,0.0,A,A,2132328,False,False,True,0001628280-26-008137,https://www.sec.gov/Archives/edgar/data/1834584/000162828026008137/0001628280-26-008137.txt
Lee Jonathan D.,Chief Accounting Officer,2026-01-02,2026-01-02,2679,23.62,63277.98,D,S,122096,False,False,True,0001628280-26-000187,https://www.sec.gov/Archives/edgar/data/1834584/000162828026000187/0001628280-26-000187.txt
Anand Gaurav,Chief Financial Officer,2025-11-10,2025-11-12,75350,29.0195,2186619.33,D,S,1941590,True,False,True,0001628280-25-051639,https://www.sec.gov/Archives/edgar/data/1834584/000162828025051639/0001628280-25-051639.txt
Kolari Pranam,"VP, Search and Recommendations",2025-11-03,2025-11-05,11653,31.9753,372608.17,D,S,147023,False,False,True,0001628280-25-049612,https://www.sec.gov/Archives/edgar/data/1834584/000162828025049612/0001628280-25-049612.txt
Rogers Harold,See Remarks,2025-09-11,2025-09-12,64755,32.0561,2075792.76,D,S,449569,False,False,True,0001834584-25-000164,https://www.sec.gov/Archives/edgar/data/1834584/000183458425000164/0001834584-25-000164.txt
Franceschi Pedro,,2025-09-11,2025-09-12,21428,32.05,686767.4,D,S,0,False,True,False,0001834584-25-000166,https://www.sec.gov/Archives/edgar/data/1834584/000183458425000166/0001834584-25-000166.txt
Sun Benjamin,,2025-09-09,2025-09-10,785915,31.862,25040823.73,D,S,533506,False,True,False,0001834584-25-000162,https://www.sec.gov/Archives/edgar/data/1834584/000183458425000162/0001834584-25-000162.txt
Sun Benjamin,,2025-09-09,2025-09-10,29882,32.354,966802.23,D,S,503624,False,True,False,0001834584-25-000162,https://www.sec.gov/Archives/edgar/data/1834584/000183458425000162/0001834584-25-000162.txt
SVF Investments (UK) Ltd,,2025-08-20,2025-08-22,20000000,28.0,560000000.0,D,S,289542259,False,False,False,0001641172-25-025311,https://www.sec.gov/Archives/edgar/data/1834584/000164117225025311/0001641172-25-025311.txt
Anand Gaurav,Chief Financial Officer,2025-08-11,2025-08-12,75350,27.7877,2093803.2,D,S,2016940,True,False,True,0001834584-25-000160,https://www.sec.gov/Archives/edgar/data/1834584/000183458425000160/0001834584-25-000160.txt
Kolari Pranam,"VP, Search and Recommendations",2025-08-04,2025-08-04,11653,29.14,339568.42,D,S,158676,False,False,True,0001834584-25-000146,https://www.sec.gov/Archives/edgar/data/1834584/000183458425000146/0001834584-25-000146.txt
Toubassy Ambereen,,2025-06-12,2026-01-02,353,0.0,0.0,A,A,50313,False,True,False,0001628280-26-000197,https://www.sec.gov/Archives/edgar/data/1834584/000162828026000197/0001628280-26-000197.txt
