insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Hoge Stephen,President,2026-07-15,2026-07-16,37226,19.15,712877.9,A,M,1521074,True,False,True,0001682852-26-000141,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000141/0001682852-26-000141.txt
Hoge Stephen,President,2026-07-15,2026-07-16,16110,19.15,308506.5,A,M,1537184,True,False,True,0001682852-26-000141,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000141/0001682852-26-000141.txt
Hoge Stephen,President,2026-07-15,2026-07-16,53336,67.6,3605513.6,D,S,1483848,True,False,True,0001682852-26-000141,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000141/0001682852-26-000141.txt
Mock James M,Chief Financial Officer,2026-07-02,2026-07-06,1452,0.0,0.0,A,M,67139,False,False,True,0001682852-26-000129,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000129/0001682852-26-000129.txt
Mock James M,Chief Financial Officer,2026-07-02,2026-07-06,703,72.5,50967.5,D,F,66436,False,False,True,0001682852-26-000129,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000129/0001682852-26-000129.txt
Hoge Stephen,President,2026-06-15,2026-06-17,37226,19.15,712877.9,A,M,1521074,True,False,True,0001682852-26-000121,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000121/0001682852-26-000121.txt
Hoge Stephen,President,2026-06-15,2026-06-17,16110,19.15,308506.5,A,M,1537184,True,False,True,0001682852-26-000121,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000121/0001682852-26-000121.txt
Hoge Stephen,President,2026-06-15,2026-06-17,53336,51.37,2739870.32,D,S,1483848,True,False,True,0001682852-26-000121,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000121/0001682852-26-000121.txt
Mock James M,Chief Financial Officer,2026-06-05,2026-06-08,11798,0.0,0.0,A,M,71392,False,False,True,0001682852-26-000117,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000117/0001682852-26-000117.txt
Mock James M,Chief Financial Officer,2026-06-05,2026-06-08,5705,51.59,294320.95,D,F,65687,False,False,True,0001682852-26-000117,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000117/0001682852-26-000117.txt
Klinger Shannon Thyme,Chief Legal Officer,2026-06-05,2026-06-08,11798,0.0,0.0,A,M,79266,True,False,True,0001682852-26-000119,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000119/0001682852-26-000119.txt
Klinger Shannon Thyme,Chief Legal Officer,2026-06-05,2026-06-08,5705,51.59,294320.95,D,F,73561,True,False,True,0001682852-26-000119,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000119/0001682852-26-000119.txt
Klinger Shannon Thyme,Chief Legal Officer,2026-06-04,2026-06-08,3471,30.96,107462.16,A,M,70939,True,False,True,0001682852-26-000119,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000119/0001682852-26-000119.txt
Klinger Shannon Thyme,Chief Legal Officer,2026-06-04,2026-06-08,3471,50.0,173550.0,D,S,67468,True,False,True,0001682852-26-000119,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000119/0001682852-26-000119.txt
Mock James M,Chief Financial Officer,2026-06-01,2026-06-03,2475,0.0,0.0,A,M,60791,False,False,True,0001682852-26-000115,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000115/0001682852-26-000115.txt
Mock James M,Chief Financial Officer,2026-06-01,2026-06-03,1197,47.19,56486.43,D,F,59594,False,False,True,0001682852-26-000115,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000115/0001682852-26-000115.txt
Klinger Shannon Thyme,Chief Legal Officer,2026-06-01,2026-06-03,2165,0.0,0.0,A,M,68515,False,False,True,0001682852-26-000113,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000113/0001682852-26-000113.txt
Klinger Shannon Thyme,Chief Legal Officer,2026-06-01,2026-06-03,1047,47.19,49407.93,D,F,67468,False,False,True,0001682852-26-000113,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000113/0001682852-26-000113.txt
Hoge Stephen,President,2026-06-01,2026-06-03,9282,0.0,0.0,A,M,1488336,False,False,True,0001682852-26-000111,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000111/0001682852-26-000111.txt
Hoge Stephen,President,2026-06-01,2026-06-03,4488,47.19,211788.72,D,F,1483848,False,False,True,0001682852-26-000111,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000111/0001682852-26-000111.txt
Mock James M,Chief Financial Officer,2026-05-28,2026-05-29,328,0.0,0.0,A,M,58475,False,False,True,0001682852-26-000109,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000109/0001682852-26-000109.txt
Mock James M,Chief Financial Officer,2026-05-28,2026-05-29,159,47.61,7569.99,D,F,58316,False,False,True,0001682852-26-000109,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000109/0001682852-26-000109.txt
Klinger Shannon Thyme,Chief Legal Officer,2026-05-28,2026-05-29,328,0.0,0.0,A,M,66509,False,False,True,0001682852-26-000107,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000107/0001682852-26-000107.txt
Klinger Shannon Thyme,Chief Legal Officer,2026-05-28,2026-05-29,159,47.61,7569.99,D,F,66350,False,False,True,0001682852-26-000107,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000107/0001682852-26-000107.txt
Hoge Stephen,President,2026-05-28,2026-05-29,610,0.0,0.0,A,M,1479349,False,False,True,0001682852-26-000105,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000105/0001682852-26-000105.txt
Hoge Stephen,President,2026-05-28,2026-05-29,295,47.61,14044.95,D,F,1479054,False,False,True,0001682852-26-000105,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000105/0001682852-26-000105.txt
Mock James M,Chief Financial Officer,2026-05-27,2026-05-29,773,0.0,0.0,A,M,58521,False,False,True,0001682852-26-000109,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000109/0001682852-26-000109.txt
Mock James M,Chief Financial Officer,2026-05-27,2026-05-29,374,47.03,17589.22,D,F,58147,False,False,True,0001682852-26-000109,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000109/0001682852-26-000109.txt
Klinger Shannon Thyme,Chief Legal Officer,2026-05-27,2026-05-29,773,0.0,0.0,A,M,66555,False,False,True,0001682852-26-000107,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000107/0001682852-26-000107.txt
Klinger Shannon Thyme,Chief Legal Officer,2026-05-27,2026-05-29,374,47.03,17589.22,D,F,66181,False,False,True,0001682852-26-000107,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000107/0001682852-26-000107.txt
Hoge Stephen,President,2026-05-27,2026-05-29,1437,0.0,0.0,A,M,1479434,False,False,True,0001682852-26-000105,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000105/0001682852-26-000105.txt
Hoge Stephen,President,2026-05-27,2026-05-29,695,47.03,32685.85,D,F,1478739,False,False,True,0001682852-26-000105,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000105/0001682852-26-000105.txt
AFEYAN NOUBAR,,2026-05-21,2026-05-22,9263,19.15,177386.45,A,M,13187,False,False,False,0001193125-26-237309,https://www.sec.gov/Archives/edgar/data/1682852/000119312526237309/0001193125-26-237309.txt
AFEYAN NOUBAR,,2026-05-21,2026-05-22,9263,46.84,433878.92,D,S,3924,False,False,False,0001193125-26-237309,https://www.sec.gov/Archives/edgar/data/1682852/000119312526237309/0001193125-26-237309.txt
Hoge Stephen,President,2026-05-15,2026-05-18,37226,19.15,712877.9,A,M,1515223,True,False,True,0001682852-26-000103,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000103/0001682852-26-000103.txt
Hoge Stephen,President,2026-05-15,2026-05-18,16110,19.15,308506.5,A,M,1531333,True,False,True,0001682852-26-000103,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000103/0001682852-26-000103.txt
Hoge Stephen,President,2026-05-15,2026-05-18,53336,48.4,2581462.4,D,S,1477997,True,False,True,0001682852-26-000103,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000103/0001682852-26-000103.txt
Hussain Abbas,,2026-05-01,2026-05-04,5682,46.63,264951.66,D,S,12066,True,True,False,0001682852-26-000070,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000070/0001682852-26-000070.txt
Tallett Elizabeth E,,2026-04-30,2026-05-04,4058,0.0,0.0,A,M,4761,False,True,False,0001682852-26-000062,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000062/0001682852-26-000062.txt
Rubenstein David M.,,2026-04-30,2026-05-04,8116,0.0,0.0,A,M,9643,False,True,False,0001682852-26-000073,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000073/0001682852-26-000073.txt
Nader Francois,,2026-04-30,2026-05-04,12174,0.0,0.0,A,M,32781,False,True,False,0001682852-26-000064,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000064/0001682852-26-000064.txt
NABEL ELIZABETH G,,2026-04-30,2026-05-04,16233,0.0,0.0,A,M,19317,False,True,False,0001682852-26-000066,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000066/0001682852-26-000066.txt
