insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Zenuk Mark N,,2026-06-01,2026-06-03,18,126.92,2284.56,A,A,24012,False,True,False,0001628280-26-040319,https://www.sec.gov/Archives/edgar/data/1996862/000162828026040319/0001628280-26-040319.txt
Walt Markus,,2026-06-01,2026-06-03,9,126.92,1142.28,A,A,3736,False,True,False,0001628280-26-040306,https://www.sec.gov/Archives/edgar/data/1996862/000162828026040306/0001628280-26-040306.txt
WINSHIP HENRY WARD IV,,2026-06-01,2026-06-03,9,126.92,1142.28,A,A,34472,False,True,False,0001628280-26-040312,https://www.sec.gov/Archives/edgar/data/1996862/000162828026040312/0001628280-26-040312.txt
Simril Kenneth,,2026-06-01,2026-06-03,9,126.92,1142.28,A,A,9814,False,True,False,0001628280-26-040318,https://www.sec.gov/Archives/edgar/data/1996862/000162828026040318/0001628280-26-040318.txt
Simmons Jerry Matthews JR,"Controller, Principal Actg Off",2026-06-01,2026-06-03,51,126.92,6472.92,A,A,58943,False,False,True,0001628280-26-040320,https://www.sec.gov/Archives/edgar/data/1996862/000162828026040320/0001628280-26-040320.txt
Sears Kellie,Chief Human Resources Officer,2026-06-01,2026-06-03,109,126.92,13834.28,A,A,31757,False,False,True,0001628280-26-040316,https://www.sec.gov/Archives/edgar/data/1996862/000162828026040316/0001628280-26-040316.txt
Podwika Joseph,Chief Legal Officer,2026-06-01,2026-06-03,130,126.92,16499.6,A,A,92132,False,False,True,0001628280-26-040313,https://www.sec.gov/Archives/edgar/data/1996862/000162828026040313/0001628280-26-040313.txt
Neppl John W,Chief Financial Officer,2026-06-01,2026-06-03,237,126.92,30080.04,A,A,149195,False,False,True,0001628280-26-040315,https://www.sec.gov/Archives/edgar/data/1996862/000162828026040315/0001628280-26-040315.txt
McGurk Monica Houle,,2026-06-01,2026-06-03,9,126.92,1142.28,A,A,7088,False,True,False,0001628280-26-040323,https://www.sec.gov/Archives/edgar/data/1996862/000162828026040323/0001628280-26-040323.txt
Mahoney Christopher,,2026-06-01,2026-06-03,9,126.92,1142.28,A,A,8320,False,True,False,0001628280-26-040325,https://www.sec.gov/Archives/edgar/data/1996862/000162828026040325/0001628280-26-040325.txt
Lustosa de Andrade Eliane Aleixo,,2026-06-01,2026-06-03,9,126.92,1142.28,A,A,7282,False,True,False,0001628280-26-040305,https://www.sec.gov/Archives/edgar/data/1996862/000162828026040305/0001628280-26-040305.txt
Jojo Linda P,,2026-06-01,2026-06-03,9,126.92,1142.28,A,A,3602,False,True,False,0001628280-26-040310,https://www.sec.gov/Archives/edgar/data/1996862/000162828026040310/0001628280-26-040310.txt
Jensen Anne,,2026-06-01,2026-06-03,9,126.92,1142.28,A,A,3320,False,True,False,0001628280-26-040308,https://www.sec.gov/Archives/edgar/data/1996862/000162828026040308/0001628280-26-040308.txt
Isman Adrian,,2026-06-01,2026-06-03,9,126.92,1142.28,A,A,3320,False,True,False,0001628280-26-040307,https://www.sec.gov/Archives/edgar/data/1996862/000162828026040307/0001628280-26-040307.txt
HECKMAN GREGORY A,Chief Executive Officer,2026-06-01,2026-06-03,927,126.92,117654.84,A,A,275773,False,True,True,0001628280-26-040317,https://www.sec.gov/Archives/edgar/data/1996862/000162828026040317/0001628280-26-040317.txt
Garros Julio,Chief Operating Officer,2026-06-01,2026-06-03,237,126.92,30080.04,A,A,142646,False,False,True,0001628280-26-040303,https://www.sec.gov/Archives/edgar/data/1996862/000162828026040303/0001628280-26-040303.txt
Dimopoulos Christos,EVP and CSO,2026-06-01,2026-06-03,149,126.92,18911.08,A,A,118353,False,False,True,0001628280-26-040322,https://www.sec.gov/Archives/edgar/data/1996862/000162828026040322/0001628280-26-040322.txt
Browner Carol M.,,2026-06-01,2026-06-03,9,126.92,1142.28,A,A,30615,False,True,False,0001628280-26-040314,https://www.sec.gov/Archives/edgar/data/1996862/000162828026040314/0001628280-26-040314.txt
Zenuk Mark N,,2026-05-20,2026-05-22,3308,0.0,0.0,A,A,23994,False,True,False,0001628280-26-037707,https://www.sec.gov/Archives/edgar/data/1996862/000162828026037707/0001628280-26-037707.txt
Walt Markus,,2026-05-20,2026-05-22,1654,0.0,0.0,A,A,3727,False,True,False,0001628280-26-037702,https://www.sec.gov/Archives/edgar/data/1996862/000162828026037702/0001628280-26-037702.txt
WINSHIP HENRY WARD IV,,2026-05-20,2026-05-22,1654,0.0,0.0,A,A,34463,False,True,False,0001628280-26-037711,https://www.sec.gov/Archives/edgar/data/1996862/000162828026037711/0001628280-26-037711.txt
Simril Kenneth,,2026-05-20,2026-05-22,1654,0.0,0.0,A,A,9805,False,True,False,0001628280-26-037705,https://www.sec.gov/Archives/edgar/data/1996862/000162828026037705/0001628280-26-037705.txt
McGurk Monica Houle,,2026-05-20,2026-05-22,1654,0.0,0.0,A,A,7079,False,True,False,0001628280-26-037708,https://www.sec.gov/Archives/edgar/data/1996862/000162828026037708/0001628280-26-037708.txt
Mahoney Christopher,,2026-05-20,2026-05-22,1654,0.0,0.0,A,A,8311,False,True,False,0001628280-26-037712,https://www.sec.gov/Archives/edgar/data/1996862/000162828026037712/0001628280-26-037712.txt
Lustosa de Andrade Eliane Aleixo,,2026-05-20,2026-05-22,1654,0.0,0.0,A,A,7273,False,True,False,0001628280-26-037710,https://www.sec.gov/Archives/edgar/data/1996862/000162828026037710/0001628280-26-037710.txt
Jojo Linda P,,2026-05-20,2026-05-22,1654,0.0,0.0,A,A,3593,False,True,False,0001628280-26-037704,https://www.sec.gov/Archives/edgar/data/1996862/000162828026037704/0001628280-26-037704.txt
Jensen Anne,,2026-05-20,2026-05-22,1654,0.0,0.0,A,A,3311,False,True,False,0001628280-26-037703,https://www.sec.gov/Archives/edgar/data/1996862/000162828026037703/0001628280-26-037703.txt
Isman Adrian,,2026-05-20,2026-05-22,1654,0.0,0.0,A,A,3311,False,True,False,0001628280-26-037706,https://www.sec.gov/Archives/edgar/data/1996862/000162828026037706/0001628280-26-037706.txt
Browner Carol M.,,2026-05-20,2026-05-22,1654,0.0,0.0,A,A,30606,False,True,False,0001628280-26-037701,https://www.sec.gov/Archives/edgar/data/1996862/000162828026037701/0001628280-26-037701.txt
Zenuk Mark N,,2026-05-15,2026-05-19,1213,122.68,148810.84,D,F,20686,False,True,False,0001628280-26-036383,https://www.sec.gov/Archives/edgar/data/1996862/000162828026036383/0001628280-26-036383.txt
Walt Markus,,2026-05-15,2026-05-19,137,122.68,16807.16,D,F,2073,False,True,False,0001628280-26-036378,https://www.sec.gov/Archives/edgar/data/1996862/000162828026036378/0001628280-26-036378.txt
WINSHIP HENRY WARD IV,,2026-05-15,2026-05-19,647,122.68,79373.96,D,F,32809,False,True,False,0001628280-26-036376,https://www.sec.gov/Archives/edgar/data/1996862/000162828026036376/0001628280-26-036376.txt
Simril Kenneth,,2026-05-15,2026-05-19,647,122.68,79373.96,D,F,8151,False,True,False,0001628280-26-036368,https://www.sec.gov/Archives/edgar/data/1996862/000162828026036368/0001628280-26-036368.txt
McGurk Monica Houle,,2026-05-15,2026-05-19,647,122.68,79373.96,D,F,5425,False,True,False,0001628280-26-036380,https://www.sec.gov/Archives/edgar/data/1996862/000162828026036380/0001628280-26-036380.txt
Mahoney Christopher,,2026-05-15,2026-05-19,553,122.68,67842.04,D,F,6657,False,True,False,0001628280-26-036365,https://www.sec.gov/Archives/edgar/data/1996862/000162828026036365/0001628280-26-036365.txt
Lustosa de Andrade Eliane Aleixo,,2026-05-15,2026-05-19,939,122.68,115196.52,D,F,5619,False,True,False,0001628280-26-036387,https://www.sec.gov/Archives/edgar/data/1996862/000162828026036387/0001628280-26-036387.txt
Jojo Linda P,,2026-05-15,2026-05-19,647,122.68,79373.96,D,F,1939,False,True,False,0001628280-26-036374,https://www.sec.gov/Archives/edgar/data/1996862/000162828026036374/0001628280-26-036374.txt
Jensen Anne,,2026-05-15,2026-05-19,553,122.68,67842.04,D,F,1657,False,True,False,0001628280-26-036381,https://www.sec.gov/Archives/edgar/data/1996862/000162828026036381/0001628280-26-036381.txt
Isman Adrian,,2026-05-15,2026-05-19,553,122.68,67842.04,D,F,1657,False,True,False,0001628280-26-036385,https://www.sec.gov/Archives/edgar/data/1996862/000162828026036385/0001628280-26-036385.txt
Browner Carol M.,,2026-05-15,2026-05-19,647,122.68,79373.96,D,F,28952,False,True,False,0001628280-26-036371,https://www.sec.gov/Archives/edgar/data/1996862/000162828026036371/0001628280-26-036371.txt
Simmons Jerry Matthews JR,"Controller, Principal Actg Off",2026-03-15,2026-03-17,1950,0.0,0.0,A,A,58170,False,False,True,0001628280-26-018964,https://www.sec.gov/Archives/edgar/data/1996862/000162828026018964/0001628280-26-018964.txt
Simmons Jerry Matthews JR,"Controller, Principal Actg Off",2026-03-15,2026-03-17,1665,125.63,209173.95,D,F,56505,False,False,True,0001628280-26-018964,https://www.sec.gov/Archives/edgar/data/1996862/000162828026018964/0001628280-26-018964.txt
Simmons Jerry Matthews JR,"Controller, Principal Actg Off",2026-03-15,2026-03-17,2387,0.0,0.0,A,A,58892,False,False,True,0001628280-26-018964,https://www.sec.gov/Archives/edgar/data/1996862/000162828026018964/0001628280-26-018964.txt
Sears Kellie,Chief Human Resources Officer,2026-03-15,2026-03-17,3905,0.0,0.0,A,A,29542,False,False,True,0001628280-26-018965,https://www.sec.gov/Archives/edgar/data/1996862/000162828026018965/0001628280-26-018965.txt
Sears Kellie,Chief Human Resources Officer,2026-03-15,2026-03-17,3465,125.63,435307.95,D,F,26077,False,False,True,0001628280-26-018965,https://www.sec.gov/Archives/edgar/data/1996862/000162828026018965/0001628280-26-018965.txt
Sears Kellie,Chief Human Resources Officer,2026-03-15,2026-03-17,5571,0.0,0.0,A,A,31648,False,False,True,0001628280-26-018965,https://www.sec.gov/Archives/edgar/data/1996862/000162828026018965/0001628280-26-018965.txt
Podwika Joseph,Chief Legal Officer,2026-03-15,2026-03-17,5858,0.0,0.0,A,A,91505,False,False,True,0001628280-26-018968,https://www.sec.gov/Archives/edgar/data/1996862/000162828026018968/0001628280-26-018968.txt
Podwika Joseph,Chief Legal Officer,2026-03-15,2026-03-17,5074,125.63,637446.62,D,F,86431,False,False,True,0001628280-26-018968,https://www.sec.gov/Archives/edgar/data/1996862/000162828026018968/0001628280-26-018968.txt
Podwika Joseph,Chief Legal Officer,2026-03-15,2026-03-17,5571,0.0,0.0,A,A,92002,False,False,True,0001628280-26-018968,https://www.sec.gov/Archives/edgar/data/1996862/000162828026018968/0001628280-26-018968.txt
Neppl John W,Chief Financial Officer,2026-03-15,2026-03-17,9766,0.0,0.0,A,A,147772,False,False,True,0001628280-26-018967,https://www.sec.gov/Archives/edgar/data/1996862/000162828026018967/0001628280-26-018967.txt
Neppl John W,Chief Financial Officer,2026-03-15,2026-03-17,9161,125.63,1150896.43,D,F,138611,False,False,True,0001628280-26-018967,https://www.sec.gov/Archives/edgar/data/1996862/000162828026018967/0001628280-26-018967.txt
Neppl John W,Chief Financial Officer,2026-03-15,2026-03-17,10347,0.0,0.0,A,A,148958,False,False,True,0001628280-26-018967,https://www.sec.gov/Archives/edgar/data/1996862/000162828026018967/0001628280-26-018967.txt
HECKMAN GREGORY A,Chief Executive Officer,2026-03-15,2026-03-17,41414,0.0,0.0,A,A,321663,False,True,True,0001628280-26-018963,https://www.sec.gov/Archives/edgar/data/1996862/000162828026018963/0001628280-26-018963.txt
HECKMAN GREGORY A,Chief Executive Officer,2026-03-15,2026-03-17,38856,125.63,4881479.28,D,F,282807,False,True,True,0001628280-26-018963,https://www.sec.gov/Archives/edgar/data/1996862/000162828026018963/0001628280-26-018963.txt
HECKMAN GREGORY A,Chief Executive Officer,2026-03-15,2026-03-17,41391,0.0,0.0,A,A,324198,False,True,True,0001628280-26-018963,https://www.sec.gov/Archives/edgar/data/1996862/000162828026018963/0001628280-26-018963.txt
Garros Julio,Chief Operating Officer,2026-03-15,2026-03-17,7811,0.0,0.0,A,A,135842,False,False,True,0001628280-26-018962,https://www.sec.gov/Archives/edgar/data/1996862/000162828026018962/0001628280-26-018962.txt
Garros Julio,Chief Operating Officer,2026-03-15,2026-03-17,4576,125.63,574882.88,D,F,131266,False,False,True,0001628280-26-018962,https://www.sec.gov/Archives/edgar/data/1996862/000162828026018962/0001628280-26-018962.txt
Garros Julio,Chief Operating Officer,2026-03-15,2026-03-17,11143,0.0,0.0,A,A,142409,False,False,True,0001628280-26-018962,https://www.sec.gov/Archives/edgar/data/1996862/000162828026018962/0001628280-26-018962.txt
Dimopoulos Christos,EVP and CSO,2026-03-15,2026-03-17,7811,0.0,0.0,A,A,112725,False,False,True,0001628280-26-018966,https://www.sec.gov/Archives/edgar/data/1996862/000162828026018966/0001628280-26-018966.txt
Dimopoulos Christos,EVP and CSO,2026-03-15,2026-03-17,888,125.63,111559.44,D,D,111837,False,False,True,0001628280-26-018966,https://www.sec.gov/Archives/edgar/data/1996862/000162828026018966/0001628280-26-018966.txt
Dimopoulos Christos,EVP and CSO,2026-03-15,2026-03-17,6367,0.0,0.0,A,A,118204,False,False,True,0001628280-26-018966,https://www.sec.gov/Archives/edgar/data/1996862/000162828026018966/0001628280-26-018966.txt
Zenuk Mark N,,2026-03-03,2026-03-05,28,116.83,3271.24,A,A,21899,False,True,False,0001628280-26-015303,https://www.sec.gov/Archives/edgar/data/1996862/000162828026015303/0001628280-26-015303.txt
Walt Markus,,2026-03-03,2026-03-05,13,116.83,1518.79,A,A,2210,False,True,False,0001628280-26-015304,https://www.sec.gov/Archives/edgar/data/1996862/000162828026015304/0001628280-26-015304.txt
WINSHIP HENRY WARD IV,,2026-03-03,2026-03-05,15,116.83,1752.45,A,A,33456,False,True,False,0001628280-26-015312,https://www.sec.gov/Archives/edgar/data/1996862/000162828026015312/0001628280-26-015312.txt
Simril Kenneth,,2026-03-03,2026-03-05,15,116.83,1752.45,A,A,8798,False,True,False,0001628280-26-015299,https://www.sec.gov/Archives/edgar/data/1996862/000162828026015299/0001628280-26-015299.txt
Simmons Jerry Matthews JR,"Controller, Principal Actg Off",2026-03-03,2026-03-05,58,116.83,6776.14,A,A,56220,False,False,True,0001628280-26-015314,https://www.sec.gov/Archives/edgar/data/1996862/000162828026015314/0001628280-26-015314.txt
Sears Kellie,Chief Human Resources Officer,2026-03-03,2026-03-05,109,116.83,12734.47,A,A,25637,False,False,True,0001628280-26-015302,https://www.sec.gov/Archives/edgar/data/1996862/000162828026015302/0001628280-26-015302.txt
Podwika Joseph,Chief Legal Officer,2026-03-03,2026-03-05,143,116.83,16706.69,A,A,85647,False,False,True,0001628280-26-015298,https://www.sec.gov/Archives/edgar/data/1996862/000162828026015298/0001628280-26-015298.txt
Neppl John W,Chief Financial Officer,2026-03-03,2026-03-05,252,116.83,29441.16,A,A,138006,False,False,True,0001628280-26-015301,https://www.sec.gov/Archives/edgar/data/1996862/000162828026015301/0001628280-26-015301.txt
McGurk Monica Houle,,2026-03-03,2026-03-05,15,116.83,1752.45,A,A,6072,False,True,False,0001628280-26-015309,https://www.sec.gov/Archives/edgar/data/1996862/000162828026015309/0001628280-26-015309.txt
Mahoney Christopher,,2026-03-03,2026-03-05,13,116.83,1518.79,A,A,7210,False,True,False,0001628280-26-015305,https://www.sec.gov/Archives/edgar/data/1996862/000162828026015305/0001628280-26-015305.txt
Lustosa de Andrade Eliane Aleixo,,2026-03-03,2026-03-05,15,116.83,1752.45,A,A,6558,False,True,False,0001628280-26-015311,https://www.sec.gov/Archives/edgar/data/1996862/000162828026015311/0001628280-26-015311.txt
