insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
KIRKWOOD JONAH PREVOST,Senior Vice President,2026-06-26,2026-06-29,30,136.01,4080.3,D,F,14108,False,False,True,0001090872-26-000060,https://www.sec.gov/Archives/edgar/data/1090872/000109087226000060/0001090872-26-000060.txt
MCDONNELL PADRAIG,President and CEO,2026-06-03,2026-06-05,418,137.4,57433.2,D,F,65842,False,True,True,0001090872-26-000058,https://www.sec.gov/Archives/edgar/data/1090872/000109087226000058/0001090872-26-000058.txt
Dolsten Mikael,,2026-05-29,2026-06-02,1600,135.42,216672.0,D,S,5548,False,True,False,0001090872-26-000057,https://www.sec.gov/Archives/edgar/data/1090872/000109087226000057/0001090872-26-000057.txt
Buckner Michael Steven,Senior Vice President,2026-05-19,2026-05-21,8872,0.0,0.0,A,A,8887,False,False,True,0001090872-26-000046,https://www.sec.gov/Archives/edgar/data/1090872/000109087226000046/0001090872-26-000046.txt
MAY SIMON,Senior Vice President,2026-05-08,2026-05-12,368,115.62,42548.16,D,F,14015,False,False,True,0001090872-26-000045,https://www.sec.gov/Archives/edgar/data/1090872/000109087226000045/0001090872-26-000045.txt
Henson Meghan,Senior Vice President,2026-03-31,2026-04-02,153,113.98,17438.94,D,F,6890,False,False,True,0001090872-26-000040,https://www.sec.gov/Archives/edgar/data/1090872/000109087226000040/0001090872-26-000040.txt
WILSON DOW R,,2026-03-19,2026-03-23,2158,111.75,241156.5,A,A,20368,False,True,False,0001090872-26-000033,https://www.sec.gov/Archives/edgar/data/1090872/000109087226000033/0001090872-26-000033.txt
Soriot Pascal,,2026-03-19,2026-03-23,2158,111.75,241156.5,A,A,3331,False,True,False,0001090872-26-000034,https://www.sec.gov/Archives/edgar/data/1090872/000109087226000034/0001090872-26-000034.txt
Soriot Pascal,,2026-03-19,2026-03-23,648,111.75,72414.0,D,F,2683,False,True,False,0001090872-26-000034,https://www.sec.gov/Archives/edgar/data/1090872/000109087226000034/0001090872-26-000034.txt
SCANGOS GEORGE A,,2026-03-19,2026-03-23,2158,111.75,241156.5,A,A,22800,False,True,False,0001090872-26-000036,https://www.sec.gov/Archives/edgar/data/1090872/000109087226000036/0001090872-26-000036.txt
SCANGOS GEORGE A,,2026-03-19,2026-03-23,1057,111.75,118119.75,A,A,23857,False,True,False,0001090872-26-000036,https://www.sec.gov/Archives/edgar/data/1090872/000109087226000036/0001090872-26-000036.txt
Rataj Sue H.,,2026-03-19,2026-03-23,2158,111.75,241156.5,A,A,23617,False,True,False,0001090872-26-000039,https://www.sec.gov/Archives/edgar/data/1090872/000109087226000039/0001090872-26-000039.txt
Podolsky Daniel K,,2026-03-19,2026-03-23,2158,111.75,241156.5,A,A,38179,False,True,False,0001090872-26-000029,https://www.sec.gov/Archives/edgar/data/1090872/000109087226000029/0001090872-26-000029.txt
KOH BOON HWEE,,2026-03-19,2026-03-23,2158,111.75,241156.5,A,A,63832,False,True,False,0001090872-26-000028,https://www.sec.gov/Archives/edgar/data/1090872/000109087226000028/0001090872-26-000028.txt
KOH BOON HWEE,,2026-03-19,2026-03-23,648,111.75,72414.0,D,F,63184,False,True,False,0001090872-26-000028,https://www.sec.gov/Archives/edgar/data/1090872/000109087226000028/0001090872-26-000028.txt
Dolsten Mikael,,2026-03-19,2026-03-23,2158,111.75,241156.5,A,A,7138,False,True,False,0001090872-26-000027,https://www.sec.gov/Archives/edgar/data/1090872/000109087226000027/0001090872-26-000027.txt
