insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Schaeffer Melissa N.,Exec Vice President and CFO,2026-05-01,2026-05-04,2714,303.76,824404.64,D,S,14212,False,False,True,0001225208-26-004772,https://www.sec.gov/Archives/edgar/data/2969/000122520826004772/0001225208-26-004772.txt
Mantle Ridge LP,,2026-02-12,2026-02-13,3943847,0.0,0.0,D,J,163674,False,True,False,0001104659-26-014718,https://www.sec.gov/Archives/edgar/data/2969/000110465926014718/0001104659-26-014718.txt
Mantle Ridge LP,,2026-02-12,2026-02-13,70175,284.21,19944436.75,D,S,93499,False,True,False,0001104659-26-014718,https://www.sec.gov/Archives/edgar/data/2969/000110465926014718/0001104659-26-014718.txt
Mantle Ridge LP,,2026-02-12,2026-02-13,1759,0.0,0.0,D,G,91740,False,True,False,0001104659-26-014718,https://www.sec.gov/Archives/edgar/data/2969/000110465926014718/0001104659-26-014718.txt
Schaeffer Melissa N.,Exec Vice President and CFO,2025-12-03,2025-12-03,43,0.0,0.0,A,J,455,False,False,True,0001225208-25-009610,https://www.sec.gov/Archives/edgar/data/2969/000122520825009610/0001225208-25-009610.txt
Pellicciotti William J Jr,Principal Accounting Officer,2025-12-03,2025-12-03,116,0.0,0.0,A,J,143,False,False,True,0001225208-25-009619,https://www.sec.gov/Archives/edgar/data/2969/000122520825009619/0001225208-25-009619.txt
Menezes Eduardo F,Chief Executive Officer,2025-12-03,2025-12-03,38,0.0,0.0,A,J,38,False,False,True,0001225208-25-009621,https://www.sec.gov/Archives/edgar/data/2969/000122520825009621/0001225208-25-009621.txt
Maione Francesco,"President, Americas",2025-12-03,2025-12-03,11,0.0,0.0,A,J,11,False,False,True,0001225208-25-009613,https://www.sec.gov/Archives/edgar/data/2969/000122520825009613/0001225208-25-009613.txt
Lefevere Kurt,"President, Asia",2025-12-03,2025-12-15,64,261.28,16721.92,D,F,3415,False,False,True,0001225208-25-010000,https://www.sec.gov/Archives/edgar/data/2969/000122520825010000/0001225208-25-010000.txt
Lefevere Kurt,"President, Asia",2025-12-03,2025-12-03,144,0.0,0.0,A,A,3479,False,False,True,0001225208-25-009616,https://www.sec.gov/Archives/edgar/data/2969/000122520825009616/0001225208-25-009616.txt
Lefevere Kurt,"President, Asia",2025-12-03,2025-12-03,65,261.28,16983.2,D,F,3414,False,False,True,0001225208-25-009616,https://www.sec.gov/Archives/edgar/data/2969/000122520825009616/0001225208-25-009616.txt
Lefevere Kurt,"President, Asia",2025-12-03,2025-12-03,80,261.28,20902.4,D,F,3334,False,False,True,0001225208-25-009616,https://www.sec.gov/Archives/edgar/data/2969/000122520825009616/0001225208-25-009616.txt
