insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Finkelstein David Isaiah,,2026-05-13,2026-05-14,4000,9.235,36940.0,A,P,13326,False,True,False,0001628280-26-035151,https://www.sec.gov/Archives/edgar/data/1772016/000162828026035151/0001628280-26-035151.txt
VITALE ROBERT V,,2026-03-03,2026-03-04,82000,0.0,0.0,D,G,644848,False,True,False,0001628280-26-014784,https://www.sec.gov/Archives/edgar/data/1772016/000162828026014784/0001628280-26-014784.txt
VITALE ROBERT V,,2026-03-02,2026-03-04,82000,0.0,0.0,D,G,726848,False,True,False,0001628280-26-014784,https://www.sec.gov/Archives/edgar/data/1772016/000162828026014784/0001628280-26-014784.txt
SINGH ROBIN,,2026-02-19,2026-02-23,23877,18.98,453185.46,A,A,55442,False,False,False,0001628280-26-010633,https://www.sec.gov/Archives/edgar/data/1772016/000162828026010633/0001628280-26-010633.txt
ROSENTHAL CRAIG L,,2026-02-19,2026-02-23,26349,18.98,500104.02,A,A,104155,False,False,False,0001628280-26-010638,https://www.sec.gov/Archives/edgar/data/1772016/000162828026010638/0001628280-26-010638.txt
RODE PAUL A,,2026-02-19,2026-02-23,29043,18.98,551236.14,A,A,144096,False,False,False,0001628280-26-010635,https://www.sec.gov/Archives/edgar/data/1772016/000162828026010635/0001628280-26-010635.txt
CORNILLE DOUGLAS J,,2026-02-19,2026-02-23,27209,18.98,516426.82,A,A,109077,False,False,False,0001628280-26-010632,https://www.sec.gov/Archives/edgar/data/1772016/000162828026010632/0001628280-26-010632.txt
Nwamu Chonda J,,2026-02-17,2026-02-19,1935,0.0,0.0,A,A,23632,False,True,False,0001628280-26-009932,https://www.sec.gov/Archives/edgar/data/1772016/000162828026009932/0001628280-26-009932.txt
Finkelstein David Isaiah,,2026-02-17,2026-03-11,1935,0.0,0.0,A,A,9326,False,True,False,0001628280-26-016917,https://www.sec.gov/Archives/edgar/data/1772016/000162828026016917/0001628280-26-016917.txt
CONWAY SHAWN,,2026-02-17,2026-02-19,2765,0.0,0.0,A,A,16157,False,True,False,0001628280-26-009931,https://www.sec.gov/Archives/edgar/data/1772016/000162828026009931/0001628280-26-009931.txt
