insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
McNealy Sean,,2026-05-08,2026-05-14,27773,9.08,252178.84,D,F,12648939,False,True,False,0001628280-26-035290,https://www.sec.gov/Archives/edgar/data/1814287/000162828026035290/0001628280-26-035290.txt
McCauley William Hugh JR,Chief Financial Officer,2026-05-08,2026-05-14,46927,9.08,426097.16,D,F,1105843,False,False,True,0001628280-26-035289,https://www.sec.gov/Archives/edgar/data/1814287/000162828026035289/0001628280-26-035289.txt
Kirby Kevin Scott,,2026-05-08,2026-05-14,27773,9.08,252178.84,D,F,12648639,False,False,False,0001628280-26-035291,https://www.sec.gov/Archives/edgar/data/1814287/000162828026035291/0001628280-26-035291.txt
Jackson Jay J,Chief Executive Officer,2026-05-08,2026-05-14,95770,9.08,869591.6,D,F,10593430,False,True,True,0001628280-26-035288,https://www.sec.gov/Archives/edgar/data/1814287/000162828026035288/0001628280-26-035288.txt
Ganovsky Matthew,,2026-05-08,2026-05-14,27773,9.08,252178.84,D,F,8793593,False,False,False,0001628280-26-035292,https://www.sec.gov/Archives/edgar/data/1814287/000162828026035292/0001628280-26-035292.txt
van Katwijk Cornelis Michiel,,2026-03-12,2026-03-16,17327,10.1,175002.7,A,A,35059,False,True,False,0001628280-26-018207,https://www.sec.gov/Archives/edgar/data/1814287/000162828026018207/0001628280-26-018207.txt
Schulte Mary Beth,,2026-03-12,2026-03-16,20792,10.1,209999.2,A,A,55070,False,True,False,0001628280-26-018205,https://www.sec.gov/Archives/edgar/data/1814287/000162828026018205/0001628280-26-018205.txt
Radka Karla,,2026-03-12,2026-03-16,17327,10.1,175002.7,A,A,35059,False,True,False,0001628280-26-018204,https://www.sec.gov/Archives/edgar/data/1814287/000162828026018204/0001628280-26-018204.txt
McNealy Sean,Co-Founder and President,2026-03-12,2026-03-16,211742,10.1,2138594.2,A,A,12676712,False,True,True,0001628280-26-018329,https://www.sec.gov/Archives/edgar/data/1814287/000162828026018329/0001628280-26-018329.txt
McCauley William Hugh JR,Chief Financial Officer,2026-03-12,2026-03-16,357770,10.1,3613477.0,A,A,1152770,False,False,True,0001628280-26-018330,https://www.sec.gov/Archives/edgar/data/1814287/000162828026018330/0001628280-26-018330.txt
Kirby Kevin Scott,Co-Founder and President,2026-03-12,2026-03-16,211742,10.1,2138594.2,A,A,12676412,False,False,True,0001628280-26-018327,https://www.sec.gov/Archives/edgar/data/1814287/000162828026018327/0001628280-26-018327.txt
Jackson Jay J,Chief Executive Officer,2026-03-12,2026-03-16,730144,10.1,7374454.4,A,A,10689200,False,True,True,0001628280-26-018331,https://www.sec.gov/Archives/edgar/data/1814287/000162828026018331/0001628280-26-018331.txt
Gusky Adam Samuel,,2026-03-12,2026-03-16,17327,10.1,175002.7,A,A,86644,False,True,False,0001628280-26-018206,https://www.sec.gov/Archives/edgar/data/1814287/000162828026018206/0001628280-26-018206.txt
Ganovsky Matthew,Co-Founder and President,2026-03-12,2026-03-16,211742,10.1,2138594.2,A,A,8821366,False,False,True,0001628280-26-018326,https://www.sec.gov/Archives/edgar/data/1814287/000162828026018326/0001628280-26-018326.txt
Corbett Thomas Wingett JR,,2026-03-12,2026-03-16,17327,10.1,175002.7,A,A,45059,False,True,False,0001628280-26-018208,https://www.sec.gov/Archives/edgar/data/1814287/000162828026018208/0001628280-26-018208.txt
McNealy Sean,Co-Founder and President,2026-02-18,2026-02-18,2386,8.383,20001.84,D,S,12464970,False,True,True,0001628280-26-009348,https://www.sec.gov/Archives/edgar/data/1814287/000162828026009348/0001628280-26-009348.txt
Kirby Kevin Scott,Co-Founder and President,2026-02-18,2026-02-18,2386,8.383,20001.84,D,S,12464670,False,False,True,0001628280-26-009359,https://www.sec.gov/Archives/edgar/data/1814287/000162828026009359/0001628280-26-009359.txt
Ganovsky Matthew,Co-Founder and President,2026-02-18,2026-02-18,2386,8.383,20001.84,D,S,8609624,False,False,True,0001628280-26-009367,https://www.sec.gov/Archives/edgar/data/1814287/000162828026009367/0001628280-26-009367.txt
McNealy Sean,Co-Founder and President,2026-02-13,2026-02-18,8000,8.4,67200.0,A,A,12467356,False,True,True,0001628280-26-009348,https://www.sec.gov/Archives/edgar/data/1814287/000162828026009348/0001628280-26-009348.txt
