insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
TRAQUINA PERRY M,,2026-07-01,2026-07-06,169,243.12,41087.28,A,A,8043,False,True,False,0000899051-26-000105,https://www.sec.gov/Archives/edgar/data/899051/000089905126000105/0000899051-26-000105.txt
Perold Jacques P,,2026-07-01,2026-07-06,174,243.12,42302.88,A,A,2189,False,True,False,0000899051-26-000103,https://www.sec.gov/Archives/edgar/data/899051/000089905126000103/0000899051-26-000103.txt
KEANE MARGARET M,,2026-07-01,2026-07-07,138,243.12,33550.56,A,A,18501,False,True,False,0000899051-26-000106,https://www.sec.gov/Archives/edgar/data/899051/000089905126000106/0000899051-26-000106.txt
TRAQUINA PERRY M,,2026-06-30,2026-07-01,1966,0.0,0.0,A,M,7821,False,True,False,0000899051-26-000102,https://www.sec.gov/Archives/edgar/data/899051/000089905126000102/0000899051-26-000102.txt
Ferren Eric K,"SVP, Controller, and CAO",2026-06-05,2026-06-08,245,0.0,0.0,A,M,562,False,False,True,0000899051-26-000094,https://www.sec.gov/Archives/edgar/data/899051/000089905126000094/0000899051-26-000094.txt
Ferren Eric K,"SVP, Controller, and CAO",2026-06-05,2026-06-08,72,221.01,15912.72,D,F,490,False,False,True,0000899051-26-000094,https://www.sec.gov/Archives/edgar/data/899051/000089905126000094/0000899051-26-000094.txt
Carter Andrea M,,2026-06-04,2026-06-08,4025,0.0,0.0,A,M,4025,False,False,False,0000899051-26-000093,https://www.sec.gov/Archives/edgar/data/899051/000089905126000093/0000899051-26-000093.txt
Carter Andrea M,,2026-06-04,2026-06-08,1654,210.84,348729.36,D,F,2371,False,False,False,0000899051-26-000093,https://www.sec.gov/Archives/edgar/data/899051/000089905126000093/0000899051-26-000093.txt
Turner Monica J,,2026-06-01,2026-06-02,1603,0.0,0.0,A,M,2059,False,True,False,0000899051-26-000091,https://www.sec.gov/Archives/edgar/data/899051/000089905126000091/0000899051-26-000091.txt
REDMOND ANDREA,,2026-06-01,2026-06-02,2225,0.0,0.0,A,M,2225,False,True,False,0000899051-26-000092,https://www.sec.gov/Archives/edgar/data/899051/000089905126000092/0000899051-26-000092.txt
REDMOND ANDREA,,2026-06-01,2026-06-02,2225,202.91,451474.75,D,S,0,False,True,False,0000899051-26-000092,https://www.sec.gov/Archives/edgar/data/899051/000089905126000092/0000899051-26-000092.txt
Perold Jacques P,,2026-06-01,2026-06-02,1603,0.0,0.0,A,M,2015,False,True,False,0000899051-26-000089,https://www.sec.gov/Archives/edgar/data/899051/000089905126000089/0000899051-26-000089.txt
KEANE MARGARET M,,2026-06-01,2026-06-02,1603,0.0,0.0,A,M,18282,False,True,False,0000899051-26-000086,https://www.sec.gov/Archives/edgar/data/899051/000089905126000086/0000899051-26-000086.txt
HUME RICHARD T,,2026-06-01,2026-06-02,1603,0.0,0.0,A,M,5512,False,True,False,0000899051-26-000085,https://www.sec.gov/Archives/edgar/data/899051/000089905126000085/0000899051-26-000085.txt
Prindiville Mark Q,,2026-05-22,2026-05-27,1550,69.31,107430.5,A,M,29108,False,False,False,0000899051-26-000082,https://www.sec.gov/Archives/edgar/data/899051/000089905126000082/0000899051-26-000082.txt
Prindiville Mark Q,,2026-05-22,2026-05-27,1550,216.2749,335226.1,D,S,27558,False,False,False,0000899051-26-000082,https://www.sec.gov/Archives/edgar/data/899051/000089905126000082/0000899051-26-000082.txt
Rizzo Mario,,2026-05-01,2026-05-04,18578,92.8,1724038.4,A,M,100805,False,False,False,0000899051-26-000076,https://www.sec.gov/Archives/edgar/data/899051/000089905126000076/0000899051-26-000076.txt
Rizzo Mario,,2026-05-01,2026-05-04,18578,218.8,4064866.4,D,S,82227,False,False,False,0000899051-26-000076,https://www.sec.gov/Archives/edgar/data/899051/000089905126000076/0000899051-26-000076.txt
TRAQUINA PERRY M,,2026-04-01,2026-04-02,202,204.1,41228.2,A,A,5855,False,True,False,0000899051-26-000059,https://www.sec.gov/Archives/edgar/data/899051/000089905126000059/0000899051-26-000059.txt
Perold Jacques P,,2026-04-01,2026-04-02,208,204.1,42452.8,A,A,412,False,True,False,0000899051-26-000058,https://www.sec.gov/Archives/edgar/data/899051/000089905126000058/0000899051-26-000058.txt
KEANE MARGARET M,,2026-04-01,2026-04-02,165,204.1,33676.5,A,A,16679,False,True,False,0000899051-26-000057,https://www.sec.gov/Archives/edgar/data/899051/000089905126000057/0000899051-26-000057.txt
WILSON THOMAS J,"Chairman, President & CEO",2026-03-16,2026-03-17,2139,207.6507,444164.85,D,S,90393,True,True,True,0000899051-26-000053,https://www.sec.gov/Archives/edgar/data/899051/000089905126000053/0000899051-26-000053.txt
WILSON THOMAS J,"Chairman, President & CEO",2026-03-16,2026-03-17,5348,208.3891,1114464.91,D,S,85045,True,True,True,0000899051-26-000053,https://www.sec.gov/Archives/edgar/data/899051/000089905126000053/0000899051-26-000053.txt
WILSON THOMAS J,"Chairman, President & CEO",2026-03-16,2026-03-17,9320,209.4751,1952307.93,D,S,75725,True,True,True,0000899051-26-000053,https://www.sec.gov/Archives/edgar/data/899051/000089905126000053/0000899051-26-000053.txt
WILSON THOMAS J,"Chairman, President & CEO",2026-03-02,2026-03-04,9284,211.8629,1966935.16,D,S,100055,True,True,True,0000899051-26-000052,https://www.sec.gov/Archives/edgar/data/899051/000089905126000052/0000899051-26-000052.txt
WILSON THOMAS J,"Chairman, President & CEO",2026-03-02,2026-03-04,6612,212.6647,1406139.0,D,S,93443,True,True,True,0000899051-26-000052,https://www.sec.gov/Archives/edgar/data/899051/000089905126000052/0000899051-26-000052.txt
WILSON THOMAS J,"Chairman, President & CEO",2026-03-02,2026-03-04,911,213.5037,194501.87,D,S,92532,True,True,True,0000899051-26-000052,https://www.sec.gov/Archives/edgar/data/899051/000089905126000052/0000899051-26-000052.txt
Merten Jesse E,,2026-02-25,2026-02-26,12879,122.64,1579480.56,A,M,45180,True,False,False,0000899051-26-000051,https://www.sec.gov/Archives/edgar/data/899051/000089905126000051/0000899051-26-000051.txt
Merten Jesse E,,2026-02-25,2026-02-26,1734,133.0,230622.0,A,M,46914,True,False,False,0000899051-26-000051,https://www.sec.gov/Archives/edgar/data/899051/000089905126000051/0000899051-26-000051.txt
Merten Jesse E,,2026-02-25,2026-02-26,19373,137.1,2656038.3,A,M,66287,True,False,False,0000899051-26-000051,https://www.sec.gov/Archives/edgar/data/899051/000089905126000051/0000899051-26-000051.txt
Merten Jesse E,,2026-02-25,2026-02-26,8811,207.5314,1828559.17,D,S,57476,True,False,False,0000899051-26-000051,https://www.sec.gov/Archives/edgar/data/899051/000089905126000051/0000899051-26-000051.txt
Merten Jesse E,,2026-02-25,2026-02-26,15893,208.5753,3314887.24,D,S,41583,True,False,False,0000899051-26-000051,https://www.sec.gov/Archives/edgar/data/899051/000089905126000051/0000899051-26-000051.txt
Merten Jesse E,,2026-02-25,2026-02-26,7982,209.4048,1671469.11,D,S,33601,True,False,False,0000899051-26-000051,https://www.sec.gov/Archives/edgar/data/899051/000089905126000051/0000899051-26-000051.txt
Merten Jesse E,,2026-02-25,2026-02-26,1300,210.4385,273570.05,D,S,32301,True,False,False,0000899051-26-000051,https://www.sec.gov/Archives/edgar/data/899051/000089905126000051/0000899051-26-000051.txt
Rizzo Mario,,2026-02-24,2026-02-26,1271,0.0,0.0,A,M,82761,False,False,False,0000899051-26-000050,https://www.sec.gov/Archives/edgar/data/899051/000089905126000050/0000899051-26-000050.txt
Rizzo Mario,,2026-02-24,2026-02-26,534,209.82,112043.88,D,F,82227,False,False,False,0000899051-26-000050,https://www.sec.gov/Archives/edgar/data/899051/000089905126000050/0000899051-26-000050.txt
Prindiville Mark Q,,2026-02-24,2026-02-26,402,0.0,0.0,A,M,27727,False,False,False,0000899051-26-000049,https://www.sec.gov/Archives/edgar/data/899051/000089905126000049/0000899051-26-000049.txt
Prindiville Mark Q,,2026-02-24,2026-02-26,169,209.82,35459.58,D,F,27558,False,False,False,0000899051-26-000049,https://www.sec.gov/Archives/edgar/data/899051/000089905126000049/0000899051-26-000049.txt
Merten Jesse E,,2026-02-24,2026-02-26,1201,0.0,0.0,A,M,32834,True,False,False,0000899051-26-000051,https://www.sec.gov/Archives/edgar/data/899051/000089905126000051/0000899051-26-000051.txt
Merten Jesse E,,2026-02-24,2026-02-26,533,209.82,111834.06,D,F,32301,True,False,False,0000899051-26-000051,https://www.sec.gov/Archives/edgar/data/899051/000089905126000051/0000899051-26-000051.txt
Jeevanjee Zulfikar,,2026-02-24,2026-02-26,565,0.0,0.0,A,M,16350,False,False,False,0000899051-26-000048,https://www.sec.gov/Archives/edgar/data/899051/000089905126000048/0000899051-26-000048.txt
Jeevanjee Zulfikar,,2026-02-24,2026-02-26,249,209.82,52245.18,D,F,16101,False,False,False,0000899051-26-000048,https://www.sec.gov/Archives/edgar/data/899051/000089905126000048/0000899051-26-000048.txt
Gupta Suren,,2026-02-24,2026-02-26,680,0.0,0.0,A,M,110025,False,False,False,0000899051-26-000047,https://www.sec.gov/Archives/edgar/data/899051/000089905126000047/0000899051-26-000047.txt
Gupta Suren,,2026-02-24,2026-02-26,286,209.82,60008.52,D,F,109739,False,False,False,0000899051-26-000047,https://www.sec.gov/Archives/edgar/data/899051/000089905126000047/0000899051-26-000047.txt
Ferren Eric K,"SVP, Controller, and CAO",2026-02-24,2026-02-26,221,0.0,0.0,A,M,394,False,False,True,0000899051-26-000046,https://www.sec.gov/Archives/edgar/data/899051/000089905126000046/0000899051-26-000046.txt
Ferren Eric K,"SVP, Controller, and CAO",2026-02-24,2026-02-26,77,209.82,16156.14,D,F,317,False,False,True,0000899051-26-000046,https://www.sec.gov/Archives/edgar/data/899051/000089905126000046/0000899051-26-000046.txt
Dugenske John E,Chief Financial Officer,2026-02-24,2026-02-26,1033,0.0,0.0,A,M,46508,False,False,True,0000899051-26-000045,https://www.sec.gov/Archives/edgar/data/899051/000089905126000045/0000899051-26-000045.txt
Dugenske John E,Chief Financial Officer,2026-02-24,2026-02-26,458,209.82,96097.56,D,F,46050,False,False,True,0000899051-26-000045,https://www.sec.gov/Archives/edgar/data/899051/000089905126000045/0000899051-26-000045.txt
DeBiase Christine M.,"EVP, CLO and General Counsel",2026-02-24,2026-02-26,728,0.0,0.0,A,M,12435,False,False,True,0000899051-26-000044,https://www.sec.gov/Archives/edgar/data/899051/000089905126000044/0000899051-26-000044.txt
DeBiase Christine M.,"EVP, CLO and General Counsel",2026-02-24,2026-02-26,369,209.82,77423.58,D,F,12066,False,False,True,0000899051-26-000044,https://www.sec.gov/Archives/edgar/data/899051/000089905126000044/0000899051-26-000044.txt
Brady Elizabeth,,2026-02-24,2026-02-26,476,0.0,0.0,A,M,28526,False,False,False,0000899051-26-000043,https://www.sec.gov/Archives/edgar/data/899051/000089905126000043/0000899051-26-000043.txt
Brady Elizabeth,,2026-02-24,2026-02-26,200,209.82,41964.0,D,F,28326,False,False,False,0000899051-26-000043,https://www.sec.gov/Archives/edgar/data/899051/000089905126000043/0000899051-26-000043.txt
Rizzo Mario,,2026-02-21,2026-02-23,1832,0.0,0.0,A,M,82259,False,False,False,0000899051-26-000042,https://www.sec.gov/Archives/edgar/data/899051/000089905126000042/0000899051-26-000042.txt
Rizzo Mario,,2026-02-21,2026-02-23,769,206.37,158698.53,D,F,81490,False,False,False,0000899051-26-000042,https://www.sec.gov/Archives/edgar/data/899051/000089905126000042/0000899051-26-000042.txt
Prindiville Mark Q,,2026-02-21,2026-02-23,571,0.0,0.0,A,M,27565,False,False,False,0000899051-26-000040,https://www.sec.gov/Archives/edgar/data/899051/000089905126000040/0000899051-26-000040.txt
Prindiville Mark Q,,2026-02-21,2026-02-23,240,206.37,49528.8,D,F,27325,False,False,False,0000899051-26-000040,https://www.sec.gov/Archives/edgar/data/899051/000089905126000040/0000899051-26-000040.txt
Merten Jesse E,,2026-02-21,2026-02-23,1508,0.0,0.0,A,M,32302,False,False,False,0000899051-26-000039,https://www.sec.gov/Archives/edgar/data/899051/000089905126000039/0000899051-26-000039.txt
Merten Jesse E,,2026-02-21,2026-02-23,669,206.37,138061.53,D,F,31633,False,False,False,0000899051-26-000039,https://www.sec.gov/Archives/edgar/data/899051/000089905126000039/0000899051-26-000039.txt
