insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Tomczyk Fredric J,,2026-05-20,2026-05-22,925,0.0,0.0,A,A,2272,False,True,False,0001140536-26-000175,https://www.sec.gov/Archives/edgar/data/1140536/000114053626000175/0001140536-26-000175.txt
Swanback Michelle R,,2026-05-20,2026-05-22,925,0.0,0.0,A,A,2848,False,True,False,0001140536-26-000174,https://www.sec.gov/Archives/edgar/data/1140536/000114053626000174/0001140536-26-000174.txt
REILLY PAUL C,,2026-05-20,2026-05-22,1318,0.0,0.0,A,A,3146,False,True,False,0001140536-26-000173,https://www.sec.gov/Archives/edgar/data/1140536/000114053626000173/0001140536-26-000173.txt
Hunt Jacqueline,,2026-05-20,2026-05-22,925,0.0,0.0,A,A,2272,False,True,False,0001140536-26-000172,https://www.sec.gov/Archives/edgar/data/1140536/000114053626000172/0001140536-26-000172.txt
Hammond Michael P.,,2026-05-20,2026-05-22,925,0.0,0.0,A,A,3089,False,True,False,0001140536-26-000171,https://www.sec.gov/Archives/edgar/data/1140536/000114053626000171/0001140536-26-000171.txt
Chipman Stephen M.,,2026-05-20,2026-05-22,925,0.0,0.0,A,A,2272,False,True,False,0001140536-26-000170,https://www.sec.gov/Archives/edgar/data/1140536/000114053626000170/0001140536-26-000170.txt
Chima Fumbi F.,,2026-05-20,2026-05-22,1417,0.0,0.0,A,A,4314,False,True,False,0001140536-26-000169,https://www.sec.gov/Archives/edgar/data/1140536/000114053626000169/0001140536-26-000169.txt
Beale Inga K,,2026-05-20,2026-05-22,925,0.0,0.0,A,A,2848,False,True,False,0001140536-26-000168,https://www.sec.gov/Archives/edgar/data/1140536/000114053626000168/0001140536-26-000168.txt
Tomczyk Fredric J,,2026-05-15,2026-05-18,340,247.64,84197.6,D,F,1347,False,True,False,0001140536-26-000157,https://www.sec.gov/Archives/edgar/data/1140536/000114053626000157/0001140536-26-000157.txt
Swanback Michelle R,,2026-05-15,2026-05-18,340,247.64,84197.6,D,F,1923,False,True,False,0001140536-26-000153,https://www.sec.gov/Archives/edgar/data/1140536/000114053626000153/0001140536-26-000153.txt
REILLY PAUL C,,2026-05-15,2026-05-18,495,247.64,122581.8,D,F,1827,False,True,False,0001140536-26-000155,https://www.sec.gov/Archives/edgar/data/1140536/000114053626000155/0001140536-26-000155.txt
Hunt Jacqueline,,2026-05-15,2026-05-18,340,247.64,84197.6,D,F,1347,False,True,False,0001140536-26-000156,https://www.sec.gov/Archives/edgar/data/1140536/000114053626000156/0001140536-26-000156.txt
Hammond Michael P.,,2026-05-15,2026-05-18,340,247.64,84197.6,D,F,2164,False,True,False,0001140536-26-000159,https://www.sec.gov/Archives/edgar/data/1140536/000114053626000159/0001140536-26-000159.txt
Chipman Stephen M.,,2026-05-15,2026-05-18,340,247.64,84197.6,D,F,1347,False,True,False,0001140536-26-000154,https://www.sec.gov/Archives/edgar/data/1140536/000114053626000154/0001140536-26-000154.txt
Chima Fumbi F.,,2026-05-15,2026-05-18,534,247.64,132239.76,D,F,2897,False,True,False,0001140536-26-000152,https://www.sec.gov/Archives/edgar/data/1140536/000114053626000152/0001140536-26-000152.txt
Beale Inga K,,2026-05-15,2026-05-18,340,247.64,84197.6,D,F,1923,False,True,False,0001140536-26-000158,https://www.sec.gov/Archives/edgar/data/1140536/000114053626000158/0001140536-26-000158.txt
Clarke Lucy,President of Risk & Broking,2026-05-06,2026-05-06,1896,263.365,499340.04,A,P,22717,False,False,True,0001140536-26-000141,https://www.sec.gov/Archives/edgar/data/1140536/000114053626000141/0001140536-26-000141.txt
Hess Carl Aaron,Chief Executive Officer,2026-05-04,2026-05-05,2000,255.08,510160.0,A,P,117425,False,True,True,0001140536-26-000139,https://www.sec.gov/Archives/edgar/data/1140536/000114053626000139/0001140536-26-000139.txt
Qureshi Imran Ahmed,Global Head of Geographies,2026-04-21,2026-04-22,117,297.64,34823.88,D,F,2352,False,False,True,0001140536-26-000134,https://www.sec.gov/Archives/edgar/data/1140536/000114053626000134/0001140536-26-000134.txt
Pullum Anne,Co-Head of Corporate Dev.,2026-04-21,2026-04-22,144,297.64,42860.16,D,F,22363,False,False,True,0001140536-26-000133,https://www.sec.gov/Archives/edgar/data/1140536/000114053626000133/0001140536-26-000133.txt
Kurpis Joseph Stephen,PAO and Controller,2026-04-21,2026-04-22,9,297.64,2678.76,D,F,1692,False,False,True,0001140536-26-000137,https://www.sec.gov/Archives/edgar/data/1140536/000114053626000137/0001140536-26-000137.txt
Krasner Andrew Jay,Chief Financial Officer,2026-04-21,2026-04-22,289,297.64,86017.96,D,F,4460,False,False,True,0001140536-26-000129,https://www.sec.gov/Archives/edgar/data/1140536/000114053626000129/0001140536-26-000129.txt
Hess Carl Aaron,Chief Executive Officer,2026-04-21,2026-04-22,1234,297.64,367287.76,D,F,115425,False,True,True,0001140536-26-000128,https://www.sec.gov/Archives/edgar/data/1140536/000114053626000128/0001140536-26-000128.txt
Gebauer Julie Jarecke,"Pres.-Health, Wealth & Career",2026-04-21,2026-04-22,223,297.64,66373.72,D,F,78022,False,False,True,0001140536-26-000130,https://www.sec.gov/Archives/edgar/data/1140536/000114053626000130/0001140536-26-000130.txt
Furman Matthew,General Counsel,2026-04-21,2026-04-22,157,297.64,46729.48,D,F,35496,False,False,True,0001140536-26-000132,https://www.sec.gov/Archives/edgar/data/1140536/000114053626000132/0001140536-26-000132.txt
Faber Alexis,Chief Operating Officer,2026-04-21,2026-04-22,104,297.64,30954.56,D,F,11475,False,False,True,0001140536-26-000135,https://www.sec.gov/Archives/edgar/data/1140536/000114053626000135/0001140536-26-000135.txt
Clarke Lucy,President of Risk & Broking,2026-04-21,2026-04-22,225,297.64,66969.0,D,F,20821,False,False,True,0001140536-26-000131,https://www.sec.gov/Archives/edgar/data/1140536/000114053626000131/0001140536-26-000131.txt
