insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Williams Jason Frederick,See Remarks,2026-07-01,2026-07-02,9758,72.3,705503.4,D,F,54875,False,False,False,0001193125-26-294710,https://www.sec.gov/Archives/edgar/data/1995807/000119312526294710/0001193125-26-294710.txt
McNeely Scott Lloyd,See Remarks,2026-07-01,2026-07-02,12188,72.3,881192.4,D,F,69088,False,False,False,0001193125-26-294645,https://www.sec.gov/Archives/edgar/data/1995807/000119312526294645/0001193125-26-294645.txt
Long Jason Thomas,See Remarks,2026-07-01,2026-07-02,33425,72.3,2416627.5,D,F,190121,False,False,False,0001193125-26-294727,https://www.sec.gov/Archives/edgar/data/1995807/000119312526294727/0001193125-26-294727.txt
Bolling Harrison Fenner,See Remarks,2026-07-01,2026-07-02,9152,72.3,661689.6,D,F,57722,False,False,False,0001193125-26-294636,https://www.sec.gov/Archives/edgar/data/1995807/000119312526294636/0001193125-26-294636.txt
WATSON CHARLES L.,,2026-03-06,2026-03-06,13000,75.0043,975055.9,D,S,64250,False,False,False,0001193125-26-096859,https://www.sec.gov/Archives/edgar/data/1995807/000119312526096859/0001193125-26-096859.txt
WATSON CHARLES L.,,2026-03-04,2026-03-06,9670,75.1884,727071.83,D,S,77250,False,False,False,0001193125-26-096859,https://www.sec.gov/Archives/edgar/data/1995807/000119312526096859/0001193125-26-096859.txt
WATSON CHARLES L.,,2026-03-02,2026-03-06,30680,74.0661,2272347.95,D,S,86920,False,False,False,0001193125-26-096859,https://www.sec.gov/Archives/edgar/data/1995807/000119312526096859/0001193125-26-096859.txt
McNeely Scott Lloyd,See Remarks,2026-01-06,2026-01-07,549,45.49,24974.01,A,P,81276,False,False,False,0001193125-26-005383,https://www.sec.gov/Archives/edgar/data/1995807/000119312526005383/0001193125-26-005383.txt
Long Jason Thomas,See Remarks,2026-01-05,2026-01-07,2143,46.59,99842.37,A,P,223546,False,False,False,0001193125-26-005382,https://www.sec.gov/Archives/edgar/data/1995807/000119312526005382/0001193125-26-005382.txt
Bolling Harrison Fenner,See Remarks,2026-01-05,2026-01-07,850,46.84,39814.0,A,P,66874,False,False,False,0001193125-26-005388,https://www.sec.gov/Archives/edgar/data/1995807/000119312526005388/0001193125-26-005388.txt
