insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
WASECHEK WAYNE,VP and Chief Financial Officer,2026-01-30,2026-02-02,34621,0.0,0.0,D,S,0,False,False,False,0001193125-26-033682,https://www.sec.gov/Archives/edgar/data/1338749/000119312526033682/0001193125-26-033682.txt
Tyler Michele,"VP, General Counsel & Corp Sec",2026-01-30,2026-02-02,47243,0.0,0.0,D,S,0,False,False,False,0001193125-26-033683,https://www.sec.gov/Archives/edgar/data/1338749/000119312526033683/0001193125-26-033683.txt
Torma Anna E.,"VP, Public Affairs / CSO",2026-01-30,2026-02-02,31014,0.0,0.0,D,S,0,False,False,False,0001193125-26-033671,https://www.sec.gov/Archives/edgar/data/1338749/000119312526033671/0001193125-26-033671.txt
Smith Glen F,Chief Accounting Officer,2026-01-30,2026-02-02,9846,0.0,0.0,D,S,0,False,False,False,0001193125-26-033681,https://www.sec.gov/Archives/edgar/data/1338749/000119312526033681/0001193125-26-033681.txt
Schwartz Robert L.,"VP, Human Resources",2026-01-30,2026-02-02,55817,0.0,0.0,D,S,0,False,False,False,0001193125-26-033684,https://www.sec.gov/Archives/edgar/data/1338749/000119312526033684/0001193125-26-033684.txt
SULLIVAN LENORE M,,2026-01-30,2026-02-02,32676,0.0,0.0,D,S,0,False,False,False,0001193125-26-033676,https://www.sec.gov/Archives/edgar/data/1338749/000119312526033676/0001193125-26-033676.txt
PEIROS LARRY,,2026-01-30,2026-02-02,75257,0.0,0.0,D,S,0,False,False,False,0001193125-26-033678,https://www.sec.gov/Archives/edgar/data/1338749/000119312526033678/0001193125-26-033678.txt
PEIROS LARRY,,2026-01-30,2026-02-02,10441,0.0,0.0,D,S,0,False,False,False,0001193125-26-033678,https://www.sec.gov/Archives/edgar/data/1338749/000119312526033678/0001193125-26-033678.txt
LELAND D MARK,,2026-01-30,2026-02-02,31114,0.0,0.0,D,S,0,False,False,False,0001193125-26-033686,https://www.sec.gov/Archives/edgar/data/1338749/000119312526033686/0001193125-26-033686.txt
DeReu William R,"Vice President, Real Estate",2026-01-30,2026-02-02,77935,0.0,0.0,D,S,0,False,False,False,0001193125-26-033679,https://www.sec.gov/Archives/edgar/data/1338749/000119312526033679/0001193125-26-033679.txt
DeCosmo James M,,2026-01-30,2026-02-02,14694,0.0,0.0,D,S,0,False,False,False,0001193125-26-033669,https://www.sec.gov/Archives/edgar/data/1338749/000119312526033669/0001193125-26-033669.txt
DRISCOLL WILLIAM LINDEKE,,2026-01-30,2026-02-02,124010,0.0,0.0,D,S,0,False,False,False,0001193125-26-033673,https://www.sec.gov/Archives/edgar/data/1338749/000119312526033673/0001193125-26-033673.txt
