insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Scribner Andrew,EVP and CFO,2026-05-26,2026-05-28,6464,0.0,0.0,A,A,6464,False,False,True,0001104659-26-067470,https://www.sec.gov/Archives/edgar/data/1324404/000110465926067470/0001104659-26-067470.txt
Williams Trevor Leigh,"SVP, Manufacturing & Dist'n",2026-04-28,2026-04-30,4184,0.0,0.0,A,A,4184,False,False,True,0001104659-26-053123,https://www.sec.gov/Archives/edgar/data/1324404/000110465926053123/0001104659-26-053123.txt
White Celso L.,,2026-04-28,2026-04-30,1390,0.0,0.0,A,A,23429,False,True,False,0001104659-26-053124,https://www.sec.gov/Archives/edgar/data/1324404/000110465926053124/0001104659-26-053124.txt
Wagler Theresa E,,2026-04-28,2026-04-30,1390,0.0,0.0,A,A,36464,False,True,False,0001104659-26-053144,https://www.sec.gov/Archives/edgar/data/1324404/000110465926053144/0001104659-26-053144.txt
TOELLE MICHAEL,,2026-04-28,2026-04-30,1390,0.0,0.0,A,A,27336,False,True,False,0001104659-26-053126,https://www.sec.gov/Archives/edgar/data/1324404/000110465926053126/0001104659-26-053126.txt
Noonan Anne P,,2026-04-28,2026-04-30,2208,0.0,0.0,A,A,34870,False,True,False,0001104659-26-053131,https://www.sec.gov/Archives/edgar/data/1324404/000110465926053131/0001104659-26-053131.txt
Madrazo Yris Jesus,,2026-04-28,2026-04-30,1390,0.0,0.0,A,A,12473,False,True,False,0001104659-26-053136,https://www.sec.gov/Archives/edgar/data/1324404/000110465926053136/0001104659-26-053136.txt
Ellerbusch Susan A,,2026-04-28,2026-04-30,1390,0.0,0.0,A,A,7323,False,True,False,0001104659-26-053140,https://www.sec.gov/Archives/edgar/data/1324404/000110465926053140/0001104659-26-053140.txt
EAVES JOHN W,,2026-04-28,2026-04-30,1390,0.0,0.0,A,A,27336,False,True,False,0001104659-26-053142,https://www.sec.gov/Archives/edgar/data/1324404/000110465926053142/0001104659-26-053142.txt
DeHaas Deborah L,,2026-04-28,2026-04-30,1390,0.0,0.0,A,A,12233,False,True,False,0001104659-26-053146,https://www.sec.gov/Archives/edgar/data/1324404/000110465926053146/0001104659-26-053146.txt
Ahmed Javed,,2026-04-28,2026-04-30,1390,0.0,0.0,A,A,23165,False,True,False,0001104659-26-053121,https://www.sec.gov/Archives/edgar/data/1324404/000110465926053121/0001104659-26-053121.txt
ARZBAECHER ROBERT C,,2026-04-28,2026-04-30,1390,0.0,0.0,A,A,54304,False,True,False,0001104659-26-053114,https://www.sec.gov/Archives/edgar/data/1324404/000110465926053114/0001104659-26-053114.txt
Will W Anthony,,2026-03-17,2026-03-17,17654,0.0,0.0,D,G,101044,False,True,False,0001104659-26-029705,https://www.sec.gov/Archives/edgar/data/1324404/000110465926029705/0001104659-26-029705.txt
Mayer Erik M.,"VP, Clean Energy & BusDevelop",2026-03-17,2026-03-19,1500,124.69,187035.0,D,S,6341,False,False,True,0001104659-26-032105,https://www.sec.gov/Archives/edgar/data/1324404/000110465926032105/0001104659-26-032105.txt
Hoker Richard A,VP and Corporate Controller,2026-03-17,2026-03-19,3499,125.3801,438704.97,D,S,31036,False,False,True,0001104659-26-032094,https://www.sec.gov/Archives/edgar/data/1324404/000110465926032094/0001104659-26-032094.txt
Frost Bert A,"EVP, Chief Commercial Officer",2026-03-17,2026-03-19,6000,126.0,756000.0,D,S,69472,False,False,True,0001104659-26-032089,https://www.sec.gov/Archives/edgar/data/1324404/000110465926032089/0001104659-26-032089.txt
Will W Anthony,,2026-03-15,2026-03-17,33155,0.0,0.0,D,D,21840,False,True,False,0001104659-26-029705,https://www.sec.gov/Archives/edgar/data/1324404/000110465926029705/0001104659-26-029705.txt
Will W Anthony,,2026-03-15,2026-03-17,96858,0.0,0.0,A,A,118698,False,True,False,0001104659-26-029705,https://www.sec.gov/Archives/edgar/data/1324404/000110465926029705/0001104659-26-029705.txt
Will W Anthony,,2026-03-13,2026-03-13,32658,130.6207,4265810.82,D,S,75363,False,True,False,0001104659-26-027773,https://www.sec.gov/Archives/edgar/data/1324404/000110465926027773/0001104659-26-027773.txt
