insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Brazier Allan J,SVP & Chief Accounting Officer,2026-07-14,2026-07-15,4062,58.06,235839.72,D,F,63323,False,False,False,0001193125-26-304805,https://www.sec.gov/Archives/edgar/data/1521332/000119312526304805/0001193125-26-304805.txt
Louissaint Obed D.,EVP & Chief People Officer,2026-06-15,2026-06-16,3000,69.6,208800.0,D,S,210803,False,False,False,0001193125-26-272599,https://www.sec.gov/Archives/edgar/data/1521332/000119312526272599/0001193125-26-272599.txt
Ramundo Katherine H,"EVP, CLO, CCO & Secretary",2026-06-03,2026-06-04,2000,78.3,156600.0,D,S,163752,False,False,False,0001193125-26-257589,https://www.sec.gov/Archives/edgar/data/1521332/000119312526257589/0001193125-26-257589.txt
Agnevall Hakan,,2026-05-08,2026-05-12,6100,57.73,352153.0,A,P,13697,False,False,False,0001193125-26-219340,https://www.sec.gov/Archives/edgar/data/1521332/000119312526219340/0001193125-26-219340.txt
Pinczuk Ana G.,,2026-04-29,2026-04-30,3086,0.0,0.0,A,A,13314,False,False,False,0001193125-26-197182,https://www.sec.gov/Archives/edgar/data/1521332/000119312526197182/0001193125-26-197182.txt
Parris Colin J.,,2026-04-29,2026-04-30,3292,0.0,0.0,A,A,22791,False,False,False,0001193125-26-197162,https://www.sec.gov/Archives/edgar/data/1521332/000119312526197162/0001193125-26-197162.txt
Ortberg Robert Kelly,,2026-04-29,2026-04-30,3086,0.0,0.0,A,A,19448,False,False,False,0001193125-26-197158,https://www.sec.gov/Archives/edgar/data/1521332/000119312526197158/0001193125-26-197158.txt
Mahoney Sean O,,2026-04-29,2026-04-30,3292,0.0,0.0,A,A,20514,False,False,False,0001193125-26-197151,https://www.sec.gov/Archives/edgar/data/1521332/000119312526197151/0001193125-26-197151.txt
MEISTER PAUL M,,2026-04-29,2026-04-30,6344,0.0,0.0,A,A,13612,False,False,False,0001193125-26-197157,https://www.sec.gov/Archives/edgar/data/1521332/000119312526197157/0001193125-26-197157.txt
Janow Merit E,,2026-04-29,2026-04-30,3086,0.0,0.0,A,A,13804,False,False,False,0001193125-26-197149,https://www.sec.gov/Archives/edgar/data/1521332/000119312526197149/0001193125-26-197149.txt
Jakkal Vasumati P.,,2026-04-29,2026-04-30,4115,0.0,0.0,A,A,12049,False,False,False,0001193125-26-197145,https://www.sec.gov/Archives/edgar/data/1521332/000119312526197145/0001193125-26-197145.txt
HOOLEY JOSEPH L,,2026-04-29,2026-04-30,5572,0.0,0.0,A,A,27869,False,False,False,0001193125-26-197138,https://www.sec.gov/Archives/edgar/data/1521332/000119312526197138/0001193125-26-197138.txt
COOPER NANCY E,,2026-04-29,2026-04-30,3395,0.0,0.0,A,A,20406,False,False,False,0001193125-26-197132,https://www.sec.gov/Archives/edgar/data/1521332/000119312526197132/0001193125-26-197132.txt
Agnevall Hakan,,2026-04-29,2026-04-30,3086,0.0,0.0,A,A,7597,False,False,False,0001193125-26-197126,https://www.sec.gov/Archives/edgar/data/1521332/000119312526197126/0001193125-26-197126.txt
Pinczuk Ana G.,,2026-04-28,2026-04-30,287,59.12,16967.44,D,F,10228,False,False,False,0001193125-26-197182,https://www.sec.gov/Archives/edgar/data/1521332/000119312526197182/0001193125-26-197182.txt
Parris Colin J.,,2026-04-28,2026-04-30,306,59.12,18090.72,D,F,19499,False,False,False,0001193125-26-197162,https://www.sec.gov/Archives/edgar/data/1521332/000119312526197162/0001193125-26-197162.txt
Ortberg Robert Kelly,,2026-04-28,2026-04-30,287,59.12,16967.44,D,F,16362,False,False,False,0001193125-26-197158,https://www.sec.gov/Archives/edgar/data/1521332/000119312526197158/0001193125-26-197158.txt
Mahoney Sean O,,2026-04-28,2026-04-30,408,59.12,24120.96,D,F,17222,False,False,False,0001193125-26-197151,https://www.sec.gov/Archives/edgar/data/1521332/000119312526197151/0001193125-26-197151.txt
MEISTER PAUL M,,2026-04-28,2026-04-30,590,59.12,34880.8,D,F,7268,False,False,False,0001193125-26-197157,https://www.sec.gov/Archives/edgar/data/1521332/000119312526197157/0001193125-26-197157.txt
Janow Merit E,,2026-04-28,2026-04-30,287,59.12,16967.44,D,F,10718,False,False,False,0001193125-26-197149,https://www.sec.gov/Archives/edgar/data/1521332/000119312526197149/0001193125-26-197149.txt
Jakkal Vasumati P.,,2026-04-28,2026-04-30,383,59.12,22642.96,D,F,7934,False,False,False,0001193125-26-197145,https://www.sec.gov/Archives/edgar/data/1521332/000119312526197145/0001193125-26-197145.txt
HOOLEY JOSEPH L,,2026-04-28,2026-04-30,518,59.12,30624.16,D,F,22297,False,False,False,0001193125-26-197138,https://www.sec.gov/Archives/edgar/data/1521332/000119312526197138/0001193125-26-197138.txt
COOPER NANCY E,,2026-04-28,2026-04-30,316,59.12,18681.92,D,F,17011,False,False,False,0001193125-26-197132,https://www.sec.gov/Archives/edgar/data/1521332/000119312526197132/0001193125-26-197132.txt
Agnevall Hakan,,2026-04-28,2026-04-30,271,59.12,16021.52,D,F,4511,False,False,False,0001193125-26-197126,https://www.sec.gov/Archives/edgar/data/1521332/000119312526197126/0001193125-26-197126.txt
Ramundo Katherine H,"EVP, CLO, CCO & Secretary",2026-04-22,2026-04-23,18786,0.0,0.0,A,A,137573,False,False,False,0001193125-26-173698,https://www.sec.gov/Archives/edgar/data/1521332/000119312526173698/0001193125-26-173698.txt
Ramundo Katherine H,"EVP, CLO, CCO & Secretary",2026-04-22,2026-04-23,28179,0.0,0.0,A,A,165752,False,False,False,0001193125-26-173698,https://www.sec.gov/Archives/edgar/data/1521332/000119312526173698/0001193125-26-173698.txt
Massaro Joseph R,"Vice Chair & President, EC",2026-04-22,2026-04-23,41933,0.0,0.0,A,A,375073,False,False,False,0001193125-26-173696,https://www.sec.gov/Archives/edgar/data/1521332/000119312526173696/0001193125-26-173696.txt
Massaro Joseph R,"Vice Chair & President, EC",2026-04-22,2026-04-23,62898,0.0,0.0,A,A,437971,False,False,False,0001193125-26-173696,https://www.sec.gov/Archives/edgar/data/1521332/000119312526173696/0001193125-26-173696.txt
Louissaint Obed D.,EVP & Chief People Officer,2026-04-22,2026-04-23,22812,0.0,0.0,A,A,179587,False,False,False,0001193125-26-173694,https://www.sec.gov/Archives/edgar/data/1521332/000119312526173694/0001193125-26-173694.txt
Louissaint Obed D.,EVP & Chief People Officer,2026-04-22,2026-04-23,34216,0.0,0.0,A,A,213803,False,False,False,0001193125-26-173694,https://www.sec.gov/Archives/edgar/data/1521332/000119312526173694/0001193125-26-173694.txt
Laroyia Varun,EVP & Chief Financial Officer,2026-04-22,2026-04-23,28514,0.0,0.0,A,A,188191,False,False,False,0001193125-26-173692,https://www.sec.gov/Archives/edgar/data/1521332/000119312526173692/0001193125-26-173692.txt
Laroyia Varun,EVP & Chief Financial Officer,2026-04-22,2026-04-23,42771,0.0,0.0,A,A,230962,False,False,False,0001193125-26-173692,https://www.sec.gov/Archives/edgar/data/1521332/000119312526173692/0001193125-26-173692.txt
CLARK KEVIN P,Chair and CEO,2026-04-22,2026-04-23,97283,0.0,0.0,A,A,453902,False,False,False,0001193125-26-173687,https://www.sec.gov/Archives/edgar/data/1521332/000119312526173687/0001193125-26-173687.txt
CLARK KEVIN P,Chair and CEO,2026-04-22,2026-04-23,145924,0.0,0.0,A,A,599826,False,False,False,0001193125-26-173687,https://www.sec.gov/Archives/edgar/data/1521332/000119312526173687/0001193125-26-173687.txt
Brazier Allan J,SVP & Chief Accounting Officer,2026-04-22,2026-04-23,6039,0.0,0.0,A,A,58328,False,False,False,0001193125-26-173681,https://www.sec.gov/Archives/edgar/data/1521332/000119312526173681/0001193125-26-173681.txt
Brazier Allan J,SVP & Chief Accounting Officer,2026-04-22,2026-04-23,9057,0.0,0.0,A,A,67385,False,False,False,0001193125-26-173681,https://www.sec.gov/Archives/edgar/data/1521332/000119312526173681/0001193125-26-173681.txt
Aptiv PLC,,2026-04-01,2026-04-01,70893660,0.0,0.0,D,J,0,False,False,False,0000950142-26-001019,https://www.sec.gov/Archives/edgar/data/1521332/000095014226001019/0000950142-26-001019.txt
CLARK KEVIN P,Chair and CEO,2026-03-03,2026-03-03,83988,0.0,0.0,D,G,315006,False,False,False,0001193125-26-088110,https://www.sec.gov/Archives/edgar/data/1521332/000119312526088110/0001193125-26-088110.txt
Ramundo Katherine H,"EVP, CLO, CCO & Secretary",2026-02-28,2026-03-03,5509,0.0,0.0,A,A,122468,False,False,False,0001193125-26-088131,https://www.sec.gov/Archives/edgar/data/1521332/000119312526088131/0001193125-26-088131.txt
