insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Doyle John Q,President and CEO,2026-06-02,2026-06-03,16656,73.195,1219135.92,A,P,133467,True,False,True,0000062709-26-000164,https://www.sec.gov/Archives/edgar/data/62709/000006270926000164/0000062709-26-000164.txt
Doyle John Q,President and CEO,2026-06-02,2026-06-03,16656,161.71,2693441.76,D,S,116811,True,False,True,0000062709-26-000164,https://www.sec.gov/Archives/edgar/data/62709/000006270926000164/0000062709-26-000164.txt
MILLS STEVEN A,,2026-06-01,2026-06-03,1349,159.28,214868.72,A,P,5757,False,True,False,0000062709-26-000155,https://www.sec.gov/Archives/edgar/data/62709/000006270926000155/0000062709-26-000155.txt
Hartmann Judith,,2026-06-01,2026-06-03,1349,159.28,214868.72,A,P,4323,False,True,False,0000062709-26-000152,https://www.sec.gov/Archives/edgar/data/62709/000006270926000152/0000062709-26-000152.txt
Harrison Peter,,2026-06-01,2026-06-03,1349,159.28,214868.72,A,P,1349,False,True,False,0000062709-26-000151,https://www.sec.gov/Archives/edgar/data/62709/000006270926000151/0000062709-26-000151.txt
Harrison Peter,,2026-06-01,2026-06-03,103,159.28,16405.84,D,S,1246,False,True,False,0000062709-26-000151,https://www.sec.gov/Archives/edgar/data/62709/000006270926000151/0000062709-26-000151.txt
HANWAY H EDWARD,,2026-06-01,2026-06-03,1349,159.28,214868.72,A,P,36867,False,True,False,0000062709-26-000153,https://www.sec.gov/Archives/edgar/data/62709/000006270926000153/0000062709-26-000153.txt
BROUSSARD BRUCE D,,2026-06-01,2026-06-03,1349,159.28,214868.72,A,P,1425,False,True,False,0000062709-26-000150,https://www.sec.gov/Archives/edgar/data/62709/000006270926000150/0000062709-26-000150.txt
MILLS STEVEN A,,2026-05-15,2026-05-18,264,160.6,42398.4,A,P,4408,False,True,False,0000062709-26-000118,https://www.sec.gov/Archives/edgar/data/62709/000006270926000118/0000062709-26-000118.txt
Tomlinson Patrick,"President and CEO, Mercer",2026-03-15,2026-03-17,1228,0.0,0.0,A,P,4883,False,False,True,0000062709-26-000073,https://www.sec.gov/Archives/edgar/data/62709/000006270926000073/0000062709-26-000073.txt
Tomlinson Patrick,"President and CEO, Mercer",2026-03-15,2026-03-17,627,172.15,107938.05,D,S,4256,False,False,True,0000062709-26-000073,https://www.sec.gov/Archives/edgar/data/62709/000006270926000073/0000062709-26-000073.txt
Jones John Jude,Chief Marketing Officer,2026-03-11,2026-03-12,2362,173.6101,410067.06,D,S,7978,False,False,True,0000062709-26-000072,https://www.sec.gov/Archives/edgar/data/62709/000006270926000072/0000062709-26-000072.txt
Doyle John Q,President and CEO,2026-03-04,2026-03-05,16655,183.3,3052861.5,D,S,116811,True,False,True,0000062709-26-000065,https://www.sec.gov/Archives/edgar/data/62709/000006270926000065/0000062709-26-000065.txt
Doyle John Q,President and CEO,2026-03-04,2026-03-05,16655,0.0,0.0,A,P,133466,True,False,True,0000062709-26-000065,https://www.sec.gov/Archives/edgar/data/62709/000006270926000065/0000062709-26-000065.txt
Studer Nicholas Mark,President and CEO of OWG,2026-03-03,2026-03-04,3837,184.0299,706122.73,D,S,32536,False,False,True,0000062709-26-000064,https://www.sec.gov/Archives/edgar/data/62709/000006270926000064/0000062709-26-000064.txt
Tomlinson Patrick,"President and CEO, Mercer",2026-02-28,2026-03-03,2219,0.0,0.0,A,P,4794,False,False,True,0000062709-26-000052,https://www.sec.gov/Archives/edgar/data/62709/000006270926000052/0000062709-26-000052.txt
Tomlinson Patrick,"President and CEO, Mercer",2026-02-28,2026-03-03,1139,186.74,212696.86,D,S,3655,False,False,True,0000062709-26-000052,https://www.sec.gov/Archives/edgar/data/62709/000006270926000052/0000062709-26-000052.txt
Studer Nicholas Mark,President and CEO of OWG,2026-02-28,2026-03-03,8044,0.0,0.0,A,P,36373,False,False,True,0000062709-26-000053,https://www.sec.gov/Archives/edgar/data/62709/000006270926000053/0000062709-26-000053.txt
South Martin,"President & CEO, Marsh Risk",2026-02-28,2026-03-03,14476,0.0,0.0,A,P,31656,False,False,True,0000062709-26-000054,https://www.sec.gov/Archives/edgar/data/62709/000006270926000054/0000062709-26-000054.txt
South Martin,"President & CEO, Marsh Risk",2026-02-28,2026-03-03,8006,186.74,1495040.44,D,S,23650,False,False,True,0000062709-26-000054,https://www.sec.gov/Archives/edgar/data/62709/000006270926000054/0000062709-26-000054.txt
Mills Stacy,Vice President and Controller,2026-02-28,2026-03-03,2723,0.0,0.0,A,P,5428,False,False,True,0000062709-26-000055,https://www.sec.gov/Archives/edgar/data/62709/000006270926000055/0000062709-26-000055.txt
Mills Stacy,Vice President and Controller,2026-02-28,2026-03-03,1277,186.74,238466.98,D,S,4151,False,False,True,0000062709-26-000055,https://www.sec.gov/Archives/edgar/data/62709/000006270926000055/0000062709-26-000055.txt
MCGIVNEY MARK C,Chief Financial Officer,2026-02-28,2026-03-03,17961,0.0,0.0,A,P,51639,False,False,True,0000062709-26-000056,https://www.sec.gov/Archives/edgar/data/62709/000006270926000056/0000062709-26-000056.txt
MCGIVNEY MARK C,Chief Financial Officer,2026-02-28,2026-03-03,9170,186.74,1712405.8,D,S,42469,False,False,True,0000062709-26-000056,https://www.sec.gov/Archives/edgar/data/62709/000006270926000056/0000062709-26-000056.txt
Klisura Dean Michael,"President & CEO, Guy Carpenter",2026-02-28,2026-03-03,9383,0.0,0.0,A,P,30318,False,False,True,0000062709-26-000057,https://www.sec.gov/Archives/edgar/data/62709/000006270926000057/0000062709-26-000057.txt
Klisura Dean Michael,"President & CEO, Guy Carpenter",2026-02-28,2026-03-03,5189,186.74,968993.86,D,S,25129,False,False,True,0000062709-26-000057,https://www.sec.gov/Archives/edgar/data/62709/000006270926000057/0000062709-26-000057.txt
Jones John Jude,Chief Marketing Officer,2026-02-28,2026-03-03,4826,0.0,0.0,A,P,12804,False,False,True,0000062709-26-000058,https://www.sec.gov/Archives/edgar/data/62709/000006270926000058/0000062709-26-000058.txt
Jones John Jude,Chief Marketing Officer,2026-02-28,2026-03-03,2464,186.74,460127.36,D,S,10340,False,False,True,0000062709-26-000058,https://www.sec.gov/Archives/edgar/data/62709/000006270926000058/0000062709-26-000058.txt
Fernandez Carmen,"SVP, Chief People Officer",2026-02-28,2026-03-03,6970,0.0,0.0,A,P,16850,False,False,True,0000062709-26-000059,https://www.sec.gov/Archives/edgar/data/62709/000006270926000059/0000062709-26-000059.txt
Fernandez Carmen,"SVP, Chief People Officer",2026-02-28,2026-03-03,3855,186.74,719882.7,D,S,12995,False,False,True,0000062709-26-000059,https://www.sec.gov/Archives/edgar/data/62709/000006270926000059/0000062709-26-000059.txt
Doyle John Q,President and CEO,2026-02-28,2026-03-03,59510,0.0,0.0,A,P,147191,False,False,True,0000062709-26-000060,https://www.sec.gov/Archives/edgar/data/62709/000006270926000060/0000062709-26-000060.txt
Doyle John Q,President and CEO,2026-02-28,2026-03-03,30380,186.74,5673161.2,D,S,116811,False,False,True,0000062709-26-000060,https://www.sec.gov/Archives/edgar/data/62709/000006270926000060/0000062709-26-000060.txt
