insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Barstad Melanie W.,,2026-07-16,2026-07-20,10548,27.1,285850.8,A,M,37140,False,True,False,0000950103-26-010838,https://www.sec.gov/Archives/edgar/data/723254/000095010326010838/0000950103-26-010838.txt
Barstad Melanie W.,,2026-07-16,2026-07-20,1406,203.44,286036.64,D,F,35734,False,True,False,0000950103-26-010838,https://www.sec.gov/Archives/edgar/data/723254/000095010326010838/0000950103-26-010838.txt
Barstad Melanie W.,,2026-07-16,2026-07-20,9142,202.94,1855277.48,D,S,26592,False,True,False,0000950103-26-010838,https://www.sec.gov/Archives/edgar/data/723254/000095010326010838/0000950103-26-010838.txt
Garula Scott,VP & CFO,2026-07-01,2026-07-06,249,170.08,42349.92,D,F,97758,False,False,True,0000950103-26-010270,https://www.sec.gov/Archives/edgar/data/723254/000095010326010270/0000950103-26-010270.txt
TYSOE RONALD W,,2026-04-20,2026-04-22,5500,27.1,149050.0,A,M,27948,False,True,False,0000950103-26-006061,https://www.sec.gov/Archives/edgar/data/723254/000095010326006061/0000950103-26-006061.txt
TYSOE RONALD W,,2026-04-20,2026-04-22,834,178.83,149144.22,D,F,27114,False,True,False,0000950103-26-006061,https://www.sec.gov/Archives/edgar/data/723254/000095010326006061/0000950103-26-006061.txt
TYSOE RONALD W,,2026-04-20,2026-04-22,4666,178.87,834607.42,D,S,22448,False,True,False,0000950103-26-006061,https://www.sec.gov/Archives/edgar/data/723254/000095010326006061/0000950103-26-006061.txt
Coletti Robert E.,,2026-04-09,2026-04-13,1996,26.86,53612.56,A,M,16196,False,True,False,0000950103-26-005654,https://www.sec.gov/Archives/edgar/data/723254/000095010326005654/0000950103-26-005654.txt
Coletti Robert E.,,2026-04-09,2026-04-13,10548,27.1,285850.8,A,M,26744,False,True,False,0000950103-26-005654,https://www.sec.gov/Archives/edgar/data/723254/000095010326005654/0000950103-26-005654.txt
FARMER SCOTT D,Executive Chairman,2026-01-28,2026-01-30,10400,0.0,0.0,D,G,584992,False,False,False,0000892251-26-000034,https://www.sec.gov/Archives/edgar/data/723254/000089225126000034/0000892251-26-000034.txt
Coletti Robert E.,,2026-01-28,2026-01-30,5200,0.0,0.0,D,G,14200,False,False,False,0000892251-26-000035,https://www.sec.gov/Archives/edgar/data/723254/000089225126000035/0000892251-26-000035.txt
FARMER SCOTT D,Executive Chairman,2025-12-23,2025-12-30,1564766,0.0,0.0,D,J,953100,False,False,False,0000892251-25-000228,https://www.sec.gov/Archives/edgar/data/723254/000089225125000228/0000892251-25-000228.txt
FARMER SCOTT D,Executive Chairman,2025-12-23,2025-12-30,29000,0.0,0.0,D,G,595392,False,False,False,0000892251-25-000228,https://www.sec.gov/Archives/edgar/data/723254/000089225125000228/0000892251-25-000228.txt
Coletti Robert E.,Assistant Secretary,2025-12-23,2025-12-30,545732,0.0,0.0,D,J,345600,False,False,False,0000892251-25-000229,https://www.sec.gov/Archives/edgar/data/723254/000089225125000229/0000892251-25-000229.txt
Coletti Robert E.,Assistant Secretary,2025-12-23,2025-12-30,14000,0.0,0.0,D,G,19400,False,False,False,0000892251-25-000229,https://www.sec.gov/Archives/edgar/data/723254/000089225125000229/0000892251-25-000229.txt
TYSOE RONALD W,,2025-10-29,2025-10-31,503,0.0,0.0,A,A,22448,False,False,False,0000892251-25-000210,https://www.sec.gov/Archives/edgar/data/723254/000089225125000210/0000892251-25-000210.txt
SCAMINACE JOSEPH,,2025-10-29,2025-10-31,503,0.0,0.0,A,A,43596,False,False,False,0000892251-25-000208,https://www.sec.gov/Archives/edgar/data/723254/000089225125000208/0000892251-25-000208.txt
MUCCI MARTIN,,2025-10-29,2025-10-31,503,0.0,0.0,A,A,3124,False,False,False,0000892251-25-000209,https://www.sec.gov/Archives/edgar/data/723254/000089225125000209/0000892251-25-000209.txt
Coletti Robert E.,Assistant Secretary,2025-10-29,2025-10-31,503,0.0,0.0,A,A,14200,False,False,False,0000892251-25-000207,https://www.sec.gov/Archives/edgar/data/723254/000089225125000207/0000892251-25-000207.txt
Carmichael Beverly K,,2025-10-29,2025-10-31,503,0.0,0.0,A,A,1340,False,False,False,0000892251-25-000205,https://www.sec.gov/Archives/edgar/data/723254/000089225125000205/0000892251-25-000205.txt
CARNAHAN KAREN L,,2025-10-29,2025-10-31,503,0.0,0.0,A,A,25256,False,False,False,0000892251-25-000206,https://www.sec.gov/Archives/edgar/data/723254/000089225125000206/0000892251-25-000206.txt
Barstad Melanie W.,,2025-10-29,2025-10-31,503,0.0,0.0,A,A,26592,False,False,False,0000892251-25-000204,https://www.sec.gov/Archives/edgar/data/723254/000089225125000204/0000892251-25-000204.txt
