insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Zurbuchen Thomas Hansueli,,2026-06-04,2026-06-08,3630,0.0,0.0,A,A,7764,False,False,False,0001193125-26-260774,https://www.sec.gov/Archives/edgar/data/1860160/000119312526260774/0001193125-26-260774.txt
McAllister Kevin G,,2026-06-04,2026-06-08,3630,0.0,0.0,A,A,6964,False,False,False,0001193125-26-260779,https://www.sec.gov/Archives/edgar/data/1860160/000119312526260779/0001193125-26-260779.txt
Lusczakoski Jonathan Donald,,2026-06-04,2026-06-08,3630,0.0,0.0,A,A,9186,False,False,False,0001193125-26-260766,https://www.sec.gov/Archives/edgar/data/1860160/000119312526260766/0001193125-26-260766.txt
Konert Kirk Michael,,2026-06-04,2026-06-08,3630,0.0,0.0,A,A,10297,False,False,False,0001193125-26-260765,https://www.sec.gov/Archives/edgar/data/1860160/000119312526260765/0001193125-26-260765.txt
Emerson Christopher Plummer IV,,2026-06-04,2026-06-08,3630,0.0,0.0,A,A,6964,False,False,False,0001193125-26-260772,https://www.sec.gov/Archives/edgar/data/1860160/000119312526260772/0001193125-26-260772.txt
Braden Pamela Joyce,,2026-06-04,2026-06-08,3630,0.0,0.0,A,A,31216,False,False,False,0001193125-26-260768,https://www.sec.gov/Archives/edgar/data/1860160/000119312526260768/0001193125-26-260768.txt
Boland Ryan Michael,,2026-06-04,2026-06-08,3630,0.0,0.0,A,A,6964,False,False,False,0001193125-26-260769,https://www.sec.gov/Archives/edgar/data/1860160/000119312526260769/0001193125-26-260769.txt
"AEROEQUITY GP, LLC",,2026-06-01,2026-06-03,5198872,48.0,249545856.0,D,S,33016575,False,False,False,0001193125-26-255718,https://www.sec.gov/Archives/edgar/data/1860160/000119312526255718/0001193125-26-255718.txt
"AEROEQUITY GP, LLC",,2026-06-01,2026-06-03,2801128,48.0,134454144.0,D,S,17688857,False,False,False,0001193125-26-255718,https://www.sec.gov/Archives/edgar/data/1860160/000119312526255718/0001193125-26-255718.txt
Wheeler David Leigh,General Counsel,2026-05-18,2026-05-19,3765,2.3106,8699.41,A,M,146523,False,False,False,0001193125-26-231242,https://www.sec.gov/Archives/edgar/data/1860160/000119312526231242/0001193125-26-231242.txt
Wheeler David Leigh,General Counsel,2026-05-18,2026-05-19,3765,45.1221,169884.71,D,S,142758,False,False,False,0001193125-26-231242,https://www.sec.gov/Archives/edgar/data/1860160/000119312526231242/0001193125-26-231242.txt
Wheeler David Leigh,General Counsel,2026-04-17,2026-04-20,3766,2.3106,8701.72,A,M,146524,False,False,False,0001193125-26-164616,https://www.sec.gov/Archives/edgar/data/1860160/000119312526164616/0001193125-26-164616.txt
Wheeler David Leigh,General Counsel,2026-04-17,2026-04-20,3766,45.0366,169607.84,D,S,142758,False,False,False,0001193125-26-164616,https://www.sec.gov/Archives/edgar/data/1860160/000119312526164616/0001193125-26-164616.txt
Wu Remington,Chief Accounting Officer,2026-04-08,2026-04-10,10423,0.0,0.0,A,A,40423,False,False,False,0001193125-26-151458,https://www.sec.gov/Archives/edgar/data/1860160/000119312526151458/0001193125-26-151458.txt
Boland Ryan Michael,,2026-03-23,2026-03-25,539143,0.0,0.0,D,J,0,False,False,False,0001193125-26-124607,https://www.sec.gov/Archives/edgar/data/1860160/000119312526124607/0001193125-26-124607.txt
