insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Sulzberger Gabrielle,,2026-06-15,2026-06-16,4,1129.35,4517.4,A,A,2995,False,True,False,0001262388-26-000012,https://www.sec.gov/Archives/edgar/data/59478/000126238826000012/0001262388-26-000012.txt
LUCIANO JUAN R,,2026-06-15,2026-06-16,14,1129.35,15810.9,A,A,16890,False,True,False,0000059478-26-000059,https://www.sec.gov/Archives/edgar/data/59478/000005947826000059/0000059478-26-000059.txt
Fyrwald J Erik,,2026-06-15,2026-06-16,8,1129.35,9034.8,A,A,75401,False,True,False,0000059478-26-000057,https://www.sec.gov/Archives/edgar/data/59478/000005947826000057/0000059478-26-000057.txt
Alvarez Ralph,,2026-06-15,2026-06-16,10,1129.35,11293.5,A,A,55723,False,True,False,0001310215-26-000011,https://www.sec.gov/Archives/edgar/data/59478/000131021526000011/0001310215-26-000011.txt
Yuffa Ilya,"EVP&Pres, LLY USA&Global Capab",2026-06-10,2026-06-11,2500,1150.77,2876925.0,D,S,29804,True,False,True,0001826001-26-000006,https://www.sec.gov/Archives/edgar/data/59478/000182600126000006/0001826001-26-000006.txt
Sulzberger Gabrielle,,2026-05-18,2026-05-19,5,988.09,4940.45,A,A,2986,False,True,False,0001262388-26-000010,https://www.sec.gov/Archives/edgar/data/59478/000126238826000010/0001262388-26-000010.txt
LUCIANO JUAN R,,2026-05-18,2026-05-19,16,988.09,15809.44,A,A,16850,False,True,False,0000059478-26-000055,https://www.sec.gov/Archives/edgar/data/59478/000005947826000055/0000059478-26-000055.txt
Fyrwald J Erik,,2026-05-18,2026-05-19,10,988.09,9880.9,A,A,75279,False,True,False,0000059478-26-000053,https://www.sec.gov/Archives/edgar/data/59478/000005947826000053/0000059478-26-000053.txt
Alvarez Ralph,,2026-05-18,2026-05-19,12,988.09,11857.08,A,A,55627,False,True,False,0001310215-26-000008,https://www.sec.gov/Archives/edgar/data/59478/000131021526000008/0001310215-26-000008.txt
LILLY ENDOWMENT INC,,2026-05-06,2026-05-07,13620,995.225,13554964.5,D,S,91883358,False,False,False,0000316011-26-000015,https://www.sec.gov/Archives/edgar/data/59478/000031601126000015/0000316011-26-000015.txt
LILLY ENDOWMENT INC,,2026-05-06,2026-05-07,2208,996.183,2199572.06,D,S,91881150,False,False,False,0000316011-26-000015,https://www.sec.gov/Archives/edgar/data/59478/000031601126000015/0000316011-26-000015.txt
Sulzberger Gabrielle,,2026-04-20,2026-04-21,5,919.9,4599.5,A,A,2981,False,True,False,0001262388-26-000008,https://www.sec.gov/Archives/edgar/data/59478/000126238826000008/0001262388-26-000008.txt
LUCIANO JUAN R,,2026-04-20,2026-04-21,17,919.9,15638.3,A,A,16834,False,True,False,0000059478-26-000038,https://www.sec.gov/Archives/edgar/data/59478/000005947826000038/0000059478-26-000038.txt
Fyrwald J Erik,,2026-04-20,2026-04-21,10,919.9,9199.0,A,A,75269,False,True,False,0000059478-26-000036,https://www.sec.gov/Archives/edgar/data/59478/000005947826000036/0000059478-26-000036.txt
Alvarez Ralph,,2026-04-20,2026-04-21,13,919.9,11958.7,A,A,55614,False,True,False,0000059478-26-000034,https://www.sec.gov/Archives/edgar/data/59478/000005947826000034/0000059478-26-000034.txt
Sulzberger Gabrielle,,2026-03-16,2026-03-17,5,989.12,4945.6,A,A,2976,False,True,False,0001262388-26-000006,https://www.sec.gov/Archives/edgar/data/59478/000126238826000006/0001262388-26-000006.txt
LUCIANO JUAN R,,2026-03-16,2026-03-17,16,989.12,15825.92,A,A,16817,False,True,False,0000059478-26-000025,https://www.sec.gov/Archives/edgar/data/59478/000005947826000025/0000059478-26-000025.txt
Fyrwald J Erik,,2026-03-16,2026-03-17,10,989.12,9891.2,A,A,75258,False,True,False,0000059478-26-000023,https://www.sec.gov/Archives/edgar/data/59478/000005947826000023/0000059478-26-000023.txt
Alvarez Ralph,,2026-03-16,2026-03-17,12,989.12,11869.44,A,A,55601,False,True,False,0001310215-26-000006,https://www.sec.gov/Archives/edgar/data/59478/000131021526000006/0001310215-26-000006.txt
Dozier Eric,"EVP, Chief People Officer",2026-02-19,2026-02-19,481,0.0,0.0,D,G,14455,False,False,True,0001955972-26-000006,https://www.sec.gov/Archives/edgar/data/59478/000195597226000006/0001955972-26-000006.txt
Sulzberger Gabrielle,,2026-02-17,2026-02-18,4,1036.05,4144.2,A,A,2966,False,True,False,0001262388-26-000004,https://www.sec.gov/Archives/edgar/data/59478/000126238826000004/0001262388-26-000004.txt
LUCIANO JUAN R,,2026-02-17,2026-02-18,15,1036.05,15540.75,A,A,16772,False,True,False,0000059478-26-000017,https://www.sec.gov/Archives/edgar/data/59478/000005947826000017/0000059478-26-000017.txt
Fyrwald J Erik,,2026-02-17,2026-02-18,9,1036.05,9324.45,A,A,75120,False,True,False,0000059478-26-000015,https://www.sec.gov/Archives/edgar/data/59478/000005947826000015/0000059478-26-000015.txt
Alvarez Ralph,,2026-02-17,2026-02-18,11,1036.05,11396.55,A,A,55491,False,True,False,0001310215-26-000004,https://www.sec.gov/Archives/edgar/data/59478/000131021526000004/0001310215-26-000004.txt
Zakrowski Donald A,"SVP, Finance, & CAO",2026-02-16,2026-02-18,184,0.0,0.0,A,M,3607,False,False,True,0001561539-26-000004,https://www.sec.gov/Archives/edgar/data/59478/000156153926000004/0001561539-26-000004.txt
Zakrowski Donald A,"SVP, Finance, & CAO",2026-02-16,2026-02-18,81,1040.0,84240.0,D,F,3525,False,False,True,0001561539-26-000004,https://www.sec.gov/Archives/edgar/data/59478/000156153926000004/0001561539-26-000004.txt
Montarce Lucas,EVP & CFO,2026-02-16,2026-02-18,368,0.0,0.0,A,M,16418,False,False,True,0001752447-26-000004,https://www.sec.gov/Archives/edgar/data/59478/000175244726000004/0001752447-26-000004.txt
Montarce Lucas,EVP & CFO,2026-02-16,2026-02-18,159,1040.0,165360.0,D,F,16258,False,False,True,0001752447-26-000004,https://www.sec.gov/Archives/edgar/data/59478/000175244726000004/0001752447-26-000004.txt
Custer Kenneth L.,"EVP & President, Card Met Hlth",2026-02-16,2026-02-18,207,0.0,0.0,A,M,10231,False,False,True,0002071542-26-000004,https://www.sec.gov/Archives/edgar/data/59478/000207154226000004/0002071542-26-000004.txt
Custer Kenneth L.,"EVP & President, Card Met Hlth",2026-02-16,2026-02-18,91,1040.0,94640.0,D,F,10140,False,False,True,0002071542-26-000004,https://www.sec.gov/Archives/edgar/data/59478/000207154226000004/0002071542-26-000004.txt
Brown Adrienne S,"EVP,  President LLY Imm",2026-02-16,2026-02-18,391,0.0,0.0,A,M,5312,False,False,True,0002096888-26-000004,https://www.sec.gov/Archives/edgar/data/59478/000209688826000004/0002096888-26-000004.txt
Brown Adrienne S,"EVP,  President LLY Imm",2026-02-16,2026-02-18,169,1040.0,175760.0,D,F,5142,False,False,True,0002096888-26-000004,https://www.sec.gov/Archives/edgar/data/59478/000209688826000004/0002096888-26-000004.txt
Zakrowski Donald A,"SVP, Finance, & CAO",2026-02-09,2026-02-11,583,1044.67,609042.61,A,A,3423,False,False,True,0001561539-26-000002,https://www.sec.gov/Archives/edgar/data/59478/000156153926000002/0001561539-26-000002.txt
