insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
TILDEN BRADLEY D,,2026-05-20,2026-05-22,1370,218.5,299345.0,A,P,1370,False,True,False,0001225208-26-005552,https://www.sec.gov/Archives/edgar/data/12927/000122520826005552/0001225208-26-005552.txt
Buckley Mortimer J,,2026-03-03,2026-03-05,2230,224.2,499966.0,A,P,4430,False,True,False,0001225208-26-003296,https://www.sec.gov/Archives/edgar/data/12927/000122520826003296/0001225208-26-003296.txt
Shockey Jeffrey S,"EVP, Gov Ops, GPP & CS",2026-02-24,2026-02-26,4444,232.26,1032163.44,D,F,23293,False,False,True,0001225208-26-002710,https://www.sec.gov/Archives/edgar/data/12927/000122520826002710/0001225208-26-002710.txt
Amuluru Uma M,EVP and Chief HR Officer,2026-02-24,2026-02-26,1503,233.785,351378.85,D,S,19014,False,False,True,0001225208-26-002709,https://www.sec.gov/Archives/edgar/data/12927/000122520826002709/0001225208-26-002709.txt
Schmidt Ann M,"SVP, Chief Com & Brand Officer",2026-02-19,2026-02-23,500,236.71,118355.0,D,F,13477,False,False,True,0001225208-26-002424,https://www.sec.gov/Archives/edgar/data/12927/000122520826002424/0001225208-26-002424.txt
Raymond David Christopher,"EVP, Pres. & CEO, BGS",2026-02-19,2026-02-23,965,236.71,228425.15,D,F,42357,False,False,True,0001225208-26-002425,https://www.sec.gov/Archives/edgar/data/12927/000122520826002425/0001225208-26-002425.txt
Pope Stephanie F,"EVP, Pres. & CEO, BCA",2026-02-19,2026-02-23,3166,236.71,749423.86,D,F,76539,False,False,True,0001225208-26-002426,https://www.sec.gov/Archives/edgar/data/12927/000122520826002426/0001225208-26-002426.txt
Parker Stephen Kenneth,"EVP, Pres. & CEO, BDS",2026-02-19,2026-02-23,967,236.71,228898.57,D,F,41229,False,False,True,0001225208-26-002427,https://www.sec.gov/Archives/edgar/data/12927/000122520826002427/0001225208-26-002427.txt
Ortberg Robert Kelly,President & CEO,2026-02-19,2026-02-23,5016,236.71,1187337.36,D,F,135927,False,True,True,0001225208-26-002428,https://www.sec.gov/Archives/edgar/data/12927/000122520826002428/0001225208-26-002428.txt
McKenzie Howard E,"Chief Engineer & EVP, ET&T",2026-02-19,2026-02-23,965,236.71,228425.15,D,F,22209,False,False,True,0001225208-26-002429,https://www.sec.gov/Archives/edgar/data/12927/000122520826002429/0001225208-26-002429.txt
Gerry Brett C.,"CLO & EVP, Global Compliance",2026-02-19,2026-02-23,1445,236.71,342045.95,D,F,37341,False,False,True,0001225208-26-002430,https://www.sec.gov/Archives/edgar/data/12927/000122520826002430/0001225208-26-002430.txt
DEASY DANA S,"CIDO, SVP IDT&S",2026-02-19,2026-02-23,814,236.71,192681.94,D,F,31504,False,False,True,0001225208-26-002431,https://www.sec.gov/Archives/edgar/data/12927/000122520826002431/0001225208-26-002431.txt
Cleary Michael J,Controller,2026-02-19,2026-02-23,557,236.71,131847.47,D,F,23505,False,False,True,0001225208-26-002432,https://www.sec.gov/Archives/edgar/data/12927/000122520826002432/0001225208-26-002432.txt
Amuluru Uma M,EVP and Chief HR Officer,2026-02-19,2026-02-23,1232,236.71,291626.72,D,F,20518,False,False,True,0001225208-26-002433,https://www.sec.gov/Archives/edgar/data/12927/000122520826002433/0001225208-26-002433.txt
Shockey Jeffrey S,"EVP, Gov Ops, GPP & CS",2026-02-17,2026-02-19,5161,0.0,0.0,A,A,25674,False,False,True,0001225208-26-002197,https://www.sec.gov/Archives/edgar/data/12927/000122520826002197/0001225208-26-002197.txt
Shockey Jeffrey S,"EVP, Gov Ops, GPP & CS",2026-02-17,2026-02-19,2064,0.0,0.0,A,A,27738,False,False,True,0001225208-26-002197,https://www.sec.gov/Archives/edgar/data/12927/000122520826002197/0001225208-26-002197.txt
Schmidt Ann M,"SVP, Chief Com & Brand Officer",2026-02-17,2026-02-19,3096,0.0,0.0,A,A,19020,False,False,True,0001225208-26-002198,https://www.sec.gov/Archives/edgar/data/12927/000122520826002198/0001225208-26-002198.txt
Schmidt Ann M,"SVP, Chief Com & Brand Officer",2026-02-17,2026-02-19,1238,0.0,0.0,A,A,20258,False,False,True,0001225208-26-002198,https://www.sec.gov/Archives/edgar/data/12927/000122520826002198/0001225208-26-002198.txt
Schmidt Ann M,"SVP, Chief Com & Brand Officer",2026-02-17,2026-02-19,6281,243.371,1528613.25,D,S,13977,False,False,True,0001225208-26-002198,https://www.sec.gov/Archives/edgar/data/12927/000122520826002198/0001225208-26-002198.txt
Raymond David Christopher,"EVP, Pres. & CEO, BGS",2026-02-17,2026-02-19,5368,0.0,0.0,A,A,41175,False,False,True,0001225208-26-002199,https://www.sec.gov/Archives/edgar/data/12927/000122520826002199/0001225208-26-002199.txt
Raymond David Christopher,"EVP, Pres. & CEO, BGS",2026-02-17,2026-02-19,2147,0.0,0.0,A,A,43322,False,False,True,0001225208-26-002199,https://www.sec.gov/Archives/edgar/data/12927/000122520826002199/0001225208-26-002199.txt
Pope Stephanie F,"EVP, Pres. & CEO, BCA",2026-02-17,2026-02-19,20646,0.0,0.0,A,A,75591,False,False,True,0001225208-26-002200,https://www.sec.gov/Archives/edgar/data/12927/000122520826002200/0001225208-26-002200.txt
Pope Stephanie F,"EVP, Pres. & CEO, BCA",2026-02-17,2026-02-19,8258,0.0,0.0,A,A,83849,False,False,True,0001225208-26-002200,https://www.sec.gov/Archives/edgar/data/12927/000122520826002200/0001225208-26-002200.txt
Pope Stephanie F,"EVP, Pres. & CEO, BCA",2026-02-17,2026-02-19,4143,242.18,1003351.74,D,F,79706,False,False,True,0001225208-26-002200,https://www.sec.gov/Archives/edgar/data/12927/000122520826002200/0001225208-26-002200.txt
Parker Stephen Kenneth,"EVP, Pres. & CEO, BDS",2026-02-17,2026-02-19,9290,0.0,0.0,A,A,38965,False,False,True,0001225208-26-002201,https://www.sec.gov/Archives/edgar/data/12927/000122520826002201/0001225208-26-002201.txt
Parker Stephen Kenneth,"EVP, Pres. & CEO, BDS",2026-02-17,2026-02-19,3716,0.0,0.0,A,A,42681,False,False,True,0001225208-26-002201,https://www.sec.gov/Archives/edgar/data/12927/000122520826002201/0001225208-26-002201.txt
Parker Stephen Kenneth,"EVP, Pres. & CEO, BDS",2026-02-17,2026-02-19,484,242.18,117215.12,D,F,42197,False,False,True,0001225208-26-002201,https://www.sec.gov/Archives/edgar/data/12927/000122520826002201/0001225208-26-002201.txt
Ortberg Robert Kelly,President & CEO,2026-02-17,2026-02-19,41498,0.0,0.0,A,A,124345,False,True,True,0001225208-26-002202,https://www.sec.gov/Archives/edgar/data/12927/000122520826002202/0001225208-26-002202.txt
Ortberg Robert Kelly,President & CEO,2026-02-17,2026-02-19,16599,0.0,0.0,A,A,140944,False,True,True,0001225208-26-002202,https://www.sec.gov/Archives/edgar/data/12927/000122520826002202/0001225208-26-002202.txt
Nelson Brendan J.,"SVP, President, Boeing Global",2026-02-17,2026-02-19,3613,0.0,0.0,A,A,16870,False,False,True,0001225208-26-002196,https://www.sec.gov/Archives/edgar/data/12927/000122520826002196/0001225208-26-002196.txt
Nelson Brendan J.,"SVP, President, Boeing Global",2026-02-17,2026-02-19,1445,0.0,0.0,A,A,18315,False,False,True,0001225208-26-002196,https://www.sec.gov/Archives/edgar/data/12927/000122520826002196/0001225208-26-002196.txt
McKenzie Howard E,"Chief Engineer & EVP, ET&T",2026-02-17,2026-02-19,6606,0.0,0.0,A,A,21297,False,False,True,0001225208-26-002203,https://www.sec.gov/Archives/edgar/data/12927/000122520826002203/0001225208-26-002203.txt
McKenzie Howard E,"Chief Engineer & EVP, ET&T",2026-02-17,2026-02-19,2642,0.0,0.0,A,A,23939,False,False,True,0001225208-26-002203,https://www.sec.gov/Archives/edgar/data/12927/000122520826002203/0001225208-26-002203.txt
McKenzie Howard E,"Chief Engineer & EVP, ET&T",2026-02-17,2026-02-19,765,242.18,185267.7,D,F,23174,False,False,True,0001225208-26-002203,https://www.sec.gov/Archives/edgar/data/12927/000122520826002203/0001225208-26-002203.txt
MALAVE JESUS JR,EVP and CFO,2026-02-17,2026-02-19,13420,0.0,0.0,A,A,34853,False,False,True,0001225208-26-002204,https://www.sec.gov/Archives/edgar/data/12927/000122520826002204/0001225208-26-002204.txt
MALAVE JESUS JR,EVP and CFO,2026-02-17,2026-02-19,5368,0.0,0.0,A,A,40221,False,False,True,0001225208-26-002204,https://www.sec.gov/Archives/edgar/data/12927/000122520826002204/0001225208-26-002204.txt
Gerry Brett C.,"CLO & EVP, Global Compliance",2026-02-17,2026-02-19,9290,0.0,0.0,A,A,39080,False,False,True,0001225208-26-002208,https://www.sec.gov/Archives/edgar/data/12927/000122520826002208/0001225208-26-002208.txt
Gerry Brett C.,"CLO & EVP, Global Compliance",2026-02-17,2026-02-19,3716,0.0,0.0,A,A,42796,False,False,True,0001225208-26-002208,https://www.sec.gov/Archives/edgar/data/12927/000122520826002208/0001225208-26-002208.txt
Gerry Brett C.,"CLO & EVP, Global Compliance",2026-02-17,2026-02-19,4009,242.18,970899.62,D,F,38787,False,False,True,0001225208-26-002208,https://www.sec.gov/Archives/edgar/data/12927/000122520826002208/0001225208-26-002208.txt
