insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Strahlman Ellen R,,2026-05-26,2026-05-28,2000,72.559,145118.0,D,S,25102,False,True,False,0000764180-26-000080,https://www.sec.gov/Archives/edgar/data/764180/000076418026000080/0000764180-26-000080.txt
KELLY ENNIS DEBRA J,,2026-05-26,2026-05-28,5790,72.2483,418317.66,D,S,73809,False,True,False,0000764180-26-000081,https://www.sec.gov/Archives/edgar/data/764180/000076418026000081/0000764180-26-000081.txt
YZAGUIRRE MARIO MAX,,2026-05-14,2026-05-18,2571,0.0,0.0,A,A,19936,False,True,False,0000764180-26-000064,https://www.sec.gov/Archives/edgar/data/764180/000076418026000064/0000764180-26-000064.txt
Strahlman Ellen R,,2026-05-14,2026-05-18,2571,0.0,0.0,A,A,27102,False,True,False,0000764180-26-000071,https://www.sec.gov/Archives/edgar/data/764180/000076418026000071/0000764180-26-000071.txt
Stoddart Richard S,,2026-05-14,2026-05-18,2571,0.0,0.0,A,A,6010,False,True,False,0000764180-26-000070,https://www.sec.gov/Archives/edgar/data/764180/000076418026000070/0000764180-26-000070.txt
SHANKS VIRGINIA E,,2026-05-14,2026-05-18,2571,0.0,0.0,A,A,48900,False,True,False,0000764180-26-000065,https://www.sec.gov/Archives/edgar/data/764180/000076418026000065/0000764180-26-000065.txt
McQUADE KATHRYN B.,,2026-05-14,2026-05-18,4656,0.0,0.0,A,A,111816,False,True,False,0000764180-26-000063,https://www.sec.gov/Archives/edgar/data/764180/000076418026000063/0000764180-26-000063.txt
KELLY ENNIS DEBRA J,,2026-05-14,2026-05-18,2571,0.0,0.0,A,A,79599,False,True,False,0000764180-26-000067,https://www.sec.gov/Archives/edgar/data/764180/000076418026000067/0000764180-26-000067.txt
Davis Robert Matthews,,2026-05-14,2026-05-18,2571,0.0,0.0,A,A,18063,False,True,False,0000764180-26-000066,https://www.sec.gov/Archives/edgar/data/764180/000076418026000066/0000764180-26-000066.txt
Connelly Marjorie Mary,,2026-05-14,2026-05-18,2571,0.0,0.0,A,A,19936,False,True,False,0000764180-26-000068,https://www.sec.gov/Archives/edgar/data/764180/000076418026000068/0000764180-26-000068.txt
Clarke Ian L.T.,,2026-05-14,2026-05-18,2571,0.0,0.0,A,A,18618,False,True,False,0000764180-26-000069,https://www.sec.gov/Archives/edgar/data/764180/000076418026000069/0000764180-26-000069.txt
Mancuso Salvatore,Chief Executive Officer,2026-05-13,2026-05-15,40634,0.0,0.0,A,A,320909,False,True,True,0000764180-26-000060,https://www.sec.gov/Archives/edgar/data/764180/000076418026000060/0000764180-26-000060.txt
Whitaker Charles N.,"SVP, Chief HR Off. & CCO",2026-03-05,2026-03-09,27908,67.5691,1885718.44,D,S,180869,False,False,True,0000764180-26-000045,https://www.sec.gov/Archives/edgar/data/764180/000076418026000045/0000764180-26-000045.txt
Whitaker Charles N.,"SVP, Chief HR Off. & CCO",2026-02-26,2026-03-02,9711,0.0,0.0,A,A,217709,False,False,True,0000764180-26-000038,https://www.sec.gov/Archives/edgar/data/764180/000076418026000038/0000764180-26-000038.txt
Whitaker Charles N.,"SVP, Chief HR Off. & CCO",2026-02-26,2026-03-02,8932,69.7,622560.4,D,F,208777,False,False,True,0000764180-26-000038,https://www.sec.gov/Archives/edgar/data/764180/000076418026000038/0000764180-26-000038.txt
Patterson Katie F,Vice President and Controller,2026-02-26,2026-03-02,844,69.7,58826.8,D,F,17513,False,False,True,0000764180-26-000040,https://www.sec.gov/Archives/edgar/data/764180/000076418026000040/0000764180-26-000040.txt
Newman Heather A.,"SVP, Ch.Strategy & Growth Off",2026-02-26,2026-03-02,11822,0.0,0.0,A,A,170213,False,False,True,0000764180-26-000039,https://www.sec.gov/Archives/edgar/data/764180/000076418026000039/0000764180-26-000039.txt
Newman Heather A.,"SVP, Ch.Strategy & Growth Off",2026-02-26,2026-03-02,11343,69.7,790607.1,D,F,158870,False,False,True,0000764180-26-000039,https://www.sec.gov/Archives/edgar/data/764180/000076418026000039/0000764180-26-000039.txt
McCarter Robert A. III,EVP & General Counsel,2026-02-26,2026-03-02,5767,0.0,0.0,A,A,128129,False,False,True,0000764180-26-000043,https://www.sec.gov/Archives/edgar/data/764180/000076418026000043/0000764180-26-000043.txt
McCarter Robert A. III,EVP & General Counsel,2026-02-26,2026-03-02,4517,69.7,314834.9,D,F,123612,False,False,True,0000764180-26-000043,https://www.sec.gov/Archives/edgar/data/764180/000076418026000043/0000764180-26-000043.txt
Mancuso Salvatore,EVP & CFO,2026-02-26,2026-03-02,17166,0.0,0.0,A,A,297660,False,True,True,0000764180-26-000041,https://www.sec.gov/Archives/edgar/data/764180/000076418026000041/0000764180-26-000041.txt
Mancuso Salvatore,EVP & CFO,2026-02-26,2026-03-02,17385,69.7,1211734.5,D,F,280275,False,True,True,0000764180-26-000041,https://www.sec.gov/Archives/edgar/data/764180/000076418026000041/0000764180-26-000041.txt
Gifford William F. Jr.,Chief Executive Officer,2026-02-26,2026-03-02,70364,0.0,0.0,A,A,743791,False,True,True,0000764180-26-000042,https://www.sec.gov/Archives/edgar/data/764180/000076418026000042/0000764180-26-000042.txt
Gifford William F. Jr.,Chief Executive Officer,2026-02-26,2026-03-02,61849,69.7,4310875.3,D,F,681942,False,True,True,0000764180-26-000042,https://www.sec.gov/Archives/edgar/data/764180/000076418026000042/0000764180-26-000042.txt
Begley Jody L,EVP and COO,2026-02-26,2026-03-02,17166,0.0,0.0,A,A,330393,False,False,True,0000764180-26-000037,https://www.sec.gov/Archives/edgar/data/764180/000076418026000037/0000764180-26-000037.txt
Begley Jody L,EVP and COO,2026-02-26,2026-03-02,17439,69.7,1215498.3,D,F,312954,False,False,True,0000764180-26-000037,https://www.sec.gov/Archives/edgar/data/764180/000076418026000037/0000764180-26-000037.txt
Whitaker Charles N.,"SVP, Chief HR Off. & CCO",2026-02-25,2026-02-27,13534,0.0,0.0,A,A,207998,False,False,True,0000764180-26-000026,https://www.sec.gov/Archives/edgar/data/764180/000076418026000026/0000764180-26-000026.txt
Patterson Katie F,Vice President and Controller,2026-02-25,2026-02-27,1432,0.0,0.0,A,A,18357,False,False,True,0000764180-26-000029,https://www.sec.gov/Archives/edgar/data/764180/000076418026000029/0000764180-26-000029.txt
Newman Heather A.,"SVP, Ch.Strategy & Growth Off",2026-02-25,2026-02-27,11973,0.0,0.0,A,A,158391,False,False,True,0000764180-26-000025,https://www.sec.gov/Archives/edgar/data/764180/000076418026000025/0000764180-26-000025.txt
McCarter Robert A. III,EVP & General Counsel,2026-02-25,2026-02-27,22448,0.0,0.0,A,A,122362,False,False,True,0000764180-26-000028,https://www.sec.gov/Archives/edgar/data/764180/000076418026000028/0000764180-26-000028.txt
Mancuso Salvatore,EVP & CFO,2026-02-25,2026-02-27,25376,0.0,0.0,A,A,280494,False,True,True,0000764180-26-000024,https://www.sec.gov/Archives/edgar/data/764180/000076418026000024/0000764180-26-000024.txt
Begley Jody L,EVP and COO,2026-02-25,2026-02-27,22448,0.0,0.0,A,A,313227,False,False,True,0000764180-26-000027,https://www.sec.gov/Archives/edgar/data/764180/000076418026000027/0000764180-26-000027.txt
Gifford William F. Jr.,Chief Executive Officer,2026-02-04,2026-02-06,15700,0.0,0.0,D,G,673427,False,True,True,0000764180-26-000011,https://www.sec.gov/Archives/edgar/data/764180/000076418026000011/0000764180-26-000011.txt
Whitaker Charles N.,"SVP, Chief HR Off. & CCO",2025-12-09,2025-12-11,17168,0.0,0.0,A,A,194464,False,False,True,0000764180-25-000137,https://www.sec.gov/Archives/edgar/data/764180/000076418025000137/0000764180-25-000137.txt
