insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Clark James David,"SVP, Cont & Chief Acct Officer",2026-06-26,2026-06-29,454,90.98,41304.92,D,F,27606,False,False,True,0000064803-26-000092,https://www.sec.gov/Archives/edgar/data/64803/000006480326000092/0000064803-26-000092.txt
Newman Brian,"EVP, Chief Financial Officer",2026-05-31,2026-06-01,2478,90.98,225448.44,D,F,3008,False,False,True,0000064803-26-000088,https://www.sec.gov/Archives/edgar/data/64803/000006480326000088/0000064803-26-000088.txt
Compton-Phillips Amy,"EVP, Chief Medical Officer",2026-05-31,2026-06-01,7618,90.98,693085.64,D,F,9557,False,False,True,0000064803-26-000086,https://www.sec.gov/Archives/edgar/data/64803/000006480326000086/0000064803-26-000086.txt
ROBBINS LARRY,,2026-05-21,2026-05-21,370462,93.4482,34619007.07,D,S,4824799,False,False,False,0000905148-26-002617,https://www.sec.gov/Archives/edgar/data/64803/000090514826002617/0000905148-26-002617.txt
AGUIRRE FERNANDO,,2026-05-21,2026-05-22,1563,93.501,146142.06,D,D,10513,False,True,False,0000064803-26-000084,https://www.sec.gov/Archives/edgar/data/64803/000006480326000084/0000064803-26-000084.txt
ROBBINS LARRY,,2026-05-20,2026-05-21,797628,93.4766,74559553.5,D,S,5415633,False,False,False,0000905148-26-002617,https://www.sec.gov/Archives/edgar/data/64803/000090514826002617/0000905148-26-002617.txt
ROBBINS LARRY,,2026-05-20,2026-05-21,152691,94.8061,14476038.22,D,S,5262942,False,False,False,0000905148-26-002617,https://www.sec.gov/Archives/edgar/data/64803/000090514826002617/0000905148-26-002617.txt
ROBBINS LARRY,,2026-05-20,2026-05-21,66881,95.6655,6398204.31,D,S,5196061,False,False,False,0000905148-26-002617,https://www.sec.gov/Archives/edgar/data/64803/000090514826002617/0000905148-26-002617.txt
ROBBINS LARRY,,2026-05-20,2026-05-21,800,96.2819,77025.52,D,S,5195261,False,False,False,0000905148-26-002617,https://www.sec.gov/Archives/edgar/data/64803/000090514826002617/0000905148-26-002617.txt
AGUIRRE FERNANDO,,2026-05-20,2026-05-22,30437,93.775,2854229.68,D,D,12076,False,True,False,0000064803-26-000084,https://www.sec.gov/Archives/edgar/data/64803/000006480326000084/0000064803-26-000084.txt
