insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Connolly Mark Leo,EVP and Head of Credit Markets,2026-06-11,2026-06-12,3200,0.0,0.0,A,W,3200,False,False,True,0002039852-26-000105,https://www.sec.gov/Archives/edgar/data/1295401/000203985226000105/0002039852-26-000105.txt
TRYNISKI MARK E,,2026-05-27,2026-05-28,3600,0.0,0.0,A,A,22566,False,True,False,0002039852-26-000101,https://www.sec.gov/Archives/edgar/data/1295401/000203985226000101/0002039852-26-000101.txt
Mudick Stephanie B,,2026-05-27,2026-05-28,3600,0.0,0.0,A,A,44150,False,True,False,0002039852-26-000099,https://www.sec.gov/Archives/edgar/data/1295401/000203985226000099/0002039852-26-000099.txt
McEntee James J III,,2026-05-27,2026-05-28,3600,0.0,0.0,A,A,146566,False,True,False,0002039852-26-000097,https://www.sec.gov/Archives/edgar/data/1295401/000203985226000097/0002039852-26-000097.txt
Lamb William H,,2026-05-27,2026-05-28,2250,0.0,0.0,A,A,213285,False,True,False,0002039852-26-000095,https://www.sec.gov/Archives/edgar/data/1295401/000203985226000095/0002039852-26-000095.txt
KOZLOV HERSH,,2026-05-27,2026-05-28,3600,0.0,0.0,A,A,123830,False,True,False,0002039852-26-000093,https://www.sec.gov/Archives/edgar/data/1295401/000203985226000093/0002039852-26-000093.txt
Creuzot Cheryl,,2026-05-27,2026-05-28,2250,0.0,0.0,A,A,11464,False,True,False,0002039852-26-000091,https://www.sec.gov/Archives/edgar/data/1295401/000203985226000091/0002039852-26-000091.txt
Cohn Matthew,,2026-05-27,2026-05-28,2250,0.0,0.0,A,A,62111,False,True,False,0002039852-26-000089,https://www.sec.gov/Archives/edgar/data/1295401/000203985226000089/0002039852-26-000089.txt
Brockman Todd J.,,2026-05-27,2026-05-28,3600,0.0,0.0,A,A,14230,False,True,False,0002039852-26-000087,https://www.sec.gov/Archives/edgar/data/1295401/000203985226000087/0002039852-26-000087.txt
Allen Dwayne,,2026-05-27,2026-05-28,2250,0.0,0.0,A,A,4663,False,True,False,0002039852-26-000085,https://www.sec.gov/Archives/edgar/data/1295401/000203985226000085/0002039852-26-000085.txt
Cohn Matthew,,2026-05-04,2026-05-05,250,58.77,14692.5,A,P,59861,False,True,False,0002039852-26-000074,https://www.sec.gov/Archives/edgar/data/1295401/000203985226000074/0002039852-26-000074.txt
Cohn Matthew,,2026-05-01,2026-05-05,1500,59.5,89250.0,A,P,5155,False,True,False,0002039852-26-000074,https://www.sec.gov/Archives/edgar/data/1295401/000203985226000074/0002039852-26-000074.txt
Cohn Matthew,,2026-05-01,2026-05-05,500,59.76,29880.0,A,P,3175,False,True,False,0002039852-26-000074,https://www.sec.gov/Archives/edgar/data/1295401/000203985226000074/0002039852-26-000074.txt
Cohn Matthew,,2026-05-01,2026-05-05,250,59.9,14975.0,A,P,2964,False,True,False,0002039852-26-000074,https://www.sec.gov/Archives/edgar/data/1295401/000203985226000074/0002039852-26-000074.txt
Caesar Erika R,EVP and General Counsel,2026-04-29,2026-04-30,4470,60.28,269451.6,D,S,32880,False,False,True,0002039852-26-000072,https://www.sec.gov/Archives/edgar/data/1295401/000203985226000072/0002039852-26-000072.txt
Wainwright Maria,EVP & Chief Marketing Officer,2026-04-28,2026-04-30,8400,60.2405,506020.2,D,S,24942,False,False,True,0002039852-26-000070,https://www.sec.gov/Archives/edgar/data/1295401/000203985226000070/0002039852-26-000070.txt
Harris Ryan,EVP Head of Fintech Solutions,2026-03-13,2026-03-16,4500,53.1841,239328.45,D,S,150516,False,False,True,0002039852-26-000047,https://www.sec.gov/Archives/edgar/data/1295401/000203985226000047/0002039852-26-000047.txt
Canuso Dominic C,EVP & Chief Financial Officer,2026-02-27,2026-03-02,1000,55.0,55000.0,A,P,17169,False,False,True,0002039852-26-000044,https://www.sec.gov/Archives/edgar/data/1295401/000203985226000044/0002039852-26-000044.txt
Canuso Dominic C,EVP & Chief Financial Officer,2026-02-27,2026-03-02,1000,55.51,55510.0,A,P,18169,False,False,True,0002039852-26-000044,https://www.sec.gov/Archives/edgar/data/1295401/000203985226000044/0002039852-26-000044.txt
Cohn Matthew,,2026-02-12,2026-02-12,230,56.7796,13059.31,A,P,2675,False,True,False,0002039852-26-000041,https://www.sec.gov/Archives/edgar/data/1295401/000203985226000041/0002039852-26-000041.txt
Wainwright Maria,EVP & Chief Marketing Officer,2026-02-11,2026-02-11,2793,57.1387,159588.39,D,F,33342,False,False,True,0002039852-26-000032,https://www.sec.gov/Archives/edgar/data/1295401/000203985226000032/0002039852-26-000032.txt
Terry Jennifer F,EVP and Chief HR Officer,2026-02-11,2026-02-11,3775,57.5552,217270.88,D,F,16546,False,False,True,0002039852-26-000034,https://www.sec.gov/Archives/edgar/data/1295401/000203985226000034/0002039852-26-000034.txt
Kozlowski Damian,Chief Executive Officer,2026-02-11,2026-02-11,27263,56.1824,1531700.77,D,F,710973,False,True,True,0002039852-26-000030,https://www.sec.gov/Archives/edgar/data/1295401/000203985226000030/0002039852-26-000030.txt
Harris Ryan,EVP Head of Fintech Solutions,2026-02-11,2026-02-11,14872,56.2305,836260.0,D,F,155016,False,False,True,0002039852-26-000031,https://www.sec.gov/Archives/edgar/data/1295401/000203985226000031/0002039852-26-000031.txt
Garry Gregor J,EVP and COO,2026-02-11,2026-02-11,7950,56.2612,447276.54,D,F,127338,False,False,True,0002039852-26-000035,https://www.sec.gov/Archives/edgar/data/1295401/000203985226000035/0002039852-26-000035.txt
Egan Martin,Chief Accounting Officer,2026-02-11,2026-02-11,1005,57.4145,57701.57,D,F,33276,False,False,True,0002039852-26-000038,https://www.sec.gov/Archives/edgar/data/1295401/000203985226000038/0002039852-26-000038.txt
Connolly Mark Leo,EVP and Head of Credit Markets,2026-02-11,2026-02-11,9890,57.1204,564920.76,D,F,255704,False,False,True,0002039852-26-000033,https://www.sec.gov/Archives/edgar/data/1295401/000203985226000033/0002039852-26-000033.txt
Cohn Matthew,,2026-02-11,2026-02-12,170,56.9865,9687.7,A,P,2445,False,True,False,0002039852-26-000041,https://www.sec.gov/Archives/edgar/data/1295401/000203985226000041/0002039852-26-000041.txt
Caesar Erika R,EVP and General Counsel,2026-02-11,2026-02-11,2198,58.7882,129216.46,D,F,37350,False,False,True,0002039852-26-000037,https://www.sec.gov/Archives/edgar/data/1295401/000203985226000037/0002039852-26-000037.txt
Cohn Matthew,,2026-02-10,2026-02-12,355,62.16,22066.8,A,P,3655,False,True,False,0002039852-26-000041,https://www.sec.gov/Archives/edgar/data/1295401/000203985226000041/0002039852-26-000041.txt
Cohn Matthew,,2026-02-10,2026-02-12,325,62.11,20185.75,A,P,2275,False,True,False,0002039852-26-000041,https://www.sec.gov/Archives/edgar/data/1295401/000203985226000041/0002039852-26-000041.txt
