insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Vecchiarelli Gary Anthony,"President, CFO",2026-05-14,2026-05-14,632,13.9807,8835.8,D,F,63145,False,False,False,0001193125-26-224798,https://www.sec.gov/Archives/edgar/data/827876/000119312526224798/0001193125-26-224798.txt
Schultz S. Matthew,CEO & Chairman,2026-05-14,2026-05-14,9031,13.9807,126259.7,D,F,2466639,False,False,False,0001193125-26-224791,https://www.sec.gov/Archives/edgar/data/827876/000119312526224791/0001193125-26-224791.txt
Monnig Taylor,"CTO, COO",2026-05-14,2026-05-14,211,13.9807,2949.93,D,F,168905,False,False,False,0001193125-26-224808,https://www.sec.gov/Archives/edgar/data/827876/000119312526224808/0001193125-26-224808.txt
Garrison Scott Eugene,"EVP, Chief Development Officer",2026-05-14,2026-05-14,1192,13.9807,16664.99,D,F,200908,False,False,False,0001193125-26-224804,https://www.sec.gov/Archives/edgar/data/827876/000119312526224804/0001193125-26-224804.txt
Vecchiarelli Gary Anthony,"President, CFO",2026-05-13,2026-05-14,1606,0.0,0.0,A,M,63777,False,False,False,0001193125-26-224798,https://www.sec.gov/Archives/edgar/data/827876/000119312526224798/0001193125-26-224798.txt
Schultz S. Matthew,CEO & Chairman,2026-05-13,2026-05-14,20525,0.0,0.0,A,M,2475670,False,False,False,0001193125-26-224791,https://www.sec.gov/Archives/edgar/data/827876/000119312526224791/0001193125-26-224791.txt
Monnig Taylor,"CTO, COO",2026-05-13,2026-05-14,535,0.0,0.0,A,M,169116,False,False,False,0001193125-26-224808,https://www.sec.gov/Archives/edgar/data/827876/000119312526224808/0001193125-26-224808.txt
Garrison Scott Eugene,"EVP, Chief Development Officer",2026-05-13,2026-05-14,2677,0.0,0.0,A,M,202100,False,False,False,0001193125-26-224804,https://www.sec.gov/Archives/edgar/data/827876/000119312526224804/0001193125-26-224804.txt
Wood Thomas Leigh,,2026-03-31,2026-04-02,7353,0.0,0.0,A,M,56127,False,False,False,0001193125-26-140952,https://www.sec.gov/Archives/edgar/data/827876/000119312526140952/0001193125-26-140952.txt
McNeill Larry,,2026-03-31,2026-04-02,7353,0.0,0.0,A,M,303473,False,False,False,0001193125-26-140949,https://www.sec.gov/Archives/edgar/data/827876/000119312526140949/0001193125-26-140949.txt
Cavaleri Amanda,,2026-03-31,2026-04-02,7353,0.0,0.0,A,M,121995,False,False,False,0001193125-26-140957,https://www.sec.gov/Archives/edgar/data/827876/000119312526140957/0001193125-26-140957.txt
Beynon Roger Paul,,2026-03-31,2026-04-02,7353,0.0,0.0,A,M,140217,False,False,False,0001193125-26-140956,https://www.sec.gov/Archives/edgar/data/827876/000119312526140956/0001193125-26-140956.txt
