insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Seibel Michael,,2026-07-05,2026-07-07,103,0.0,0.0,A,P,5436,False,True,False,0001835628-26-000008,https://www.sec.gov/Archives/edgar/data/1713445/000183562826000008/0001835628-26-000008.txt
Newhouse Steven O,,2026-07-05,2026-07-07,115,0.0,0.0,A,P,13187,False,True,False,0001913168-26-000005,https://www.sec.gov/Archives/edgar/data/1713445/000191316826000005/0001913168-26-000005.txt
Habiger David C,,2026-07-05,2026-07-07,283,0.0,0.0,A,P,37264,False,True,False,0001326409-26-000005,https://www.sec.gov/Archives/edgar/data/1713445/000132640926000005/0001326409-26-000005.txt
Gale Mary Porter,,2026-07-05,2026-07-07,107,0.0,0.0,A,P,9759,False,True,False,0001924581-26-000005,https://www.sec.gov/Archives/edgar/data/1713445/000192458126000005/0001924581-26-000005.txt
FILIKRUSHEL PATRICIA,,2026-07-05,2026-07-07,122,0.0,0.0,A,P,31755,False,True,False,0001237450-26-000006,https://www.sec.gov/Archives/edgar/data/1713445/000123745026000006/0001237450-26-000006.txt
FARRELL SARAH E,,2026-07-05,2026-07-07,126,0.0,0.0,A,P,9862,False,True,False,0001808740-26-000008,https://www.sec.gov/Archives/edgar/data/1713445/000180874026000008/0001808740-26-000008.txt
Reynolds Michelle Marie,Chief Accounting Officer,2026-07-01,2026-07-06,808,200.0,161600.0,D,S,15060,True,False,True,0001713445-26-000093,https://www.sec.gov/Archives/edgar/data/1713445/000171344526000093/0001713445-26-000093.txt
Huffman Steve Ladd,CEO & President,2026-06-30,2026-07-02,18000,25.29,455220.0,A,P,391814,True,True,True,0001713445-26-000092,https://www.sec.gov/Archives/edgar/data/1713445/000171344526000092/0001713445-26-000092.txt
Huffman Steve Ladd,CEO & President,2026-06-30,2026-07-02,1100,170.71,187781.0,D,S,390714,True,True,True,0001713445-26-000092,https://www.sec.gov/Archives/edgar/data/1713445/000171344526000092/0001713445-26-000092.txt
Huffman Steve Ladd,CEO & President,2026-06-30,2026-07-02,2200,171.74,377828.0,D,S,388514,True,True,True,0001713445-26-000092,https://www.sec.gov/Archives/edgar/data/1713445/000171344526000092/0001713445-26-000092.txt
Huffman Steve Ladd,CEO & President,2026-06-30,2026-07-02,4999,172.91,864377.09,D,S,383515,True,True,True,0001713445-26-000092,https://www.sec.gov/Archives/edgar/data/1713445/000171344526000092/0001713445-26-000092.txt
Huffman Steve Ladd,CEO & President,2026-06-30,2026-07-02,8901,173.77,1546726.77,D,S,374614,True,True,True,0001713445-26-000092,https://www.sec.gov/Archives/edgar/data/1713445/000171344526000092/0001713445-26-000092.txt
Huffman Steve Ladd,CEO & President,2026-06-30,2026-07-02,800,174.61,139688.0,D,S,373814,True,True,True,0001713445-26-000092,https://www.sec.gov/Archives/edgar/data/1713445/000171344526000092/0001713445-26-000092.txt
Wong Jennifer L.,Chief Operating Officer,2026-06-16,2026-06-18,39166,5.35,209538.1,A,P,1089505,True,False,True,0001713445-26-000091,https://www.sec.gov/Archives/edgar/data/1713445/000171344526000091/0001713445-26-000091.txt
Wong Jennifer L.,Chief Operating Officer,2026-06-16,2026-06-18,8560,175.41,1501509.6,D,S,1080945,True,False,True,0001713445-26-000091,https://www.sec.gov/Archives/edgar/data/1713445/000171344526000091/0001713445-26-000091.txt
Wong Jennifer L.,Chief Operating Officer,2026-06-16,2026-06-18,9020,176.2,1589324.0,D,S,1071925,True,False,True,0001713445-26-000091,https://www.sec.gov/Archives/edgar/data/1713445/000171344526000091/0001713445-26-000091.txt
Wong Jennifer L.,Chief Operating Officer,2026-06-16,2026-06-18,11580,177.31,2053249.8,D,S,1060345,True,False,True,0001713445-26-000091,https://www.sec.gov/Archives/edgar/data/1713445/000171344526000091/0001713445-26-000091.txt
Wong Jennifer L.,Chief Operating Officer,2026-06-16,2026-06-18,7306,178.09,1301125.54,D,S,1053039,True,False,True,0001713445-26-000091,https://www.sec.gov/Archives/edgar/data/1713445/000171344526000091/0001713445-26-000091.txt
Wong Jennifer L.,Chief Operating Officer,2026-06-16,2026-06-18,2000,179.1,358200.0,D,S,1051039,True,False,True,0001713445-26-000091,https://www.sec.gov/Archives/edgar/data/1713445/000171344526000091/0001713445-26-000091.txt
Wong Jennifer L.,Chief Operating Officer,2026-06-16,2026-06-18,300,180.03,54009.0,D,S,1050739,True,False,True,0001713445-26-000091,https://www.sec.gov/Archives/edgar/data/1713445/000171344526000091/0001713445-26-000091.txt
Wong Jennifer L.,Chief Operating Officer,2026-06-16,2026-06-18,400,181.94,72776.0,D,S,1050339,True,False,True,0001713445-26-000091,https://www.sec.gov/Archives/edgar/data/1713445/000171344526000091/0001713445-26-000091.txt
Huffman Steve Ladd,CEO & President,2026-06-15,2026-06-17,18000,25.29,455220.0,A,P,391814,True,True,True,0001827011-26-000028,https://www.sec.gov/Archives/edgar/data/1713445/000182701126000028/0001827011-26-000028.txt
Huffman Steve Ladd,CEO & President,2026-06-15,2026-06-17,400,169.48,67792.0,D,S,391414,True,True,True,0001827011-26-000028,https://www.sec.gov/Archives/edgar/data/1713445/000182701126000028/0001827011-26-000028.txt
