Date,nikkei,topix,value_pbr,growth,reit,leveraged,usdjpy,value_spread
2021-01-21 15:00:00,27209.71484375,1908.345458984375,,988.0,1511.2271728515625,15700.0,,
2021-01-22 00:00:00,,,,,,,103.50599670410156,
2021-01-24 15:00:00,27366.462890625,1914.28125,,999.0,1508.748291015625,15875.0,,
2021-01-25 00:00:00,,,,,,,103.7770004272461,
2021-01-25 15:00:00,27135.94921875,1903.3988037109375,,973.0,1502.13818359375,15575.0,,
2021-01-26 00:00:00,,,,,,,103.76000213623047,
2021-01-26 15:00:00,27237.375,1914.28125,,974.0,1515.3583984375,15700.0,,
2021-01-27 00:00:00,,,,,,,103.60299682617188,
2021-01-27 15:00:00,26794.791015625,1889.548828125,,939.0,1520.31591796875,15175.0,,
2021-01-28 00:00:00,,,,,,,104.14299774169922,
2021-01-28 15:00:00,26352.205078125,1857.8916015625,,924.0,1549.2349853515625,14595.0,,
2021-01-29 00:00:00,,,,,,,104.29100036621094,
2021-01-31 15:00:00,26684.14453125,1878.6666259765625,,940.0,1542.6248779296875,15075.0,,
2021-02-01 00:00:00,,,,,,,104.68599700927734,
2021-02-01 15:00:00,26960.759765625,1899.44189453125,,959.0,1536.841064453125,15375.0,,
2021-02-02 00:00:00,,,,,,,104.88099670410156,
2021-02-02 15:00:00,27274.2578125,1927.1419677734375,,964.0,1540.1461181640625,15675.0,,
2021-02-03 00:00:00,,,,,,,105.02799987792969,
2021-02-03 15:00:00,26951.5390625,1920.216796875,,960.0,1543.451171875,15375.0,,
2021-02-04 00:00:00,,,,,,,104.99500274658203,
2021-02-04 15:00:00,27357.2421875,1945.9385986328125,,963.0,1553.3663330078125,15825.0,,
2021-02-05 00:00:00,,,,,,,105.5719985961914,
2021-02-07 15:00:00,27892.029296875,1979.574462890625,,972.0,1578.1541748046875,16475.0,,
2021-02-08 00:00:00,,,,,,,105.4000015258789,
2021-02-08 15:00:00,28030.33984375,1979.574462890625,,964.0,1574.848876953125,16625.0,,
2021-02-09 00:00:00,,,,,,,105.20999908447266,
2021-02-09 15:00:00,28122.544921875,1987.48876953125,,985.0,1597.1578369140625,16675.0,,
2021-02-10 00:00:00,,,,,,,104.57499694824219,
2021-02-11 00:00:00,,,,,,,104.61499786376953,
2021-02-11 15:00:00,28076.443359375,1988.47802734375,,1010.0,1618.6407470703125,16625.0,,
2021-02-12 00:00:00,,,,,,,104.74099731445312,
2021-02-14 15:00:00,28629.671875,2011.2318115234375,,1011.0,1626.9031982421875,17250.0,,
2021-02-15 00:00:00,,,,,,,105.05899810791016,
2021-02-15 15:00:00,28906.287109375,2021.1248779296875,,1013.0,1660.7799072265625,17700.0,,
2021-02-16 00:00:00,,,,,,,105.38700103759766,
2021-02-16 15:00:00,28814.08203125,2015.18896484375,,993.0,1623.598388671875,17525.0,,
2021-02-17 00:00:00,,,,,,,106.10299682617188,
2021-02-17 15:00:00,28767.98046875,1996.3924560546875,,978.0,1608.7255859375,17475.0,,
2021-02-18 00:00:00,,,,,,,105.86100006103516,
2021-02-18 15:00:00,28537.466796875,1984.5208740234375,,969.0,1624.4244384765625,17150.0,,
2021-02-19 00:00:00,,,,,,,105.6520004272461,
2021-02-21 15:00:00,28629.671875,1992.4351806640625,,978.0,1645.0810546875,17350.0,,
2021-02-22 00:00:00,,,,,,,105.51399993896484,
2021-02-23 00:00:00,,,,,,,104.98400115966797,
2021-02-23 15:00:00,28214.748046875,1958.79931640625,,944.0,1665.737548828125,16800.0,,
2021-02-24 00:00:00,,,,,,,105.28299713134766,
2021-02-24 15:00:00,28721.876953125,1984.5208740234375,,956.0,1665.737548828125,17375.0,,
2021-02-25 00:00:00,,,,,,,105.94400024414062,
2021-02-25 15:00:00,27569.3125,1918.23828125,,933.0,1627.7294921875,16025.0,,
2021-02-26 00:00:00,,,,,,,106.37899780273438,
2021-02-28 15:00:00,28214.748046875,1957.8099365234375,,933.0,1624.4244384765625,16750.0,,
2021-03-01 00:00:00,,,,,,,106.50299835205078,
2021-03-01 15:00:00,27938.13671875,1948.9063720703125,,940.0,1628.5560302734375,16450.0,,
2021-03-02 00:00:00,,,,,,,106.85099792480469,
2021-03-02 15:00:00,28076.443359375,1960.77783203125,,923.0,1626.9031982421875,16600.0,,
2021-03-03 00:00:00,,,,,,,106.75800323486328,
2021-03-03 15:00:00,27513.990234375,1937.034912109375,,899.0,1616.988037109375,15900.0,,
2021-03-04 00:00:00,,,,,,,107.05799865722656,
2021-03-04 15:00:00,27440.2265625,1953.8529052734375,,895.0,1592.200439453125,15825.0,,
2021-03-05 00:00:00,,,,,,,107.95500183105469,
2021-03-07 15:00:00,27283.478515625,1948.9063720703125,,886.0,1605.4205322265625,15675.0,,
2021-03-08 00:00:00,,,,,,,108.41899871826172,
2021-03-08 15:00:00,27569.3125,1974.6279296875,,893.0,1590.5478515625,15975.0,,
2021-03-09 00:00:00,,,,,,,108.93900299072266,
2021-03-09 15:00:00,27615.416015625,1976.6064453125,,900.0,1595.50537109375,16025.0,,
2021-03-10 00:00:00,,,,,,,108.5770034790039,
2021-03-10 15:00:00,27753.724609375,1983.5316162109375,,912.0,1602.941650390625,16225.0,,
2021-03-11 00:00:00,,,,,,,108.43199920654297,
2021-03-11 15:00:00,28260.853515625,2006.2852783203125,,944.0,1637.644775390625,16775.0,,
2021-03-12 00:00:00,,,,,,,108.55500030517578,
2021-03-14 15:00:00,28306.955078125,2024.092529296875,,924.0,1630.20849609375,16850.0,,
2021-03-15 00:00:00,,,,,,,109.11699676513672,
2021-03-15 15:00:00,28491.365234375,2035.9642333984375,,936.0,1674.0001220703125,17025.0,,
2021-03-16 00:00:00,,,,,,,109.13400268554688,
2021-03-16 15:00:00,28445.263671875,2041.89990234375,,945.0,1680.6099853515625,17000.0,,
2021-03-17 00:00:00,,,,,,,109.02899932861328,
2021-03-17 15:00:00,28721.876953125,2067.621337890625,,959.0,1679.783935546875,17375.0,,
2021-03-18 00:00:00,,,,,,,108.89099884033203,
2021-03-18 15:00:00,28306.955078125,2072.56787109375,,939.0,1669.04248046875,16900.0,,
2021-03-19 00:00:00,,,,,,,108.93099975585938,
2021-03-21 15:00:00,27707.619140625,2050.80322265625,,937.0,1664.0849609375,16150.0,,
2021-03-22 00:00:00,,,,,,,108.87100219726562,
2021-03-22 15:00:00,27550.873046875,2030.0284423828125,,921.0,1664.0849609375,15950.0,,
2021-03-23 00:00:00,,,,,,,108.7760009765625,
2021-03-23 15:00:00,27016.083984375,1987.48876953125,,889.0,1659.12744140625,15300.0,,
2021-03-24 00:00:00,,,,,,,108.5199966430664,
2021-03-24 15:00:00,27311.138671875,2011.2318115234375,,894.0,1668.2161865234375,15625.0,,
2021-03-25 00:00:00,,,,,,,108.79000091552734,
2021-03-25 15:00:00,27707.619140625,2043.878662109375,,922.0,1683.0887451171875,16175.0,,
2021-03-26 00:00:00,,,,,,,109.17900085449219,
2021-03-28 15:00:00,27892.029296875,2045.85693359375,,900.0,1674.8262939453125,16325.0,,
2021-03-28 23:00:00,,,,,,,109.79100036621094,
2021-03-29 15:00:00,28168.6484375,2050.80322265625,,904.0,1693.830322265625,16600.0,,
2021-03-29 23:00:00,,,,,,,109.83599853515625,
2021-03-30 15:00:00,27938.13671875,2030.0284423828125,,919.0,1710.35546875,16375.0,,
2021-03-30 23:00:00,,,,,,,110.30500030517578,
2021-03-31 15:00:00,28122.544921875,2030.0284423828125,,945.0,1672.3475341796875,16575.0,,
2021-03-31 23:00:00,,,,,,,110.75,
2021-04-01 15:00:00,28537.466796875,2046.8463134765625,,950.0,1688.0465087890625,17100.0,,
2021-04-01 23:00:00,,,,,,,110.61299896240234,
2021-04-04 15:00:00,28767.98046875,2055.75,,954.0,1707.0501708984375,17350.0,,
2021-04-04 23:00:00,,,,,,,110.677001953125,
2021-04-05 15:00:00,28399.16015625,2028.0498046875,,938.0,1702.0931396484375,16950.0,,
2021-04-05 23:00:00,,,,,,,110.19300079345703,
2021-04-06 15:00:00,28445.263671875,2039.921142578125,,936.0,1723.5758056640625,16925.0,,
2021-04-06 23:00:00,,,,,,,109.79299926757812,
2021-04-07 15:00:00,28445.263671875,2027.0604248046875,,936.0,1721.0966796875,16950.0,,
2021-04-07 23:00:00,,,,,,,109.85199737548828,
2021-04-08 15:00:00,28445.263671875,2033.9854736328125,,949.0,1724.401611328125,16975.0,,
2021-04-08 23:00:00,,,,,,,109.33000183105469,
2021-04-11 15:00:00,28306.955078125,2029.0390625,,928.0,1725.2344970703125,16750.0,,
2021-04-11 23:00:00,,,,,,,109.69400024414062,
2021-04-12 15:00:00,28445.263671875,2033.9854736328125,,926.0,1724.401611328125,16975.0,,
2021-04-12 23:00:00,,,,,,,109.3740005493164,
2021-04-13 15:00:00,28353.05859375,2025.0819091796875,,942.0,1729.397705078125,16850.0,,
2021-04-13 23:00:00,,,,,,,108.92400360107422,
2021-04-14 15:00:00,28353.05859375,2034.97509765625,,937.0,1723.5692138671875,16825.0,,
2021-04-14 23:00:00,,,,,,,108.89399719238281,
2021-04-15 15:00:00,28445.263671875,2035.9642333984375,,956.0,1738.5565185546875,16900.0,,
2021-04-15 23:00:00,,,,,,,108.68900299072266,
2021-04-18 15:00:00,28353.05859375,2031.0177001953125,,961.0,1734.3935546875,16875.0,,
2021-04-18 23:00:00,,,,,,,108.71900177001953,
2021-04-19 15:00:00,27845.927734375,1997.3817138671875,,951.0,1719.4058837890625,16225.0,,
2021-04-19 23:00:00,,,,,,,108.0979995727539,
2021-04-20 15:00:00,27265.0390625,1958.79931640625,,918.0,1711.0794677734375,15550.0,,
2021-04-20 23:00:00,,,,,,,108.13300323486328,
2021-04-21 15:00:00,27845.927734375,1994.413818359375,,936.0,1721.904052734375,16300.0,,
2021-04-21 23:00:00,,,,,,,108.03900146484375,
2021-04-22 15:00:00,27753.724609375,1985.5103759765625,,928.0,1726.899658203125,16125.0,,
2021-04-22 23:00:00,,,,,,,107.97799682617188,
2021-04-25 15:00:00,27892.029296875,1990.45654296875,,930.0,1731.8956298828125,16250.0,,
2021-04-25 23:00:00,,,,,,,107.8740005493164,
2021-04-26 15:00:00,27753.724609375,1976.6064453125,,929.0,1736.891357421875,8040.0,,
2021-04-26 23:00:00,,,,,,,108.2020034790039,
2021-04-27 15:00:00,27799.826171875,1978.5850830078125,,926.0,1737.7239990234375,8070.0,,
2021-04-27 23:00:00,,,,,,,108.75,
2021-04-28 23:00:00,,,,,,,108.50499725341797,
2021-04-29 15:00:00,27587.755859375,1971.6600341796875,,920.0,1741.8873291015625,15900.0,,
2021-04-29 23:00:00,,,,,,,108.90399932861328,
2021-05-02 23:00:00,,,,,,,109.28299713134766,
2021-05-03 23:00:00,,,,,,,109.08699798583984,
2021-05-04 23:00:00,,,,,,,109.3290023803711,
2021-05-05 15:00:00,28076.443359375,2002.3282470703125,,913.0,1749.3809814453125,16460.0,,
2021-05-05 23:00:00,,,,,,,109.21900177001953,
2021-05-06 15:00:00,28076.443359375,2007.2745361328125,,899.0,1744.38525390625,16490.0,,
2021-05-06 23:00:00,,,,,,,109.05000305175781,
2021-05-09 15:00:00,28214.748046875,2027.0604248046875,,897.0,1736.891357421875,16680.0,,
2021-05-09 23:00:00,,,,,,,108.5719985961914,
2021-05-10 15:00:00,27440.2265625,1979.574462890625,,870.0,1738.5565185546875,15650.0,,
2021-05-10 23:00:00,,,,,,,108.84400177001953,
2021-05-11 15:00:00,26951.5390625,1947.917236328125,,848.0,1740.221923828125,15140.0,,
2021-05-11 23:00:00,,,,,,,108.71499633789062,
2021-05-12 15:00:00,26278.443359375,1922.1953125,,826.0,1706.9166259765625,14350.0,,
2021-05-12 23:00:00,,,,,,,109.66400146484375,
2021-05-13 15:00:00,26859.3359375,1956.8206787109375,,839.0,1706.9166259765625,15040.0,,
2021-05-13 23:00:00,,,,,,,109.51599884033203,
2021-05-16 15:00:00,26628.822265625,1948.9063720703125,,801.0,1726.899658203125,14760.0,,
2021-05-16 23:00:00,,,,,,,109.41200256347656,
2021-05-17 15:00:00,27191.2734375,1980.563720703125,,823.0,1731.8956298828125,15370.0,,
2021-05-17 23:00:00,,,,,,,109.24199676513672,
2021-05-18 15:00:00,26822.451171875,1968.6922607421875,,851.0,1727.732177734375,14990.0,,
2021-05-18 23:00:00,,,,,,,108.86799621582031,
2021-05-19 15:00:00,26850.115234375,1967.702880859375,,862.0,1742.7200927734375,15010.0,,
2021-05-19 23:00:00,,,,,,,109.27300262451172,
2021-05-20 15:00:00,27099.068359375,1977.595947265625,,877.0,1736.891357421875,15280.0,,
2021-05-20 23:00:00,,,,,,,108.86000061035156,
2021-05-23 15:00:00,27126.73046875,1987.48876953125,,851.0,1745.218017578125,15310.0,,
2021-05-23 23:00:00,,,,,,,108.91899871826172,
2021-05-24 15:00:00,27320.359375,1994.413818359375,,870.0,1752.7119140625,15520.0,,
2021-05-24 23:00:00,,,,,,,108.85099792480469,
2021-05-25 15:00:00,27394.123046875,1996.3924560546875,,876.0,1759.373046875,15610.0,,
2021-05-25 23:00:00,,,,,,,108.802001953125,
2021-05-26 15:00:00,27301.91796875,1983.5316162109375,,873.0,1759.373046875,15510.0,,
2021-05-26 23:00:00,,,,,,,109.16999816894531,
2021-05-27 15:00:00,27845.927734375,2021.1248779296875,,870.0,1756.874755859375,16180.0,,
2021-05-27 23:00:00,,,,,,,109.80899810791016,
2021-05-30 15:00:00,27615.416015625,1996.3924560546875,,875.0,1751.8787841796875,15860.0,,
2021-05-30 23:00:00,,,,,,,109.90699768066406,
2021-05-31 15:00:00,27578.537109375,1999.3602294921875,,869.0,1747.715576171875,15790.0,,
2021-05-31 23:00:00,,,,,,,109.49299621582031,
2021-06-01 15:00:00,27707.619140625,2015.18896484375,,862.0,1776.0257568359375,15920.0,,
2021-06-01 23:00:00,,,,,,,109.49299621582031,
2021-06-02 15:00:00,27845.927734375,2031.0177001953125,,867.0,1788.5155029296875,16050.0,,
2021-06-02 23:00:00,,,,,,,109.59500122070312,
2021-06-03 15:00:00,27707.619140625,2033.9854736328125,,854.0,1786.017578125,15940.0,,
2021-06-03 23:00:00,,,,,,,110.26599884033203,
2021-06-06 15:00:00,27707.619140625,2033.9854736328125,,866.0,1797.6741943359375,16000.0,,
2021-06-06 23:00:00,,,,,,,109.61699676513672,
2021-06-07 15:00:00,27753.724609375,2038.9320068359375,,890.0,1815.9925537109375,16000.0,,
2021-06-07 23:00:00,,,,,,,109.27400207519531,
2021-06-08 15:00:00,27633.857421875,2030.0284423828125,,899.0,1820.15576171875,15860.0,,
2021-06-08 23:00:00,,,,,,,109.46900177001953,
2021-06-09 15:00:00,27661.517578125,2032.9962158203125,,906.0,1831.8125,15960.0,,
2021-06-09 23:00:00,,,,,,,109.61000061035156,
2021-06-10 15:00:00,27707.619140625,2030.0284423828125,,902.0,1826.81689453125,15920.0,,
2021-06-10 23:00:00,,,,,,,109.40899658203125,
2021-06-13 15:00:00,27892.029296875,2033.9854736328125,,924.0,1833.4779052734375,16170.0,,
2021-06-13 23:00:00,,,,,,,109.70899963378906,
2021-06-14 15:00:00,28214.748046875,2052.781982421875,,928.0,1828.4820556640625,16470.0,,
2021-06-14 23:00:00,,,,,,,110.04100036621094,
2021-06-15 15:00:00,28076.443359375,2052.781982421875,,918.0,1818.489990234375,16330.0,,
2021-06-15 23:00:00,,,,,,,110.08399963378906,
2021-06-16 15:00:00,27799.826171875,2040.9105224609375,,903.0,1798.5069580078125,16010.0,,
2021-06-16 23:00:00,,,,,,,110.7699966430664,
2021-06-17 15:00:00,27753.724609375,2019.146240234375,,898.0,1797.6741943359375,15950.0,,
2021-06-17 23:00:00,,,,,,,110.32499694824219,
2021-06-20 15:00:00,26804.009765625,1973.6387939453125,,900.0,1795.176513671875,14870.0,,
2021-06-20 23:00:00,,,,,,,110.20099639892578,
2021-06-21 15:00:00,27596.9765625,2033.9854736328125,,902.0,1820.15576171875,15790.0,,
2021-06-21 23:00:00,,,,,,,110.3740005493164,
2021-06-22 15:00:00,27606.1953125,2026.0711669921875,,912.0,1823.486328125,15810.0,,
2021-06-22 23:00:00,,,,,,,110.65399932861328,
2021-06-23 15:00:00,27596.9765625,2019.146240234375,,908.0,1815.9925537109375,15780.0,,
2021-06-23 23:00:00,,,,,,,111.01200103759766,
2021-06-24 15:00:00,27845.927734375,2035.9642333984375,,918.0,1827.649658203125,16010.0,,
2021-06-24 23:00:00,,,,,,,110.9209976196289,
2021-06-27 15:00:00,27753.724609375,2038.9320068359375,,924.0,1823.486328125,15950.0,,
2021-06-27 23:00:00,,,,,,,110.8219985961914,
2021-06-28 15:00:00,27587.755859375,2026.0711669921875,,928.0,1834.310302734375,15740.0,,
2021-06-28 23:00:00,,,,,,,110.60299682617188,
2021-06-29 15:00:00,27560.095703125,2018.1568603515625,,930.0,1834.310302734375,15730.0,,
2021-06-29 23:00:00,,,,,,,110.53500366210938,
2021-06-30 15:00:00,27477.109375,2016.17822265625,,921.0,1815.9925537109375,15620.0,,
2021-06-30 23:00:00,,,,,,,111.1240005493164,
2021-07-01 15:00:00,27532.431640625,2034.97509765625,,918.0,1835.975830078125,15700.0,,
2021-07-01 23:00:00,,,,,,,111.5719985961914,
2021-07-04 15:00:00,27320.359375,2028.0498046875,,916.0,1850.1307373046875,15520.0,,
2021-07-04 23:00:00,,,,,,,111.13500213623047,
2021-07-05 15:00:00,27412.56640625,2033.9854736328125,,909.0,1860.9549560546875,15560.0,,
2021-07-05 23:00:00,,,,,,,110.91600036621094,
2021-07-06 15:00:00,26822.451171875,2016.17822265625,,910.0,1856.791748046875,15260.0,,
2021-07-06 23:00:00,,,,,,,110.60199737548828,
2021-07-07 15:00:00,26920.5,1960.77783203125,,890.0,1858.457275390625,15020.0,,
2021-07-07 23:00:00,,,,,,,110.63500213623047,
2021-07-08 15:00:00,26789.771484375,1961.7672119140625,,901.0,1843.4696044921875,14850.0,,
2021-07-08 23:00:00,,,,,,,109.8010025024414,
2021-07-11 15:00:00,27322.017578125,1998.1016845703125,,916.0,1856.4490966796875,15460.0,,
2021-07-11 23:00:00,,,,,,,110.21499633789062,
2021-07-12 15:00:00,27490.095703125,2010.986328125,,910.0,1858.1234130859375,15640.0,,
2021-07-12 23:00:00,,,,,,,110.32499694824219,
2021-07-13 15:00:00,27387.3828125,2006.03076171875,,913.0,1853.099609375,15510.0,,
2021-07-13 23:00:00,,,,,,,110.59500122070312,
2021-07-14 15:00:00,27051.224609375,1984.22607421875,,896.0,1848.0751953125,15160.0,,
2021-07-14 23:00:00,,,,,,,109.98400115966797,
2021-07-15 15:00:00,26817.783203125,1978.279296875,,896.0,1854.7740478515625,14890.0,,
2021-07-15 23:00:00,,,,,,,109.77799987792969,
2021-07-18 15:00:00,26472.2890625,1949.536865234375,,878.0,1834.6773681640625,14470.0,,
2021-07-18 23:00:00,,,,,,,109.8740005493164,
2021-07-19 15:00:00,26238.849609375,1932.687744140625,,871.0,1819.6046142578125,14220.0,,
2021-07-19 23:00:00,,,,,,,109.53399658203125,
2021-07-20 15:00:00,26350.900390625,1948.5455322265625,,881.0,1817.9300537109375,14380.0,,
2021-07-20 23:00:00,,,,,,,109.91999816894531,
2021-07-21 23:00:00,,,,,,,110.25499725341797,
2021-07-22 23:00:00,,,,,,,110.13999938964844,
2021-07-25 15:00:00,26640.3671875,1969.3592529296875,,883.0,1817.9300537109375,14670.0,,
2021-07-25 23:00:00,,,,,,,110.54399871826172,
2021-07-26 15:00:00,26752.419921875,1980.261474609375,,874.0,1832.16552734375,14800.0,,
2021-07-26 23:00:00,,,,,,,110.302001953125,
2021-07-27 15:00:00,26406.92578125,1962.42138671875,,851.0,1853.099609375,14420.0,,
2021-07-27 23:00:00,,,,,,,109.80599975585938,
2021-07-28 15:00:00,26603.017578125,1968.3680419921875,,858.0,1852.261962890625,14630.0,,
2021-07-28 23:00:00,,,,,,,109.89099884033203,
2021-07-29 15:00:00,26136.134765625,1944.5811767578125,,842.0,1839.701416015625,14090.0,,
2021-07-29 23:00:00,,,,,,,109.40899658203125,
2021-08-01 15:00:00,26584.341796875,1984.22607421875,,843.0,1833.83984375,14590.0,,
2021-08-01 23:00:00,,,,,,,109.70600128173828,
2021-08-02 15:00:00,26462.953125,1975.305908203125,,839.0,1824.628662109375,14460.0,,
2021-08-02 23:00:00,,,,,,,109.26899719238281,
2021-08-03 15:00:00,26406.92578125,1965.394775390625,,830.0,1832.16552734375,14400.0,,
2021-08-03 23:00:00,,,,,,,108.99099731445312,
2021-08-04 15:00:00,26537.654296875,1970.3504638671875,,820.0,1863.1478271484375,14550.0,,
2021-08-04 23:00:00,,,,,,,109.52899932861328,
2021-08-05 15:00:00,26621.69140625,1974.31494140625,,827.0,1847.23779296875,14650.0,,
2021-08-05 23:00:00,,,,,,,109.75199890136719,
2021-08-08 23:00:00,,,,,,,110.25900268554688,
2021-08-09 15:00:00,26696.39453125,1978.279296875,,842.0,1823.7916259765625,14700.0,,
2021-08-09 23:00:00,,,,,,,110.30599975585938,
2021-08-10 15:00:00,26864.47265625,1997.1107177734375,,847.0,1830.490478515625,14910.0,,
2021-08-10 23:00:00,,,,,,,110.5979995727539,
2021-08-11 15:00:00,26808.447265625,1996.1195068359375,,830.0,1827.9781494140625,14840.0,,
2021-08-11 23:00:00,,,,,,,110.3740005493164,
2021-08-12 15:00:00,26789.771484375,1999.0927734375,,826.0,1829.653076171875,14820.0,,
2021-08-12 23:00:00,,,,,,,110.40299987792969,
2021-08-15 15:00:00,26341.5625,1970.3504638671875,,799.0,1824.628662109375,14330.0,,
2021-08-15 23:00:00,,,,,,,109.6240005493164,
2021-08-16 15:00:00,26266.861328125,1957.4659423828125,,783.0,1814.580078125,14230.0,,
2021-08-16 23:00:00,,,,,,,109.2969970703125,
2021-08-17 15:00:00,26397.587890625,1967.376953125,,800.0,1830.490478515625,14400.0,,
2021-08-17 23:00:00,,,,,,,109.53700256347656,
2021-08-18 15:00:00,26126.796875,1941.6077880859375,,792.0,1812.9053955078125,14080.0,,
2021-08-18 23:00:00,,,,,,,109.84200286865234,
2021-08-19 15:00:00,25865.341796875,1921.7852783203125,,797.0,1817.092529296875,13820.0,,
2021-08-19 23:00:00,,,,,,,109.76799774169922,
2021-08-22 15:00:00,26313.548828125,1957.4659423828125,,820.0,1794.4832763671875,14300.0,,
2021-08-22 23:00:00,,,,,,,109.83999633789062,
2021-08-23 15:00:00,26556.33203125,1978.279296875,,823.0,1788.6217041015625,14540.0,,
2021-08-23 23:00:00,,,,,,,109.6780014038086,
2021-08-24 15:00:00,26528.31640625,1979.2703857421875,,829.0,1781.0853271484375,14540.0,,
2021-08-24 23:00:00,,,,,,,109.7300033569336,
2021-08-25 15:00:00,26528.31640625,1977.288330078125,,838.0,1798.6702880859375,14540.0,,
2021-08-25 23:00:00,,,,,,,109.97599792480469,
2021-08-26 15:00:00,26453.615234375,1971.341552734375,,836.0,1847.23779296875,14420.0,,
2021-08-26 23:00:00,,,,,,,110.0479965209961,
2021-08-29 15:00:00,26593.681640625,1995.1282958984375,,849.0,1859.79833984375,14600.0,,
2021-08-29 23:00:00,,,,,,,109.86499786376953,
2021-08-30 15:00:00,26883.1484375,2006.03076171875,,860.0,1844.725341796875,14940.0,,
2021-08-30 23:00:00,,,,,,,109.94400024414062,
2021-08-31 15:00:00,27237.9765625,2023.8709716796875,,868.0,1832.16552734375,15320.0,,
2021-08-31 23:00:00,,,,,,,110.05599975585938,
2021-09-01 15:00:00,27322.017578125,2024.862060546875,,852.0,1845.563232421875,15380.0,,
2021-09-01 23:00:00,,,,,,,110.09600067138672,
2021-09-02 15:00:00,27863.603515625,2062.524658203125,,844.0,1834.6773681640625,16020.0,,
2021-09-02 23:00:00,,,,,,,109.94499969482422,
2021-09-05 15:00:00,28433.203125,2087.302734375,,878.0,1848.9124755859375,16620.0,,
2021-09-05 23:00:00,,,,,,,109.76399993896484,
2021-09-06 15:00:00,28619.955078125,2108.116455078125,,881.0,1843.0506591796875,16900.0,,
2021-09-06 23:00:00,,,,,,,109.81999969482422,
2021-09-07 15:00:00,28946.7734375,2127.938720703125,,885.0,1836.35205078125,17230.0,,
2021-09-07 23:00:00,,,,,,,110.2959976196289,
2021-09-08 15:00:00,28713.33203125,2110.0986328125,,873.0,1832.16552734375,16990.0,,
2021-09-08 23:00:00,,,,,,,110.21800231933594,
2021-09-09 15:00:00,29086.837890625,2137.849853515625,,901.0,1822.9539794921875,17420.0,,
2021-09-09 23:00:00,,,,,,,109.78099822998047,
2021-09-12 15:00:00,29180.212890625,2142.805419921875,,907.0,1821.279296875,17510.0,,
2021-09-12 23:00:00,,,,,,,109.91500091552734,
2021-09-13 15:00:00,29413.65625,2164.6103515625,,906.0,1827.9781494140625,17760.0,,
2021-09-13 23:00:00,,,,,,,109.99400329589844,
2021-09-14 15:00:00,29180.212890625,2143.796875,,908.0,1809.5562744140625,17570.0,,
2021-09-14 23:00:00,,,,,,,109.71900177001953,
2021-09-15 15:00:00,28993.4609375,2137.849853515625,,869.0,1805.3692626953125,17360.0,,
2021-09-15 23:00:00,,,,,,,109.38300323486328,
2021-09-16 15:00:00,29180.212890625,2144.787841796875,,890.0,1812.9053955078125,17570.0,,
2021-09-16 23:00:00,,,,,,,109.6989974975586,
2021-09-19 23:00:00,,,,,,,109.97100067138672,
2021-09-20 15:00:00,28619.955078125,2110.0986328125,,872.0,1803.694580078125,16840.0,,
2021-09-20 23:00:00,,,,,,,109.43699645996094,
2021-09-21 15:00:00,28433.203125,2092.258544921875,,865.0,1799.507568359375,16600.0,,
2021-09-21 23:00:00,,,,,,,109.14900207519531,
2021-09-22 23:00:00,,,,,,,109.8219985961914,
2021-09-23 15:00:00,28946.7734375,2139.832275390625,,893.0,1795.3206787109375,17280.0,,
2021-09-23 23:00:00,,,,,,,110.32599639892578,
2021-09-26 15:00:00,28946.7734375,2136.858642578125,,885.0,1803.694580078125,17270.0,,
2021-09-26 23:00:00,,,,,,,110.76399993896484,
2021-09-27 15:00:00,28900.083984375,2125.956298828125,,871.0,1815.4176025390625,17180.0,,
2021-09-27 23:00:00,,,,,,,110.96399688720703,
2021-09-28 15:00:00,28433.203125,2102.169677734375,,862.0,1791.134033203125,16660.0,,
2021-09-28 23:00:00,,,,,,,111.52799987792969,
2021-09-29 15:00:00,28433.203125,2096.22265625,,867.0,1783.5972900390625,16610.0,,
2021-09-29 23:00:00,,,,,,,111.93599700927734,
2021-09-30 15:00:00,27732.875,2045.6756591796875,,864.0,1734.192626953125,15800.0,,
2021-09-30 23:00:00,,,,,,,111.46099853515625,
2021-10-03 15:00:00,27415.39453125,2036.7554931640625,,847.0,1747.5908203125,15430.0,,
2021-10-03 23:00:00,,,,,,,110.9469985961914,
2021-10-04 15:00:00,26808.447265625,2007.0218505859375,,834.0,1745.916015625,14760.0,,
2021-10-04 23:00:00,,,,,,,110.96800231933594,
2021-10-05 15:00:00,26518.978515625,2000.083984375,,820.0,1723.306884765625,14440.0,,
2021-10-05 23:00:00,,,,,,,111.48699951171875,
2021-10-06 15:00:00,26677.71875,1997.1107177734375,,835.0,1762.663818359375,14590.0,,
2021-10-06 23:00:00,,,,,,,111.41300201416016,
2021-10-07 15:00:00,27032.55078125,2022.8797607421875,,854.0,1741.729248046875,15010.0,,
2021-10-07 23:00:00,,,,,,,111.66200256347656,
2021-10-10 15:00:00,27462.08203125,2059.55126953125,,865.0,1745.0787353515625,15480.0,,
2021-10-10 23:00:00,,,,,,,112.2699966430664,
2021-10-11 15:00:00,27200.626953125,2041.7109375,,846.0,1759.502197265625,15170.0,,
2021-10-11 23:00:00,,,,,,,113.38800048828125,
2021-10-12 15:00:00,27125.92578125,2032.791015625,,845.0,1787.3369140625,15080.0,,
2021-10-12 23:00:00,,,,,,,113.51899719238281,
