date,value
2014-07-17,4822.609046
2014-07-18,4653.394625
2014-07-19,4719.200197
2014-07-20,4598.64884
2014-07-21,4494.631825
2014-07-22,4397.914227
2014-07-23,4340.561434
2014-07-24,4854.164385
2014-07-25,4845.24132
2014-07-26,4752.917429
2014-07-27,4770.775933
2014-07-28,4827.10138
2014-07-29,4908.662913
2014-07-30,5103.744791
2014-07-31,5182.609918
2014-08-01,4640.360051
2014-08-02,4766.362367
2014-08-03,4727.258266
2014-08-04,4722.913376
2014-08-05,5388.671556
2014-08-06,5277.876435
2014-08-07,5292.98491
2014-08-08,5376.2549
2014-08-09,3943.67191
2014-08-10,4076.825022
2014-08-11,4283.541809
2014-08-12,4497.363509
2014-08-13,5005.242796
2014-08-14,5093.752469
2014-08-15,5102.220876
2014-08-16,5093.752425
2014-08-17,4790.377802
2014-08-18,4762.175378
2014-08-19,4862.898165
2014-08-20,4999.696461
2014-08-21,4171.17037
2014-08-22,4274.565713
2014-08-23,4335.94046
2014-08-24,4444.65852
2014-08-25,5518.83339
2014-08-26,5496.760592
2014-08-27,5511.643581
2014-08-28,5576.136281
2014-08-29,4521.24164
2014-08-30,4581.311264
2014-08-31,4705.455205
2014-09-01,4859.816854
2014-09-02,4898.235744
2014-09-03,4986.73417
2014-09-04,5031.596217
2014-09-05,5053.400632
2014-09-06,4374.509017
2014-09-07,4352.665203
2014-09-08,3957.157555
2014-09-09,3562.167062
2014-09-10,3376.078236
2014-09-11,2890.249326
2014-09-12,2479.73078
2014-09-13,2010.549472
2014-09-14,1324.232242
2014-09-15,1333.589771
2014-09-16,1394.508812
2014-09-17,1452.782386
2014-09-18,1377.351377
2014-09-19,1393.75963
2014-09-20,1405.804612
2014-09-21,1411.681721
2014-09-22,1675.912079
2014-09-23,1650.98114
2014-09-24,1614.969803
2014-09-25,1584.498665
2014-09-26,1434.487844
2014-09-27,1404.412572
2014-09-28,1387.699558
2014-09-29,1391.854644
2014-09-30,1414.241163
2014-10-01,1420.996072
2014-10-02,1432.042812
2014-10-03,1417.736681
2014-10-04,1529.774622
2014-10-05,1589.079996
2014-10-06,1622.534317
2014-10-07,1621.013674
2014-10-08,1746.264213
2014-10-09,1738.623854
2014-10-10,1771.099908
2014-10-11,1773.435577
2014-10-12,1512.905035
2014-10-13,1504.910702
2014-10-14,1490.910411
2014-10-15,1516.294277
2014-10-16,1507.674514
2014-10-17,1471.432331
2014-10-18,1509.124191
2014-10-19,1488.82858
2014-10-20,1594.655718
2014-10-21,1594.655718
2014-10-22,1632.473642
2014-10-23,1627.772591
2014-10-24,1384.03494
2014-10-25,1367.515478
2014-10-26,1367.063223
2014-10-27,1386.767784
2014-10-28,1526.996125
2014-10-29,1494.627322
2014-10-30,1538.117927
2014-10-31,1574.360105
2014-11-01,1486.835246
2014-11-02,1533.044027
2014-11-03,1541.198513
2014-11-04,1560.225668
2014-11-05,1457.314306
2014-11-06,1440.739702
