date,value
2016-06-03,96.304125
2016-06-07,96.304125
2016-06-11,104.07339
2016-06-15,102.739116
2016-06-19,118.08327
2016-06-23,99.778714
2016-06-27,104.767649
2016-07-01,111.8947
2016-07-05,105.289044
2016-07-09,216.387138
2016-07-13,188.794147
2016-07-17,216.387138
2016-07-21,193.235632
2016-07-25,191.782733
2016-07-29,213.576225
2016-08-02,212.964081
2016-08-06,229.451622
2016-08-10,208.842195
2016-08-14,225.329737
2016-08-18,227.816003
2016-08-22,235.212626
2016-08-26,195.270859
2016-08-30,247.884417
2016-09-03,189.293555
2016-09-07,228.35413
2016-09-11,246.382088
2016-09-15,236.679599
2016-09-19,204.405109
2016-09-23,209.01575
2016-09-27,277.437989
2016-10-01,257.73825
2016-10-05,274.154699
2016-10-09,281.495654
2016-10-13,225.196523
2016-10-17,219.91848
2016-10-21,288.533045
2016-10-25,239.90994
2016-10-29,257.169648
2016-11-02,229.554116
2016-11-06,266.849566
2016-11-10,291.108618
2016-11-14,298.039775
2016-11-18,283.829194
2016-11-22,256.980487
2016-11-26,295.335783
2016-11-30,272.322605
2016-12-04,288.829779
2016-12-08,306.393752
2016-12-12,304.442199
2016-12-16,280.725441
2016-12-20,291.279029
2016-12-24,289.168311
2016-12-28,354.566869
2017-01-01,337.270925
2017-01-05,302.679035
2017-01-09,294.031062
2017-01-13,346.202993
2017-01-17,362.252139
2017-01-21,414.985045
2017-01-25,401.140172
2017-01-29,446.602725
2017-02-02,419.860047
2017-02-06,359.12936
2017-02-10,425.209162
2017-02-14,485.542895
2017-02-18,455.951154
2017-02-22,416.955331
2017-02-26,533.942799
2017-03-02,470.949547
2017-03-06,445.271482
2017-03-10,489.171488
2017-03-14,489.171488
2017-03-18,508.265349
2017-03-22,521.214785
2017-03-26,537.401579
2017-03-30,557.635555
2017-04-03,598.438157
2017-04-07,550.835121
2017-04-11,567.836205
2017-04-15,535.190217
2017-04-19,506.835768
2017-04-23,542.278829
2017-04-27,522.17922
2017-05-01,532.835938
2017-05-05,458.238907
2017-05-09,550.597136
2017-05-13,602.10951
2017-05-17,590.677051
2017-05-21,560.190494
2017-05-25,661.043303
2017-05-29,612.377538
2017-06-02,592.100136
2017-06-06,697.503202
2017-06-10,651.310937
2017-06-14,646.69171
2017-06-18,702.289548
2017-06-22,673.229291
2017-06-26,687.75942
2017-06-30,745.879934
2017-07-04,737.873597
2017-07-08,795.746036
2017-07-12,853.618475
2017-07-16,892.44241
2017-07-20,886.967303
2017-07-24,974.569012
2017-07-28,878.121769
2017-08-01,813.420786
2017-08-05,966.278383
2017-08-09,808.553755
2017-08-13,867.144607
2017-08-17,1048.776247
2017-08-21,673.794796
2017-08-25,569.294308
2017-08-29,839.850018
2017-09-02,924.398678
2017-09-06,948.649148
2017-09-10,808.108533
2017-09-14,1018.919455
2017-09-18,889.314817
2017-09-22,973.344563
2017-09-26,966.342084
2017-09-30,966.342084
2017-10-04,955.733353
2017-10-08,1298.085599
2017-10-12,1091.247784
2017-10-16,1321.559247
2017-10-20,1359.535088
2017-10-24,1268.393071
2017-10-28,783.709495
2017-11-01,1004.992176
2017-11-05,1300.03575
2017-11-09,1410.677091
2017-11-13,1212.258492
2017-11-17,1446.051201
2017-11-21,1498.005137
