date,twh_max,twh_min,twh_guess
2014-08-29,19.942666901195135,1.2960124189306812,7.793047956397709
2014-08-30,20.207626970528224,1.3132313567025313,7.896587093719383
2014-08-31,20.75521134231777,1.348817176280608,8.110568066809503
2014-09-01,21.436082482082572,1.393064891854385,8.376633857839499
2014-09-02,21.409472279206806,1.3913355768350792,8.366235319461072
2014-09-03,21.796285961222498,1.4164734050998933,8.517391510810702
2014-09-04,21.99237140717302,1.4292163935067355,8.594016331924902
2014-09-05,22.08767532011523,1.43540990089257,8.631258490542438
2014-09-06,22.463055995860778,1.4598047333391602,8.777946976214064
2014-09-07,22.350888249647603,1.4525152974369326,8.73411489348756
2014-09-08,19.930023697065387,1.456476708639503,7.940484075612268
2014-09-09,17.56533553675637,1.4419515568272752,7.147890990785507
2014-09-10,14.973893897532193,1.4379901553092176,6.2905910960405595
2014-09-11,12.24448791071559,1.4313878162176175,5.385354072974699
2014-09-12,9.876725725546319,1.4472334319743605,4.620441611209668
2014-09-13,7.188469794029907,1.4591176462130455,3.7462237906316425
2014-09-14,4.613788953812572,1.486691410285498,2.9242377018410166
2014-09-15,4.646391741524572,1.4971969372890117,2.944901477745584
2014-09-16,4.858641216452571,1.5655896345649272,3.0794260351091216
2014-09-17,5.0616735579565715,1.6310123145240354,3.208108736824042
2014-09-18,5.222291643524572,1.68276793892318,3.309909115236963
2014-09-19,5.284504296164571,1.7028145897814804,3.3493397407386114
2014-09-20,5.330173402964571,1.7175304490187924,3.3782850014019994
2014-09-21,5.352456735257143,1.7247107598313467,3.392408265613888
2014-09-22,5.392566745405715,1.7376353231677495,3.417830148814843
2014-09-23,5.312346695053714,1.7117861868104316,3.366986363364046
2014-09-24,5.196473349099428,1.674448564774442,3.293545378032892
2014-09-25,5.098426650946285,1.6428551855777884,3.2314029926419168
2014-09-26,5.158406017316571,1.662182209347132,3.269418152465729
2014-09-27,5.0502555975085714,1.627333129392042,3.2008719882960066
2014-09-28,4.990155741215999,1.6079672804110814,3.16278046148251
2014-09-29,5.005097393225142,1.612781897186977,3.172250539669944
2014-09-30,5.119278590612572,1.6495742617860836,3.244619034541336
2014-10-01,5.143730050244571,1.6574532036639513,3.2601164664431255
2014-10-02,5.183717105972571,1.6703381476586914,3.2854604206456273
2014-10-03,5.131931685469715,1.6536514416540744,3.2526386161469603
2014-10-04,5.209609756114285,1.6786814812919746,3.301871284797186
2014-10-05,5.411572745801143,1.7437595862874176,3.4298762270975507
2014-10-06,5.525500610797714,1.7804703201285494,3.502084158896843
2014-10-07,5.520322098802285,1.7788016592126006,3.498801997495864
2014-10-08,5.447822540153142,1.7554402804906495,3.452851490246618
2014-10-09,5.423986904544,1.7477597742790412,3.4377443700481516
2014-10-10,5.525302489179429,1.7804064798204977,3.501958588630942
2014-10-11,5.532589078909715,1.7827544221452847,3.506576858044748
2014-10-12,5.38477427232,1.735124371124345,3.412891248527911
2014-10-13,5.356320617746285,1.725955810475073,3.394857209630042
2014-10-14,5.30649038592,1.7098991207629317,3.363274611453874
2014-10-15,5.396837360276571,1.7390114343225291,3.420536881424509
2014-10-16,5.438673300651429,1.752492140488146,3.4470526660346907
2014-10-17,5.307935934383999,1.7103649167726958,3.36419080579232
2014-10-18,5.443902755629714,1.754177216653207,3.450367115299855
2014-10-19,5.370689875001142,1.7305859857056338,3.40396450175648
2014-10-20,5.292247419174856,1.7053096398549485,3.3542473627523925
2014-10-21,5.292247419174857,1.7053096398549485,3.354247362752393
2014-10-22,5.417755270354285,1.745751768036312,3.4337947356318255
2014-10-23,5.402153703846857,1.7407245084139522,3.4239064010232165
2014-10-24,5.577751611092572,1.7973070489201857,3.5352010497105995
2014-10-25,5.511177097035429,1.7758548847263949,3.4930058591770643
2014-10-26,5.509354480333714,1.7752675868196621,3.4918506774969935
2014-10-27,5.588765153382858,1.800855919248607,3.542181476409454
2014-10-28,5.663093159375999,1.8248064746727646,3.5892908608229317
2014-10-29,5.543048620018285,1.7861247778501748,3.513206156601711
2014-10-30,5.7043400245508575,1.8380973643884704,3.6154332872395973
2014-10-31,5.838749553373715,1.8814078612408112,3.7006225786452425
2014-11-01,5.881760578553142,1.8952672124859498,3.7278831366559393
2014-11-02,6.064557555785143,1.9541694940158405,3.8437405843969485
2014-11-03,6.096815824669713,1.9645640074496942,3.8641860029049715
2014-11-04,6.172085208898286,1.9888179011822256,3.9118920365703524
2014-11-05,6.344594648969143,2.0444052514736977,4.021229202537128
2014-11-06,6.272435100918857,2.0211534336444936,3.9754941953513137
2014-11-07,6.113712995958857,1.9700087470477057,3.874895496952667
2014-11-08,6.176532636493714,1.990250986325517,3.9147108337847363
2014-11-09,6.117258898059428,1.971151335546531,3.877142903739872
2014-11-10,6.218794243810287,2.0038688542452205,3.941496407787508
2014-11-11,6.171354425046857,1.9885824222546955,3.9114288628726315
2014-11-12,6.0234312706971425,1.94091745856529,3.8176745821166294
2014-11-13,6.0293482305325705,1.9428240679595206,3.8214247746816232
2014-11-14,6.041182029983999,1.9466372480099305,3.828925083616061
2014-11-15,6.005680451300571,1.9351976497516241,3.806424042519422
2014-11-16,6.041181999929143,1.9466372383254178,3.8289250645671737
2014-11-17,6.005680451300571,1.935197649751624,3.806424042519422
2014-11-18,6.058932759216,1.9523570277700582,3.8401755660666064
2014-11-19,6.085019894338286,1.9607630298853505,3.856709695568688
2014-11-20,6.046020892038858,1.9481964642472853,3.831991973540259
2014-11-21,5.928749364075429,1.9104083089936268,3.757664814917239
2014-11-22,5.992522945776001,1.9309579347061405,3.798084763436156
2014-11-23,5.983524822096,1.928058488433747,3.7923817170301994
2014-11-24,6.017401725366857,1.938974570986296,3.8138530324193445
2014-11-25,5.900546336955428,1.9013205074961814,3.739789624691602
2014-11-26,5.9366721850765725,1.9129612627688302,3.7626863302289313
2014-11-27,5.90054642712,1.9013205365497199,3.7397896818382645
2014-11-28,6.087196406982857,1.961464362929721,3.8580891778981803
2014-11-29,6.045049639275429,1.9478834995332377,3.831376389694256
2014-11-30,6.135364094276571,1.976985334450039,3.8886180487686985
2014-12-01,6.063112488198857,1.9537038529582804,3.842824694840703
2014-12-02,6.147406023613715,1.8891626205174918,3.7823450520752773
2014-12-03,6.014944800905143,1.7683386642137768,3.601330518707574
2014-12-04,6.110832207846856,1.704352379567302,3.544248062125693
2014-12-05,6.074170872336,1.596372985285538,3.401563041226531
2014-12-06,6.031707206214857,1.4897294514524047,3.2591821069260747
2014-12-07,5.821661834290286,1.3438318858754872,3.028902723012003
2014-12-08,5.857252104857143,1.2591339730854822,2.9320110560408366
2014-12-09,5.833113606452571,1.25394491807191,2.9199278567980147
2014-12-10,6.0848467783611415,1.30806001901486,3.045939923547899
2014-12-11,6.066914998669715,1.3042052228402785,3.0369636706278382
2014-12-12,6.019096999638856,1.293925783603782,3.013027036293803
2014-12-13,6.007142499881143,1.291355923794658,3.0070428777102944
2014-12-14,6.0669150888342855,1.3042052422229637,3.0369637157622322
2014-12-15,6.0848468985805715,1.3080600448584403,3.045939983727091
2014-12-16,6.048983369252572,1.300350458970173,3.027987492931767
2014-12-17,5.827824853241144,1.2528079943533197,2.9172804237336747
2014-12-18,5.7805436039039995,1.2426439402432101,2.8936124744430898
2014-12-19,5.662767394779428,1.217325578753017,2.834656305046614
2014-12-20,5.639230895163428,1.2122659354691905,2.822874453103211
2014-12-21,5.705024644141714,1.226409623169865,2.8558093508964513
2014-12-22,5.550974176011428,1.1932933811983584,2.7786950884982677
2014-12-23,5.711007544333714,1.2276957677227143,2.858804258610187
2014-12-24,5.842058352706286,1.2558677709194666,2.924405399242811
2014-12-25,6.018911801609143,1.293885971567901,3.0129343302499185
2014-12-26,6.1368140608045705,1.3192314300523305,3.0719535975282595
2014-12-27,6.248821270155429,1.3433096291804187,3.1280219330367585
2014-12-28,6.378513779314287,1.3711896386820073,3.1929431390787717
2014-12-29,6.614318387869715,1.4218805750335517,3.3109817187698476
2014-12-30,6.519996568491428,1.40160420566165,3.2637662989292555
2014-12-31,6.570978863101715,1.4125638737825474,3.289286909752159
2015-01-01,6.582640087563429,1.415070688176851,3.2951242611989864
2015-01-02,6.705247855412572,1.4414276902486953,3.3564990021960606
2015-01-03,6.757821314269714,1.4527294110803368,3.38281611470273
2015-01-04,6.78127275864,1.4577707700309042,3.3945553898684317
2015-01-05,6.805077828459429,1.4628881478737428,3.406471682124746
2015-01-06,6.897679668473144,1.4827947731383107,3.4528261182783107
2015-01-07,6.855176390050285,1.4736578398338094,3.4315499157138936
2015-01-08,6.666947508322286,1.4331942614430009,3.337326694241995
2015-01-09,6.618372277165714,1.422752039953337,3.3130110062280367
2015-01-10,6.478718536429715,1.3927306636695072,3.2431034276357025
2015-01-11,6.3633524262994285,1.3679304013609574,3.185353700572747
2015-01-12,6.420674372256,1.38025290486007,3.214047800858967
2015-01-13,6.157185513469714,1.3236106829293774,3.0821510968628503
2015-01-14,6.250541670288,1.343679463740284,3.1288831273509543
2015-01-15,6.343998330548571,1.363769849784554,3.1756654676428155
2015-01-16,6.399927865028571,1.3757930264725142,3.2036625574929505
2015-01-17,6.443814057593143,1.385227244945303,3.225631016337356
2015-01-18,6.530103115302857,1.4037768108719149,3.2688254130768146
2015-01-19,6.470977457149714,1.3910665632115957,3.2392284142969685
2015-01-20,6.5695203309394286,1.4122503330020766,3.2885568007609707
2015-01-21,6.477547058208001,1.3924788308985618,3.2425170115080566
2015-01-22,6.549811768203429,1.4080135816283386,3.278691129486089
2015-01-23,6.385573815531429,1.3727073352559425,3.1964772372999413
2015-01-24,6.280461551067428,1.350111343004761,3.143860358938436
2015-01-25,6.129362650237715,1.3176295997018224,3.0682235859504745
2015-01-26,5.945416104774858,1.2780865954947933,2.9761440074446464
2015-01-27,6.109654027392,1.3133928354062938,3.0583578845859973
2015-01-28,6.183907076571429,1.3293550195761499,3.0955273212503833
2015-01-29,6.246752053350856,1.342864809471505,3.1269861287995946
2015-01-30,6.2892488399245705,1.3520003472226552,3.148259081687693
2015-01-31,6.4501152086674285,1.386581803916838,3.228785233414724
2015-02-01,6.670628627225143,1.4339855918803082,3.3391693810733893
2015-02-02,6.7427473006697145,1.449488949120577,3.3752703963790363
2015-02-03,6.622618968370285,1.4236649515154745,3.315136806063948
2015-02-04,6.641117913270857,1.427641671242329,3.3243969693628075
2015-02-05,6.499292709106286,1.397153495284304,3.2534024041312812
2015-02-06,6.721279987803429,1.444874119084769,3.364524333628
2015-02-07,6.826107302166856,1.4674088555890847,3.4169985722618064
2015-02-08,6.567122253888001,1.4117348181784912,3.2873563763465596
2015-02-09,6.690152653138286,1.4381826733578589,3.3489426772899367
2015-02-10,6.853969777700572,1.4733984542764402,3.430945912217649
2015-02-11,6.857462753197715,1.4741493395101426,3.4326944186149766
2015-02-12,6.854298998605715,1.4734692269218537,3.431110712932469
2015-02-13,6.705045676388571,1.4413842278070579,3.3563977958414326
2015-02-14,6.7137689784548575,1.443259476779189,3.3607644882162284
2015-02-15,6.8144814823268565,1.4649096521292613,3.4111789435867577
2015-02-16,6.834406830747428,1.4691930059396774,3.4211531329879845
2015-02-17,6.8676158249279995,1.476331946186091,3.43777682210949
2015-02-18,6.940675576059427,1.4920376069751267,3.474348920123046
2015-02-19,7.126645835273142,1.5320156490958208,3.5674415250422067
2015-02-20,7.299332448726857,1.5691381047805166,3.6538846302410897
2015-02-21,7.146571123583999,1.5362989899844461,3.5774156843538383
2015-02-22,7.259481691776,1.5605713842378945,3.6339362213490394
2015-02-23,7.165627045097142,1.54039544302012,3.5869546578450513
2015-02-24,7.0986725174262855,1.526002222627172,3.553438699872173
2015-02-25,7.117413824694857,1.5300310430124724,3.5628201844202843
2015-02-26,7.0325320556160005,1.5117840020401094,3.520330245291809
2015-02-27,7.032014000043428,1.511672635590503,3.520070918112573
2015-02-28,7.057045578527999,1.5170536761032962,3.5326011735212584
2015-03-01,7.1003559500845705,1.52636411028601,3.554281389085106
2015-03-02,7.191028448598857,1.5458559848476674,3.5996700394903485
2015-03-03,7.30262543920457,1.569845999217927,3.6555330285540264
2015-03-04,7.309600209791999,1.5713453662323373,3.6590244446839093
2015-03-05,7.1003559500845705,1.52636411028601,3.554281389085106
2015-03-06,7.1003559500845705,1.5263641102860095,3.554281389085106
2015-03-07,7.142204904212571,1.5353603834423186,3.575230051357179
2015-03-08,7.184053768176,1.5443566372159423,3.5961786684948587
2015-03-09,7.073163637755428,1.5205185766385878,3.5406695180300347
2015-03-10,7.069005247721143,1.5196246471863848,3.538587919809984
2015-03-11,7.150210105577143,1.5370812622467607,3.5792372783787534
2015-03-12,7.297498922111999,1.5687439514113268,3.6529668073080708
2015-03-13,7.1804112096548565,1.5435735961071055,3.5943552841390085
2015-03-14,7.146465991693714,1.5362763897732303,3.577363057651224
2015-03-15,7.100014587017142,1.5262907274389577,3.5541105102719857
2015-03-16,7.092928703622857,1.5247674744951978,3.5505634735247305
2015-03-17,7.036241967072,1.5125815220149654,3.5221873450394705
2015-03-18,6.85909590408,1.474500418091403,3.433511937881233
2015-03-19,6.929954347309715,1.489732863537365,3.468982109771407
2015-03-20,6.944126053988572,1.4927793565030947,3.476076153176321
2015-03-21,7.007898643878858,1.506488555466192,3.5079993033640378
2015-03-22,6.908696877456,1.4851631434714565,3.4583410897984304
2015-03-23,7.0574995872,1.51715127438535,3.5328284402364365
2015-03-24,7.209844923065142,1.5499009639317243,3.6090891510776935
2015-03-25,7.369382205915429,1.5841967069208238,3.6889499917575503
2015-03-26,7.396091777129143,1.5899384656704336,3.702320213270771
2015-03-27,7.5975075580319995,1.633236832875769,3.803144505258913
2015-03-28,7.6311968588845716,1.6404790246874879,3.82000862529365
2015-03-29,7.742724302550857,1.664454088546383,3.875836800695278
2015-03-30,7.656802905908571,1.6459835587500746,3.8328264469669926
2015-03-31,7.531167141257143,1.6189756279533098,3.769935957638957
2015-04-01,7.363652728278857,1.5829650406358335,3.686081941778647
2015-04-02,7.3496931788365725,1.5799641551289294,3.6790940996012225
2015-04-03,7.203118105049143,1.5484548993022567,3.6057218545294485
2015-04-04,7.2310371438239995,1.5544566573942744,3.619697508794702
2015-04-05,7.292599649794285,1.5676907544329155,3.6505143397780873
2015-04-06,7.254455828399999,1.5594909739691336,3.63142038513083
2015-04-07,7.389077454349713,1.5884305961180127,3.6988089981870176
2015-04-08,7.277058974427428,1.5643499741542457,3.642735020879353
2015-04-09,7.307440768306285,1.5708811509161997,3.6579434759638265
2015-04-10,7.302516099634285,1.5698224944813908,3.6554782955797234
2015-04-11,7.2397147925622845,1.556322092266681,3.6240413481216787
2015-04-12,7.1289028348251415,1.5325008364775972,3.5685713291758643
2015-04-13,7.217552340905143,1.5515578281870734,3.6129473142429203
2015-04-14,7.210164947183999,1.5499697595432236,3.609249348084394
2015-04-15,7.239714822617143,1.5563220987275757,3.624041363166476
2015-04-16,7.202777523408,1.5483816844384781,3.60555136688107
2015-04-17,7.143677832651428,1.5356770189915636,3.5759673668065015
2015-04-18,7.114127957218286,1.529324679807211,3.561175351724419
2015-04-19,7.114127957218286,1.5293246798072115,3.5611753517244193
2015-04-20,7.298814573483428,1.5690267770962805,3.6536253933306404
2015-04-21,7.262591708283429,1.5612399447456642,3.6354930269331267
2015-04-22,7.371119106164571,1.5845700885121234,3.689819445665724
2015-04-23,7.333268560066285,1.576433353463163,3.6708722981551483
2015-04-24,7.196930651499429,1.5471247818970528,3.60262455192206
2015-04-25,7.309828446377142,1.571394430270065,3.659138694878208
2015-04-26,7.364997983684572,1.5832542303025043,3.6867553469270242
2015-04-27,7.120298489883429,1.5306511597284482,3.56426418411066
2015-04-28,7.106072113419429,1.5275929143944509,3.557142774218595
2015-04-29,7.006487538281143,1.506185209978259,3.5072929350637367
2015-04-30,6.97092164220343,1.4985396063346081,3.489489432900772
2015-05-01,7.1629775892205725,1.5398258892695458,3.585628398742057
2015-05-02,7.113185316678858,1.5291220402918972,3.560703486687026
2015-05-03,7.034940201044571,1.5123016812635686,3.521535709713473
2015-05-04,6.992908663659429,1.5032661581692561,3.5004956502949214
2015-05-05,6.972324482715429,1.498841175076376,3.4901916638816846
2015-05-06,7.0726105682742855,1.5203996832461375,3.5403926636613923
2015-05-07,7.272569500086858,1.5633848714811305,3.640487689167021
2015-05-08,7.280408708475429,1.5650700667616892,3.6444118237704877
2015-05-09,7.131649848767999,1.5330913622938114,3.5699464236924348
2015-05-10,7.068264064889143,1.5194653150512247,3.5382169000520727
2015-05-11,7.189271591924571,1.5454783132219911,3.5987905958364528
2015-05-12,7.217743940619428,1.5515990163936204,3.6130432248287314
2015-05-13,7.352987551837714,1.5806723467675161,3.6807431899748577
2015-05-14,7.203507646052571,1.548538638964225,3.605916850153401
2015-05-15,7.324515112978285,1.5745516242132014,3.6664905158481855
2015-05-16,7.3387513774902855,1.5776119951817016,3.673616875478718
2015-05-17,7.682035341003428,1.6514077774251188,3.845457246759203
2015-05-18,7.6204451545097145,1.6381677299020496,3.8146265595170683
2015-05-19,7.487500228930285,1.6095885481714962,3.7480772656391124
2015-05-20,7.369834922228571,1.5842940273843862,3.6891766115464244
2015-05-21,7.488979739382858,1.609906598656778,3.7488178758991473
2015-05-22,7.34996015613257,1.5800215472604988,3.6792277425398514
2015-05-23,7.313885671762285,1.5722666123492115,3.661169652308949
2015-05-24,7.080541323757714,1.5221045584133066,3.544362624718879
2015-05-25,7.131585381099428,1.533077503673726,3.5699141526012084
2015-05-26,7.124293321385143,1.5315099289892744,3.566263908541223
2015-05-27,7.146169410363428,1.5362126336599442,3.577214595586787
2015-05-28,6.993037208283428,1.5032937914177895,3.5005599968950025
2015-05-29,7.1024173526262855,1.5268072501621854,3.5553132816748487
2015-05-30,7.131585411154285,1.5330775101346212,3.5699141676460067
2015-05-31,7.175337468891429,1.5424828936323796,3.591815481557945
2015-06-01,7.124293411549715,1.5315099483719599,3.566263953675616
2015-06-02,7.177939648477715,1.5430422843948917,3.593118075194041
2015-06-03,7.130225639252572,1.5327851998555952,3.569233495860304
2015-06-04,7.177307775161142,1.5429064505353725,3.592801773365634
2015-06-05,7.042089710571429,1.5138386119223493,3.5251145962976156
2015-06-06,7.282598775860571,1.5655408657299787,3.645508123139502
2015-06-07,7.3980520150217135,1.5903598581735527,3.7033014650712057
2015-06-08,7.401564015243427,1.5911148331538814,3.705059494825524
2015-06-09,7.515324835343999,1.6155700061309695,3.7620056491497595
2015-06-10,7.629085625389713,1.6400251726471624,3.818951788429198
2015-06-11,7.721516212827427,1.659894983731197,3.8652204993250447
2015-06-12,7.678855837666285,1.650724279327775,3.8438656576026617
2015-06-13,7.657525755277715,1.6461389497391967,3.8331882893982625
2015-06-14,7.546658586767999,1.6223058252857327,3.777690633158937
2015-06-15,7.657773737904,1.6461922585850346,3.833312424024698
2015-06-16,7.419123986297143,1.5948897015946293,3.71384962855232
2015-06-17,7.3499745223542865,1.580024635568378,3.6792349339531873
2015-06-18,7.391245972402286,1.588896762624484,3.6998945104360277
2015-06-19,7.619577801387428,1.6379812749290725,3.8141923816981
2015-06-20,7.491034680130285,1.6103483494404978,3.7498465338573688
2015-06-21,7.320277588505142,1.573640683224083,3.6643693046755956
2015-06-22,7.305429166662856,1.5704487167432784,3.656936512603996
2015-06-23,7.4539135954697135,1.602368426777591,3.731264538633573
2015-06-24,7.520731553869713,1.616732288863002,3.764712133045365
2015-06-25,7.5652767592868555,1.6263081753836257,3.7870104791705663
2015-06-26,7.468761957202285,1.6055603803366052,3.7386973006155766
2015-06-27,7.424216601510857,1.595984461511506,3.716398879266386
2015-06-28,7.609822054868571,1.635884081286935,3.8093088704301628
2015-06-29,7.522212266516571,1.6170505977840899,3.765453345097311
2015-06-30,7.516008553289142,1.6157169850346134,3.7623479032543274
2015-07-01,7.465172866272,1.6047888331602311,3.7369006809549674
2015-07-02,7.310615012043429,1.571563518356894,3.6595324322807588
2015-07-03,7.407526057364571,1.5923964938455002,3.7080439614496052
2015-07-04,7.60125563915657,1.6340425581874582,3.805020711899749
2015-07-05,7.580116795823999,1.6294983392746851,3.794439073743587
2015-07-06,7.823684363595428,1.6818580796158062,3.9163636193861757
2015-07-07,7.860588542352,1.6897913739984547,3.9348370363044345
2015-07-08,7.9270160280479995,1.7040712961341475,3.968089168703543
2015-07-09,7.912254434688,1.7008979951794156,3.9606998410527146
2015-07-10,7.867969444224,1.691378047088954,3.9385317527866417
2015-07-11,7.794161146820571,1.675511471245447,3.90158494903972
2015-07-12,7.7770165038377135,1.6718258859147022,3.893002719373367
2015-07-13,7.62876797560457,1.6399568874463797,3.8187927799615218
2015-07-14,7.597111855782856,1.6331517687302957,3.802946425451417
2015-07-15,7.635635510461713,1.641433201986914,3.822230516252946
2015-07-16,7.65489472302857,1.6455733565173458,3.831871252756303
2015-07-17,7.602346931019428,1.6342771532901579,3.805566988506933
2015-07-18,7.7530840615337135,1.6666811267982413,3.881022667264086
2015-07-19,7.791238973170286,1.6748832913323308,3.900122173441722
2015-07-20,7.783607984832,1.6732428571333338,3.8963022691972347
2015-07-21,7.791238913060572,1.6748832784105407,3.900122143352126
2015-07-22,7.737822054802286,1.6634002519393523,3.873382843730315
2015-07-23,7.837024873145142,1.6847258900654176,3.9230415838638444
2015-07-24,8.020168533154285,1.7240962979195549,4.014719255641929
2015-07-25,7.994226382662857,1.7185195116665668,4.001733187995076
2015-07-26,7.980852632441143,1.7156445554669253,3.9950385839710703
2015-07-27,8.092627367472,1.73967277957107,4.0509905479687855
2015-07-28,8.133388906813714,1.748435291080153,4.071394874412587
2015-07-29,8.175407370336,1.7574680036850776,4.092428389344107
2015-07-30,8.108437123974857,1.7430714042439688,4.058904562941993
2015-07-31,7.912099261460571,1.7008646375777843,3.9606221647618054
2015-08-01,7.998015458612571,1.7193340496392329,4.003629915740076
2015-08-02,8.146416244752,1.7512357790023583,4.077916072097446
2015-08-03,8.083931836093713,1.7378035004660521,4.046637756987134
2015-08-04,8.099552968313143,1.741161576561024,4.05445735080951
2015-08-05,7.919910007899428,1.702543714390641,3.96453205194178
2015-08-06,7.943341676173715,1.7075808220722035,3.976261427630547
2015-08-07,7.966773404557713,1.7126179426755554,3.9879908334089085
2015-08-08,7.921987159186285,1.7029902397758725,3.9655718280055567
2015-08-09,7.758656923309713,1.667879125358633,3.8838123188017875
2015-08-10,7.988374010715428,1.7172614267813302,3.9988036198380743
2015-08-11,8.194281490018286,1.7615253747660218,4.101876356853583
2015-08-12,8.178596250788571,1.758153517581707,4.094024672477555
2015-08-13,8.258275223547427,1.775282112995593,4.133910206663323
2015-08-14,8.204229918226286,1.763663989206931,4.106856320320052
2015-08-15,8.023138524082285,1.7247347571168459,4.016205967513186
2015-08-16,8.117621016726856,1.7450456664341907,4.063501816842679
2015-08-17,7.873541193970285,1.6925758065962253,3.941320847666826
2015-08-18,7.684576178626285,1.651953981500641,3.8467291339630414
2015-08-19,7.912908849147428,1.7010386747102937,3.961027426479452
2015-08-20,7.9601500954697135,1.7111941293689659,3.9846753511441984
2015-08-21,8.117620896507429,1.7450456405906098,4.063501756663489
2015-08-22,8.302804379670857,1.7848545493982095,4.156200518866514
2015-08-23,8.255933709737143,1.7747787575766696,4.132738096558325
2015-08-24,8.394806294681143,1.8046322087347966,4.202254645811706
2015-08-25,8.371788842448,1.799684145110117,4.190732617525866
2015-08-26,8.431460837794285,1.8125118389223742,4.220603100639652
2015-08-27,8.418875486585142,1.8098063649241656,4.214303151750861
2015-08-28,8.414163666411428,1.8087934645487707,4.211944518624596
2015-08-29,8.511437233419429,1.8297043713546108,4.260637518144195
2015-08-30,8.568180202608,1.841902412169659,4.289041795446091
2015-08-31,8.584392453757713,1.8453875611503339,4.297157290351092
2015-09-01,8.697878301970286,1.8697836233977443,4.35396579982049
2015-09-02,8.68977226656,1.7432926820034351,4.232785975847588
2015-09-03,8.705984517709714,1.6244596094318617,4.126060950152022
2015-09-04,8.791641221225143,1.5136153572159878,4.047582867782644
2015-09-05,8.739090123181715,1.3739109491444512,3.900719411963862
2015-09-06,8.924845189618285,1.2786321850557347,3.866759599590529
2015-09-07,8.793285913172571,1.1346990876212104,3.6923223030238157
2015-09-08,8.743998562230857,1.0059008506004754,3.556673332678865
2015-09-09,8.695518214258286,1.000323719850059,3.5369536632889553
2015-09-10,8.909627032923428,1.0249545842404781,3.6240436965521132
2015-09-11,9.088330117844572,1.0455124084267218,3.6967322373933547
2015-09-12,8.96068509582857,1.0308282527390231,3.6448118667960285
2015-09-13,8.799001325136,1.0122283134423202,3.579046033069436
2015-09-14,8.994723784395429,1.0347440294330656,3.658657305475311
2015-09-15,8.342914621855849,1.0582386826823604,3.505968173214229
2015-09-16,7.6284757189975165,1.0660702291554842,3.318146760827521
2015-09-17,6.649702995844846,1.038659799212147,3.0172875673483763
2015-09-18,5.666249320263312,1.0161551437021956,2.7207403993726738
2015-09-19,4.95692682077304,1.0176336869234637,2.527074504756015
2015-09-20,4.172839015644004,1.0029587350494173,2.2943741777269855
2015-09-21,3.2677940568943025,0.9819215622799401,2.021097010704452
2015-09-22,3.2797805457243547,0.9855233167459,2.028510530749312
