date,value
2014-07-20,374.291204
2014-07-24,346.283023
2014-07-28,339.692576
2014-08-01,367.370125
2014-08-05,368.058093
2014-08-09,371.74042
2014-08-13,428.171451
2014-08-17,430.671979
2014-08-21,461.457959
2014-08-25,486.986601
2014-08-29,494.231859
2014-09-02,530.583163
2014-09-06,556.693745
2014-09-10,398.94667
2014-09-14,185.453938
2014-09-18,209.913059
2014-09-22,216.757366
2014-09-26,207.345139
2014-09-30,205.772389
2014-10-04,209.403303
2014-10-08,218.978405
2014-10-12,216.444143
2014-10-16,218.610646
2014-10-20,212.724972
2014-10-24,224.20098
2014-10-28,227.631333
2014-11-01,236.420798
2014-11-05,255.024683
2014-11-09,245.88679
2014-11-13,242.353169
2014-11-17,241.401829
2014-11-21,238.309539
2014-11-25,237.175902
2014-11-29,242.984297
2014-12-03,228.394883
2014-12-07,192.091751
2014-12-11,192.602973
2014-12-15,193.172247
2014-12-19,179.772724
2014-12-23,181.304177
2014-12-27,198.37785
2014-12-31,208.605207
2015-01-04,215.281291
2015-01-08,211.651871
2015-01-12,203.833574
2015-01-16,203.174947
2015-01-20,208.558904
2015-01-24,199.382316
2015-01-28,196.317055
2015-02-01,211.768733
2015-02-05,206.329427
2015-02-09,212.388551
2015-02-13,212.861352
2015-02-17,218.022376
2015-02-21,226.878214
2015-02-25,225.952574
2015-03-01,225.411047
2015-03-05,225.411047
2015-03-09,224.547788
2015-03-13,227.952517
2015-03-17,223.375656
2015-03-21,222.475856
2015-03-25,233.951674
2015-03-29,245.803957
2015-04-02,233.326617
2015-04-06,230.30317
2015-04-10,231.828913
2015-04-14,228.897092
2015-04-18,225.848259
2015-04-22,234.006814
2015-04-26,233.81249
2015-04-30,221.301968
2015-05-04,221.999978
2015-05-08,231.127082
2015-05-12,229.137698
2015-05-16,232.979254
2015-05-20,233.966046
2015-05-24,224.782003
2015-05-28,222.004059
2015-06-01,226.170976
2015-06-05,223.561301
2015-06-09,238.584833
2015-06-13,243.099207
2015-06-17,233.335549
2015-06-21,232.392777
2015-06-25,240.170629
2015-06-29,238.803485
2015-07-03,235.162605
2015-07-07,249.545728
2015-07-11,247.436894
2015-07-15,242.404269
2015-07-19,247.344126
2015-07-23,248.797665
2015-07-27,256.912135
2015-07-31,251.18101
2015-08-04,257.131998
2015-08-08,251.494916
2015-08-12,259.641341
2015-08-16,257.705595
2015-08-20,252.706453
2015-08-24,266.505241
2015-08-28,267.119769
2015-09-01,276.1267
2015-09-05,247.382002
2015-09-09,224.31213
2015-09-13,226.98161
2015-09-17,191.355122
2015-09-21,128.177132
2015-09-25,133.25614
2015-09-29,141.776014
2015-10-03,140.143255
2015-10-07,138.348871
2015-10-11,136.575167
2015-10-15,139.32976
2015-10-19,142.562099
2015-10-23,170.23321
2015-10-27,234.511061
2015-10-31,252.352162
2015-11-04,259.364725
2015-11-08,251.207094
2015-11-12,257.121039
2015-11-16,278.702974
2015-11-20,272.309053
2015-11-24,283.949749
2015-11-28,298.615375
2015-12-02,309.146306
2015-12-06,313.630752
2015-12-10,344.437789
2015-12-14,365.533183
2015-12-18,357.301832
2015-12-22,371.406123
2015-12-26,395.451793
2015-12-30,414.179928
2016-01-03,401.239839
2016-01-07,415.974771
2016-01-11,334.444136
2016-01-15,261.079285
2016-01-19,256.861498
2016-01-23,276.444007
2016-01-27,293.416483
2016-01-31,311.145851
2016-02-04,329.89643
2016-02-08,351.661093
2016-02-12,385.118997
2016-02-16,371.835654
2016-02-20,366.639349
2016-02-24,355.679208
2016-02-28,353.233202
2016-03-03,360.569295
2016-03-07,371.900936
2016-03-11,384.262799
2016-03-15,379.612622
2016-03-19,364.037948
2016-03-23,363.592935
2016-03-27,379.472432
2016-03-31,386.527206
2016-04-04,392.429059
2016-04-08,393.808905
2016-04-12,404.664841
2016-04-16,418.930909
2016-04-20,423.326427
2016-04-24,408.894844
2016-04-28,385.638144
2016-05-02,413.67323
2016-05-06,438.913838
2016-05-10,452.943057
2016-05-14,445.560479
2016-05-18,440.182547
2016-05-22,449.334855
2016-05-26,474.618074
2016-05-30,441.357371
2016-06-03,84.258614
2016-06-07,84.258614
2016-06-11,91.056117
2016-06-15,89.888731
2016-06-19,103.313671
2016-06-23,87.298609
2016-06-27,91.66354
2016-07-01,97.899154
2016-07-05,92.119719
2016-07-09,189.321905
2016-07-13,165.180186
2016-07-17,189.321905
2016-07-21,169.06614
2016-07-25,167.794966
2016-07-29,186.862575
2016-08-02,186.326996
2016-08-06,200.752312
2016-08-10,182.720668
2016-08-14,197.145983
2016-08-18,199.321272
2016-08-22,205.792742
2016-08-26,170.846805
2016-08-30,216.879573
2016-09-03,165.617129
2016-09-07,199.792092
2016-09-11,215.565152
2016-09-15,207.07623
2016-09-19,178.838562
2016-09-23,182.872515
2016-09-27,242.736648
2016-10-01,225.50091
2016-10-05,239.864025
2016-10-09,246.286789
2016-10-13,197.029431
2016-10-17,192.411554
2016-10-21,252.443959
2016-10-25,209.902527
2016-10-29,225.003428
2016-11-02,200.841986
2016-11-06,233.472602
2016-11-10,254.697384
2016-11-14,260.761608
