date,value
1983-12-01,100.0
1984-01-01,100.9
1984-02-01,101.7
1984-03-01,101.7
1984-04-01,102.6
1984-05-01,103.7
1984-06-01,103.2
1984-07-01,103.4
1984-08-01,103.6
1984-09-01,103.8
1984-10-01,103.7
1984-11-01,103.7
1984-12-01,103.5
1985-01-01,105.1
1985-02-01,106.9
1985-03-01,106.9
1985-04-01,107.7
1985-05-01,107.7
1985-06-01,108.0
1985-07-01,107.9
1985-08-01,108.3
1985-09-01,107.9
1985-10-01,108.0
1985-11-01,108.1
1985-12-01,108.0
1986-01-01,108.5
1986-02-01,109.0
1986-03-01,109.5
1986-04-01,109.4
1986-05-01,109.5
1986-06-01,109.5
1986-07-01,109.9
1986-08-01,110.0
1986-09-01,110.2
1986-10-01,110.3
1986-11-01,110.7
1986-12-01,110.3
1987-01-01,111.8
1987-02-01,112.3
1987-03-01,112.6
1987-04-01,112.8
1987-05-01,112.6
1987-06-01,112.8
1987-07-01,112.7
1987-08-01,113.2
1987-09-01,113.2
1987-10-01,113.1
1987-11-01,113.0
1987-12-01,112.8
1988-01-01,113.5
1988-02-01,114.1
1988-03-01,113.8
1988-04-01,114.6
1988-05-01,114.7
1988-06-01,114.3
1988-07-01,113.9
1988-08-01,113.9
1988-09-01,114.3
1988-10-01,114.2
1988-11-01,114.3
1988-12-01,114.2
1989-01-01,114.8
1989-02-01,115.4
1989-03-01,115.3
1989-04-01,116.2
1989-05-01,117.1
1989-06-01,117.1
1989-07-01,116.8
1989-08-01,116.7
1989-09-01,116.9
1989-10-01,116.9
1989-11-01,117.0
1989-12-01,116.9
1990-01-01,117.5
1990-02-01,118.3
1990-03-01,119.1
1990-04-01,119.1
1990-05-01,119.2
1990-06-01,119.0
1990-07-01,119.0
1990-08-01,119.1
1990-09-01,119.1
1990-10-01,119.3
1990-11-01,119.6
1990-12-01,119.5
1991-01-01,120.8
1991-02-01,122.5
1991-03-01,122.5
1991-04-01,122.6
1991-05-01,122.7
1991-06-01,122.6
1991-07-01,122.6
1991-08-01,123.0
1991-09-01,122.9
1991-10-01,122.8
1991-11-01,122.9
1991-12-01,122.7
1992-01-01,122.6
1992-02-01,123.0
1992-03-01,123.2
1992-04-01,123.3
1992-05-01,123.3
