date,value
2025-07-17,7.54
2025-07-18,8.92
2025-07-21,9.54
2025-07-22,8.94
2025-07-23,9.27
2025-07-24,9.33
2025-07-25,9.37
2025-07-28,9.38
2025-07-29,9.38
2025-07-30,9.33
2025-07-31,9.34
2025-08-01,9.9
2025-08-04,9.89
2025-08-05,10.8
2025-08-06,10.99
2025-08-07,10.79
2025-08-08,10.83
2025-08-11,10.93
2025-08-12,10.74
2025-08-13,10.59
2025-08-14,10.27
2025-08-15,9.43
2025-08-18,8.74
2025-08-19,9.08
2025-08-20,8.79
2025-08-21,9.59
2025-08-22,9.65
2025-08-25,9.57
2025-08-26,9.68
2025-08-27,9.5
2025-08-28,9.51
2025-08-29,8.93
2025-09-01,9.11
2025-09-02,8.08
2025-09-03,9.95
2025-09-04,10.55
2025-09-05,10.65
2025-09-08,10.58
2025-09-09,10.64
2025-09-10,10.48
2025-09-11,10.36
2025-09-12,10.32
2025-09-15,10.3
2025-09-16,10.04
2025-09-17,10.28
2025-09-18,9.92
2025-09-19,9.77
2025-09-22,9.89
2025-09-23,9.88
2025-09-24,10.36
2025-09-25,10.34
2025-09-26,10.36
2025-09-29,10.64
2025-09-30,10.6
2025-10-01,8.36
2025-10-02,8.56
2025-10-03,8.53
2025-10-05,8.49
2025-10-06,8.34
2025-10-07,8.28
2025-10-08,8.26
2025-10-09,7.92
2025-10-12,8.46
2025-10-13,8.42
2025-10-14,8.86
2025-10-15,8.89
2025-10-16,9.27
2025-10-19,9.26
2025-10-20,9.48
2025-10-21,9.24
2025-10-22,9.24
2025-10-23,9.24
2025-10-26,8.85
2025-10-27,8.99
2025-10-28,9.61
2025-10-29,8.89
2025-10-30,8.74
2025-11-02,8.75
2025-11-03,9.29
2025-11-04,9.29
2025-11-05,9.33
2025-11-06,9.65
2025-11-09,9.49
2025-11-10,9.48
2025-11-11,8.79
2025-11-12,8.46
2025-11-13,9.32
2025-11-16,9.21
2025-11-17,11.27
2025-11-18,11.01
2025-11-19,11.85
2025-11-20,13.14
2025-11-23,13.83
2025-11-24,13.74
2025-11-25,13.61
2025-11-26,13.52
2025-11-27,13.53
2025-11-30,13.67
2025-12-01,13.29
2025-12-02,13.29
2025-12-03,13.27
2025-12-04,13.05
2025-12-07,12.82
2025-12-08,12.91
2025-12-09,12.89
2025-12-10,12.77
2025-12-11,12.58
2025-12-14,12.83
2025-12-15,10.89
2025-12-16,10.87
2025-12-17,9.95
2025-12-18,8.27
2025-12-21,7.62
2025-12-22,8.54
2025-12-23,8.15
2025-12-28,8.27
2025-12-29,8.28
2025-12-30,8.03
2026-01-01,8.02
2026-01-04,8.0
2026-01-05,7.96
2026-01-06,7.97
2026-01-07,8.03
