date,value
1990-01-01,824.4
1990-02-01,823.1
1990-03-01,822.7
1990-04-01,818.0
1990-05-01,815.0
1990-06-01,818.1
1990-07-01,817.9
1990-08-01,815.7
1990-09-01,809.7
1990-10-01,801.7
1990-11-01,797.5
1990-12-01,792.9
1991-01-01,780.1
1991-02-01,780.9
1991-03-01,771.5
1991-04-01,769.6
1991-05-01,763.1
1991-06-01,758.4
1991-07-01,753.9
1991-08-01,751.6
1991-09-01,754.5
1991-10-01,748.9
1991-11-01,734.6
1991-12-01,741.4
1992-01-01,749.5
1992-02-01,741.1
1992-03-01,740.6
1992-04-01,736.0
1992-05-01,739.3
1992-06-01,731.0
1992-07-01,726.3
1992-08-01,726.6
1992-09-01,726.1
1992-10-01,729.8
1992-11-01,729.6
1992-12-01,730.3
1993-01-01,729.4
1993-02-01,742.9
1993-03-01,729.3
1993-04-01,722.4
1993-05-01,734.0
1993-06-01,738.3
1993-07-01,739.1
1993-08-01,740.2
1993-09-01,740.8
1993-10-01,746.9
1993-11-01,749.8
1993-12-01,754.6
1994-01-01,756.4
1994-02-01,752.3
1994-03-01,748.3
1994-04-01,757.9
1994-05-01,762.3
1994-06-01,760.6
1994-07-01,767.2
1994-08-01,765.4
1994-09-01,767.8
1994-10-01,764.0
1994-11-01,770.8
1994-12-01,773.9
1995-01-01,772.8
1995-02-01,766.3
1995-03-01,772.3
1995-04-01,774.9
1995-05-01,764.1
1995-06-01,771.7
1995-07-01,774.1
1995-08-01,776.6
1995-09-01,783.3
1995-10-01,785.8
1995-11-01,781.5
1995-12-01,776.7
1996-01-01,770.1
1996-02-01,785.7
1996-03-01,792.6
1996-04-01,794.9
1996-05-01,794.2
1996-06-01,801.6
1996-07-01,805.8
1996-08-01,808.7
1996-09-01,808.9
1996-10-01,814.1
1996-11-01,814.4
1996-12-01,812.2
1997-01-01,813.2
1997-02-01,825.2
1997-03-01,820.1
1997-04-01,819.0
1997-05-01,827.0
1997-06-01,820.2
1997-07-01,821.1
1997-08-01,825.2
1997-09-01,831.8
1997-10-01,830.9
1997-11-01,828.5
1997-12-01,835.6
1998-01-01,839.6
1998-02-01,844.0
1998-03-01,834.9
1998-04-01,852.5
1998-05-01,863.6
1998-06-01,865.5
1998-07-01,872.1
1998-08-01,876.3
1998-09-01,873.9
1998-10-01,877.8
1998-11-01,883.5
1998-12-01,898.2
1999-01-01,884.2
1999-02-01,892.0
1999-03-01,881.8
1999-04-01,905.8
1999-05-01,907.8
1999-06-01,911.4
