date,value
2025-05-05,0.1588
2025-05-06,0.161
2025-05-07,0.1603
2025-05-08,0.1605
2025-05-09,0.1642
2025-05-12,0.1563
2025-05-13,0.1554
2025-05-14,0.1554
2025-05-15,0.1561
2025-05-16,0.1575
2025-05-19,0.1588
2025-05-20,0.1608
2025-05-21,0.1617
2025-05-22,0.1623
2025-05-23,0.1631
2025-05-27,0.1634
2025-05-28,0.1657
2025-05-29,0.1645
2025-05-30,0.1668
2025-06-02,0.1725
2025-06-03,0.1719
2025-06-04,0.1711
2025-06-05,0.1718
2025-06-06,0.1691
2025-06-09,0.17
2025-06-10,0.1677
2025-06-11,0.1684
2025-06-12,0.1715
2025-06-13,0.1722
2025-06-16,0.1718
2025-06-17,0.1715
2025-06-18,0.1708
2025-06-20,0.1686
2025-06-23,0.1707
2025-06-24,0.1694
2025-06-25,0.1691
2025-06-26,0.1715
2025-06-27,0.1684
2025-06-30,0.1708
2025-07-01,0.1692
2025-07-02,0.1703
2025-07-03,0.1723
2025-07-07,0.173
2025-07-08,0.167
2025-07-09,0.1686
2025-07-10,0.1695
2025-07-11,0.1696
2025-07-14,0.1703
2025-07-15,0.1683
2025-07-16,0.1681
2025-07-17,0.1666
2025-07-18,0.1658
2025-07-21,0.1693
2025-07-22,0.1724
2025-07-23,0.1725
2025-07-24,0.1719
2025-07-25,0.1755
2025-07-28,0.1722
2025-07-29,0.1739
2025-07-30,0.172
2025-07-31,0.1705
2025-08-01,0.1697
2025-08-04,0.1767
2025-08-05,0.1815
2025-08-06,0.1848
2025-08-07,0.185
2025-08-08,0.1855
2025-08-11,0.187
2025-08-12,0.1888
2025-08-13,0.1878
2025-08-14,0.1878
2025-08-15,0.1896
2025-08-18,0.1893
2025-08-19,0.1854
2025-08-20,0.1891
2025-08-21,0.1929
2025-08-22,0.1938
2025-08-25,0.1945
2025-08-26,0.1974
2025-08-27,0.1966
2025-08-28,0.1947
2025-08-29,0.1986
2025-09-02,0.199
2025-09-03,0.1987
2025-09-04,0.1976
2025-09-05,0.2004
2025-09-08,0.2008
2025-09-09,0.2001
2025-09-10,0.2043
2025-09-11,0.2084
2025-09-12,0.2079
2025-09-15,0.208
2025-09-16,0.2032
2025-09-17,0.2038
2025-09-18,0.205
2025-09-19,0.2133
2025-09-22,0.2154
2025-09-23,0.2143
2025-09-24,0.2106
2025-09-25,0.2121
2025-09-26,0.2154
2025-09-29,0.2148
2025-09-30,0.2149
2025-10-01,0.2166
2025-10-02,0.2173
2025-10-03,0.2155
2025-10-06,0.2157
2025-10-07,0.2102
2025-10-08,0.2126
2025-10-09,0.2069
2025-10-10,0.2053
2025-10-13,0.2099
2025-10-14,0.206
2025-10-15,0.2103
2025-10-16,0.213
2025-10-17,0.2024
2025-10-20,0.1993
2025-10-21,0.193
2025-10-22,0.1934
2025-10-23,0.1948
2025-10-24,0.1928
2025-10-27,0.1905
2025-10-28,0.1949
2025-10-29,0.1958
2025-10-30,0.197
2025-10-31,0.1958
2025-11-03,0.1933
2025-11-04,0.1885
2025-11-05,0.1928
2025-11-06,0.1933
2025-11-07,0.197
2025-11-10,0.2008
2025-11-11,0.2019
2025-11-12,0.2053
2025-11-13,0.2012
2025-11-14,0.2026
2025-11-17,0.2017
2025-11-18,0.202
2025-11-19,0.2037
2025-11-20,0.1947
2025-11-21,0.1968
2025-11-24,0.205
2025-11-25,0.2047
2025-11-26,0.2129
2025-11-28,0.2146
2025-12-01,0.2125
2025-12-02,0.2107
2025-12-03,0.2095
2025-12-04,0.2102
2025-12-05,0.2097
2025-12-08,0.2054
2025-12-09,0.2115
2025-12-10,0.2142
2025-12-11,0.2194
2025-12-12,0.2166
