date,value
2010-08-01,31.98
2010-09-01,32.16
2010-10-01,29.78
2010-11-01,28.15
2010-12-01,26.83
2011-01-01,26.09
2011-02-01,26.4
2011-03-01,24.92
2011-04-01,24.78
2011-05-01,24.46
2011-06-01,24.44
2011-07-01,23.47
2011-08-01,24.26
2011-09-01,25.28
2011-10-01,28.04
2011-11-01,27.13
2011-12-01,27.09
2012-01-01,25.94
2012-02-01,25.71
2012-03-01,24.72
2012-04-01,24.15
2012-05-01,22.93
2012-06-01,22.98
2012-07-01,23.02
2012-08-01,21.86
2012-09-01,21.89
2012-10-01,21.61
2012-11-01,21.62
2012-12-01,21.38
2013-01-01,22.16
2013-02-01,22.12
2013-03-01,22.45
2013-04-01,21.58
2013-05-01,20.11
2013-06-01,15.69
2013-07-01,16.81
2013-08-01,17.14
2013-09-01,16.67
2013-10-01,16.78
2013-11-01,16.72
2013-12-01,16.98
2014-01-01,15.94
2014-02-01,16.13
2014-03-01,16.1
2014-04-01,15.84
2014-05-01,15.8
2014-06-01,15.84
2014-07-01,15.9
2014-08-01,16.53
2014-09-01,15.49
2014-10-01,15.66
2014-11-01,15.36
2014-12-01,15.19
2015-01-01,15.35
2015-02-01,16.63
2015-03-01,15.59
2015-04-01,15.23
2015-05-01,14.84
2015-06-01,14.02
2015-07-01,13.83
2015-08-01,15.33
2015-09-01,15.06
2015-10-01,17.22
2015-11-01,17.2
2015-12-01,17.3
2016-01-01,18.09
2016-02-01,17.93
2016-03-01,19.51
2016-04-01,18.96
2016-05-01,18.99
2016-06-01,18.79
2016-07-01,19.0
2016-08-01,19.0
2016-09-01,18.67
2016-10-01,17.59
2016-11-01,18.02
2016-12-01,18.14
2017-01-01,18.2
2017-02-01,18.62
2017-03-01,18.43
2017-04-01,16.97
2017-05-01,16.78
2017-06-01,13.55
2017-07-01,13.76
2017-08-01,13.61
2017-09-01,12.48
2017-10-01,12.78
2017-11-01,10.69
2017-12-01,10.78
2018-01-01,12.48
2018-02-01,13.21
2018-03-01,12.91
2018-04-01,12.92
2018-05-01,13.24
2018-06-01,13.09
2018-07-01,13.1
2018-08-01,13.42
2018-09-01,13.27
2018-10-01,14.94
2018-11-01,15.1
2018-12-01,18.39
2019-01-01,20.57
2019-02-01,20.9
2019-03-01,20.87
2019-04-01,21.41
2019-05-01,22.61
2019-06-01,23.87
2019-07-01,23.66
2019-08-01,23.7
2019-09-01,22.88
2019-10-01,22.62
2019-11-01,22.78
2019-12-01,23.03
2020-01-01,22.85
2020-02-01,24.73
2020-03-01,28.64
