date,value
2002-01-01,62723.0
2002-02-01,61801.0
2002-03-01,53009.0
2002-04-01,53053.0
2002-05-01,56278.0
2002-06-01,55427.0
2002-07-01,58337.0
2002-08-01,57418.0
2002-09-01,56791.0
2002-10-01,57693.0
2002-11-01,56464.0
2002-12-01,64394.0
2003-01-01,61246.0
2003-02-01,58630.0
2003-03-01,53636.0
2003-04-01,54692.0
2003-05-01,53949.0
2003-06-01,55866.0
2003-07-01,55695.0
2003-08-01,57611.0
2003-09-01,59977.0
2003-10-01,59013.0
2003-11-01,58686.0
2003-12-01,57916.0
2004-01-01,57304.0
2004-02-01,55212.0
2004-03-01,60294.0
2004-04-01,60656.0
2004-05-01,58842.0
2004-06-01,59954.0
2004-07-01,57778.0
2004-08-01,57106.0
2004-09-01,54552.0
2004-10-01,58573.0
2004-11-01,63169.0
2004-12-01,61899.0
2005-01-01,59935.0
2005-02-01,64765.0
2005-03-01,63023.0
2005-04-01,62012.0
2005-05-01,62550.0
2005-06-01,63388.0
2005-07-01,63504.0
2005-08-01,64349.0
2005-09-01,66022.0
2005-10-01,65687.0
2005-11-01,65950.0
2005-12-01,66287.0
2006-01-01,66892.0
2006-02-01,68677.0
2006-03-01,70702.0
2006-04-01,74019.0
2006-05-01,73929.0
2006-06-01,74399.0
2006-07-01,76186.0
2006-08-01,73190.0
2006-09-01,70659.0
2006-10-01,69912.0
2006-11-01,70891.0
2006-12-01,72324.0
2007-01-01,78567.0
2007-02-01,76517.0
2007-03-01,75742.0
2007-04-01,75967.0
2007-05-01,75974.0
2007-06-01,75674.0
2007-07-01,72330.0
2007-08-01,76396.0
2007-09-01,78167.0
2007-10-01,77702.0
2007-11-01,78990.0
2007-12-01,78688.0
2008-01-01,76266.0
2008-02-01,78084.0
2008-03-01,82642.0
2008-04-01,82222.0
2008-05-01,78669.0
2008-06-01,79418.0
2008-07-01,80264.0
2008-08-01,81947.0
2008-09-01,81772.0
2008-10-01,83075.0
2008-11-01,84013.0
2008-12-01,81003.0
2009-01-01,80846.0
2009-02-01,81852.0
2009-03-01,80220.0
2009-04-01,80423.0
2009-05-01,80498.0
2009-06-01,82980.0
2009-07-01,83856.0
2009-08-01,83320.0
2009-09-01,83418.0
2009-10-01,83753.0
2009-11-01,80417.0
2009-12-01,78511.0
2010-01-01,78277.0
2010-02-01,78587.0
2010-03-01,80544.0
2010-04-01,82460.0
2010-05-01,84312.0
2010-06-01,82259.0
2010-07-01,77325.0
2010-08-01,84485.0
2010-09-01,84542.0
2010-10-01,87053.0
2010-11-01,85148.0
2010-12-01,82069.0
2011-01-01,81367.0
2011-02-01,79963.0
2011-03-01,79074.0
2011-04-01,74931.0
2011-05-01,75973.0
2011-06-01,75948.0
2011-07-01,76201.0
2011-08-01,77984.0
2011-09-01,82186.0
2011-10-01,82777.0
2011-11-01,85067.0
2011-12-01,83653.0
2012-01-01,79503.0
2012-02-01,80610.0
2012-03-01,79130.0
2012-04-01,82523.0
2012-05-01,83927.0
2012-06-01,86012.0
2012-07-01,82585.0
2012-08-01,81259.0
2012-09-01,77510.0
2012-10-01,77131.0
2012-11-01,77605.0
2012-12-01,75081.0
2013-01-01,76383.0
2013-02-01,79360.0
2013-03-01,74678.0
2013-04-01,80528.0
2013-05-01,80869.0
2013-06-01,83653.0
2013-07-01,82839.0
2013-08-01,83952.0
2013-09-01,84198.0
2013-10-01,80253.0
2013-11-01,80460.0
2013-12-01,82332.0
2014-01-01,80838.0
2014-02-01,81919.0
2014-03-01,83620.0
2014-04-01,83594.0
2014-05-01,83861.0
2014-06-01,80333.0
2014-07-01,83494.0
2014-08-01,86017.0
2014-09-01,85377.0
2014-10-01,88733.0
2014-11-01,87966.0
2014-12-01,88307.0
2015-01-01,86387.0
2015-02-01,86534.0
2015-03-01,83877.0
2015-04-01,89830.0
2015-05-01,90512.0
2015-06-01,92556.0
2015-07-01,92036.0
2015-08-01,96309.0
2015-09-01,94130.0
2015-10-01,92368.0
2015-11-01,90167.0
2015-12-01,100318.0
2016-01-01,100938.0
2016-02-01,93496.0
2016-03-01,94715.0
2016-04-01,90254.0
2016-05-01,88381.0
2016-06-01,91792.0
2016-07-01,90718.0
2016-08-01,90891.0
2016-09-01,94044.0
2016-10-01,97239.0
2016-11-01,98486.0
2016-12-01,93298.0
2017-01-01,89867.0
2017-02-01,93921.0
2017-03-01,92722.0
2017-04-01,89270.0
2017-05-01,88732.0
2017-06-01,87193.0
2017-07-01,90741.0
2017-08-01,89415.0
2017-09-01,88743.0
2017-10-01,92360.0
2017-11-01,90975.0
2017-12-01,87392.0
2018-01-01,86655.0
2018-02-01,86468.0
2018-03-01,87469.0
2018-04-01,90205.0
2018-05-01,91619.0
2018-06-01,93230.0
2018-07-01,93363.0
2018-08-01,97780.0
2018-09-01,92984.0
2018-10-01,92536.0
2018-11-01,92662.0
2018-12-01,89171.0
2019-01-01,93358.0
2019-02-01,99293.0
2019-03-01,98575.0
2019-04-01,113688.0
2019-05-01,105923.0
2019-06-01,101445.0
2019-07-01,102413.0
2019-08-01,97605.0
2019-09-01,97764.0
2019-10-01,94201.0
2019-11-01,91976.0
2019-12-01,94893.0
2020-01-01,103083.0
2020-02-01,105103.0
2020-03-01,104867.0
2020-04-01,103499.0
2020-05-01,104045.0
2020-06-01,106037.0
2020-07-01,101707.0
2020-08-01,98368.0
2020-09-01,97150.0
2020-10-01,102996.0
2020-11-01,101988.0
2020-12-01,105776.0
2021-01-01,102097.0
2021-02-01,99414.0
2021-03-01,101838.0
2021-04-01,102249.0
2021-05-01,106433.0
2021-06-01,102630.0
2021-07-01,103362.0
2021-08-01,103223.0
2021-09-01,104901.0
2021-10-01,104203.0
2021-11-01,103846.0
2021-12-01,107196.0
2022-01-01,105764.0
2022-02-01,106936.0
2022-03-01,109107.0
2022-04-01,113200.0
2022-05-01,107943.0
2022-06-01,110459.0
2022-07-01,116570.0
2022-08-01,121236.0
2022-09-01,123433.0
2022-10-01,121803.0
2022-11-01,119009.0
2022-12-01,123175.0
2023-01-01,124112.0
2023-02-01,125126.0
2023-03-01,130190.0
2023-04-01,134838.0
2023-05-01,138343.0
2023-06-01,138935.0
2023-07-01,138536.0
2023-08-01,141137.0
2023-09-01,143959.0
2023-10-01,145338.0
2023-11-01,151731.0
2023-12-01,154246.0
2024-01-01,150446.0
2024-02-01,151922.0
2024-03-01,146145.0
2024-04-01,149777.0
2024-05-01,147945.0
2024-06-01,142236.0
2024-07-01,146875.0
2024-08-01,150124.0
2024-09-01,149081.0
2024-10-01,151618.0
2024-11-01,150285.0
2024-12-01,147576.0
2025-01-01,148026.0
2025-02-01,148902.0
2025-03-01,151024.0
2025-04-01,151051.0
2025-05-01,147267.0
2025-06-01,147730.0
2025-07-01,145020.0
2025-08-01,145561.0
2025-09-01,145297.0
2025-10-01,143952.0
2025-11-01,146556.0
2025-12-01,148642.0
2026-01-01,149566.0
2026-02-01,150132.0
2026-03-01,149947.0
2026-04-01,151628.0
2026-05-01,151878.0
2026-06-01,151792.0
2026-07-01,151508.0
