date,value
2025-07-18,14.77
2025-07-21,14.29
2025-07-22,14.22
2025-07-23,13.51
2025-07-24,12.92
2025-07-25,13.31
2025-07-28,13.52
2025-07-29,13.16
2025-07-30,13.86
2025-07-31,14.84
2025-08-01,15.15
2025-08-04,15.49
2025-08-05,15.2
2025-08-06,14.72
2025-08-07,14.79
2025-08-08,15.03
2025-08-11,15.02
2025-08-12,13.95
2025-08-13,16.59
2025-08-14,16.64
2025-08-15,16.34
2025-08-18,16.21
2025-08-19,16.12
2025-08-20,15.08
2025-08-21,15.0
2025-08-22,14.86
2025-08-25,16.17
2025-08-26,16.7
2025-08-27,16.6
2025-08-28,15.84
2025-08-29,15.41
2025-09-01,16.86
2025-09-02,16.77
2025-09-03,16.9
2025-09-04,17.2
2025-09-05,17.65
2025-09-08,17.89
2025-09-09,18.35
2025-09-10,16.36
2025-09-11,16.38
2025-09-12,16.52
2025-09-15,16.49
2025-09-16,16.47
2025-09-17,17.61
2025-09-18,18.24
2025-09-19,17.94
2025-09-22,16.81
2025-09-23,16.46
2025-09-24,16.56
2025-09-25,16.31
2025-09-26,16.97
2025-09-29,16.59
2025-09-30,16.79
2025-10-02,17.59
2025-10-03,17.23
2025-10-06,16.65
2025-10-08,16.46
2025-10-09,15.95
2025-10-10,16.73
2025-10-13,17.53
2025-10-14,18.14
2025-10-15,19.25
2025-10-16,19.25
2025-10-17,20.27
2025-10-20,21.44
2025-10-21,21.56
2025-10-22,21.66
2025-10-23,21.66
2025-10-24,21.28
2025-10-27,21.59
2025-10-28,21.08
2025-10-30,20.02
2025-10-31,20.43
2025-11-03,19.93
2025-11-04,20.04
2025-11-05,19.89
2025-11-06,21.18
2025-11-07,21.41
2025-11-10,21.21
2025-11-11,20.5
2025-11-12,19.77
2025-11-13,18.78
2025-11-14,19.92
2025-11-17,17.99
2025-11-18,17.01
2025-11-19,16.91
2025-11-20,16.57
2025-11-21,18.48
2025-11-24,19.56
2025-11-25,19.36
2025-11-26,19.33
2025-11-27,19.31
2025-11-28,18.66
2025-12-01,18.5
2025-12-02,18.3
2025-12-03,18.86
2025-12-04,17.49
2025-12-05,17.3
2025-12-08,16.99
2025-12-09,17.59
2025-12-10,17.4
2025-12-11,17.28
2025-12-12,17.11
2025-12-15,17.58
2025-12-16,17.36
2025-12-17,17.61
2025-12-18,17.62
2025-12-19,15.63
2025-12-22,14.09
2025-12-23,13.89
2025-12-24,13.89
2025-12-29,14.12
2025-12-30,14.39
2025-12-31,14.52
2026-01-02,17.43
2026-01-05,16.82
2026-01-06,17.34
2026-01-07,17.54
2026-01-08,17.49
2026-01-09,16.92
2026-01-12,17.6
2026-01-13,17.88
2026-01-14,16.91
2026-01-15,16.25
2026-01-16,15.33
2026-01-19,15.43
2026-01-20,15.46
2026-01-21,15.29
2026-01-22,15.22
2026-01-23,15.3
2026-01-26,15.29
2026-01-27,15.81
2026-01-28,17.96
2026-01-29,17.78
2026-01-30,16.68
2026-02-02,18.51
2026-02-03,17.88
2026-02-04,17.56
2026-02-05,17.06
2026-02-06,17.56
2026-02-09,17.92
2026-02-10,17.75
2026-02-11,17.67
2026-02-12,17.91
2026-02-13,18.91
2026-02-16,18.63
2026-02-20,19.01
2026-02-23,20.94
2026-02-24,21.92
2026-02-25,21.98
2026-02-26,22.57
2026-02-27,22.32
2026-03-02,21.81
2026-03-03,22.1
2026-03-04,22.02
2026-03-05,20.53
2026-03-06,21.39
2026-03-09,21.93
2026-03-10,23.21
2026-03-11,22.82
2026-03-12,22.11
2026-03-13,22.29
2026-03-16,22.84
2026-03-17,22.64
2026-03-18,21.89
2026-03-19,22.98
2026-03-20,22.86
2026-03-23,24.65
2026-03-24,25.71
2026-03-25,25.89
2026-03-26,26.26
2026-03-27,26.08
2026-03-30,25.09
2026-03-31,24.77
2026-04-01,24.76
2026-04-02,24.87
2026-04-08,26.43
2026-04-09,26.05
2026-04-10,24.99
2026-04-13,25.18
2026-04-14,25.22
2026-04-15,25.0
2026-04-16,25.22
2026-04-17,25.41
2026-04-20,25.46
2026-04-21,24.47
2026-04-22,24.66
2026-04-23,21.36
2026-04-24,19.0
2026-04-27,18.63
2026-04-28,17.68
2026-04-29,18.59
2026-04-30,18.93
2026-05-04,19.42
2026-05-05,18.25
2026-05-06,18.58
2026-05-07,16.1
2026-05-08,16.28
2026-05-11,16.17
2026-05-12,15.87
2026-05-13,15.61
2026-05-14,15.57
2026-05-15,15.47
2026-05-18,15.65
2026-05-19,15.5
2026-05-20,15.54
2026-05-21,15.36
2026-05-22,15.29
2026-05-26,15.27
2026-05-27,15.71
2026-05-28,16.0
2026-05-29,15.08
2026-06-01,14.68
2026-06-02,16.56
2026-06-03,17.27
2026-06-04,17.54
2026-06-05,17.15
2026-06-08,17.42
2026-06-09,17.46
2026-06-10,17.6
2026-06-11,17.74
2026-06-12,19.0
2026-06-15,18.18
2026-06-16,18.44
2026-06-17,18.56
2026-06-18,19.31
2026-06-22,19.09
2026-06-23,19.94
2026-06-24,19.98
2026-06-25,20.27
2026-06-26,20.73
2026-06-29,21.31
2026-06-30,21.21
2026-07-02,19.47
2026-07-03,19.19
2026-07-06,18.88
2026-07-07,18.52
2026-07-08,20.81
2026-07-09,20.92
2026-07-10,20.9
2026-07-13,20.78
2026-07-14,19.73
2026-07-15,20.26
2026-07-16,20.17
2026-07-17,21.0
2026-07-20,21.84
2026-07-21,21.72
2026-07-22,21.0
