date,value
1993-01-01,150025.0
1993-02-01,149035.0
1993-03-01,148442.0
1993-04-01,144221.0
1993-05-01,148529.0
1993-06-01,147860.0
1993-07-01,145513.0
1993-08-01,149217.0
1993-09-01,150868.0
1993-10-01,151440.0
1993-11-01,156274.0
1993-12-01,159605.0
1994-01-01,148235.0
1994-02-01,152047.0
1994-03-01,159948.0
1994-04-01,159650.0
1994-05-01,162280.0
1994-06-01,160441.0
1994-07-01,158233.0
1994-08-01,161620.0
1994-09-01,163466.0
1994-10-01,163059.0
1994-11-01,168246.0
1994-12-01,165270.0
1995-01-01,169788.0
1995-02-01,173462.0
1995-03-01,178944.0
1995-04-01,180257.0
1995-05-01,180694.0
1995-06-01,184210.0
1995-07-01,185753.0
1995-08-01,180948.0
1995-09-01,182754.0
1995-10-01,183887.0
1995-11-01,181715.0
1995-12-01,182144.0
1996-01-01,187068.0
1996-02-01,185642.0
1996-03-01,184419.0
1996-04-01,189505.0
1996-05-01,187923.0
1996-06-01,194933.0
1996-07-01,189035.0
1996-08-01,196246.0
1996-09-01,200156.0
1996-10-01,209483.0
1996-11-01,209930.0
1996-12-01,208000.0
1997-01-01,208531.0
1997-02-01,206553.0
1997-03-01,202627.0
1997-04-01,206035.0
1997-05-01,207099.0
1997-06-01,209596.0
1997-07-01,218840.0
1997-08-01,219995.0
1997-09-01,222959.0
1997-10-01,223110.0
1997-11-01,218126.0
1997-12-01,218388.0
1998-01-01,219748.0
1998-02-01,221382.0
1998-03-01,228207.0
1998-04-01,235598.0
1998-05-01,234582.0
1998-06-01,248234.0
1998-07-01,239636.0
1998-08-01,243170.0
1998-09-01,242566.0
1998-10-01,241654.0
1998-11-01,243153.0
1998-12-01,243689.0
1999-01-01,242862.0
1999-02-01,251260.0
1999-03-01,253110.0
1999-04-01,244859.0
1999-05-01,242211.0
1999-06-01,249433.0
1999-07-01,255008.0
1999-08-01,246083.0
1999-09-01,247860.0
1999-10-01,246803.0
1999-11-01,255740.0
1999-12-01,257380.0
2000-01-01,247213.0
2000-02-01,265200.0
2000-03-01,268020.0
2000-04-01,264832.0
2000-05-01,275989.0
2000-06-01,271873.0
2000-07-01,274805.0
2000-08-01,284502.0
2000-09-01,289543.0
2000-10-01,286731.0
2000-11-01,288986.0
2000-12-01,281975.0
2001-01-01,278005.0
2001-02-01,270735.0
2001-03-01,280450.0
2001-04-01,278653.0
2001-05-01,281069.0
2001-06-01,284499.0
2001-07-01,279200.0
2001-08-01,274690.0
2001-09-01,270320.0
2001-10-01,268404.0
2001-11-01,260359.0
2001-12-01,264194.0
2002-01-01,263731.0
2002-02-01,256668.0
2002-03-01,252252.0
2002-04-01,250341.0
2002-05-01,241636.0
2002-06-01,235344.0
2002-07-01,229426.0
2002-08-01,227442.0
2002-09-01,224568.0
2002-10-01,228572.0
2002-11-01,228716.0
2002-12-01,222509.0
2003-01-01,226819.0
2003-02-01,225646.0
2003-03-01,229653.0
2003-04-01,227092.0
2003-05-01,232573.0
2003-06-01,231498.0
2003-07-01,224707.0
2003-08-01,228595.0
2003-09-01,233700.0
2003-10-01,233121.0
2003-11-01,226077.0
2003-12-01,232151.0
2004-01-01,227349.0
2004-02-01,227051.0
2004-03-01,233056.0
2004-04-01,233437.0
2004-05-01,232956.0
2004-06-01,232519.0
2004-07-01,238888.0
2004-08-01,241348.0
2004-09-01,246868.0
2004-10-01,246581.0
2004-11-01,247029.0
2004-12-01,246725.0
2005-01-01,250158.0
2005-02-01,251796.0
2005-03-01,251961.0
2005-04-01,254161.0
2005-05-01,255438.0
2005-06-01,252025.0
2005-07-01,253900.0
2005-08-01,257599.0
2005-09-01,263183.0
2005-10-01,265451.0
2005-11-01,269373.0
2005-12-01,272395.0
2006-01-01,277343.0
2006-02-01,280283.0
2006-03-01,285365.0
2006-04-01,287651.0
2006-05-01,292927.0
2006-06-01,299334.0
2006-07-01,301402.0
2006-08-01,306563.0
2006-09-01,307094.0
2006-10-01,304567.0
2006-11-01,312164.0
2006-12-01,320162.0
2007-01-01,320249.0
2007-02-01,332339.0
2007-03-01,340354.0
2007-04-01,345178.0
2007-05-01,358048.0
2007-06-01,369495.0
2007-07-01,370632.0
2007-08-01,384672.0
2007-09-01,395532.0
2007-10-01,408729.0
2007-11-01,402136.0
2007-12-01,401961.0
2008-01-01,414958.0
2008-02-01,411129.0
2008-03-01,406437.0
2008-04-01,411413.0
2008-05-01,414316.0
2008-06-01,408045.0
2008-07-01,411470.0
2008-08-01,403794.0
2008-09-01,410624.0
2008-10-01,412323.0
2008-11-01,405596.0
2008-12-01,393186.0
2009-01-01,381677.0
2009-02-01,382404.0
2009-03-01,383667.0
2009-04-01,369627.0
2009-05-01,365757.0
2009-06-01,354227.0
2009-07-01,344704.0
2009-08-01,334891.0
2009-09-01,322235.0
2009-10-01,308583.0
2009-11-01,299917.0
2009-12-01,286479.0
2010-01-01,268992.0
2010-02-01,267569.0
2010-03-01,267614.0
2010-04-01,267185.0
2010-05-01,264485.0
2010-06-01,264369.0
2010-07-01,252883.0
2010-08-01,255187.0
2010-09-01,253420.0
2010-10-01,257733.0
2010-11-01,265154.0
2010-12-01,257397.0
2011-01-01,225709.0
2011-02-01,229621.0
2011-03-01,237178.0
2011-04-01,239923.0
2011-05-01,246937.0
2011-06-01,262949.0
2011-07-01,262747.0
2011-08-01,272384.0
2011-09-01,273972.0
2011-10-01,270982.0
2011-11-01,277776.0
2011-12-01,284011.0
2012-01-01,293950.0
2012-02-01,294111.0
2012-03-01,297053.0
2012-04-01,304401.0
2012-05-01,305582.0
2012-06-01,302591.0
2012-07-01,304534.0
2012-08-01,302812.0
2012-09-01,305507.0
2012-10-01,306335.0
2012-11-01,301430.0
2012-12-01,304580.0
2013-01-01,292746.0
2013-02-01,292424.0
2013-03-01,290250.0
2013-04-01,293188.0
2013-05-01,297883.0
2013-06-01,302661.0
2013-07-01,316339.0
2013-08-01,319524.0
2013-09-01,325461.0
2013-10-01,333928.0
2013-11-01,340714.0
2013-12-01,348710.0
2014-01-01,353903.0
2014-02-01,359437.0
2014-03-01,355615.0
2014-04-01,360049.0
2014-05-01,356841.0
2014-06-01,360030.0
2014-07-01,359951.0
2014-08-01,360732.0
2014-09-01,363100.0
2014-10-01,373536.0
2014-11-01,373100.0
2014-12-01,370648.0
2015-01-01,374782.0
2015-02-01,382163.0
2015-03-01,393447.0
2015-04-01,407690.0
2015-05-01,418064.0
2015-06-01,424797.0
2015-07-01,414231.0
2015-08-01,419103.0
2015-09-01,416898.0
2015-10-01,411466.0
2015-11-01,410953.0
2015-12-01,405378.0
2016-01-01,401068.0
2016-02-01,409310.0
2016-03-01,419150.0
2016-04-01,422929.0
2016-05-01,430910.0
2016-06-01,441636.0
2016-07-01,445429.0
2016-08-01,448016.0
2016-09-01,451562.0
2016-10-01,446695.0
2016-11-01,458428.0
2016-12-01,461342.0
2017-01-01,456263.0
2017-02-01,448275.0
2017-03-01,448733.0
2017-04-01,445581.0
2017-05-01,448120.0
2017-06-01,445269.0
2017-07-01,438327.0
2017-08-01,437042.0
2017-09-01,439632.0
2017-10-01,442384.0
2017-11-01,441660.0
2017-12-01,447363.0
2018-01-01,466488.0
2018-02-01,477743.0
2018-03-01,470243.0
2018-04-01,471306.0
2018-05-01,471771.0
2018-06-01,461364.0
2018-07-01,461241.0
2018-08-01,467238.0
2018-09-01,463480.0
2018-10-01,463215.0
2018-11-01,454053.0
2018-12-01,463379.0
2019-01-01,458298.0
2019-02-01,464931.0
2019-03-01,474613.0
2019-04-01,479142.0
2019-05-01,489946.0
2019-06-01,498353.0
2019-07-01,508639.0
2019-08-01,519017.0
2019-09-01,521450.0
2019-10-01,524994.0
2019-11-01,532580.0
2019-12-01,527548.0
2020-01-01,523305.0
2020-02-01,517917.0
2020-03-01,513409.0
2020-04-01,494554.0
2020-05-01,491124.0
2020-06-01,496587.0
2020-07-01,494667.0
2020-08-01,484292.0
2020-09-01,483457.0
2020-10-01,487239.0
2020-11-01,481796.0
2020-12-01,481011.0
2021-01-01,485203.0
2021-02-01,480025.0
2021-03-01,493114.0
2021-04-01,488926.0
2021-05-01,487369.0
2021-06-01,493668.0
2021-07-01,497140.0
2021-08-01,495639.0
2021-09-01,499062.0
2021-10-01,504308.0
2021-11-01,516285.0
2021-12-01,518626.0
2022-01-01,532787.0
2022-02-01,542113.0
2022-03-01,549284.0
2022-04-01,569383.0
2022-05-01,577187.0
2022-06-01,585925.0
2022-07-01,604904.0
2022-08-01,609720.0
2022-09-01,628279.0
2022-10-01,633579.0
2022-11-01,649673.0
2022-12-01,663906.0
2023-01-01,692679.0
2023-02-01,705057.0
2023-03-01,719951.0
2023-04-01,739944.0
2023-05-01,744075.0
2023-06-01,748961.0
2023-07-01,750507.0
2023-08-01,763653.0
2023-09-01,767476.0
2023-10-01,778593.0
2023-11-01,789883.0
2023-12-01,791368.0
2024-01-01,788246.0
2024-02-01,791119.0
2024-03-01,795690.0
2024-04-01,786264.0
2024-05-01,789040.0
2024-06-01,799022.0
2024-07-01,796738.0
2024-08-01,802435.0
2024-09-01,802283.0
2024-10-01,797492.0
2024-11-01,807746.0
2024-12-01,804706.0
2025-01-01,803294.0
2025-02-01,805729.0
2025-03-01,795337.0
2025-04-01,806145.0
2025-05-01,790988.0
2025-06-01,782127.0
2025-07-01,781119.0
2025-08-01,780447.0
2025-09-01,773148.0
2025-10-01,776782.0
2025-11-01,764064.0
2025-12-01,750768.0
2026-01-01,748601.0
2026-02-01,747319.0
2026-03-01,745125.0
2026-04-01,745266.0
2026-05-01,749441.0
2026-06-01,752375.0
2026-07-01,755169.0
