date,value
2002-01-01,475704.0
2002-02-01,470946.0
2002-03-01,453504.0
2002-04-01,453776.0
2002-05-01,451789.0
2002-06-01,439777.0
2002-07-01,437034.0
2002-08-01,434698.0
2002-09-01,432040.0
2002-10-01,437702.0
2002-11-01,437914.0
2002-12-01,439165.0
2003-01-01,440816.0
2003-02-01,436519.0
2003-03-01,432969.0
2003-04-01,433996.0
2003-05-01,440570.0
2003-06-01,444683.0
2003-07-01,437224.0
2003-08-01,443163.0
2003-09-01,447628.0
2003-10-01,450477.0
2003-11-01,435494.0
2003-12-01,439815.0
2004-01-01,434867.0
2004-02-01,432730.0
2004-03-01,449328.0
2004-04-01,449690.0
2004-05-01,446200.0
2004-06-01,449728.0
2004-07-01,457154.0
2004-08-01,456204.0
2004-09-01,459706.0
2004-10-01,459293.0
2004-11-01,467050.0
2004-12-01,465609.0
2005-01-01,464914.0
2005-02-01,472845.0
2005-03-01,474543.0
2005-04-01,477037.0
2005-05-01,484170.0
2005-06-01,483170.0
2005-07-01,484528.0
2005-08-01,489660.0
2005-09-01,495687.0
2005-10-01,496421.0
2005-11-01,501333.0
2005-12-01,508540.0
2006-01-01,514379.0
2006-02-01,521157.0
2006-03-01,530712.0
2006-04-01,536398.0
2006-05-01,540532.0
2006-06-01,550909.0
2006-07-01,553906.0
2006-08-01,555719.0
2006-09-01,556000.0
2006-10-01,555162.0
2006-11-01,566451.0
2006-12-01,583666.0
2007-01-01,593821.0
2007-02-01,600773.0
2007-03-01,611969.0
2007-04-01,619841.0
2007-05-01,640082.0
2007-06-01,649987.0
2007-07-01,651962.0
2007-08-01,670260.0
2007-09-01,685585.0
2007-10-01,697446.0
2007-11-01,693764.0
2007-12-01,691443.0
2008-01-01,701927.0
2008-02-01,703456.0
2008-03-01,705977.0
2008-04-01,708451.0
2008-05-01,712212.0
2008-06-01,708098.0
2008-07-01,714196.0
2008-08-01,709693.0
2008-09-01,711372.0
2008-10-01,719135.0
2008-11-01,714749.0
2008-12-01,697808.0
2009-01-01,683576.0
2009-02-01,695595.0
2009-03-01,701265.0
2009-04-01,681247.0
2009-05-01,675621.0
2009-06-01,667304.0
2009-07-01,658796.0
2009-08-01,641338.0
2009-09-01,624731.0
2009-10-01,608159.0
2009-11-01,594521.0
