date,value
2025-07-16,13.76
2025-07-17,13.95
2025-07-18,13.78
2025-07-21,13.8
2025-07-22,13.3
2025-07-23,13.44
2025-07-24,13.45
2025-07-25,12.28
2025-07-28,12.23
2025-07-29,12.45
2025-07-30,12.25
2025-07-31,13.08
2025-08-04,13.6
2025-08-05,13.15
2025-08-06,13.03
2025-08-07,12.94
2025-08-08,12.98
2025-08-11,12.51
2025-08-12,12.49
2025-08-13,12.91
2025-08-14,12.73
2025-08-15,11.63
2025-08-18,11.6
2025-08-19,11.98
2025-08-20,11.47
2025-08-21,10.92
2025-08-22,11.02
2025-08-25,11.39
2025-08-26,12.02
2025-08-27,11.71
2025-08-28,11.68
2025-08-29,11.03
2025-09-01,9.77
2025-09-02,11.0
2025-09-03,11.19
2025-09-04,10.3
2025-09-05,10.42
2025-09-08,10.78
2025-09-09,10.79
2025-09-10,10.23
2025-09-11,9.91
2025-09-12,9.87
2025-09-15,10.35
2025-09-16,10.82
2025-09-17,10.8
2025-09-18,12.2
2025-09-19,12.08
2025-09-22,11.78
2025-09-23,11.27
2025-09-24,11.27
2025-09-25,11.34
2025-09-26,11.5
2025-09-29,11.47
2025-09-30,10.4
2025-10-01,10.66
2025-10-02,11.32
2025-10-03,11.17
2025-10-06,10.86
2025-10-07,10.9
2025-10-08,11.12
2025-10-09,11.1
2025-10-10,12.62
2025-10-13,12.41
2025-10-14,11.63
2025-10-15,12.1
2025-10-16,11.08
2025-10-17,11.43
2025-10-20,12.29
2025-10-21,12.13
2025-10-22,12.48
2025-10-23,12.55
2025-10-24,12.04
2025-10-27,12.25
2025-10-28,12.17
2025-10-29,11.72
2025-10-30,10.99
2025-10-31,11.23
2025-11-03,11.18
2025-11-04,11.21
2025-11-05,10.99
2025-11-06,11.48
2025-11-07,10.19
2025-11-10,11.69
2025-11-11,12.25
2025-11-12,12.37
2025-11-13,12.32
2025-11-14,12.38
2025-11-17,11.95
2025-11-18,13.72
2025-11-19,13.4
2025-11-20,13.39
2025-11-21,13.84
2025-11-24,13.68
2025-11-25,13.97
2025-11-26,14.9
2025-11-27,14.89
2025-11-28,14.74
2025-12-01,14.7
2025-12-02,14.7
2025-12-03,14.7
2025-12-04,14.31
2025-12-05,14.03
2025-12-08,12.59
2025-12-09,12.01
2025-12-10,11.41
2025-12-11,11.44
2025-12-12,11.21
2025-12-15,10.89
2025-12-16,8.82
2025-12-17,9.09
2025-12-18,9.66
2025-12-19,9.07
2025-12-22,9.09
2025-12-23,8.62
2025-12-29,6.91
2025-12-30,7.43
2026-01-05,10.67
2026-01-06,10.69
2026-01-07,10.63
2026-01-08,10.68
2026-01-09,11.95
2026-01-12,12.0
2026-01-13,12.02
2026-01-14,12.1
2026-01-15,12.27
2026-01-16,11.96
2026-01-19,13.29
2026-01-20,13.3
2026-01-21,13.14
2026-01-22,13.67
2026-01-23,13.16
2026-01-26,13.12
2026-01-27,13.26
2026-01-28,13.75
2026-01-29,13.97
2026-01-30,14.11
2026-02-02,12.32
2026-02-03,12.34
2026-02-04,12.41
2026-02-05,12.65
2026-02-06,12.16
2026-02-09,12.62
2026-02-10,12.61
2026-02-11,12.55
2026-02-12,12.45
2026-02-13,12.53
2026-02-16,10.92
2026-02-17,11.02
2026-02-18,12.0
2026-02-19,11.45
2026-02-20,12.18
2026-02-23,12.21
2026-02-24,12.01
2026-02-25,11.9
2026-02-26,11.66
2026-02-27,11.25
2026-03-02,13.88
2026-03-03,19.0
2026-03-04,19.89
2026-03-05,20.42
2026-03-06,20.33
2026-03-09,20.13
2026-03-10,22.19
2026-03-11,22.33
2026-03-12,22.47
2026-03-13,22.5
2026-03-16,22.54
2026-03-17,22.48
2026-03-18,22.05
2026-03-19,23.22
2026-03-20,23.94
2026-03-23,24.38
2026-03-24,24.38
2026-03-25,24.54
2026-03-26,25.09
2026-03-27,25.35
2026-03-30,23.86
2026-03-31,20.09
2026-04-01,21.72
2026-04-02,21.2
2026-04-07,21.17
2026-04-08,27.21
2026-04-09,25.57
2026-04-10,25.5
2026-04-13,25.37
2026-04-14,25.74
2026-04-15,25.83
2026-04-16,25.77
2026-04-17,26.73
2026-04-20,25.97
2026-04-21,25.15
2026-04-22,24.76
2026-04-23,24.76
2026-04-24,24.39
2026-04-27,23.86
2026-04-28,23.59
2026-04-29,23.51
2026-04-30,23.77
2026-05-04,22.62
2026-05-05,23.4
2026-05-06,24.94
2026-05-07,18.32
2026-05-08,18.65
2026-05-11,18.59
2026-05-12,19.28
2026-05-13,18.96
2026-05-15,18.89
2026-05-18,18.92
2026-05-19,17.43
2026-05-20,18.45
2026-05-21,18.21
2026-05-22,18.49
2026-05-26,18.66
2026-05-27,18.65
2026-05-28,18.62
2026-05-29,18.57
2026-06-01,18.55
2026-06-02,18.62
2026-06-03,17.47
2026-06-04,16.48
2026-06-05,13.75
2026-06-08,13.37
2026-06-09,12.88
2026-06-10,13.06
2026-06-11,12.26
2026-06-12,14.05
2026-06-15,14.11
2026-06-16,14.14
2026-06-17,14.34
2026-06-18,12.3
2026-06-19,12.38
2026-06-22,11.92
2026-06-23,12.49
2026-06-24,12.52
2026-06-25,12.84
2026-06-26,13.1
2026-06-29,13.08
2026-06-30,13.52
2026-07-01,13.39
2026-07-02,13.78
2026-07-03,13.88
2026-07-06,13.9
2026-07-07,14.55
2026-07-08,15.77
2026-07-09,16.17
2026-07-10,14.31
2026-07-13,14.1
2026-07-14,14.02
2026-07-15,13.84
2026-07-16,13.82
2026-07-17,14.03
2026-07-20,14.0
2026-07-21,13.64
2026-07-22,13.72
2026-07-23,14.69
